fips,state,year,month,civ_pop,civ_pop_working_age,percent_working_age,employed,percent_employed,unemployed,unemployment_rate,date,v1,spidersolitaire,blooddrive,brownierecipe,xbox,linkedin,candycrush,omegle,harvard,jobsnearme,pornhub,googleflights,google_unemployment,resumetemplate,stname,_merge
49,Utah,2011,11,2003924,1352773,67.5,1269973,63.4,82800,6.1,01nov2011,4278,49,25,50,64,39,0,32,98,0,50,2,64,52,Utah,matched (3)
50,Vermont,2011,11,510843,357092,69.90000000000001,338179,66.2,18913,5.3,01nov2011,4375,41,100,0,66,36,0,19,100,0,40,0,83,17,Vermont,matched (3)
51,Virginia,2011,11,6272929,4236996,67.5,3960885,63.1,276111,6.5,01nov2011,4472,53,44,45,66,55,0,63,87,0,62,3,72,47,Virginia,matched (3)
53,Washington,2011,11,5337729,3464012,64.90000000000001,3155902,59.1,308110,8.9,01nov2011,4569,30,0,65,73,53,0,47,97,0,61,4,71,61,Washington,matched (3)
54,West Virginia,2011,11,1487267,807925,54.3,746031,50.2,61894,7.7,01nov2011,4666,41,39,29,60,48,0,22,50,0,40,0,35,43,West Virginia,matched (3)
55,Wisconsin,2011,11,4466429,3078927,68.90000000000001,2851605,63.8,227322,7.4,01nov2011,4763,68,27,32,69,58,0,38,71,0,49,3,59,39,Wisconsin,matched (3)
56,Wyoming,2011,11,439222,307944,70.09999999999999,290592,66.2,17352,5.6,01nov2011,4860,45,0,0,59,72,0,0,0,0,38,0,63,,Wyoming,matched (3)
1,Alabama,2012,11,3753518,2181645,58.1,2014832,53.7,166813,7.6,01nov2012,22,60,29,69,62,47,1,48,59,0,65,16,55,42,Alabama,matched (3)
2,Alaska,2012,11,536361,365360,68.09999999999999,339883,63.4,25477,7,01nov2012,119,12,0,43,75,35,0,67,27,0,57,5,65,50,Alaska,matched (3)
4,Arizona,2012,11,5036590,3029541,60.2,2788907,55.4,240634,7.9,01nov2012,216,62,36,48,68,55,1,56,70,0,64,5,57,33,Arizona,matched (3)
5,Arkansas,2012,11,2270919,1326628,58.4,1227266,54,99362,7.5,01nov2012,313,58,0,33,62,55,3,42,28,0,56,23,70,53,Arkansas,matched (3)
6,California,2012,11,29435706,18605146,63.2,16786723,57,1818423,9.800000000000001,01nov2012,410,76,42,69,66,59,1,70,73,1,82,6,74,62,California,matched (3)
8,Colorado,2012,11,4020120,2768164,68.90000000000001,2558745,63.6,209419,7.6,01nov2012,507,63,0,84,69,58,1,50,76,0,77,4,55,28,Colorado,matched (3)
9,Connecticut,2012,11,2850498,1875155,65.8,1719640,60.3,155515,8.300000000000001,01nov2012,604,77,27,79,68,58,2,83,70,0,66,8,62,39,Connecticut,matched (3)
10,Delaware,2012,11,722128,444605,61.6,412320,57.1,32285,7.3,01nov2012,798,0,47,22,69,64,2,38,50,0,74,0,55,88,Delaware,matched (3)
11,District of Columbia,2012,11,531625,373663,70.3,341013,64.09999999999999,32650,8.699999999999999,01nov2012,701,37,45,23,51,44,2,87,61,0,80,1,68,38,District of Columbia,matched (3)
12,Florida,2012,11,15525337,9441024,60.8,8680395,55.9,760629,8.1,01nov2012,895,72,25,48,64,55,1,57,72,0,86,3,67,39,Florida,matched (3)
13,Georgia,2012,11,7508643,4790509,63.8,4370629,58.2,419880,8.800000000000001,01nov2012,992,69,65,63,69,62,1,63,75,1,81,2,74,35,Georgia,matched (3)
15,Hawaii,2012,11,1068846,645533,60.4,611255,57.2,34278,5.3,01nov2012,1089,57,0,44,53,51,0,55,34,0,85,4,67,8,Hawaii,matched (3)
16,Idaho,2012,11,1198622,769414,64.2,717778,59.9,51636,6.7,01nov2012,1186,22,77,15,70,55,0,61,82,0,62,9,50,17,Idaho,matched (3)
17,Illinois,2012,11,10009257,6597998,65.90000000000001,6001762,60,596236,9,01nov2012,1283,66,36,64,65,54,1,59,59,1,88,2,70,50,Illinois,matched (3)
18,Indiana,2012,11,5044603,3176648,63,2910893,57.7,265755,8.4,01nov2012,1380,64,9,39,66,56,1,66,48,0,59,0,40,49,Indiana,matched (3)
19,Iowa,2012,11,2395477,1654247,69.09999999999999,1572489,65.59999999999999,81758,4.9,01nov2012,1477,50,32,49,65,56,1,56,40,0,63,0,72,69,Iowa,matched (3)
20,Kansas,2012,11,2178104,1488233,68.3,1404914,64.5,83319,5.6,01nov2012,1574,39,21,38,65,53,1,64,60,0,61,7,55,19,Kansas,matched (3)
21,Kentucky,2012,11,3396987,2070146,60.9,1902389,56,167757,8.1,01nov2012,1671,27,29,82,69,64,1,50,53,0,61,4,38,26,Kentucky,matched (3)
22,Louisiana,2012,11,3511203,2088848,59.5,1947834,55.5,141014,6.8,01nov2012,1768,5,0,45,68,38,0,57,45,0,70,2,55,55,Louisiana,matched (3)
23,Maine,2012,11,1083375,703960,65,653061,60.3,50899,7.2,01nov2012,1865,85,25,48,56,59,2,75,47,0,53,4,58,49,Maine,matched (3)
24,Maryland,2012,11,4616690,3132092,67.8,2916116,63.2,215976,6.9,01nov2012,1962,54,88,43,60,57,0,63,80,0,74,4,73,48,Maryland,matched (3)
25,Massachusetts,2012,11,5373124,3504465,65.2,3268252,60.8,236213,6.7,01nov2012,2059,76,64,37,62,55,1,69,63,0,73,4,54,50,Massachusetts,matched (3)
26,Michigan,2012,11,7806321,4691792,60.1,4267199,54.7,424593,9,01nov2012,2156,48,49,60,65,61,1,60,66,0,71,5,63,46,Michigan,matched (3)
27,Minnesota,2012,11,4197790,2958006,70.5,2796171,66.59999999999999,161835,5.5,01nov2012,2253,64,49,58,62,66,1,61,64,1,65,3,60,22,Minnesota,matched (3)
28,Mississippi,2012,11,2257512,1302896,57.7,1186901,52.6,115995,8.9,01nov2012,2350,28,0,35,54,41,1,51,100,0,64,25,55,10,Mississippi,matched (3)
29,Missouri,2012,11,4677832,3027506,64.7,2819833,60.3,207673,6.9,01nov2012,2447,68,37,45,61,53,1,64,58,0,70,6,52,50,Missouri,matched (3)
30,Montana,2012,11,793964,508777,64.09999999999999,479779,60.4,28998,5.7,01nov2012,2544,77,38,50,69,27,2,40,47,0,54,19,67,16,Montana,matched (3)
31,Nebraska,2012,11,1414862,1019439,72.09999999999999,978999,69.2,40440,4,01nov2012,2641,37,33,66,54,56,2,58,79,3,58,8,66,25,Nebraska,matched (3)
32,Nevada,2012,11,2134903,1379951,64.59999999999999,1234261,57.8,145690,10.6,01nov2012,2738,41,41,45,64,67,2,73,54,5,72,5,43,100,Nevada,matched (3)
33,New Hampshire,2012,11,1071242,743091,69.40000000000001,702013,65.5,41078,5.5,01nov2012,2835,68,87,84,57,68,1,40,77,10,66,14,61,52,New Hampshire,matched (3)
34,New Jersey,2012,11,6960094,4598151,66.09999999999999,4172301,59.9,425850,9.300000000000001,01nov2012,2932,87,65,52,66,64,1,76,60,0,74,4,97,96,New Jersey,matched (3)
35,New Mexico,2012,11,1596568,929901,58.2,864319,54.1,65582,7.1,01nov2012,3029,36,39,0,62,51,0,59,30,0,71,26,59,0,New Mexico,matched (3)
36,New York,2012,11,15597897,9655584,61.9,8860603,56.8,794981,8.199999999999999,01nov2012,3126,87,46,64,60,52,1,63,68,1,80,4,87,54,New York,matched (3)
37,Los Angeles County,2012,11,7839477,4935698,63,4421635,56.4,514063,10.4,01nov2012,3223,89,59,99,67,69,1,61,60,0,66,4,78,46,North Carolina,matched (3)
38,North Dakota,2012,11,548840,401779,73.2,389375,70.90000000000001,12404,3.1,01nov2012,3320,33,0,58,71,40,3,39,37,0,61,0,37,28,North Dakota,matched (3)
39,Ohio,2012,11,9036904,5707413,63.2,5287330,58.5,420083,7.4,01nov2012,3417,68,64,100,66,62,2,58,78,2,64,4,44,28,Ohio,matched (3)
40,Oklahoma,2012,11,2904925,1812407,62.4,1716847,59.1,95560,5.3,01nov2012,3514,34,94,36,66,61,1,63,58,0,57,11,57,0,Oklahoma,matched (3)
41,Oregon,2012,11,3108577,1928581,62,1762465,56.7,166116,8.6,01nov2012,3611,40,36,83,80,73,1,87,70,0,63,3,62,47,Oregon,matched (3)
42,Pennsylvania,2012,11,10167926,6494440,63.9,5981227,58.8,513213,7.9,01nov2012,3708,75,34,58,64,67,1,67,80,0,61,2,77,51,Pennsylvania,matched (3)
44,Rhode Island,2012,11,849064,558557,65.8,504183,59.4,54374,9.699999999999999,01nov2012,3805,56,36,45,65,65,3,68,45,0,60,0,68,41,Rhode Island,matched (3)
45,South Carolina,2012,11,3672140,2188449,59.6,1999979,54.5,188470,8.6,01nov2012,3902,29,20,33,60,65,1,49,73,0,68,11,60,74,South Carolina,matched (3)
46,South Dakota,2012,11,634424,443353,69.90000000000001,425088,67,18265,4.1,01nov2012,3999,28,0,20,65,40,3,38,11,0,54,0,39,0,South Dakota,matched (3)
47,Tennessee,2012,11,5037023,3106236,61.7,2865816,56.9,240420,7.7,01nov2012,4096,21,7,90,58,58,2,60,46,0,63,6,60,20,Tennessee,matched (3)
48,Texas,2012,11,19467640,12755964,65.5,11932919,61.3,823045,6.5,01nov2012,4193,63,13,74,61,58,0,58,68,0,83,3,65,51,Texas,matched (3)
49,Utah,2012,11,2039469,1385729,67.90000000000001,1315424,64.5,70305,5.1,01nov2012,4290,74,0,8,71,45,2,55,50,0,65,2,68,36,Utah,matched (3)
50,Vermont,2012,11,511805,353371,69,336655,65.8,16716,4.7,01nov2012,4387,0,0,46,43,40,0,56,43,0,62,9,58,100,Vermont,matched (3)
51,Virginia,2012,11,6344562,4234388,66.7,3986946,62.8,247442,5.8,01nov2012,4484,81,76,65,64,65,1,78,74,0,71,2,73,34,Virginia,matched (3)
53,Washington,2012,11,5403960,3465690,64.09999999999999,3204626,59.3,261064,7.5,01nov2012,4581,77,9,82,63,54,0,66,75,1,71,2,69,37,Washington,matched (3)
54,West Virginia,2012,11,1487872,807834,54.3,747059,50.2,60775,7.5,01nov2012,4678,47,0,25,53,38,1,61,43,0,55,11,46,37,West Virginia,matched (3)
55,Wisconsin,2012,11,4490317,3076462,68.5,2865210,63.8,211252,6.9,01nov2012,4775,65,22,78,69,62,2,56,62,0,58,4,50,51,Wisconsin,matched (3)
56,Wyoming,2012,11,445951,306920,68.8,290901,65.2,16019,5.2,01nov2012,4872,36,0,21,52,38,4,47,11,0,44,0,51,,Wyoming,matched (3)
1,Alabama,2013,11,3772113,2167180,57.5,2010357,53.3,156823,7.2,01nov2013,34,52,0,43,97,71,55,60,62,0,64,16,48,44,Alabama,matched (3)
2,Alaska,2013,11,538842,365597,67.8,340104,63.1,25493,7,01nov2013,131,11,47,59,100,46,76,58,33,0,63,4,65,0,Alaska,matched (3)
4,Arizona,2013,11,5118246,3039532,59.4,2811745,54.9,227787,7.5,01nov2013,228,85,67,65,95,70,67,75,68,1,74,13,52,33,Arizona,matched (3)
5,Arkansas,2013,11,2280210,1315812,57.7,1224887,53.7,90925,6.9,01nov2013,325,20,0,54,85,79,54,55,57,0,60,24,60,9,Arkansas,matched (3)
6,California,2013,11,29767694,18614669,62.5,17048438,57.3,1566231,8.4,01nov2013,422,76,58,56,100,72,64,79,82,2,82,11,53,68,California,matched (3)
8,Colorado,2013,11,4092036,2768743,67.7,2595010,63.4,173733,6.3,01nov2013,519,79,30,48,100,66,61,87,59,1,79,16,36,83,Colorado,matched (3)
9,Connecticut,2013,11,2860789,1867073,65.3,1728285,60.4,138788,7.4,01nov2013,616,40,0,42,99,75,64,69,81,1,69,13,54,52,Connecticut,matched (3)
10,Delaware,2013,11,730782,444459,60.8,416768,57,27691,6.2,01nov2013,810,43,88,20,100,70,55,56,47,3,65,16,56,41,Delaware,matched (3)
11,District of Columbia,2013,11,541581,373445,69,342832,63.3,30613,8.199999999999999,01nov2013,713,6,0,16,75,74,60,62,74,0,40,7,48,48,District of Columbia,matched (3)
12,Florida,2013,11,15767510,9474475,60.1,8837186,56,637289,6.7,01nov2013,907,55,31,49,100,64,68,64,73,2,78,8,64,40,Florida,matched (3)
13,Georgia,2013,11,7590235,4735656,62.4,4372080,57.6,363576,7.7,01nov2013,1004,60,34,80,100,68,54,62,66,1,77,9,58,48,Georgia,matched (3)
15,Hawaii,2013,11,1076097,658284,61.2,626679,58.2,31605,4.8,01nov2013,1101,35,21,45,100,66,38,63,26,0,86,9,50,31,Hawaii,matched (3)
16,Idaho,2013,11,1214547,773304,63.7,730153,60.1,43151,5.6,01nov2013,1198,65,100,38,98,60,67,63,46,0,61,11,59,59,Idaho,matched (3)
17,Illinois,2013,11,10039042,6529007,65,5962789,59.4,566218,8.699999999999999,01nov2013,1295,52,50,65,100,73,75,71,61,2,74,8,52,55,Illinois,matched (3)
18,Indiana,2013,11,5075535,3192528,62.9,2978018,58.7,214510,6.7,01nov2013,1392,55,54,40,96,67,64,65,57,1,60,12,32,51,Indiana,matched (3)
19,Iowa,2013,11,2410664,1684516,69.90000000000001,1609032,66.7,75484,4.5,01nov2013,1489,45,15,67,100,75,76,59,61,0,65,15,51,35,Iowa,matched (3)
20,Kansas,2013,11,2186817,1485381,67.90000000000001,1411634,64.59999999999999,73747,5,01nov2013,1586,39,0,47,100,54,56,71,50,0,78,11,39,22,Kansas,matched (3)
21,Kentucky,2013,11,3417155,2038240,59.6,1879846,55,158394,7.8,01nov2013,1683,31,47,34,90,66,61,71,44,1,62,16,39,11,Kentucky,matched (3)
22,Louisiana,2013,11,3532911,2102929,59.5,1977783,56,125146,6,01nov2013,1780,40,12,68,100,63,55,88,51,2,69,4,51,68,Louisiana,matched (3)
23,Maine,2013,11,1086398,704399,64.8,660416,60.8,43983,6.2,01nov2013,1877,50,0,14,94,65,71,80,68,0,53,15,39,51,Maine,matched (3)
24,Maryland,2013,11,4650695,3122467,67.09999999999999,2926606,62.9,195861,6.3,01nov2013,1974,71,22,18,100,76,61,73,82,3,68,12,71,67,Maryland,matched (3)
25,Massachusetts,2013,11,5428061,3516363,64.8,3291319,60.6,225044,6.4,01nov2013,2071,55,42,51,94,67,73,81,70,1,71,8,55,51,Massachusetts,matched (3)
26,Michigan,2013,11,7839762,4729736,60.3,4332412,55.3,397324,8.4,01nov2013,2168,44,54,68,100,79,70,80,59,3,64,12,52,55,Michigan,matched (3)
27,Minnesota,2013,11,4231373,2961337,70,2822308,66.7,139029,4.7,01nov2013,2265,59,19,65,100,64,71,61,68,2,70,6,40,56,Minnesota,matched (3)
28,Mississippi,2013,11,2266886,1256621,55.4,1154236,50.9,102385,8.1,01nov2013,2362,22,16,58,78,32,52,61,35,2,73,9,82,26,Mississippi,matched (3)
29,Missouri,2013,11,4697388,3020515,64.3,2821486,60.1,199029,6.6,01nov2013,2459,41,77,46,92,64,68,66,70,1,68,10,46,78,Missouri,matched (3)
30,Montana,2013,11,801881,511924,63.8,485311,60.5,26613,5.2,01nov2013,2556,8,0,22,84,71,39,41,53,12,53,12,48,0,Montana,matched (3)
31,Nebraska,2013,11,1424556,1015997,71.3,979703,68.8,36294,3.6,01nov2013,2653,58,58,29,94,80,83,76,46,0,64,7,56,22,Nebraska,matched (3)
32,Nevada,2013,11,2167456,1381503,63.7,1258373,58.1,123130,8.9,01nov2013,2750,21,37,53,90,70,66,61,48,3,69,15,38,35,Nevada,matched (3)
33,New Hampshire,2013,11,1077943,740742,68.7,705001,65.40000000000001,35741,4.8,01nov2013,2847,29,0,89,90,73,58,79,70,3,58,21,39,39,New Hampshire,matched (3)
34,New Jersey,2013,11,6983066,4507052,64.5,4169278,59.7,337774,7.5,01nov2013,2944,37,31,59,100,80,66,78,72,2,74,10,57,49,New Jersey,matched (3)
35,New Mexico,2013,11,1602746,923958,57.6,859733,53.6,64225,7,01nov2013,3041,53,0,37,97,55,90,57,46,0,74,11,60,18,New Mexico,matched (3)
36,New York,2013,11,15663382,9631855,61.5,8933068,57,698787,7.3,01nov2013,3138,81,33,77,99,69,71,74,96,1,74,11,54,62,New York,matched (3)
37,Los Angeles County,2013,11,7907530,4978418,63,4522173,57.2,456245,9.199999999999999,01nov2013,3235,55,58,72,93,76,64,67,74,1,68,10,55,28,North Carolina,matched (3)
38,North Dakota,2013,11,562419,408253,72.59999999999999,396865,70.59999999999999,11388,2.8,01nov2013,3332,29,0,25,93,59,61,44,43,0,51,13,57,0,North Dakota,matched (3)
39,Ohio,2013,11,9073815,5709479,62.9,5303537,58.4,405942,7.1,01nov2013,3429,69,21,95,93,69,71,71,65,1,66,11,36,64,Ohio,matched (3)
40,Oklahoma,2013,11,2930352,1797259,61.3,1704363,58.2,92896,5.2,01nov2013,3526,34,38,29,91,62,46,58,40,2,59,8,39,15,Oklahoma,matched (3)
41,Oregon,2013,11,3138362,1909513,60.8,1768430,56.3,141083,7.4,01nov2013,3623,19,8,31,56,40,61,37,27,0,53,7,18,5,Oregon,matched (3)
42,Pennsylvania,2013,11,10189557,6401238,62.8,5962844,58.5,438394,6.8,01nov2013,3720,53,32,58,99,68,63,73,85,2,66,11,54,63,Pennsylvania,matched (3)
44,Rhode Island,2013,11,851543,557240,65.40000000000001,506472,59.5,50768,9.1,01nov2013,3817,100,31,20,87,82,49,68,48,0,62,0,50,18,Rhode Island,matched (3)
45,South Carolina,2013,11,3721761,2191109,58.9,2042499,54.9,148610,6.8,01nov2013,3914,25,88,29,100,60,65,59,78,0,71,13,53,54,South Carolina,matched (3)
46,South Dakota,2013,11,640523,444225,69.40000000000001,428094,66.8,16131,3.6,01nov2013,4011,0,0,0,100,53,63,54,29,0,62,9,34,0,South Dakota,matched (3)
47,Tennessee,2013,11,5079830,3030812,59.7,2811106,55.3,219706,7.2,01nov2013,4108,53,45,56,92,63,66,63,66,1,71,14,51,31,Tennessee,matched (3)
48,Texas,2013,11,19835259,12912799,65.09999999999999,12153454,61.3,759345,5.9,01nov2013,4205,67,12,70,98,72,53,69,70,1,77,9,57,66,Texas,matched (3)
49,Utah,2013,11,2076056,1416452,68.2,1356215,65.3,60237,4.3,01nov2013,4302,39,61,19,96,61,67,65,54,0,66,7,46,38,Utah,matched (3)
50,Vermont,2013,11,512861,349505,68.09999999999999,334766,65.3,14739,4.2,01nov2013,4399,51,25,20,82,84,77,59,81,0,65,0,79,50,Vermont,matched (3)
51,Virginia,2013,11,6402821,4240890,66.2,4005444,62.6,235446,5.6,01nov2013,4496,64,31,69,100,60,60,75,73,1,73,15,78,36,Virginia,matched (3)
53,Washington,2013,11,5467950,3463397,63.3,3231944,59.1,231453,6.7,01nov2013,4593,36,17,92,100,64,70,65,77,1,72,15,51,34,Washington,matched (3)
54,West Virginia,2013,11,1486013,796140,53.6,742286,50,53854,6.8,01nov2013,4690,0,47,52,81,79,58,58,47,2,61,0,46,26,West Virginia,matched (3)
55,Wisconsin,2013,11,4513351,3076633,68.2,2881455,63.8,195178,6.3,01nov2013,4787,34,60,55,95,65,67,70,60,2,67,7,36,60,Wisconsin,matched (3)
56,Wyoming,2013,11,448986,306338,68.2,292432,65.09999999999999,13906,4.5,01nov2013,4884,46,0,17,79,56,73,59,19,0,62,0,52,,Wyoming,matched (3)
1,Alabama,2014,11,3788706,2154576,56.9,2020730,53.3,133846,6.2,01nov2014,46,58,0,19,73,63,15,66,73,1,56,26,36,27,Alabama,matched (3)
2,Alaska,2014,11,540772,364432,67.40000000000001,340430,63,24002,6.6,01nov2014,143,61,51,64,78,30,29,59,36,0,47,23,54,50,Alaska,matched (3)
4,Arizona,2014,11,5213961,3136103,60.1,2931335,56.2,204768,6.5,01nov2014,240,71,23,17,76,73,25,73,77,1,66,19,40,17,Arizona,matched (3)
5,Arkansas,2014,11,2291040,1323148,57.8,1248056,54.5,75092,5.7,01nov2014,337,56,15,66,75,62,20,58,43,9,51,15,41,18,Arkansas,matched (3)
6,California,2014,11,30109662,18813677,62.5,17496448,58.1,1317229,7,01nov2014,434,69,36,65,76,80,25,70,94,5,72,22,51,67,California,matched (3)
8,Colorado,2014,11,4174352,2815523,67.40000000000001,2693174,64.5,122349,4.3,01nov2014,531,72,61,64,80,69,24,68,98,3,69,17,30,11,Colorado,matched (3)
9,Connecticut,2014,11,2869799,1901754,66.3,1782489,62.1,119265,6.3,01nov2014,628,72,48,19,70,87,23,64,100,6,54,24,28,14,Connecticut,matched (3)
10,Delaware,2014,11,740163,457601,61.8,433528,58.6,24073,5.3,01nov2014,822,29,44,0,63,71,31,43,52,3,61,32,35,14,Delaware,matched (3)
11,District of Columbia,2014,11,550180,384866,70,355700,64.7,29166,7.6,01nov2014,725,24,0,46,81,39,28,58,56,3,66,4,44,25,District of Columbia,matched (3)
12,Florida,2014,11,16059841,9595288,59.7,9025213,56.2,570075,5.9,01nov2014,919,65,39,61,78,83,24,59,85,7,69,21,40,53,Florida,matched (3)
13,Georgia,2014,11,7690618,4751105,61.8,4437331,57.7,313774,6.6,01nov2014,1016,69,56,68,84,74,22,63,81,9,71,16,58,48,Georgia,matched (3)
15,Hawaii,2014,11,1082420,668912,61.8,641566,59.3,27346,4.1,01nov2014,1113,7,0,17,60,78,14,52,58,11,70,19,50,24,Hawaii,matched (3)
16,Idaho,2014,11,1232977,784103,63.6,748782,60.7,35321,4.5,01nov2014,1210,20,36,0,67,73,27,57,65,3,51,36,43,63,Idaho,matched (3)
17,Illinois,2014,11,10055424,6498925,64.59999999999999,6092601,60.6,406324,6.3,01nov2014,1307,53,24,79,72,83,27,59,71,12,65,17,44,46,Illinois,matched (3)
18,Indiana,2014,11,5102438,3247234,63.6,3063870,60,183364,5.6,01nov2014,1404,61,17,67,79,75,26,59,77,4,52,29,27,57,Indiana,matched (3)
19,Iowa,2014,11,2424392,1707293,70.40000000000001,1638022,67.59999999999999,69271,4.1,01nov2014,1501,51,0,45,79,70,19,43,76,10,57,19,53,18,Iowa,matched (3)
20,Kansas,2014,11,2198055,1492119,67.90000000000001,1427910,65,64209,4.3,01nov2014,1598,41,15,50,77,65,23,68,63,8,59,10,31,49,Kansas,matched (3)
21,Kentucky,2014,11,3432511,1986947,57.9,1876002,54.7,110945,5.6,01nov2014,1695,46,31,44,70,62,19,42,68,3,62,14,24,32,Kentucky,matched (3)
22,Louisiana,2014,11,3554366,2189785,61.6,2036932,57.3,152853,7,01nov2014,1792,54,12,45,73,65,16,62,57,9,65,16,43,25,Louisiana,matched (3)
23,Maine,2014,11,1090004,691163,63.4,655154,60.1,36009,5.2,01nov2014,1889,69,0,16,81,69,37,62,76,4,58,12,42,67,Maine,matched (3)
24,Maryland,2014,11,4680697,3131085,66.90000000000001,2957030,63.2,174055,5.6,01nov2014,1986,36,24,52,81,77,27,69,80,3,64,21,45,69,Maryland,matched (3)
25,Massachusetts,2014,11,5478906,3603367,65.8,3410255,62.2,193112,5.4,01nov2014,2083,64,16,49,73,75,34,70,75,6,67,18,34,54,Massachusetts,matched (3)
26,Michigan,2014,11,7870146,4764938,60.5,4459823,56.7,305115,6.4,01nov2014,2180,57,64,41,77,78,27,64,81,10,60,20,37,32,Michigan,matched (3)
27,Minnesota,2014,11,4263752,2981152,69.90000000000001,2867002,67.2,114150,3.8,01nov2014,2277,61,36,36,77,66,31,67,65,2,65,20,34,14,Minnesota,matched (3)
28,Mississippi,2014,11,2274513,1249880,55,1162872,51.1,87008,7,01nov2014,2374,100,33,17,73,42,19,77,44,5,48,31,39,21,Mississippi,matched (3)
29,Missouri,2014,11,4720253,3062698,64.90000000000001,2890714,61.2,171984,5.6,01nov2014,2471,51,10,25,76,75,24,62,93,9,57,26,36,50,Missouri,matched (3)
30,Montana,2014,11,809357,512874,63.4,490199,60.6,22675,4.4,01nov2014,2568,17,0,22,75,74,30,38,29,0,65,12,38,27,Montana,matched (3)
31,Nebraska,2014,11,1434935,1007099,70.2,976775,68.09999999999999,30324,3,01nov2014,2665,55,83,14,71,61,26,46,80,0,62,22,39,42,Nebraska,matched (3)
32,Nevada,2014,11,2207413,1396435,63.3,1293269,58.6,103166,7.4,01nov2014,2762,32,16,45,72,78,22,61,32,8,67,25,27,15,Nevada,matched (3)
33,New Hampshire,2014,11,1085452,744336,68.59999999999999,715053,65.90000000000001,29283,3.9,01nov2014,2859,53,0,17,70,71,26,72,81,0,58,44,31,46,New Hampshire,matched (3)
34,New Jersey,2014,11,7002801,4505707,64.3,4208297,60.1,297410,6.6,01nov2014,2956,95,49,71,75,79,26,68,80,6,70,16,32,53,New Jersey,matched (3)
35,New Mexico,2014,11,1606987,934721,58.2,874692,54.4,60029,6.4,01nov2014,3053,33,37,82,80,38,28,52,28,4,57,19,39,41,New Mexico,matched (3)
36,New York,2014,11,15707029,9534612,60.7,8974604,57.1,560008,5.9,01nov2014,3150,55,42,71,75,73,29,62,78,5,72,15,33,47,New York,matched (3)
37,Los Angeles County,2014,11,7968566,5009169,62.9,4619575,58,389594,7.8,01nov2014,3247,66,32,66,79,84,25,63,72,2,62,25,39,57,North Carolina,matched (3)
38,North Dakota,2014,11,573584,416803,72.7,405688,70.7,11115,2.7,01nov2014,3344,66,0,74,68,77,18,23,95,6,62,12,35,24,North Dakota,matched (3)
39,Ohio,2014,11,9108851,5716727,62.8,5415040,59.4,301687,5.3,01nov2014,3441,40,23,64,77,69,25,60,86,8,58,21,25,49,Ohio,matched (3)
40,Oklahoma,2014,11,2955752,1812911,61.3,1737409,58.8,75502,4.2,01nov2014,3538,21,25,5,72,72,13,74,71,2,50,29,25,30,Oklahoma,matched (3)
41,Oregon,2014,11,3180574,1951316,61.4,1829375,57.5,121941,6.2,01nov2014,3635,22,5,33,47,42,25,37,41,2,44,10,16,9,Oregon,matched (3)
42,Pennsylvania,2014,11,10211090,6401135,62.7,6053488,59.3,347647,5.4,01nov2014,3732,73,37,26,77,81,27,61,89,8,61,18,35,45,Pennsylvania,matched (3)
44,Rhode Island,2014,11,854306,555424,65,517652,60.6,37772,6.8,01nov2014,3829,59,31,60,73,82,20,76,68,0,55,12,43,18,Rhode Island,matched (3)
45,South Carolina,2014,11,3779836,2250696,59.5,2101881,55.6,148815,6.6,01nov2014,3926,59,29,48,78,54,24,47,81,1,64,13,43,54,South Carolina,matched (3)
46,South Dakota,2014,11,645167,448053,69.40000000000001,433078,67.09999999999999,14975,3.3,01nov2014,4023,12,0,16,68,53,33,44,28,0,56,60,68,0,South Dakota,matched (3)
47,Tennessee,2014,11,5126383,3036539,59.2,2842886,55.5,193653,6.4,01nov2014,4120,63,32,64,79,73,29,61,78,5,61,10,32,36,Tennessee,matched (3)
48,Texas,2014,11,20253323,13080363,64.59999999999999,12470156,61.6,610207,4.7,01nov2014,4217,80,19,83,76,81,19,70,80,7,64,20,37,73,Texas,matched (3)
49,Utah,2014,11,2113278,1437708,68,1384724,65.5,52984,3.7,01nov2014,4314,29,35,49,80,68,28,78,56,8,62,10,30,43,Utah,matched (3)
50,Vermont,2014,11,513763,346103,67.40000000000001,332866,64.8,13237,3.8,01nov2014,4411,41,0,21,69,65,38,43,42,0,66,12,57,38,Vermont,matched (3)
51,Virginia,2014,11,6460397,4233898,65.5,4023082,62.3,210816,5,01nov2014,4508,25,38,33,46,42,19,39,44,3,57,9,31,22,Virginia,matched (3)
53,Washington,2014,11,5556377,3521640,63.4,3313329,59.6,208311,5.9,01nov2014,4605,45,18,48,74,80,31,60,86,4,62,22,41,38,Washington,matched (3)
54,West Virginia,2014,11,1483131,781369,52.7,730568,49.3,50801,6.5,01nov2014,4702,81,0,21,83,56,23,53,53,8,47,19,33,48,West Virginia,matched (3)
55,Wisconsin,2014,11,4534207,3090268,68.2,2937453,64.8,152815,4.9,01nov2014,4799,71,36,27,74,66,30,55,65,7,56,23,25,48,Wisconsin,matched (3)
56,Wyoming,2014,11,449855,305775,68,293590,65.3,12185,4,01nov2014,4896,15,0,0,69,74,18,77,55,0,50,0,42,,Wyoming,matched (3)
1,Alabama,2015,11,3804205,2165764,56.9,2035509,53.5,130255,6,01nov2015,58,52,29,26,77,74,12,43,69,8,65,39,27,55,Alabama,matched (3)
