date,participants,inflation,federal,market,economic,isPartial,State
2011-07-01,0,3,44,85,5,False,UT
2011-08-01,1,5,47,100,6,False,UT
2011-09-01,0,0,43,86,12,False,UT
2011-10-01,0,4,45,78,7,False,UT
2011-11-01,0,3,38,82,13,False,UT
2011-12-01,0,3,36,91,7,False,UT
2012-01-01,0,3,51,77,6,False,UT
2012-02-01,1,3,48,77,8,False,UT
2012-03-01,1,6,42,87,8,False,UT
2012-04-01,0,3,43,80,8,False,UT
2012-05-01,0,3,45,80,6,False,UT
2012-06-01,1,2,46,88,4,False,UT
2012-07-01,1,2,41,88,5,False,UT
2012-08-01,0,2,43,76,5,False,UT
2012-09-01,1,4,38,78,12,False,UT
2012-10-01,0,3,41,71,9,False,UT
2012-11-01,0,2,43,76,10,False,UT
2012-12-01,0,2,39,75,6,False,UT
2013-01-01,0,5,52,65,7,False,UT
2013-02-01,0,3,54,68,9,False,UT
2013-03-01,1,2,47,78,9,False,UT
2013-04-01,0,3,52,74,10,False,UT
2013-05-01,1,2,41,71,6,False,UT
2013-06-01,0,1,36,75,3,False,UT
2013-07-01,1,2,44,83,5,False,UT
2013-08-01,0,2,43,73,3,False,UT
2013-09-01,1,1,42,75,6,False,UT
2013-10-01,0,3,45,70,8,False,UT
2013-11-01,1,4,39,72,7,False,UT
2013-12-01,0,2,38,66,5,False,UT
2014-01-01,0,3,41,72,7,False,UT
2014-02-01,0,4,49,75,9,False,UT
2014-03-01,1,4,41,66,9,False,UT
2014-04-01,0,3,48,64,8,False,UT
2014-05-01,0,5,44,68,8,False,UT
2014-06-01,0,2,32,82,4,False,UT
2014-07-01,0,3,29,82,5,False,UT
2014-08-01,0,3,41,74,6,False,UT
2014-09-01,0,3,37,64,6,False,UT
2014-10-01,1,4,40,72,8,False,UT
2014-11-01,1,2,38,67,8,False,UT
2014-12-01,0,4,45,71,4,False,UT
2015-01-01,0,3,43,64,8,False,UT
2015-02-01,1,3,53,72,8,False,UT
2015-03-01,0,3,42,75,8,False,UT
2015-04-01,0,3,49,76,9,False,UT
2015-05-01,1,3,35,81,7,False,UT
2015-06-01,1,3,38,86,5,False,UT
2015-07-01,1,2,44,82,4,False,UT
2015-08-01,0,2,38,82,4,False,UT
2015-09-01,1,2,36,77,10,False,UT
2015-10-01,1,3,41,70,6,False,UT
2015-11-01,0,2,37,74,6,False,UT
2015-12-01,1,5,35,68,7,False,UT
2016-01-01,0,4,39,77,6,False,UT
2016-02-01,0,3,42,74,8,False,UT
2016-03-01,1,5,45,70,9,False,UT
2016-04-01,1,4,41,71,6,False,UT
2016-05-01,0,2,31,77,5,False,UT
2016-06-01,1,3,35,86,3,False,UT
2016-07-01,0,2,39,79,5,False,UT
2016-08-01,1,2,31,81,4,False,UT
2016-09-01,0,2,36,72,6,False,UT
2016-10-01,1,3,33,71,6,False,UT
2016-11-01,1,4,34,86,7,False,UT
2016-12-01,0,2,32,80,6,False,UT
2017-01-01,0,2,38,67,7,False,UT
2017-02-01,1,4,50,72,7,False,UT
2017-03-01,1,2,39,74,7,False,UT
2017-04-01,0,4,38,76,9,False,UT
2017-05-01,0,1,36,75,7,False,UT
2017-06-01,1,3,34,86,3,False,UT
2017-07-01,1,4,27,79,3,False,UT
2017-08-01,1,3,33,76,4,False,UT
2017-09-01,1,3,31,69,6,False,UT
2017-10-01,1,2,34,77,7,False,UT
2017-11-01,0,3,31,82,5,False,UT
2017-12-01,0,3,36,81,4,False,UT
2018-01-01,1,4,37,80,6,False,UT
2018-02-01,1,4,46,87,7,False,UT
2018-03-01,1,3,39,76,5,False,UT
2018-04-01,1,5,40,79,9,False,UT
2018-05-01,0,3,32,85,5,False,UT
2018-06-01,0,2,34,90,1,False,UT
2018-07-01,0,2,34,89,4,False,UT
2018-08-01,0,2,36,77,3,False,UT
2018-09-01,1,3,31,80,7,False,UT
2018-10-01,1,3,35,76,5,False,UT
2018-11-01,1,4,37,83,6,False,UT
2018-12-01,0,3,40,89,5,False,UT
2019-01-01,1,4,37,75,7,False,UT
2011-01-01,2,3,57,54,10,False,VT
2011-02-01,0,1,77,32,6,False,VT
2011-03-01,0,1,53,48,12,False,VT
2011-04-01,0,2,71,46,4,False,VT
2011-05-01,0,2,58,45,8,False,VT
2011-06-01,2,1,52,71,4,False,VT
2011-07-01,0,0,56,73,7,False,VT
2011-08-01,0,3,77,83,10,False,VT
2011-09-01,0,4,62,55,14,False,VT
2011-10-01,0,5,74,59,12,False,VT
2011-11-01,0,4,61,57,12,False,VT
2011-12-01,0,1,58,43,7,False,VT
2012-01-01,0,1,62,43,8,False,VT
2012-02-01,0,2,73,58,13,False,VT
2012-03-01,1,2,71,48,6,False,VT
2012-04-01,1,0,75,64,8,False,VT
2012-05-01,2,5,56,64,7,False,VT
2012-06-01,0,5,57,62,8,False,VT
2012-07-01,0,3,60,59,7,False,VT
2012-08-01,0,0,54,51,5,False,VT
2012-09-01,1,3,68,76,4,False,VT
2012-10-01,0,4,61,61,5,False,VT
2012-11-01,1,2,49,58,13,False,VT
2012-12-01,0,5,58,56,19,False,VT
2013-01-01,0,0,69,59,5,False,VT
2013-02-01,2,1,65,53,9,False,VT
2013-03-01,0,2,66,48,7,False,VT
2013-04-01,0,4,69,53,12,False,VT
2013-05-01,1,2,69,66,11,False,VT
2013-06-01,0,0,45,71,5,False,VT
2013-07-01,2,2,53,53,6,False,VT
2013-08-01,0,6,57,59,6,False,VT
2013-09-01,0,2,52,57,11,False,VT
2013-10-01,0,4,42,61,12,False,VT
2013-11-01,0,2,54,57,8,False,VT
2013-12-01,0,2,45,47,8,False,VT
2014-01-01,2,4,58,51,6,False,VT
2014-02-01,2,3,63,55,6,False,VT
2014-03-01,1,1,51,53,9,False,VT
2014-04-01,1,5,62,51,11,False,VT
2014-05-01,0,1,47,68,18,False,VT
2014-06-01,0,2,53,63,4,False,VT
2014-07-01,1,1,60,92,5,False,VT
2014-08-01,0,0,60,93,5,False,VT
2014-09-01,0,2,56,48,6,False,VT
2014-10-01,0,4,50,60,8,False,VT
2014-11-01,0,5,47,55,9,False,VT
2014-12-01,1,1,55,64,9,False,VT
2015-01-01,1,2,57,68,6,False,VT
2015-02-01,1,4,62,51,8,False,VT
2015-03-01,0,3,61,59,9,False,VT
2015-04-01,0,3,59,59,13,False,VT
2015-05-01,0,4,50,67,10,False,VT
2015-06-01,2,2,47,52,12,False,VT
2015-07-01,1,2,56,71,5,False,VT
2015-08-01,0,4,60,90,5,False,VT
2015-09-01,0,4,48,76,15,False,VT
2015-10-01,1,2,59,67,9,False,VT
2015-11-01,0,2,59,58,10,False,VT
2015-12-01,0,5,49,56,4,False,VT
2016-01-01,0,3,59,66,7,False,VT
2016-02-01,0,3,53,61,10,False,VT
2016-03-01,0,2,53,72,8,False,VT
2016-04-01,0,3,52,70,14,False,VT
2016-05-01,1,3,61,66,14,False,VT
2016-06-01,1,1,58,76,8,False,VT
2016-07-01,1,1,56,84,6,False,VT
2016-08-01,0,2,50,74,4,False,VT
2016-09-01,1,1,65,59,9,False,VT
2016-10-01,0,3,54,58,11,False,VT
2016-11-01,0,2,45,65,10,False,VT
2016-12-01,0,1,45,73,10,False,VT
2017-01-01,1,3,54,66,11,False,VT
2017-02-01,1,1,59,62,9,False,VT
2017-03-01,2,3,51,57,11,False,VT
2017-04-01,1,1,59,70,14,False,VT
2017-05-01,1,1,54,79,7,False,VT
2017-06-01,0,3,50,69,6,False,VT
2017-07-01,0,1,45,73,7,False,VT
2017-08-01,1,2,48,90,1,False,VT
2017-09-01,0,2,51,87,7,False,VT
2017-10-01,0,2,40,69,7,False,VT
2017-11-01,1,2,47,75,7,False,VT
2017-12-01,1,2,48,79,6,False,VT
2018-01-01,0,4,53,67,4,False,VT
2018-02-01,0,5,53,80,4,False,VT
2018-03-01,1,3,50,74,6,False,VT
2018-04-01,1,3,57,85,8,False,VT
2018-05-01,0,1,45,86,5,False,VT
2018-06-01,1,2,46,100,10,False,VT
2018-07-01,1,2,49,86,7,False,VT
2018-08-01,0,2,46,77,5,False,VT
2018-09-01,1,1,51,66,5,False,VT
2018-10-01,0,5,50,77,8,False,VT
2018-11-01,1,1,46,91,10,False,VT
2018-12-01,1,3,54,90,7,False,VT
2019-01-01,0,3,49,68,8,False,VT
2011-01-01,0,2,99,40,6,False,VA
2011-02-01,1,3,94,44,8,False,VA
2011-03-01,0,2,86,45,8,False,VA
2011-04-01,0,2,89,46,8,False,VA
2011-05-01,0,2,77,46,6,False,VA
2011-06-01,0,2,85,49,6,False,VA
2011-07-01,0,2,85,53,4,False,VA
2011-08-01,0,2,78,57,5,False,VA
2011-09-01,0,2,84,47,8,False,VA
2011-10-01,0,2,79,50,7,False,VA
2011-11-01,0,2,82,51,8,False,VA
2011-12-01,0,3,86,50,6,False,VA
2012-01-01,0,2,87,47,6,False,VA
2012-02-01,0,3,90,46,7,False,VA
2012-03-01,0,2,85,49,7,False,VA
2012-04-01,0,3,84,47,7,False,VA
2012-05-01,0,2,82,47,7,False,VA
2012-06-01,0,2,89,45,6,False,VA
2012-07-01,1,2,82,45,5,False,VA
2012-08-01,0,1,86,46,5,False,VA
2012-09-01,0,3,84,46,8,False,VA
2012-10-01,0,3,95,43,8,False,VA
2012-11-01,0,2,89,45,7,False,VA
2012-12-01,1,2,95,42,5,False,VA
2013-01-01,1,2,100,41,6,False,VA
2013-02-01,0,2,96,42,7,False,VA
2013-03-01,0,2,93,44,7,False,VA
2013-04-01,1,3,95,47,7,False,VA
2013-05-01,0,2,85,48,5,False,VA
2013-06-01,0,2,82,47,5,False,VA
2013-07-01,0,1,81,48,4,False,VA
2013-08-01,0,1,79,47,3,False,VA
2013-09-01,0,2,81,50,6,False,VA
2013-10-01,0,2,88,47,7,False,VA
2013-11-01,0,2,74,51,6,False,VA
2013-12-01,0,2,80,47,5,False,VA
2014-01-01,1,2,84,43,5,False,VA
2014-02-01,0,2,92,45,7,False,VA
2014-03-01,0,3,81,46,6,False,VA
2014-04-01,0,2,70,45,7,False,VA
2014-05-01,0,1,59,48,5,False,VA
2014-06-01,0,1,63,44,5,False,VA
2014-07-01,0,2,51,39,4,False,VA
2014-08-01,0,2,46,36,5,False,VA
2014-09-01,0,2,47,36,7,False,VA
2014-10-01,0,1,47,34,6,False,VA
2014-11-01,0,1,42,35,6,False,VA
2014-12-01,0,2,43,35,4,False,VA
2015-01-01,0,1,42,29,4,False,VA
2015-02-01,0,2,41,29,6,False,VA
2015-03-01,0,1,37,31,6,False,VA
2015-04-01,0,1,40,33,5,False,VA
2015-05-01,0,2,36,34,4,False,VA
2015-06-01,0,1,41,33,3,False,VA
2015-07-01,0,1,81,53,4,False,VA
2015-08-01,0,2,79,53,5,False,VA
2015-09-01,1,2,82,51,6,False,VA
2015-10-01,0,3,80,51,7,False,VA
2015-11-01,1,3,69,49,7,False,VA
2015-12-01,0,2,82,50,6,False,VA
2016-01-01,0,2,80,45,5,False,VA
2016-02-01,1,2,79,49,7,False,VA
2016-03-01,1,2,75,50,7,False,VA
2016-04-01,0,3,75,52,7,False,VA
2016-05-01,0,2,66,51,7,False,VA
2016-06-01,1,2,65,52,5,False,VA
2016-07-01,0,1,68,52,4,False,VA
2016-08-01,0,1,69,47,4,False,VA
2016-09-01,0,2,66,51,7,False,VA
2016-10-01,0,2,65,45,6,False,VA
2016-11-01,1,2,65,55,7,False,VA
2016-12-01,0,2,65,49,5,False,VA
2017-01-01,1,1,69,42,5,False,VA
2017-02-01,1,2,75,47,6,False,VA
2017-03-01,0,3,69,46,6,False,VA
2017-04-01,1,2,65,52,7,False,VA
2017-05-01,0,2,61,47,5,False,VA
2017-06-01,1,2,63,50,4,False,VA
2017-07-01,0,1,65,52,3,False,VA
2017-08-01,0,1,68,49,3,False,VA
2017-09-01,1,2,65,49,5,False,VA
2017-10-01,0,2,64,49,6,False,VA
2017-11-01,0,1,65,53,6,False,VA
2017-12-01,0,2,67,54,5,False,VA
2018-01-01,0,2,76,51,6,False,VA
2018-02-01,0,3,78,55,6,False,VA
2018-03-01,1,2,73,53,6,False,VA
2018-04-01,1,2,72,55,7,False,VA
2018-05-01,0,3,67,51,5,False,VA
2018-06-01,1,1,67,56,3,False,VA
2018-07-01,1,2,68,58,3,False,VA
2018-08-01,1,2,71,53,4,False,VA
2018-09-01,1,2,63,48,6,False,VA
2018-10-01,0,2,69,53,6,False,VA
2018-11-01,0,2,64,54,6,False,VA
2018-12-01,0,2,79,59,5,False,VA
2019-01-01,0,2,82,45,6,False,VA
2011-01-01,0,2,91,54,6,False,WA
2011-02-01,1,2,92,57,6,False,WA
2011-03-01,0,2,92,63,7,False,WA
2011-04-01,0,3,96,69,7,False,WA
2011-05-01,0,2,89,74,6,False,WA
2011-06-01,0,2,89,73,6,False,WA
2011-07-01,0,2,91,84,3,False,WA
2011-08-01,0,2,95,84,5,False,WA
2011-09-01,0,2,89,74,8,False,WA
2011-10-01,0,3,89,68,6,False,WA
2011-11-01,0,2,78,67,6,False,WA
2011-12-01,0,3,86,69,4,False,WA
2012-01-01,0,2,87,59,6,False,WA
2012-02-01,0,2,91,60,7,False,WA
2012-03-01,0,2,88,73,5,False,WA
2012-04-01,0,2,89,72,5,False,WA
2012-05-01,0,2,89,71,5,False,WA
2012-06-01,0,2,99,74,6,False,WA
2012-07-01,0,1,89,73,4,False,WA
2012-08-01,0,2,88,72,4,False,WA
2012-09-01,0,3,89,63,5,False,WA
2012-10-01,1,2,85,58,7,False,WA
2012-11-01,0,2,87,60,6,False,WA
2012-12-01,0,2,86,58,4,False,WA
2013-01-01,0,3,92,53,6,False,WA
2013-02-01,0,2,100,55,6,False,WA
2013-03-01,0,3,90,62,5,False,WA
2013-04-01,0,2,92,59,7,False,WA
2013-05-01,0,2,85,68,6,False,WA
2013-06-01,0,2,88,73,4,False,WA
2013-07-01,0,2,91,74,3,False,WA
2013-08-01,0,3,87,70,3,False,WA
2013-09-01,0,1,86,63,4,False,WA
2013-10-01,0,2,88,61,6,False,WA
2013-11-01,0,2,81,61,4,False,WA
2013-12-01,0,2,85,64,4,False,WA
2014-01-01,0,2,89,55,6,False,WA
2014-02-01,1,3,88,55,6,False,WA
2014-03-01,0,2,86,61,6,False,WA
2014-04-01,0,2,92,65,6,False,WA
2014-05-01,0,3,87,69,6,False,WA
2014-06-01,0,2,81,71,5,False,WA
2014-07-01,1,2,89,73,4,False,WA
2014-08-01,0,2,84,71,3,False,WA
2014-09-01,0,2,74,61,5,False,WA
2014-10-01,0,3,75,59,5,False,WA
2014-11-01,0,3,71,64,5,False,WA
2014-12-01,0,2,73,66,4,False,WA
2015-01-01,0,2,76,60,5,False,WA
2015-02-01,0,3,77,61,5,False,WA
2015-03-01,1,2,79,64,6,False,WA
2015-04-01,0,2,77,63,5,False,WA
2015-05-01,0,3,79,78,6,False,WA
2015-06-01,0,2,81,74,4,False,WA
2015-07-01,0,3,89,78,4,False,WA
2015-08-01,1,2,86,85,3,False,WA
2015-09-01,1,3,79,73,5,False,WA
2015-10-01,1,2,80,61,7,False,WA
2015-11-01,0,2,85,61,6,False,WA
2015-12-01,0,3,82,63,4,False,WA
2016-01-01,0,3,92,62,6,False,WA
2016-02-01,1,3,94,60,5,False,WA
2016-03-01,0,2,89,65,7,False,WA
2016-04-01,0,2,90,65,6,False,WA
2016-05-01,0,3,92,78,5,False,WA
2016-06-01,0,2,94,78,3,False,WA
2016-07-01,1,2,91,82,2,False,WA
2016-08-01,0,2,88,70,3,False,WA
2016-09-01,1,2,85,67,4,False,WA
2016-10-01,0,3,84,58,5,False,WA
2016-11-01,0,3,83,72,5,False,WA
2016-12-01,0,2,87,60,4,False,WA
2017-01-01,0,2,91,57,6,False,WA
2017-02-01,0,3,95,61,6,False,WA
2017-03-01,1,3,88,62,5,False,WA
2017-04-01,0,2,90,71,6,False,WA
2017-05-01,0,2,88,78,6,False,WA
2017-06-01,0,2,90,84,4,False,WA
2017-07-01,0,2,87,87,3,False,WA
2017-08-01,0,2,82,75,3,False,WA
2017-09-01,0,1,84,76,4,False,WA
2017-10-01,0,2,84,72,4,False,WA
2017-11-01,0,2,81,69,5,False,WA
2017-12-01,0,2,83,73,3,False,WA
2018-01-01,0,3,89,69,6,False,WA
2018-02-01,1,3,91,85,4,False,WA
2018-03-01,0,3,91,74,5,False,WA
2018-04-01,1,2,93,78,5,False,WA
2018-05-01,0,3,85,80,4,False,WA
2018-06-01,0,2,83,83,4,False,WA
2018-07-01,0,2,90,89,3,False,WA
2018-08-01,0,2,88,84,3,False,WA
2018-09-01,0,2,84,69,4,False,WA
2018-10-01,0,3,83,80,6,False,WA
2018-11-01,0,2,80,73,5,False,WA
2018-12-01,0,3,85,84,4,False,WA
2019-01-01,0,2,85,64,4,False,WA
2011-01-01,0,1,88,35,4,False,WV
2011-02-01,0,3,92,38,15,False,WV
2011-03-01,0,4,76,50,4,False,WV
2011-04-01,0,2,79,43,9,False,WV
2011-05-01,0,2,63,40,5,False,WV
2011-06-01,1,2,73,33,7,False,WV
2011-07-01,0,2,88,50,2,False,WV
2011-08-01,0,1,66,79,6,False,WV
2011-09-01,1,2,76,58,7,False,WV
2011-10-01,2,5,90,46,12,False,WV
2011-11-01,1,2,76,47,7,False,WV
2011-12-01,0,2,87,46,5,False,WV
2012-01-01,1,2,83,38,4,False,WV
2012-02-01,0,3,88,53,13,False,WV
2012-03-01,1,4,78,55,7,False,WV
2012-04-01,1,2,90,58,11,False,WV
2012-05-01,0,3,88,58,5,False,WV
2012-06-01,1,2,91,47,6,False,WV
2012-07-01,0,2,76,50,4,False,WV
2012-08-01,0,2,88,49,5,False,WV
2012-09-01,0,3,72,51,11,False,WV
2012-10-01,1,2,76,36,9,False,WV
2012-11-01,0,2,71,44,10,False,WV
2012-12-01,0,4,79,50,6,False,WV
2013-01-01,1,3,83,35,8,False,WV
2013-02-01,1,3,89,40,7,False,WV
2013-03-01,1,1,85,49,9,False,WV
2013-04-01,2,3,100,39,9,False,WV
2013-05-01,1,1,75,45,9,False,WV
2013-06-01,1,2,92,60,1,False,WV
2013-07-01,0,1,85,44,3,False,WV
2013-08-01,0,1,81,47,5,False,WV
2013-09-01,1,2,84,45,11,False,WV
2013-10-01,0,2,84,48,12,False,WV
2013-11-01,1,2,67,37,5,False,WV
2013-12-01,0,3,62,35,5,False,WV
2014-01-01,0,2,76,33,8,False,WV
2014-02-01,1,3,85,39,10,False,WV
2014-03-01,1,3,69,48,8,False,WV
2014-04-01,1,4,85,48,6,False,WV
2014-05-01,0,3,63,68,4,False,WV
2014-06-01,1,1,86,57,3,False,WV
2014-07-01,1,2,80,60,4,False,WV
2014-08-01,0,2,74,53,2,False,WV
2014-09-01,1,2,93,53,5,False,WV
2014-10-01,1,5,84,66,6,False,WV
2014-11-01,0,5,78,45,5,False,WV
2014-12-01,1,1,86,53,4,False,WV
2015-01-01,1,5,83,45,4,False,WV
2015-02-01,0,4,94,48,7,False,WV
2015-03-01,0,6,85,44,8,False,WV
2015-04-01,1,3,89,48,10,False,WV
2015-05-01,1,4,83,62,3,False,WV
2015-06-01,0,2,64,45,6,False,WV
2015-07-01,0,4,69,45,3,False,WV
2015-08-01,0,2,77,65,4,False,WV
2015-09-01,2,4,66,62,11,False,WV
2015-10-01,2,5,63,50,11,False,WV
2015-11-01,2,3,61,39,10,False,WV
2015-12-01,0,4,64,53,6,False,WV
2016-01-01,1,1,74,48,4,False,WV
2016-02-01,0,2,88,39,10,False,WV
2016-03-01,0,3,72,56,5,False,WV
2016-04-01,1,6,67,56,9,False,WV
2016-05-01,0,2,72,44,4,False,WV
2016-06-01,1,2,64,65,4,False,WV
2016-07-01,1,2,61,57,3,False,WV
2016-08-01,1,3,69,50,5,False,WV
2016-09-01,0,3,69,50,8,False,WV
2016-10-01,2,3,69,51,9,False,WV
2016-11-01,0,3,61,51,8,False,WV
2016-12-01,0,2,62,50,6,False,WV
2017-01-01,0,2,68,44,6,False,WV
2017-02-01,1,2,71,54,8,False,WV
2017-03-01,0,3,73,51,7,False,WV
2017-04-01,0,1,74,49,9,False,WV
2017-05-01,0,2,70,61,5,False,WV
2017-06-01,2,2,71,62,3,False,WV
2017-07-01,0,1,57,66,2,False,WV
2017-08-01,1,2,72,55,5,False,WV
2017-09-01,0,2,70,55,6,False,WV
2017-10-01,1,2,63,48,7,False,WV
2017-11-01,1,3,68,48,4,False,WV
2017-12-01,0,4,68,44,3,False,WV
2018-01-01,0,3,63,45,4,False,WV
2018-02-01,1,2,84,56,4,False,WV
2018-03-01,0,3,80,50,6,False,WV
2018-04-01,1,1,73,58,5,False,WV
2018-05-01,1,2,65,58,4,False,WV
2018-06-01,0,1,70,63,3,False,WV
2018-07-01,0,2,67,63,2,False,WV
2018-08-01,0,3,64,58,4,False,WV
2018-09-01,1,3,65,59,7,False,WV
2018-10-01,0,2,65,60,6,False,WV
2018-11-01,1,3,62,50,6,False,WV
2018-12-01,0,2,65,67,4,False,WV
2019-01-01,1,2,65,53,5,False,WV
2011-01-01,0,3,51,62,8,False,WI
2011-02-01,0,3,58,60,13,False,WI
2011-03-01,0,4,45,65,10,False,WI
2011-04-01,0,4,55,72,12,False,WI
2011-05-01,0,4,35,76,11,False,WI
2011-06-01,0,2,39,72,6,False,WI
2011-07-01,0,1,39,87,6,False,WI
2011-08-01,1,1,36,94,6,False,WI
2011-09-01,0,3,37,75,12,False,WI
2011-10-01,0,2,37,76,11,False,WI
2011-11-01,0,2,33,79,10,False,WI
2011-12-01,0,2,36,83,8,False,WI
2012-01-01,1,2,49,68,8,False,WI
2012-02-01,1,4,57,68,11,False,WI
2012-03-01,0,3,43,76,9,False,WI
2012-04-01,0,3,52,69,9,False,WI
2012-05-01,0,3,38,76,8,False,WI
2012-06-01,1,3,36,74,5,False,WI
2012-07-01,1,2,36,70,6,False,WI
2012-08-01,1,2,33,71,4,False,WI
2012-09-01,1,2,40,62,10,False,WI
2012-10-01,1,3,35,67,10,False,WI
2012-11-01,0,2,36,61,8,False,WI
2012-12-01,0,3,35,65,7,False,WI
2013-01-01,1,3,47,55,6,False,WI
2013-02-01,2,3,52,63,7,False,WI
2013-03-01,0,4,44,63,7,False,WI
2013-04-01,0,3,46,61,8,False,WI
2013-05-01,1,3,34,68,8,False,WI
2013-06-01,0,1,31,73,6,False,WI
2013-07-01,0,1,29,81,4,False,WI
2013-08-01,0,2,29,69,3,False,WI
2013-09-01,1,3,34,67,7,False,WI
2013-10-01,1,3,35,69,7,False,WI
2013-11-01,1,2,32,63,9,False,WI
2013-12-01,0,3,30,61,9,False,WI
2014-01-01,1,3,41,56,8,False,WI
2014-02-01,1,3,57,65,9,False,WI
2014-03-01,1,2,46,60,7,False,WI
2014-04-01,0,3,41,67,8,False,WI
2014-05-01,1,4,35,72,6,False,WI
2014-06-01,0,2,29,74,6,False,WI
2014-07-01,1,3,31,83,3,False,WI
2014-08-01,0,2,30,78,3,False,WI
2014-09-01,1,3,30,73,7,False,WI
2014-10-01,1,3,30,64,9,False,WI
2014-11-01,0,4,32,68,7,False,WI
2014-12-01,1,4,35,72,9,False,WI
2015-01-01,1,2,41,60,6,False,WI
2015-02-01,0,3,55,61,8,False,WI
2015-03-01,0,3,38,58,9,False,WI
2015-04-01,0,3,40,72,9,False,WI
2015-05-01,1,4,30,76,7,False,WI
2015-06-01,0,3,32,82,5,False,WI
2015-07-01,1,2,31,88,5,False,WI
2015-08-01,0,2,31,90,3,False,WI
2015-09-01,1,2,27,79,10,False,WI
2015-10-01,0,3,29,69,10,False,WI
2015-11-01,0,3,29,67,10,False,WI
2015-12-01,1,2,32,70,7,False,WI
2016-01-01,0,2,32,69,7,False,WI
2016-02-01,1,3,49,70,11,False,WI
2016-03-01,0,3,37,71,7,False,WI
2016-04-01,0,4,37,75,8,False,WI
2016-05-01,0,3,27,81,8,False,WI
2016-06-01,0,2,26,96,4,False,WI
2016-07-01,0,2,24,80,3,False,WI
2016-08-01,0,2,26,76,5,False,WI
2016-09-01,1,3,24,76,6,False,WI
2016-10-01,1,3,27,70,8,False,WI
2016-11-01,1,3,27,80,7,False,WI
2016-12-01,0,3,26,74,6,False,WI
2017-01-01,1,3,33,59,6,False,WI
2017-02-01,1,3,45,67,8,False,WI
2017-03-01,1,4,36,67,8,False,WI
2017-04-01,1,3,31,73,7,False,WI
2017-05-01,0,3,26,85,7,False,WI
2017-06-01,0,1,23,88,5,False,WI
2017-07-01,1,3,23,95,4,False,WI
2017-08-01,0,3,23,88,3,False,WI
2017-09-01,1,2,25,75,7,False,WI
2017-10-01,0,4,27,77,6,False,WI
2017-11-01,0,4,27,77,6,False,WI
2017-12-01,1,3,24,78,8,False,WI
2018-01-01,1,2,34,73,5,False,WI
2018-02-01,1,3,48,84,8,False,WI
2018-03-01,0,3,38,79,7,False,WI
2018-04-01,1,3,33,75,7,False,WI
2018-05-01,1,3,27,86,8,False,WI
2018-06-01,0,3,22,92,5,False,WI
2018-07-01,1,2,23,97,4,False,WI
2018-08-01,0,2,24,85,3,False,WI
2018-09-01,1,3,24,77,7,False,WI
2018-10-01,0,4,25,81,6,False,WI
2018-11-01,1,4,24,79,6,False,WI
2018-12-01,0,4,27,100,5,False,WI
2019-01-01,1,2,34,69,7,False,WI
2011-01-01,0,0,64,15,3,False,WY
2011-02-01,0,0,76,33,5,False,WY
2011-03-01,0,0,84,21,6,False,WY
2011-04-01,0,3,63,30,1,False,WY
2011-05-01,0,2,60,18,3,False,WY
2011-06-01,0,4,63,23,2,False,WY
2011-07-01,2,2,69,39,5,False,WY
2011-08-01,0,2,100,35,3,False,WY
2011-09-01,1,4,65,37,4,False,WY
2011-10-01,0,3,68,37,12,False,WY
2011-11-01,0,4,66,26,10,False,WY
2011-12-01,1,0,57,38,4,False,WY
2012-01-01,0,0,69,31,8,False,WY
2012-02-01,0,2,70,24,5,False,WY
2012-03-01,0,0,73,26,2,False,WY
2012-04-01,0,3,63,30,9,False,WY
2012-05-01,0,1,50,27,14,False,WY
2012-06-01,0,1,58,26,0,False,WY
2012-07-01,0,7,50,35,8,False,WY
2012-08-01,0,0,43,25,1,False,WY
2012-09-01,0,2,46,30,2,False,WY
2012-10-01,0,2,57,24,7,False,WY
2012-11-01,1,6,67,36,3,False,WY
2012-12-01,0,2,57,10,2,False,WY
2013-01-01,0,1,74,32,3,False,WY
2013-02-01,1,2,57,23,9,False,WY
2013-03-01,1,2,45,29,3,False,WY
2013-04-01,0,3,51,23,5,False,WY
2013-05-01,0,1,58,19,10,False,WY
2013-06-01,0,3,56,21,2,False,WY
2013-07-01,0,0,55,26,4,False,WY
2013-08-01,0,1,55,31,3,False,WY
2013-09-01,2,1,54,31,5,False,WY
2013-10-01,0,2,58,26,9,False,WY
2013-11-01,0,2,52,25,5,False,WY
2013-12-01,0,0,48,18,5,False,WY
2014-01-01,0,3,56,20,3,False,WY
2014-02-01,0,4,59,23,3,False,WY
2014-03-01,1,3,55,23,8,False,WY
2014-04-01,0,2,54,20,6,False,WY
2014-05-01,0,2,51,15,6,False,WY
2014-06-01,0,2,48,15,6,False,WY
2014-07-01,0,1,60,23,3,False,WY
2014-08-01,0,0,49,34,2,False,WY
2014-09-01,0,1,54,30,7,False,WY
2014-10-01,0,5,47,29,7,False,WY
2014-11-01,0,4,47,30,4,False,WY
2014-12-01,0,3,60,29,5,False,WY
2015-01-01,0,5,39,29,4,False,WY
2015-02-01,0,1,60,39,8,False,WY
2015-03-01,0,1,62,35,6,False,WY
2015-04-01,2,0,53,25,6,False,WY
2015-05-01,1,2,38,24,6,False,WY
2015-06-01,0,3,59,27,3,False,WY
2015-07-01,0,0,46,34,0,False,WY
2015-08-01,0,1,45,39,1,False,WY
2015-09-01,1,3,41,38,6,False,WY
2015-10-01,0,3,43,27,3,False,WY
2015-11-01,1,0,48,37,2,False,WY
