date,xbox,isPartial,State
2012-10-01,46,False,GA
2012-11-01,69,False,GA
2012-12-01,70,False,GA
2013-01-01,54,False,GA
2013-02-01,52,False,GA
2013-03-01,49,False,GA
2013-04-01,46,False,GA
2013-05-01,74,False,GA
2013-06-01,85,False,GA
2013-07-01,63,False,GA
2013-08-01,55,False,GA
2013-09-01,55,False,GA
2013-10-01,54,False,GA
2013-11-01,100,False,GA
2013-12-01,96,False,GA
2014-01-01,66,False,GA
2014-02-01,56,False,GA
2014-03-01,56,False,GA
2014-04-01,49,False,GA
2014-05-01,48,False,GA
2014-06-01,58,False,GA
2014-07-01,58,False,GA
2014-08-01,57,False,GA
2014-09-01,50,False,GA
2014-10-01,53,False,GA
2014-11-01,84,False,GA
2014-12-01,100,False,GA
2015-01-01,64,False,GA
2015-02-01,55,False,GA
2015-03-01,53,False,GA
2015-04-01,57,False,GA
2015-05-01,57,False,GA
2015-06-01,73,False,GA
2015-07-01,63,False,GA
2015-08-01,57,False,GA
2015-09-01,47,False,GA
2015-10-01,53,False,GA
2015-11-01,86,False,GA
2015-12-01,98,False,GA
2016-01-01,64,False,GA
2016-02-01,54,False,GA
2016-03-01,49,False,GA
2016-04-01,45,False,GA
2016-05-01,52,False,GA
2016-06-01,67,False,GA
2016-07-01,59,False,GA
2016-08-01,48,False,GA
2016-09-01,49,False,GA
2016-10-01,46,False,GA
2016-11-01,62,False,GA
2016-12-01,85,False,GA
2017-01-01,56,False,GA
2017-02-01,46,False,GA
2017-03-01,42,False,GA
2017-04-01,44,False,GA
2017-05-01,43,False,GA
2017-06-01,55,False,GA
2017-07-01,54,False,GA
2017-08-01,46,False,GA
2017-09-01,47,False,GA
2017-10-01,44,False,GA
2017-11-01,70,False,GA
2017-12-01,79,False,GA
2018-01-01,56,False,GA
2018-02-01,48,False,GA
2018-03-01,49,False,GA
2018-04-01,45,False,GA
2018-05-01,47,False,GA
2018-06-01,54,False,GA
2018-07-01,54,False,GA
2018-08-01,45,False,GA
2018-09-01,45,False,GA
2018-10-01,41,False,GA
2018-11-01,55,False,GA
2018-12-01,71,False,GA
2019-01-01,48,False,GA
2011-01-01,61,False,HI
2011-02-01,50,False,HI
2011-03-01,50,False,HI
2011-04-01,49,False,HI
2011-05-01,53,False,HI
2011-06-01,67,False,HI
2011-07-01,52,False,HI
2011-08-01,46,False,HI
2011-09-01,44,False,HI
2011-10-01,56,False,HI
2011-11-01,67,False,HI
2011-12-01,66,False,HI
2012-01-01,44,False,HI
2012-02-01,39,False,HI
2012-03-01,46,False,HI
2012-04-01,38,False,HI
2012-05-01,39,False,HI
2012-06-01,52,False,HI
2012-07-01,60,False,HI
2012-08-01,44,False,HI
2012-09-01,50,False,HI
2012-10-01,42,False,HI
2012-11-01,53,False,HI
2012-12-01,65,False,HI
2013-01-01,50,False,HI
2013-02-01,49,False,HI
2013-03-01,47,False,HI
2013-04-01,43,False,HI
2013-05-01,55,False,HI
2013-06-01,70,False,HI
2013-07-01,63,False,HI
2013-08-01,53,False,HI
2013-09-01,62,False,HI
2013-10-01,55,False,HI
2013-11-01,100,False,HI
2013-12-01,84,False,HI
2014-01-01,48,False,HI
2014-02-01,50,False,HI
2014-03-01,60,False,HI
2014-04-01,46,False,HI
2014-05-01,47,False,HI
2014-06-01,60,False,HI
2014-07-01,53,False,HI
2014-08-01,39,False,HI
2014-09-01,42,False,HI
2014-10-01,37,False,HI
2014-11-01,60,False,HI
2014-12-01,79,False,HI
2015-01-01,44,False,HI
2015-02-01,39,False,HI
2015-03-01,39,False,HI
2015-04-01,38,False,HI
2015-05-01,39,False,HI
2015-06-01,59,False,HI
2015-07-01,50,False,HI
2015-08-01,45,False,HI
2015-09-01,46,False,HI
2015-10-01,44,False,HI
2015-11-01,62,False,HI
2015-12-01,78,False,HI
2016-01-01,58,False,HI
2016-02-01,47,False,HI
2016-03-01,46,False,HI
2016-04-01,41,False,HI
2016-05-01,41,False,HI
2016-06-01,55,False,HI
2016-07-01,42,False,HI
2016-08-01,38,False,HI
2016-09-01,43,False,HI
2016-10-01,39,False,HI
2016-11-01,49,False,HI
2016-12-01,57,False,HI
2017-01-01,37,False,HI
2017-02-01,35,False,HI
2017-03-01,35,False,HI
2017-04-01,44,False,HI
2017-05-01,32,False,HI
2017-06-01,58,False,HI
2017-07-01,32,False,HI
2017-08-01,40,False,HI
2017-09-01,39,False,HI
2017-10-01,37,False,HI
2017-11-01,56,False,HI
2017-12-01,64,False,HI
2018-01-01,50,False,HI
2018-02-01,38,False,HI
2018-03-01,51,False,HI
2018-04-01,41,False,HI
2018-05-01,50,False,HI
2018-06-01,49,False,HI
2018-07-01,43,False,HI
2018-08-01,53,False,HI
2018-09-01,37,False,HI
2018-10-01,38,False,HI
2018-11-01,54,False,HI
2018-12-01,46,False,HI
2019-01-01,29,False,HI
2011-01-01,63,False,ID
2011-02-01,52,False,ID
2011-03-01,58,False,ID
2011-04-01,50,False,ID
2011-05-01,43,False,ID
2011-06-01,49,False,ID
2011-07-01,58,False,ID
2011-08-01,64,False,ID
2011-09-01,45,False,ID
2011-10-01,49,False,ID
2011-11-01,91,False,ID
2011-12-01,78,False,ID
2012-01-01,57,False,ID
2012-02-01,53,False,ID
2012-03-01,47,False,ID
2012-04-01,42,False,ID
2012-05-01,49,False,ID
2012-06-01,59,False,ID
2012-07-01,57,False,ID
2012-08-01,58,False,ID
2012-09-01,46,False,ID
2012-10-01,54,False,ID
2012-11-01,70,False,ID
2012-12-01,73,False,ID
2013-01-01,63,False,ID
2013-02-01,61,False,ID
2013-03-01,52,False,ID
2013-04-01,59,False,ID
2013-05-01,70,False,ID
2013-06-01,73,False,ID
2013-07-01,68,False,ID
2013-08-01,69,False,ID
2013-09-01,68,False,ID
2013-10-01,61,False,ID
2013-11-01,98,False,ID
2013-12-01,89,False,ID
2014-01-01,64,False,ID
2014-02-01,59,False,ID
2014-03-01,60,False,ID
2014-04-01,44,False,ID
2014-05-01,55,False,ID
2014-06-01,65,False,ID
2014-07-01,59,False,ID
2014-08-01,60,False,ID
2014-09-01,59,False,ID
2014-10-01,41,False,ID
2014-11-01,67,False,ID
2014-12-01,89,False,ID
2015-01-01,73,False,ID
2015-02-01,48,False,ID
2015-03-01,51,False,ID
2015-04-01,59,False,ID
2015-05-01,53,False,ID
2015-06-01,67,False,ID
2015-07-01,68,False,ID
2015-08-01,66,False,ID
2015-09-01,51,False,ID
2015-10-01,57,False,ID
2015-11-01,100,False,ID
2015-12-01,96,False,ID
2016-01-01,60,False,ID
2016-02-01,63,False,ID
2016-03-01,57,False,ID
2016-04-01,39,False,ID
2016-05-01,51,False,ID
2016-06-01,69,False,ID
2016-07-01,60,False,ID
2016-08-01,50,False,ID
2016-09-01,44,False,ID
2016-10-01,59,False,ID
2016-11-01,67,False,ID
2016-12-01,88,False,ID
2017-01-01,59,False,ID
2017-02-01,53,False,ID
2017-03-01,52,False,ID
2017-04-01,42,False,ID
2017-05-01,45,False,ID
2017-06-01,64,False,ID
2017-07-01,52,False,ID
2017-08-01,49,False,ID
2017-09-01,45,False,ID
2017-10-01,45,False,ID
2017-11-01,77,False,ID
2017-12-01,76,False,ID
2018-01-01,66,False,ID
2018-02-01,54,False,ID
2018-03-01,60,False,ID
2018-04-01,51,False,ID
2018-05-01,50,False,ID
2018-06-01,59,False,ID
2018-07-01,50,False,ID
2018-08-01,59,False,ID
2018-09-01,56,False,ID
2018-10-01,45,False,ID
2018-11-01,64,False,ID
2018-12-01,71,False,ID
2019-01-01,53,False,ID
2011-01-01,60,False,IL
2011-02-01,49,False,IL
2011-03-01,45,False,IL
2011-04-01,42,False,IL
2011-05-01,44,False,IL
2011-06-01,54,False,IL
2011-07-01,51,False,IL
2011-08-01,47,False,IL
2011-09-01,46,False,IL
2011-10-01,44,False,IL
2011-11-01,68,False,IL
2011-12-01,76,False,IL
2012-01-01,47,False,IL
2012-02-01,44,False,IL
2012-03-01,40,False,IL
2012-04-01,38,False,IL
2012-05-01,39,False,IL
2012-06-01,48,False,IL
2012-07-01,49,False,IL
2012-08-01,46,False,IL
2012-09-01,39,False,IL
2012-10-01,46,False,IL
2012-11-01,65,False,IL
2012-12-01,63,False,IL
2013-01-01,52,False,IL
2013-02-01,50,False,IL
2013-03-01,47,False,IL
2013-04-01,44,False,IL
2013-05-01,63,False,IL
2013-06-01,67,False,IL
2013-07-01,56,False,IL
2013-08-01,51,False,IL
2013-09-01,51,False,IL
2013-10-01,52,False,IL
2013-11-01,100,False,IL
2013-12-01,91,False,IL
2014-01-01,59,False,IL
2014-02-01,53,False,IL
2014-03-01,59,False,IL
2014-04-01,45,False,IL
2014-05-01,40,False,IL
2014-06-01,51,False,IL
2014-07-01,55,False,IL
2014-08-01,52,False,IL
2014-09-01,47,False,IL
2014-10-01,42,False,IL
2014-11-01,72,False,IL
2014-12-01,97,False,IL
2015-01-01,60,False,IL
2015-02-01,51,False,IL
2015-03-01,49,False,IL
2015-04-01,44,False,IL
2015-05-01,44,False,IL
2015-06-01,59,False,IL
2015-07-01,53,False,IL
2015-08-01,48,False,IL
2015-09-01,44,False,IL
2015-10-01,44,False,IL
2015-11-01,85,False,IL
2015-12-01,90,False,IL
2016-01-01,62,False,IL
2016-02-01,55,False,IL
2016-03-01,49,False,IL
2016-04-01,43,False,IL
2016-05-01,44,False,IL
2016-06-01,56,False,IL
2016-07-01,46,False,IL
2016-08-01,44,False,IL
2016-09-01,40,False,IL
2016-10-01,43,False,IL
2016-11-01,60,False,IL
2016-12-01,73,False,IL
2017-01-01,50,False,IL
2017-02-01,41,False,IL
2017-03-01,40,False,IL
2017-04-01,39,False,IL
2017-05-01,35,False,IL
2017-06-01,45,False,IL
2017-07-01,44,False,IL
2017-08-01,41,False,IL
2017-09-01,38,False,IL
2017-10-01,38,False,IL
2017-11-01,69,False,IL
2017-12-01,75,False,IL
2018-01-01,54,False,IL
2018-02-01,48,False,IL
2018-03-01,51,False,IL
2018-04-01,44,False,IL
2018-05-01,39,False,IL
2018-06-01,45,False,IL
2018-07-01,44,False,IL
2018-08-01,41,False,IL
2018-09-01,41,False,IL
2018-10-01,40,False,IL
2018-11-01,56,False,IL
2018-12-01,60,False,IL
2019-01-01,47,False,IL
2011-01-01,65,False,IN
2011-02-01,52,False,IN
2011-03-01,52,False,IN
2011-04-01,46,False,IN
2011-05-01,46,False,IN
2011-06-01,60,False,IN
2011-07-01,56,False,IN
2011-08-01,48,False,IN
2011-09-01,45,False,IN
2011-10-01,49,False,IN
2011-11-01,72,False,IN
2011-12-01,82,False,IN
2012-01-01,56,False,IN
2012-02-01,45,False,IN
2012-03-01,38,False,IN
2012-04-01,42,False,IN
2012-05-01,47,False,IN
2012-06-01,57,False,IN
2012-07-01,56,False,IN
2012-08-01,55,False,IN
2012-09-01,45,False,IN
2012-10-01,53,False,IN
2012-11-01,66,False,IN
2012-12-01,71,False,IN
2013-01-01,60,False,IN
2013-02-01,52,False,IN
2013-03-01,53,False,IN
2013-04-01,49,False,IN
2013-05-01,70,False,IN
2013-06-01,84,False,IN
2013-07-01,60,False,IN
2013-08-01,58,False,IN
2013-09-01,59,False,IN
2013-10-01,53,False,IN
2013-11-01,96,False,IN
2013-12-01,100,False,IN
2014-01-01,67,False,IN
2014-02-01,57,False,IN
2014-03-01,60,False,IN
2014-04-01,47,False,IN
2014-05-01,44,False,IN
2014-06-01,57,False,IN
2014-07-01,58,False,IN
2014-08-01,49,False,IN
2014-09-01,48,False,IN
2014-10-01,46,False,IN
2014-11-01,79,False,IN
2014-12-01,96,False,IN
2015-01-01,63,False,IN
2015-02-01,55,False,IN
2015-03-01,49,False,IN
2015-04-01,44,False,IN
2015-05-01,45,False,IN
2015-06-01,63,False,IN
2015-07-01,62,False,IN
2015-08-01,55,False,IN
2015-09-01,44,False,IN
2015-10-01,53,False,IN
2015-11-01,82,False,IN
2015-12-01,99,False,IN
2016-01-01,67,False,IN
2016-02-01,56,False,IN
2016-03-01,50,False,IN
2016-04-01,47,False,IN
2016-05-01,49,False,IN
2016-06-01,62,False,IN
2016-07-01,56,False,IN
2016-08-01,46,False,IN
2016-09-01,45,False,IN
2016-10-01,52,False,IN
2016-11-01,62,False,IN
2016-12-01,83,False,IN
2017-01-01,54,False,IN
2017-02-01,42,False,IN
2017-03-01,49,False,IN
2017-04-01,42,False,IN
2017-05-01,38,False,IN
2017-06-01,56,False,IN
2017-07-01,47,False,IN
2017-08-01,47,False,IN
2017-09-01,42,False,IN
2017-10-01,43,False,IN
2017-11-01,74,False,IN
2017-12-01,78,False,IN
2018-01-01,62,False,IN
2018-02-01,50,False,IN
2018-03-01,58,False,IN
2018-04-01,51,False,IN
2018-05-01,44,False,IN
2018-06-01,54,False,IN
2018-07-01,49,False,IN
2018-08-01,47,False,IN
2018-09-01,49,False,IN
2018-10-01,45,False,IN
2018-11-01,65,False,IN
2018-12-01,66,False,IN
2019-01-01,57,False,IN
2011-01-01,53,False,IA
2011-02-01,50,False,IA
2011-03-01,43,False,IA
2011-04-01,40,False,IA
2011-05-01,42,False,IA
2011-06-01,51,False,IA
2011-07-01,56,False,IA
2011-08-01,52,False,IA
2011-09-01,46,False,IA
2011-10-01,46,False,IA
2011-11-01,73,False,IA
2011-12-01,75,False,IA
2012-01-01,46,False,IA
2012-02-01,43,False,IA
2012-03-01,43,False,IA
2012-04-01,34,False,IA
2012-05-01,43,False,IA
2012-06-01,57,False,IA
2012-07-01,61,False,IA
2012-08-01,53,False,IA
2012-09-01,51,False,IA
2012-10-01,48,False,IA
2012-11-01,65,False,IA
2012-12-01,70,False,IA
2013-01-01,53,False,IA
2013-02-01,52,False,IA
2013-03-01,56,False,IA
2013-04-01,50,False,IA
2013-05-01,69,False,IA
2013-06-01,71,False,IA
2013-07-01,54,False,IA
2013-08-01,53,False,IA
2013-09-01,55,False,IA
2013-10-01,50,False,IA
2013-11-01,100,False,IA
2013-12-01,86,False,IA
2014-01-01,58,False,IA
2014-02-01,57,False,IA
2014-03-01,61,False,IA
2014-04-01,52,False,IA
2014-05-01,41,False,IA
2014-06-01,58,False,IA
2014-07-01,62,False,IA
2014-08-01,60,False,IA
2014-09-01,46,False,IA
2014-10-01,50,False,IA
2014-11-01,79,False,IA
2014-12-01,100,False,IA
2015-01-01,59,False,IA
2015-02-01,54,False,IA
2015-03-01,51,False,IA
2015-04-01,43,False,IA
2015-05-01,48,False,IA
2015-06-01,66,False,IA
2015-07-01,65,False,IA
2015-08-01,61,False,IA
2015-09-01,50,False,IA
2015-10-01,53,False,IA
2015-11-01,85,False,IA
2015-12-01,93,False,IA
2016-01-01,67,False,IA
2016-02-01,63,False,IA
2016-03-01,49,False,IA
2016-04-01,45,False,IA
2016-05-01,49,False,IA
2016-06-01,67,False,IA
2016-07-01,55,False,IA
2016-08-01,52,False,IA
2016-09-01,48,False,IA
2016-10-01,47,False,IA
2016-11-01,63,False,IA
2016-12-01,73,False,IA
2017-01-01,55,False,IA
2017-02-01,52,False,IA
2017-03-01,48,False,IA
2017-04-01,40,False,IA
2017-05-01,37,False,IA
2017-06-01,54,False,IA
2017-07-01,51,False,IA
2017-08-01,47,False,IA
2017-09-01,45,False,IA
2017-10-01,37,False,IA
2017-11-01,68,False,IA
2017-12-01,75,False,IA
2018-01-01,60,False,IA
2018-02-01,52,False,IA
2018-03-01,61,False,IA
2018-04-01,49,False,IA
2018-05-01,43,False,IA
2018-06-01,50,False,IA
2018-07-01,48,False,IA
2018-08-01,50,False,IA
2018-09-01,40,False,IA
2018-10-01,40,False,IA
2018-11-01,62,False,IA
2018-12-01,68,False,IA
2019-01-01,60,False,IA
2011-01-01,63,False,KS
2011-02-01,56,False,KS
2011-03-01,46,False,KS
2011-04-01,52,False,KS
2011-05-01,49,False,KS
2011-06-01,59,False,KS
2011-07-01,51,False,KS
2011-08-01,50,False,KS
2011-09-01,46,False,KS
2011-10-01,48,False,KS
2011-11-01,75,False,KS
2011-12-01,83,False,KS
2012-01-01,55,False,KS
2012-02-01,45,False,KS
2012-03-01,42,False,KS
2012-04-01,41,False,KS
2012-05-01,44,False,KS
2012-06-01,60,False,KS
2012-07-01,69,False,KS
2012-08-01,52,False,KS
2012-09-01,45,False,KS
2012-10-01,56,False,KS
2012-11-01,65,False,KS
2012-12-01,71,False,KS
2013-01-01,51,False,KS
2013-02-01,63,False,KS
2013-03-01,50,False,KS
2013-04-01,53,False,KS
2013-05-01,74,False,KS
2013-06-01,79,False,KS
2013-07-01,56,False,KS
2013-08-01,59,False,KS
2013-09-01,53,False,KS
2013-10-01,54,False,KS
2013-11-01,100,False,KS
2013-12-01,98,False,KS
2014-01-01,57,False,KS
2014-02-01,53,False,KS
2014-03-01,61,False,KS
2014-04-01,48,False,KS
2014-05-01,47,False,KS
2014-06-01,59,False,KS
2014-07-01,55,False,KS
2014-08-01,50,False,KS
2014-09-01,47,False,KS
2014-10-01,44,False,KS
2014-11-01,77,False,KS
2014-12-01,95,False,KS
2015-01-01,63,False,KS
2015-02-01,48,False,KS
2015-03-01,54,False,KS
2015-04-01,51,False,KS
2015-05-01,53,False,KS
2015-06-01,65,False,KS
2015-07-01,69,False,KS
2015-08-01,63,False,KS
2015-09-01,53,False,KS
2015-10-01,43,False,KS
2015-11-01,63,False,KS
2015-12-01,38,False,KS
2016-01-01,64,False,KS
2016-02-01,58,False,KS
2016-03-01,46,False,KS
2016-04-01,43,False,KS
2016-05-01,52,False,KS
2016-06-01,71,False,KS
2016-07-01,62,False,KS
2016-08-01,46,False,KS
2016-09-01,43,False,KS
2016-10-01,40,False,KS
2016-11-01,61,False,KS
2016-12-01,75,False,KS
2017-01-01,58,False,KS
2017-02-01,50,False,KS
2017-03-01,52,False,KS
2017-04-01,45,False,KS
2017-05-01,43,False,KS
2017-06-01,49,False,KS
2017-07-01,53,False,KS
2017-08-01,45,False,KS
2017-09-01,38,False,KS
2017-10-01,34,False,KS
2017-11-01,75,False,KS
2017-12-01,80,False,KS
2018-01-01,69,False,KS
2018-02-01,57,False,KS
2018-03-01,59,False,KS
2018-04-01,53,False,KS
2018-05-01,47,False,KS
2018-06-01,53,False,KS
2018-07-01,53,False,KS
2018-08-01,57,False,KS
2018-09-01,46,False,KS
2018-10-01,50,False,KS
2018-11-01,61,False,KS
2018-12-01,67,False,KS
2019-01-01,56,False,KS
2011-01-01,59,False,KY
2011-02-01,52,False,KY
2011-03-01,45,False,KY
2011-04-01,51,False,KY
2011-05-01,51,False,KY
2011-06-01,57,False,KY
2011-07-01,58,False,KY
2011-08-01,51,False,KY
2011-09-01,50,False,KY
2011-10-01,55,False,KY
2011-11-01,70,False,KY
2011-12-01,73,False,KY
2012-01-01,53,False,KY
2012-02-01,44,False,KY
2012-03-01,41,False,KY
2012-04-01,43,False,KY
2012-05-01,46,False,KY
2012-06-01,57,False,KY
2012-07-01,63,False,KY
2012-08-01,52,False,KY
2012-09-01,49,False,KY
2012-10-01,47,False,KY
2012-11-01,69,False,KY
2012-12-01,73,False,KY
2013-01-01,53,False,KY
2013-02-01,56,False,KY
2013-03-01,51,False,KY
2013-04-01,51,False,KY
2013-05-01,65,False,KY
2013-06-01,79,False,KY
2013-07-01,64,False,KY
2013-08-01,62,False,KY
2013-09-01,52,False,KY
2013-10-01,49,False,KY
2013-11-01,90,False,KY
2013-12-01,97,False,KY
2014-01-01,65,False,KY
2014-02-01,55,False,KY
2014-03-01,64,False,KY
2014-04-01,47,False,KY
2014-05-01,45,False,KY
2014-06-01,58,False,KY
2014-07-01,59,False,KY
2014-08-01,50,False,KY
2014-09-01,47,False,KY
2014-10-01,46,False,KY
2014-11-01,70,False,KY
2014-12-01,88,False,KY
2015-01-01,60,False,KY
2015-02-01,53,False,KY
2015-03-01,47,False,KY
2015-04-01,42,False,KY
2015-05-01,43,False,KY
2015-06-01,64,False,KY
2015-07-01,77,False,KY
2015-08-01,61,False,KY
2015-09-01,51,False,KY
2015-10-01,55,False,KY
2015-11-01,88,False,KY
2015-12-01,100,False,KY
2016-01-01,74,False,KY
2016-02-01,59,False,KY
2016-03-01,54,False,KY
2016-04-01,53,False,KY
2016-05-01,54,False,KY
2016-06-01,64,False,KY
2016-07-01,57,False,KY
2016-08-01,47,False,KY
2016-09-01,46,False,KY
2016-10-01,49,False,KY
2016-11-01,62,False,KY
2016-12-01,87,False,KY
2017-01-01,57,False,KY
2017-02-01,49,False,KY
2017-03-01,45,False,KY
2017-04-01,40,False,KY
2017-05-01,46,False,KY
2017-06-01,57,False,KY
2017-07-01,53,False,KY
2017-08-01,46,False,KY
2017-09-01,47,False,KY
2017-10-01,45,False,KY
2017-11-01,67,False,KY
2017-12-01,85,False,KY
2018-01-01,61,False,KY
2018-02-01,52,False,KY
2018-03-01,56,False,KY
2018-04-01,49,False,KY
2018-05-01,42,False,KY
2018-06-01,55,False,KY
2018-07-01,53,False,KY
2018-08-01,50,False,KY
2018-09-01,46,False,KY
2018-10-01,44,False,KY
2018-11-01,61,False,KY
2018-12-01,73,False,KY
2019-01-01,54,False,KY
2011-01-01,68,False,LA
2011-02-01,45,False,LA
2011-03-01,40,False,LA
2011-04-01,50,False,LA
2011-05-01,48,False,LA
2011-06-01,60,False,LA
2011-07-01,64,False,LA
2011-08-01,46,False,LA
2011-09-01,52,False,LA
2011-10-01,47,False,LA
2011-11-01,67,False,LA
2011-12-01,77,False,LA
2012-01-01,58,False,LA
2012-02-01,41,False,LA
2012-03-01,35,False,LA
2012-04-01,43,False,LA
2012-05-01,43,False,LA
2012-06-01,58,False,LA
2012-07-01,55,False,LA
2012-08-01,46,False,LA
2012-09-01,37,False,LA
2012-10-01,44,False,LA
2012-11-01,68,False,LA
2012-12-01,67,False,LA
2013-01-01,48,False,LA
2013-02-01,48,False,LA
2013-03-01,47,False,LA
2013-04-01,44,False,LA
2013-05-01,69,False,LA
2013-06-01,84,False,LA
2013-07-01,59,False,LA
2013-08-01,53,False,LA
2013-09-01,54,False,LA
2013-10-01,50,False,LA
2013-11-01,100,False,LA
2013-12-01,100,False,LA
2014-01-01,63,False,LA
2014-02-01,53,False,LA
2014-03-01,55,False,LA
2014-04-01,50,False,LA
2014-05-01,45,False,LA
2014-06-01,62,False,LA
2014-07-01,57,False,LA
2014-08-01,51,False,LA
2014-09-01,47,False,LA
2014-10-01,45,False,LA
2014-11-01,73,False,LA
2014-12-01,97,False,LA
2015-01-01,57,False,LA
2015-02-01,50,False,LA
2015-03-01,50,False,LA
2015-04-01,50,False,LA
2015-05-01,58,False,LA
2015-06-01,75,False,LA
2015-07-01,71,False,LA
2015-08-01,62,False,LA
2015-09-01,56,False,LA
2015-10-01,46,False,LA
2015-11-01,85,False,LA
2015-12-01,85,False,LA
2016-01-01,64,False,LA
2016-02-01,53,False,LA
2016-03-01,48,False,LA
2016-04-01,45,False,LA
2016-05-01,55,False,LA
2016-06-01,64,False,LA
2016-07-01,58,False,LA
2016-08-01,52,False,LA
2016-09-01,45,False,LA
2016-10-01,45,False,LA
2016-11-01,61,False,LA
2016-12-01,78,False,LA
2017-01-01,51,False,LA
2017-02-01,39,False,LA
2017-03-01,40,False,LA
2017-04-01,46,False,LA
2017-05-01,36,False,LA
2017-06-01,64,False,LA
2017-07-01,49,False,LA
2017-08-01,44,False,LA
2017-09-01,43,False,LA
2017-10-01,37,False,LA
2017-11-01,61,False,LA
2017-12-01,71,False,LA
2018-01-01,53,False,LA
2018-02-01,43,False,LA
2018-03-01,50,False,LA
2018-04-01,42,False,LA
2018-05-01,44,False,LA
2018-06-01,53,False,LA
2018-07-01,50,False,LA
2018-08-01,43,False,LA
2018-09-01,41,False,LA
2018-10-01,40,False,LA
2018-11-01,51,False,LA
2018-12-01,61,False,LA
2019-01-01,40,False,LA
2011-01-01,64,False,ME
2011-02-01,55,False,ME
2011-03-01,48,False,ME
2011-04-01,53,False,ME
2011-05-01,41,False,ME
2011-06-01,58,False,ME
2011-07-01,57,False,ME
2011-08-01,50,False,ME
2011-09-01,39,False,ME
2011-10-01,46,False,ME
2011-11-01,58,False,ME
2011-12-01,73,False,ME
2012-01-01,55,False,ME
2012-02-01,44,False,ME
2012-03-01,39,False,ME
2012-04-01,38,False,ME
2012-05-01,46,False,ME
2012-06-01,42,False,ME
2012-07-01,57,False,ME
2012-08-01,52,False,ME
2012-09-01,39,False,ME
2012-10-01,45,False,ME
2012-11-01,56,False,ME
2012-12-01,73,False,ME
2013-01-01,57,False,ME
2013-02-01,50,False,ME
2013-03-01,49,False,ME
2013-04-01,50,False,ME
2013-05-01,66,False,ME
2013-06-01,69,False,ME
2013-07-01,57,False,ME
2013-08-01,46,False,ME
2013-09-01,53,False,ME
2013-10-01,45,False,ME
2013-11-01,94,False,ME
2013-12-01,82,False,ME
2014-01-01,68,False,ME
2014-02-01,63,False,ME
2014-03-01,60,False,ME
2014-04-01,56,False,ME
2014-05-01,40,False,ME
2014-06-01,49,False,ME
2014-07-01,51,False,ME
2014-08-01,46,False,ME
2014-09-01,45,False,ME
2014-10-01,45,False,ME
2014-11-01,81,False,ME
2014-12-01,100,False,ME
2015-01-01,73,False,ME
2015-02-01,59,False,ME
2015-03-01,52,False,ME
2015-04-01,48,False,ME
2015-05-01,48,False,ME
2015-06-01,55,False,ME
2015-07-01,51,False,ME
2015-08-01,59,False,ME
2015-09-01,47,False,ME
2015-10-01,50,False,ME
2015-11-01,88,False,ME
2015-12-01,90,False,ME
2016-01-01,66,False,ME
2016-02-01,60,False,ME
2016-03-01,53,False,ME
2016-04-01,54,False,ME
2016-05-01,48,False,ME
2016-06-01,49,False,ME
2016-07-01,48,False,ME
2016-08-01,56,False,ME
2016-09-01,51,False,ME
2016-10-01,50,False,ME
2016-11-01,62,False,ME
2016-12-01,83,False,ME
2017-01-01,50,False,ME
2017-02-01,53,False,ME
2017-03-01,54,False,ME
2017-04-01,49,False,ME
2017-05-01,39,False,ME
2017-06-01,40,False,ME
2017-07-01,41,False,ME
2017-08-01,42,False,ME
2017-09-01,39,False,ME
2017-10-01,41,False,ME
2017-11-01,72,False,ME
2017-12-01,79,False,ME
2018-01-01,62,False,ME
2018-02-01,55,False,ME
2018-03-01,61,False,ME
2018-04-01,39,False,ME
2018-05-01,49,False,ME
2018-06-01,46,False,ME
2018-07-01,48,False,ME
2018-08-01,53,False,ME
2018-09-01,40,False,ME
2018-10-01,40,False,ME
2018-11-01,65,False,ME
2018-12-01,72,False,ME
2019-01-01,52,False,ME
2011-01-01,62,False,MD
2011-02-01,44,False,MD
2011-03-01,43,False,MD
2011-04-01,44,False,MD
2011-05-01,46,False,MD
2011-06-01,48,False,MD
2011-07-01,52,False,MD
2011-08-01,52,False,MD
2011-09-01,49,False,MD
2011-10-01,46,False,MD
2011-11-01,68,False,MD
2011-12-01,78,False,MD
2012-01-01,48,False,MD
2012-02-01,42,False,MD
2012-03-01,43,False,MD
2012-04-01,41,False,MD
2012-05-01,40,False,MD
2012-06-01,51,False,MD
2012-07-01,52,False,MD
2012-08-01,48,False,MD
2012-09-01,41,False,MD
2012-10-01,45,False,MD
2012-11-01,60,False,MD
2012-12-01,62,False,MD
2013-01-01,50,False,MD
2013-02-01,45,False,MD
2013-03-01,50,False,MD
2013-04-01,44,False,MD
2013-05-01,69,False,MD
2013-06-01,68,False,MD
2013-07-01,56,False,MD
2013-08-01,55,False,MD
2013-09-01,50,False,MD
2013-10-01,48,False,MD
2013-11-01,100,False,MD
2013-12-01,91,False,MD
2014-01-01,56,False,MD
2014-02-01,54,False,MD
2014-03-01,58,False,MD
2014-04-01,47,False,MD
2014-05-01,46,False,MD
2014-06-01,53,False,MD
2014-07-01,50,False,MD
2014-08-01,50,False,MD
2014-09-01,45,False,MD
2014-10-01,44,False,MD
2014-11-01,81,False,MD
2014-12-01,93,False,MD
2015-01-01,59,False,MD
2015-02-01,48,False,MD
