date,ebay,State
2016-12-11,72,CO
2016-12-18,68,CO
2016-12-25,64,CO
2017-01-01,60,CO
2017-01-08,65,CO
2017-01-15,61,CO
2017-01-22,63,CO
2017-01-29,58,CO
2017-02-05,65,CO
2017-02-12,65,CO
2017-02-19,62,CO
2017-02-26,57,CO
2017-03-05,60,CO
2017-03-12,66,CO
2017-03-19,53,CO
2017-03-26,68,CO
2017-04-02,66,CO
2017-04-09,62,CO
2017-04-16,56,CO
2017-04-23,70,CO
2017-04-30,59,CO
2017-05-07,56,CO
2017-05-14,59,CO
2017-05-21,61,CO
2017-05-28,66,CO
2017-06-04,57,CO
2017-06-11,65,CO
2017-06-18,65,CO
2017-06-25,58,CO
2017-07-02,66,CO
2017-07-09,60,CO
2017-07-16,65,CO
2017-07-23,64,CO
2017-07-30,64,CO
2017-08-06,69,CO
2017-08-13,66,CO
2017-08-20,58,CO
2017-08-27,55,CO
2017-09-03,60,CO
2017-09-10,57,CO
2017-09-17,57,CO
2017-09-24,68,CO
2017-10-01,62,CO
2017-10-08,56,CO
2017-10-15,62,CO
2017-10-22,56,CO
2017-10-29,58,CO
2017-11-05,66,CO
2017-11-12,64,CO
2017-11-19,69,CO
2017-11-26,63,CO
2017-12-03,74,CO
2017-12-10,71,CO
2017-12-17,58,CO
2017-12-24,69,CO
2017-12-31,61,CO
2018-01-07,55,CO
2018-01-14,62,CO
2018-01-21,59,CO
2018-01-28,56,CO
2018-02-04,54,CO
2018-02-11,55,CO
2018-02-18,59,CO
2018-02-25,62,CO
2018-03-04,60,CO
2018-03-11,52,CO
2018-03-18,61,CO
2018-03-25,65,CO
2018-04-01,61,CO
2018-04-08,57,CO
2018-04-15,56,CO
2018-04-22,54,CO
2018-04-29,52,CO
2018-05-06,50,CO
2018-05-13,48,CO
2018-05-20,55,CO
2018-05-27,52,CO
2018-06-03,49,CO
2018-06-10,51,CO
2018-06-17,49,CO
2018-06-24,52,CO
2018-07-01,54,CO
2018-07-08,56,CO
2018-07-15,49,CO
2018-07-22,47,CO
2018-07-29,52,CO
2018-08-05,52,CO
2018-08-12,56,CO
2018-08-19,49,CO
2018-08-26,48,CO
2018-09-02,50,CO
2018-09-09,49,CO
2018-09-16,46,CO
2018-09-23,48,CO
2018-09-30,44,CO
2018-10-07,48,CO
2018-10-14,52,CO
2018-10-21,48,CO
2018-10-28,49,CO
2018-11-04,43,CO
2018-11-11,49,CO
2018-11-18,60,CO
2018-11-25,54,CO
2018-12-02,55,CO
2018-12-09,53,CO
2018-12-16,50,CO
2018-12-23,56,CO
2018-12-30,49,CO
2015-01-04,82,CT
2015-01-11,73,CT
2015-01-18,66,CT
2015-01-25,57,CT
2015-02-01,68,CT
2015-02-08,72,CT
2015-02-15,73,CT
2015-02-22,73,CT
2015-03-01,79,CT
2015-03-08,78,CT
2015-03-15,85,CT
2015-03-22,71,CT
2015-03-29,78,CT
2015-04-05,75,CT
2015-04-12,81,CT
2015-04-19,79,CT
2015-04-26,65,CT
2015-05-03,71,CT
2015-05-10,76,CT
2015-05-17,80,CT
2015-05-24,76,CT
2015-05-31,67,CT
2015-06-07,78,CT
2015-06-14,79,CT
2015-06-21,87,CT
2015-06-28,83,CT
2015-07-05,82,CT
2015-07-12,84,CT
2015-07-19,76,CT
2015-07-26,78,CT
2015-08-02,75,CT
2015-08-09,77,CT
2015-08-16,100,CT
2015-08-23,87,CT
2015-08-30,70,CT
2015-09-06,82,CT
2015-09-13,69,CT
2015-09-20,69,CT
2015-09-27,69,CT
2015-10-04,74,CT
2015-10-11,65,CT
2015-10-18,78,CT
2015-10-25,81,CT
2015-11-01,69,CT
2015-11-08,70,CT
2015-11-15,77,CT
2015-11-22,82,CT
2015-11-29,74,CT
2015-12-06,71,CT
2015-12-13,79,CT
2015-12-20,66,CT
2015-12-27,92,CT
2016-01-03,61,CT
2016-01-10,66,CT
2016-01-17,60,CT
2016-01-24,61,CT
2016-01-31,68,CT
2016-02-07,63,CT
2016-02-14,65,CT
2016-02-21,60,CT
2016-02-28,56,CT
2016-03-06,60,CT
2016-03-13,69,CT
2016-03-20,64,CT
2016-03-27,59,CT
2016-04-03,63,CT
2016-04-10,63,CT
2016-04-17,64,CT
2016-04-24,56,CT
2016-05-01,57,CT
2016-05-08,66,CT
2016-05-15,61,CT
2016-05-22,57,CT
2016-05-29,60,CT
2016-06-05,55,CT
2016-06-12,61,CT
2016-06-19,65,CT
2016-06-26,59,CT
2016-07-03,63,CT
2016-07-10,60,CT
2016-07-17,65,CT
2016-07-24,59,CT
2016-07-31,55,CT
2016-08-07,63,CT
2016-08-14,54,CT
2016-08-21,64,CT
2016-08-28,67,CT
2016-09-04,58,CT
2016-09-11,51,CT
2016-09-18,55,CT
2016-09-25,53,CT
2016-10-02,58,CT
2016-10-09,54,CT
2016-10-16,62,CT
2016-10-23,52,CT
2016-10-30,50,CT
2016-11-06,53,CT
2016-11-13,65,CT
2016-11-20,69,CT
2016-11-27,64,CT
2016-12-04,66,CT
2016-12-11,61,CT
2016-12-18,62,CT
2016-12-25,64,CT
2017-01-01,58,CT
2017-01-08,55,CT
2017-01-15,55,CT
2017-01-22,59,CT
2017-01-29,59,CT
2017-02-05,57,CT
2017-02-12,52,CT
2017-02-19,65,CT
2017-02-26,57,CT
2017-03-05,59,CT
2017-03-12,57,CT
2017-03-19,61,CT
2017-03-26,63,CT
2017-04-02,59,CT
2017-04-09,62,CT
2017-04-16,54,CT
2017-04-23,61,CT
2017-04-30,54,CT
2017-05-07,63,CT
2017-05-14,53,CT
2017-05-21,55,CT
2017-05-28,63,CT
2017-06-04,56,CT
2017-06-11,47,CT
2017-06-18,52,CT
2017-06-25,64,CT
2017-07-02,64,CT
2017-07-09,55,CT
2017-07-16,59,CT
2017-07-23,64,CT
2017-07-30,64,CT
2017-08-06,63,CT
2017-08-13,66,CT
2017-08-20,59,CT
2017-08-27,59,CT
2017-09-03,59,CT
2017-09-10,59,CT
2017-09-17,54,CT
2017-09-24,51,CT
2017-10-01,54,CT
2017-10-08,53,CT
2017-10-15,56,CT
2017-10-22,55,CT
2017-10-29,55,CT
2017-11-05,55,CT
2017-11-12,54,CT
2017-11-19,62,CT
2017-11-26,68,CT
2017-12-03,63,CT
2017-12-10,54,CT
2017-12-17,49,CT
2017-12-24,51,CT
2017-12-31,54,CT
2018-01-07,51,CT
2018-01-14,54,CT
2018-01-21,50,CT
2018-01-28,47,CT
2018-02-04,50,CT
2018-02-11,60,CT
2018-02-18,60,CT
2018-02-25,48,CT
2018-03-04,47,CT
2018-03-11,57,CT
2018-03-18,53,CT
2018-03-25,58,CT
2018-04-01,50,CT
2018-04-08,51,CT
2018-04-15,50,CT
2018-04-22,50,CT
2018-04-29,49,CT
2018-05-06,49,CT
2018-05-13,49,CT
2018-05-20,51,CT
2018-05-27,45,CT
2018-06-03,51,CT
2018-06-10,51,CT
2018-06-17,43,CT
2018-06-24,44,CT
2018-07-01,46,CT
2018-07-08,51,CT
2018-07-15,50,CT
2018-07-22,49,CT
2018-07-29,46,CT
2018-08-05,53,CT
2018-08-12,49,CT
2018-08-19,49,CT
2018-08-26,43,CT
2018-09-02,42,CT
2018-09-09,44,CT
2018-09-16,50,CT
2018-09-23,51,CT
2018-09-30,40,CT
2018-10-07,44,CT
2018-10-14,44,CT
2018-10-21,50,CT
2018-10-28,40,CT
2018-11-04,47,CT
2018-11-11,47,CT
2018-11-18,45,CT
2018-11-25,51,CT
2018-12-02,51,CT
2018-12-09,48,CT
2018-12-16,47,CT
2018-12-23,37,CT
2018-12-30,48,CT
2015-01-04,83,DC
2015-01-11,89,DC
2015-01-18,85,DC
2015-01-25,86,DC
2015-02-01,78,DC
2015-02-08,84,DC
2015-02-15,90,DC
2015-02-22,100,DC
2015-03-01,90,DC
2015-03-08,86,DC
2015-03-15,79,DC
2015-03-22,86,DC
2015-03-29,80,DC
2015-04-05,80,DC
2015-04-12,78,DC
2015-04-19,83,DC
2015-04-26,74,DC
2015-05-03,83,DC
2015-05-10,78,DC
2015-05-17,75,DC
2015-05-24,79,DC
2015-05-31,75,DC
2015-06-07,79,DC
2015-06-14,74,DC
2015-06-21,83,DC
2015-06-28,92,DC
2015-07-05,88,DC
2015-07-12,92,DC
2015-07-19,85,DC
2015-07-26,88,DC
2015-08-02,92,DC
2015-08-09,93,DC
2015-08-16,91,DC
2015-08-23,89,DC
2015-08-30,84,DC
2015-09-06,96,DC
2015-09-13,86,DC
2015-09-20,86,DC
2015-09-27,98,DC
2015-10-04,89,DC
2015-10-11,89,DC
2015-10-18,91,DC
2015-10-25,82,DC
2015-11-01,81,DC
2015-11-08,84,DC
2015-11-15,87,DC
2015-11-22,97,DC
2015-11-29,92,DC
2015-12-06,98,DC
2015-12-13,91,DC
2015-12-20,97,DC
2015-12-27,87,DC
2016-01-03,67,DC
2016-01-10,61,DC
2016-01-17,66,DC
2016-01-24,69,DC
2016-01-31,67,DC
2016-02-07,68,DC
2016-02-14,70,DC
2016-02-21,70,DC
2016-02-28,65,DC
2016-03-06,72,DC
2016-03-13,64,DC
2016-03-20,62,DC
2016-03-27,65,DC
2016-04-03,63,DC
2016-04-10,67,DC
2016-04-17,64,DC
2016-04-24,67,DC
2016-05-01,65,DC
2016-05-08,64,DC
2016-05-15,72,DC
2016-05-22,58,DC
2016-05-29,59,DC
2016-06-05,64,DC
2016-06-12,59,DC
2016-06-19,67,DC
2016-06-26,62,DC
2016-07-03,57,DC
2016-07-10,63,DC
2016-07-17,65,DC
2016-07-24,76,DC
2016-07-31,63,DC
2016-08-07,67,DC
2016-08-14,71,DC
2016-08-21,75,DC
2016-08-28,64,DC
2016-09-04,67,DC
2016-09-11,67,DC
2016-09-18,66,DC
2016-09-25,68,DC
2016-10-02,64,DC
2016-10-09,61,DC
2016-10-16,61,DC
2016-10-23,66,DC
2016-10-30,60,DC
2016-11-06,58,DC
2016-11-13,69,DC
2016-11-20,77,DC
2016-11-27,80,DC
2016-12-04,76,DC
2016-12-11,77,DC
2016-12-18,71,DC
2016-12-25,72,DC
2017-01-01,69,DC
2017-01-08,74,DC
2017-01-15,64,DC
2017-01-22,67,DC
2017-01-29,67,DC
2017-02-05,63,DC
2017-02-12,70,DC
2017-02-19,74,DC
2017-02-26,59,DC
2017-03-05,64,DC
2017-03-12,57,DC
2017-03-19,58,DC
2017-03-26,60,DC
2017-04-02,58,DC
2017-04-09,65,DC
2017-04-16,60,DC
2017-04-23,63,DC
2017-04-30,61,DC
2017-05-07,64,DC
2017-05-14,63,DC
2017-05-21,61,DC
2017-05-28,65,DC
2017-06-04,61,DC
2017-06-11,59,DC
2017-06-18,62,DC
2017-06-25,61,DC
2017-07-02,67,DC
2017-07-09,60,DC
2017-07-16,63,DC
2017-07-23,73,DC
2017-07-30,71,DC
2017-08-06,61,DC
2017-08-13,70,DC
2017-08-20,63,DC
2017-08-27,65,DC
2017-09-03,70,DC
2017-09-10,57,DC
2017-09-17,65,DC
2017-09-24,60,DC
2017-10-01,58,DC
2017-10-08,66,DC
2017-10-15,64,DC
2017-10-22,54,DC
2017-10-29,65,DC
2017-11-05,61,DC
2017-11-12,51,DC
2017-11-19,60,DC
2017-11-26,52,DC
2017-12-03,57,DC
2017-12-10,48,DC
2017-12-17,52,DC
2017-12-24,48,DC
2017-12-31,48,DC
2018-01-07,42,DC
2018-01-14,46,DC
2018-01-21,44,DC
2018-01-28,48,DC
2018-02-04,48,DC
2018-02-11,45,DC
2018-02-18,47,DC
2018-02-25,40,DC
2018-03-04,39,DC
2018-03-11,47,DC
2018-03-18,32,DC
2018-03-25,51,DC
2018-04-01,37,DC
2018-04-08,40,DC
2018-04-15,38,DC
2018-04-22,40,DC
2018-04-29,36,DC
2018-05-06,38,DC
2018-05-13,40,DC
2018-05-20,35,DC
2018-05-27,37,DC
2018-06-03,38,DC
2018-06-10,38,DC
2018-06-17,39,DC
2018-06-24,37,DC
2018-07-01,44,DC
2018-07-08,47,DC
2018-07-15,30,DC
2018-07-22,39,DC
2018-07-29,41,DC
2018-08-05,38,DC
2018-08-12,38,DC
2018-08-19,41,DC
2018-08-26,32,DC
2018-09-02,28,DC
2018-09-09,35,DC
2018-09-16,36,DC
2018-09-23,35,DC
2018-09-30,43,DC
2018-10-07,38,DC
2018-10-14,40,DC
2018-10-21,50,DC
2018-10-28,41,DC
2018-11-04,43,DC
2018-11-11,32,DC
2018-11-18,46,DC
2018-11-25,45,DC
2018-12-02,39,DC
2018-12-09,46,DC
2018-12-16,46,DC
2018-12-23,52,DC
2018-12-30,39,DC
2015-01-04,65,DE
2015-01-11,71,DE
2015-01-18,76,DE
2015-01-25,44,DE
2015-02-01,64,DE
2015-02-08,83,DE
2015-02-15,59,DE
2015-02-22,69,DE
2015-03-01,73,DE
2015-03-08,62,DE
2015-03-15,62,DE
2015-03-22,74,DE
2015-03-29,70,DE
2015-04-05,77,DE
2015-04-12,68,DE
2015-04-19,63,DE
2015-04-26,64,DE
2015-05-03,76,DE
2015-05-10,34,DE
2015-05-17,67,DE
2015-05-24,63,DE
2015-05-31,57,DE
2015-06-07,69,DE
2015-06-14,67,DE
2015-06-21,79,DE
2015-06-28,59,DE
2015-07-05,66,DE
2015-07-12,71,DE
2015-07-19,100,DE
2015-07-26,77,DE
2015-08-02,81,DE
2015-08-09,78,DE
2015-08-16,63,DE
2015-08-23,66,DE
2015-08-30,67,DE
2015-09-06,70,DE
2015-09-13,41,DE
2015-09-20,65,DE
2015-09-27,70,DE
2015-10-04,79,DE
2015-10-11,45,DE
2015-10-18,69,DE
2015-10-25,63,DE
2015-11-01,68,DE
2015-11-08,60,DE
2015-11-15,69,DE
2015-11-22,71,DE
2015-11-29,75,DE
2015-12-06,58,DE
2015-12-13,68,DE
2015-12-20,83,DE
2015-12-27,70,DE
2016-01-03,50,DE
2016-01-10,44,DE
2016-01-17,49,DE
2016-01-24,49,DE
2016-01-31,40,DE
2016-02-07,47,DE
2016-02-14,64,DE
2016-02-21,57,DE
2016-02-28,54,DE
2016-03-06,54,DE
2016-03-13,62,DE
2016-03-20,50,DE
2016-03-27,53,DE
2016-04-03,56,DE
2016-04-10,54,DE
2016-04-17,42,DE
2016-04-24,45,DE
2016-05-01,44,DE
2016-05-08,52,DE
2016-05-15,32,DE
2016-05-22,50,DE
2016-05-29,46,DE
2016-06-05,64,DE
2016-06-12,48,DE
2016-06-19,53,DE
2016-06-26,51,DE
2016-07-03,53,DE
2016-07-10,46,DE
2016-07-17,50,DE
2016-07-24,59,DE
2016-07-31,40,DE
2016-08-07,60,DE
2016-08-14,52,DE
2016-08-21,53,DE
2016-08-28,43,DE
2016-09-04,56,DE
2016-09-11,44,DE
2016-09-18,52,DE
2016-09-25,37,DE
2016-10-02,37,DE
2016-10-09,47,DE
2016-10-16,48,DE
2016-10-23,39,DE
2016-10-30,47,DE
2016-11-06,51,DE
2016-11-13,41,DE
2016-11-20,52,DE
2016-11-27,69,DE
2016-12-04,55,DE
2016-12-11,68,DE
2016-12-18,52,DE
2016-12-25,55,DE
2017-01-01,49,DE
2017-01-08,69,DE
2017-01-15,61,DE
2017-01-22,49,DE
2017-01-29,43,DE
2017-02-05,47,DE
2017-02-12,49,DE
2017-02-19,60,DE
2017-02-26,59,DE
2017-03-05,66,DE
2017-03-12,45,DE
2017-03-19,48,DE
2017-03-26,56,DE
2017-04-02,58,DE
2017-04-09,41,DE
2017-04-16,50,DE
2017-04-23,57,DE
2017-04-30,49,DE
2017-05-07,44,DE
2017-05-14,51,DE
2017-05-21,51,DE
2017-05-28,31,DE
2017-06-04,35,DE
2017-06-11,43,DE
2017-06-18,42,DE
2017-06-25,49,DE
2017-07-02,57,DE
2017-07-09,56,DE
2017-07-16,36,DE
2017-07-23,50,DE
2017-07-30,70,DE
2017-08-06,41,DE
2017-08-13,50,DE
2017-08-20,50,DE
2017-08-27,43,DE
2017-09-03,49,DE
2017-09-10,42,DE
2017-09-17,42,DE
2017-09-24,53,DE
2017-10-01,46,DE
2017-10-08,66,DE
2017-10-15,56,DE
2017-10-22,34,DE
2017-10-29,37,DE
2017-11-05,56,DE
2017-11-12,57,DE
2017-11-19,55,DE
2017-11-26,55,DE
2017-12-03,53,DE
2017-12-10,40,DE
2017-12-17,48,DE
2017-12-24,43,DE
2017-12-31,34,DE
2018-01-07,45,DE
2018-01-14,57,DE
2018-01-21,59,DE
2018-01-28,52,DE
2018-02-04,39,DE
2018-02-11,49,DE
2018-02-18,45,DE
2018-02-25,49,DE
2018-03-04,34,DE
2018-03-11,33,DE
2018-03-18,55,DE
2018-03-25,51,DE
2018-04-01,46,DE
2018-04-08,52,DE
2018-04-15,35,DE
2018-04-22,39,DE
2018-04-29,52,DE
2018-05-06,40,DE
2018-05-13,42,DE
2018-05-20,28,DE
2018-05-27,36,DE
2018-06-03,42,DE
2018-06-10,49,DE
2018-06-17,41,DE
2018-06-24,48,DE
2018-07-01,45,DE
2018-07-08,45,DE
2018-07-15,40,DE
2018-07-22,48,DE
2018-07-29,35,DE
2018-08-05,31,DE
2018-08-12,37,DE
2018-08-19,30,DE
2018-08-26,41,DE
2018-09-02,54,DE
2018-09-09,38,DE
2018-09-16,35,DE
2018-09-23,50,DE
2018-09-30,38,DE
2018-10-07,37,DE
2018-10-14,40,DE
2018-10-21,33,DE
2018-10-28,33,DE
2018-11-04,44,DE
2018-11-11,54,DE
2018-11-18,40,DE
2018-11-25,50,DE
2018-12-02,39,DE
2018-12-09,40,DE
2018-12-16,51,DE
2018-12-23,44,DE
2018-12-30,26,DE
2015-01-04,93,FL
2015-01-11,95,FL
2015-01-18,90,FL
2015-01-25,97,FL
2015-02-01,94,FL
2015-02-08,91,FL
2015-02-15,95,FL
2015-02-22,89,FL
2015-03-01,96,FL
2015-03-08,91,FL
2015-03-15,86,FL
2015-03-22,93,FL
2015-03-29,88,FL
2015-04-05,83,FL
2015-04-12,87,FL
2015-04-19,96,FL
2015-04-26,92,FL
2015-05-03,92,FL
2015-05-10,90,FL
2015-05-17,85,FL
2015-05-24,92,FL
2015-05-31,87,FL
2015-06-07,86,FL
2015-06-14,100,FL
2015-06-21,85,FL
2015-06-28,81,FL
2015-07-05,88,FL
2015-07-12,88,FL
2015-07-19,90,FL
2015-07-26,90,FL
2015-08-02,87,FL
2015-08-09,94,FL
2015-08-16,88,FL
2015-08-23,77,FL
2015-08-30,77,FL
2015-09-06,82,FL
2015-09-13,79,FL
2015-09-20,80,FL
2015-09-27,85,FL
2015-10-04,79,FL
2015-10-11,77,FL
2015-10-18,82,FL
2015-10-25,79,FL
2015-11-01,80,FL
2015-11-08,82,FL
2015-11-15,81,FL
2015-11-22,94,FL
2015-11-29,90,FL
2015-12-06,89,FL
2015-12-13,88,FL
2015-12-20,84,FL
2015-12-27,80,FL
2016-01-03,69,FL
2016-01-10,68,FL
2016-01-17,72,FL
2016-01-24,68,FL
2016-01-31,71,FL
2016-02-07,69,FL
2016-02-14,66,FL
2016-02-21,69,FL
2016-02-28,66,FL
2016-03-06,66,FL
2016-03-13,68,FL
2016-03-20,70,FL
2016-03-27,70,FL
2016-04-03,66,FL
2016-04-10,65,FL
2016-04-17,65,FL
2016-04-24,64,FL
2016-05-01,67,FL
2016-05-08,68,FL
2016-05-15,65,FL
2016-05-22,69,FL
2016-05-29,68,FL
2016-06-05,67,FL
2016-06-12,65,FL
2016-06-19,66,FL
2016-06-26,66,FL
2016-07-03,66,FL
2016-07-10,67,FL
2016-07-17,64,FL
2016-07-24,66,FL
2016-07-31,71,FL
2016-08-07,61,FL
2016-08-14,63,FL
2016-08-21,62,FL
2016-08-28,63,FL
2016-09-04,62,FL
2016-09-11,61,FL
2016-09-18,60,FL
2016-09-25,59,FL
2016-10-02,56,FL
2016-10-09,59,FL
2016-10-16,60,FL
2016-10-23,56,FL
2016-10-30,56,FL
2016-11-06,59,FL
2016-11-13,60,FL
2016-11-20,73,FL
2016-11-27,66,FL
2016-12-04,70,FL
2016-12-11,73,FL
2016-12-18,65,FL
2016-12-25,58,FL
2017-01-01,64,FL
2017-01-08,64,FL
2017-01-15,61,FL
2017-01-22,57,FL
2017-01-29,61,FL
2017-02-05,62,FL
2017-02-12,56,FL
2017-02-19,63,FL
2017-02-26,65,FL
2017-03-05,63,FL
2017-03-12,61,FL
2017-03-19,62,FL
2017-03-26,61,FL
2017-04-02,59,FL
2017-04-09,62,FL
2017-04-16,63,FL
2017-04-23,61,FL
2017-04-30,66,FL
2017-05-07,59,FL
2017-05-14,63,FL
2017-05-21,59,FL
2017-05-28,58,FL
2017-06-04,61,FL
2017-06-11,59,FL
2017-06-18,63,FL
2017-06-25,62,FL
2017-07-02,59,FL
2017-07-09,61,FL
2017-07-16,61,FL
2017-07-23,65,FL
2017-07-30,65,FL
2017-08-06,61,FL
2017-08-13,62,FL
2017-08-20,61,FL
2017-08-27,61,FL
2017-09-03,43,FL
2017-09-10,51,FL
2017-09-17,54,FL
2017-09-24,58,FL
2017-10-01,60,FL
2017-10-08,58,FL
2017-10-15,60,FL
2017-10-22,60,FL
2017-10-29,60,FL
2017-11-05,63,FL
2017-11-12,63,FL
2017-11-19,68,FL
2017-11-26,66,FL
2017-12-03,67,FL
2017-12-10,66,FL
2017-12-17,65,FL
2017-12-24,58,FL
2017-12-31,58,FL
2018-01-07,56,FL
2018-01-14,55,FL
2018-01-21,56,FL
2018-01-28,57,FL
2018-02-04,57,FL
2018-02-11,53,FL
2018-02-18,54,FL
2018-02-25,58,FL
2018-03-04,56,FL
2018-03-11,55,FL
2018-03-18,57,FL
2018-03-25,56,FL
2018-04-01,53,FL
2018-04-08,56,FL
2018-04-15,53,FL
2018-04-22,57,FL
2018-04-29,54,FL
2018-05-06,51,FL
2018-05-13,51,FL
2018-05-20,54,FL
2018-05-27,52,FL
2018-06-03,55,FL
2018-06-10,50,FL
2018-06-17,50,FL
2018-06-24,51,FL
2018-07-01,52,FL
2018-07-08,52,FL
2018-07-15,51,FL
2018-07-22,50,FL
2018-07-29,52,FL
2018-08-05,49,FL
2018-08-12,49,FL
2018-08-19,49,FL
2018-08-26,50,FL
2018-09-02,47,FL
2018-09-09,46,FL
2018-09-16,47,FL
2018-09-23,45,FL
2018-09-30,47,FL
2018-10-07,46,FL
2018-10-14,47,FL
2018-10-21,44,FL
2018-10-28,46,FL
2018-11-04,45,FL
2018-11-11,50,FL
2018-11-18,52,FL
2018-11-25,52,FL
2018-12-02,53,FL
2018-12-09,54,FL
2018-12-16,50,FL
2018-12-23,46,FL
2018-12-30,45,FL
2015-01-04,90,GA
2015-01-11,90,GA
2015-01-18,98,GA
2015-01-25,88,GA
2015-02-01,87,GA
2015-02-08,100,GA
2015-02-15,100,GA
2015-02-22,95,GA
2015-03-01,98,GA
2015-03-08,97,GA
2015-03-15,91,GA
2015-03-22,89,GA
2015-03-29,88,GA
2015-04-05,94,GA
2015-04-12,90,GA
2015-04-19,91,GA
2015-04-26,93,GA
2015-05-03,90,GA
2015-05-10,89,GA
2015-05-17,90,GA
2015-05-24,89,GA
2015-05-31,98,GA
2015-06-07,91,GA
2015-06-14,96,GA
2015-06-21,87,GA
2015-06-28,80,GA
2015-07-05,79,GA
2015-07-12,86,GA
2015-07-19,79,GA
2015-07-26,77,GA
2015-08-02,86,GA
2015-08-09,79,GA
2015-08-16,82,GA
2015-08-23,74,GA
2015-08-30,73,GA
2015-09-06,78,GA
2015-09-13,76,GA
2015-09-20,72,GA
2015-09-27,72,GA
2015-10-04,78,GA
2015-10-11,73,GA
2015-10-18,72,GA
2015-10-25,75,GA
2015-11-01,75,GA
2015-11-08,78,GA
2015-11-15,75,GA
2015-11-22,91,GA
2015-11-29,90,GA
2015-12-06,88,GA
2015-12-13,84,GA
2015-12-20,79,GA
2015-12-27,83,GA
2016-01-03,70,GA
2016-01-10,65,GA
2016-01-17,69,GA
2016-01-24,68,GA
2016-01-31,64,GA
2016-02-07,66,GA
2016-02-14,68,GA
2016-02-21,77,GA
2016-02-28,72,GA
2016-03-06,66,GA
2016-03-13,63,GA
2016-03-20,68,GA
2016-03-27,65,GA
2016-04-03,66,GA
2016-04-10,64,GA
2016-04-17,60,GA
2016-04-24,67,GA
2016-05-01,62,GA
2016-05-08,66,GA
2016-05-15,65,GA
2016-05-22,65,GA
2016-05-29,68,GA
2016-06-05,63,GA
2016-06-12,63,GA
2016-06-19,66,GA
2016-06-26,67,GA
2016-07-03,60,GA
2016-07-10,67,GA
2016-07-17,71,GA
2016-07-24,67,GA
2016-07-31,70,GA
2016-08-07,64,GA
2016-08-14,58,GA
2016-08-21,65,GA
2016-08-28,59,GA
2016-09-04,60,GA
2016-09-11,60,GA
2016-09-18,58,GA
2016-09-25,57,GA
2016-10-02,58,GA
2016-10-09,59,GA
2016-10-16,56,GA
2016-10-23,55,GA
2016-10-30,54,GA
2016-11-06,55,GA
2016-11-13,58,GA
2016-11-20,75,GA
2016-11-27,72,GA
2016-12-04,67,GA
2016-12-11,69,GA
2016-12-18,69,GA
2016-12-25,68,GA
2017-01-01,62,GA
2017-01-08,58,GA
2017-01-15,60,GA
2017-01-22,56,GA
2017-01-29,57,GA
2017-02-05,55,GA
2017-02-12,55,GA
2017-02-19,63,GA
2017-02-26,60,GA
2017-03-05,57,GA
2017-03-12,61,GA
2017-03-19,59,GA
2017-03-26,59,GA
2017-04-02,61,GA
2017-04-09,59,GA
2017-04-16,57,GA
2017-04-23,63,GA
2017-04-30,62,GA
2017-05-07,60,GA
2017-05-14,57,GA
2017-05-21,58,GA
2017-05-28,59,GA
2017-06-04,59,GA
2017-06-11,63,GA
2017-06-18,53,GA
2017-06-25,57,GA
2017-07-02,53,GA
2017-07-09,56,GA
2017-07-16,57,GA
2017-07-23,60,GA
2017-07-30,60,GA
2017-08-06,64,GA
2017-08-13,56,GA
2017-08-20,54,GA
2017-08-27,55,GA
2017-09-03,54,GA
2017-09-10,51,GA
2017-09-17,55,GA
2017-09-24,56,GA
2017-10-01,60,GA
2017-10-08,62,GA
2017-10-15,55,GA
2017-10-22,57,GA
2017-10-29,55,GA
2017-11-05,57,GA
2017-11-12,60,GA
2017-11-19,61,GA
2017-11-26,66,GA
2017-12-03,62,GA
2017-12-10,64,GA
2017-12-17,59,GA
2017-12-24,59,GA
2017-12-31,54,GA
2018-01-07,52,GA
2018-01-14,50,GA
2018-01-21,55,GA
2018-01-28,54,GA
2018-02-04,50,GA
2018-02-11,53,GA
2018-02-18,54,GA
2018-02-25,56,GA
2018-03-04,55,GA
2018-03-11,56,GA
2018-03-18,53,GA
2018-03-25,55,GA
2018-04-01,52,GA
2018-04-08,51,GA
2018-04-15,51,GA
2018-04-22,51,GA
2018-04-29,46,GA
2018-05-06,49,GA
2018-05-13,50,GA
2018-05-20,49,GA
2018-05-27,51,GA
2018-06-03,48,GA
2018-06-10,46,GA
2018-06-17,48,GA
2018-06-24,49,GA
2018-07-01,49,GA
2018-07-08,52,GA
2018-07-15,50,GA
2018-07-22,49,GA
2018-07-29,50,GA
2018-08-05,45,GA
2018-08-12,41,GA
2018-08-19,43,GA
2018-08-26,44,GA
2018-09-02,41,GA
2018-09-09,45,GA
2018-09-16,44,GA
2018-09-23,43,GA
2018-09-30,41,GA
2018-10-07,43,GA
2018-10-14,44,GA
2018-10-21,40,GA
2018-10-28,44,GA
2018-11-04,44,GA
2018-11-11,48,GA
2018-11-18,53,GA
2018-11-25,53,GA
2018-12-02,46,GA
2018-12-09,50,GA
2018-12-16,47,GA
2018-12-23,43,GA
2018-12-30,49,GA
2015-01-04,74,HI
2015-01-11,72,HI
2015-01-18,82,HI
2015-01-25,75,HI
2015-02-01,78,HI
2015-02-08,78,HI
2015-02-15,76,HI
2015-02-22,76,HI
2015-03-01,75,HI
2015-03-08,77,HI
2015-03-15,83,HI
2015-03-22,69,HI
2015-03-29,78,HI
