date,indeed,isPartial,State
2016-10-16,72,False,MS
2016-10-23,65,False,MS
2016-10-30,50,False,MS
2016-11-06,50,False,MS
2016-11-13,38,False,MS
2016-11-20,36,False,MS
2016-11-27,41,False,MS
2016-12-04,62,False,MS
2016-12-11,49,False,MS
2016-12-18,49,False,MS
2016-12-25,58,False,MS
2017-01-01,69,False,MS
2017-01-08,68,False,MS
2017-01-15,54,False,MS
2017-01-22,59,False,MS
2017-01-29,48,False,MS
2017-02-05,58,False,MS
2017-02-12,54,False,MS
2017-02-19,37,False,MS
2017-02-26,56,False,MS
2017-03-05,60,False,MS
2017-03-12,73,False,MS
2017-03-19,59,False,MS
2017-03-26,59,False,MS
2017-04-02,46,False,MS
2017-04-09,74,False,MS
2017-04-16,53,False,MS
2017-04-23,67,False,MS
2017-04-30,63,False,MS
2017-05-07,72,False,MS
2017-05-14,91,False,MS
2017-05-21,69,False,MS
2017-05-28,100,False,MS
2017-06-04,74,False,MS
2017-06-11,74,False,MS
2017-06-18,73,False,MS
2017-06-25,82,False,MS
2017-07-02,71,False,MS
2017-07-09,75,False,MS
2017-07-16,96,False,MS
2017-07-23,91,False,MS
2017-07-30,89,False,MS
2017-08-06,86,False,MS
2017-08-13,87,False,MS
2017-08-20,83,False,MS
2017-08-27,79,False,MS
2017-09-03,73,False,MS
2017-09-10,51,False,MS
2017-09-17,74,False,MS
2017-09-24,70,False,MS
2017-10-01,53,False,MS
2017-10-08,59,False,MS
2017-10-15,59,False,MS
2017-10-22,75,False,MS
2017-10-29,59,False,MS
2017-11-05,73,False,MS
2017-11-12,65,False,MS
2017-11-19,62,False,MS
2017-11-26,74,False,MS
2017-12-03,61,False,MS
2017-12-10,60,False,MS
2017-12-17,66,False,MS
2017-12-24,62,False,MS
2017-12-31,60,False,MS
2018-01-07,77,False,MS
2018-01-14,72,False,MS
2018-01-21,65,False,MS
2018-01-28,55,False,MS
2018-02-04,48,False,MS
2018-02-11,64,False,MS
2018-02-18,52,False,MS
2018-02-25,60,False,MS
2018-03-04,61,False,MS
2018-03-11,71,False,MS
2018-03-18,66,False,MS
2018-03-25,73,False,MS
2018-04-01,75,False,MS
2018-04-08,77,False,MS
2018-04-15,71,False,MS
2018-04-22,74,False,MS
2018-04-29,72,False,MS
2018-05-06,69,False,MS
2018-05-13,86,False,MS
2018-05-20,96,False,MS
2018-05-27,98,False,MS
2018-06-03,88,False,MS
2018-06-10,99,False,MS
2018-06-17,80,False,MS
2018-06-24,89,False,MS
2018-07-01,77,False,MS
2018-07-08,94,False,MS
2018-07-15,91,False,MS
2018-07-22,89,False,MS
2018-07-29,98,False,MS
2018-08-05,94,False,MS
2018-08-12,87,False,MS
2018-08-19,99,False,MS
2018-08-26,72,False,MS
2018-09-02,76,False,MS
2018-09-09,81,False,MS
2018-09-16,85,False,MS
2018-09-23,85,False,MS
2018-09-30,83,False,MS
2018-10-07,69,False,MS
2018-10-14,83,False,MS
2018-10-21,75,False,MS
2018-10-28,62,False,MS
2018-11-04,61,False,MS
2018-11-11,63,False,MS
2018-11-18,57,False,MS
2018-11-25,59,False,MS
2018-12-02,75,False,MS
2018-12-09,69,False,MS
2018-12-16,78,False,MS
2018-12-23,71,False,MS
2018-12-30,66,False,MS
2015-01-04,58,False,MO
2015-01-11,54,False,MO
2015-01-18,50,False,MO
2015-01-25,68,False,MO
2015-02-01,46,False,MO
2015-02-08,47,False,MO
2015-02-15,68,False,MO
2015-02-22,54,False,MO
2015-03-01,55,False,MO
2015-03-08,50,False,MO
2015-03-15,55,False,MO
2015-03-22,53,False,MO
2015-03-29,64,False,MO
2015-04-05,49,False,MO
2015-04-12,47,False,MO
2015-04-19,54,False,MO
2015-04-26,49,False,MO
2015-05-03,69,False,MO
2015-05-10,48,False,MO
2015-05-17,71,False,MO
2015-05-24,49,False,MO
2015-05-31,65,False,MO
2015-06-07,68,False,MO
2015-06-14,69,False,MO
2015-06-21,58,False,MO
2015-06-28,57,False,MO
2015-07-05,73,False,MO
2015-07-12,72,False,MO
2015-07-19,55,False,MO
2015-07-26,73,False,MO
2015-08-02,65,False,MO
2015-08-09,51,False,MO
2015-08-16,68,False,MO
2015-08-23,58,False,MO
2015-08-30,63,False,MO
2015-09-06,40,False,MO
2015-09-13,47,False,MO
2015-09-20,49,False,MO
2015-09-27,59,False,MO
2015-10-04,63,False,MO
2015-10-11,75,False,MO
2015-10-18,51,False,MO
2015-10-25,52,False,MO
2015-11-01,70,False,MO
2015-11-08,43,False,MO
2015-11-15,53,False,MO
2015-11-22,32,False,MO
2015-11-29,53,False,MO
2015-12-06,50,False,MO
2015-12-13,46,False,MO
2015-12-20,44,False,MO
2015-12-27,50,False,MO
2016-01-03,60,False,MO
2016-01-10,57,False,MO
2016-01-17,52,False,MO
2016-01-24,56,False,MO
2016-01-31,53,False,MO
2016-02-07,44,False,MO
2016-02-14,64,False,MO
2016-02-21,62,False,MO
2016-02-28,51,False,MO
2016-03-06,59,False,MO
2016-03-13,52,False,MO
2016-03-20,58,False,MO
2016-03-27,65,False,MO
2016-04-03,65,False,MO
2016-04-10,63,False,MO
2016-04-17,43,False,MO
2016-04-24,52,False,MO
2016-05-01,65,False,MO
2016-05-08,65,False,MO
2016-05-15,60,False,MO
2016-05-22,60,False,MO
2016-05-29,58,False,MO
2016-06-05,72,False,MO
2016-06-12,59,False,MO
2016-06-19,60,False,MO
2016-06-26,59,False,MO
2016-07-03,66,False,MO
2016-07-10,72,False,MO
2016-07-17,70,False,MO
2016-07-24,62,False,MO
2016-07-31,46,False,MO
2016-08-07,75,False,MO
2016-08-14,58,False,MO
2016-08-21,64,False,MO
2016-08-28,69,False,MO
2016-09-04,52,False,MO
2016-09-11,60,False,MO
2016-09-18,66,False,MO
2016-09-25,51,False,MO
2016-10-02,57,False,MO
2016-10-09,64,False,MO
2016-10-16,64,False,MO
2016-10-23,62,False,MO
2016-10-30,76,False,MO
2016-11-06,56,False,MO
2016-11-13,52,False,MO
2016-11-20,40,False,MO
2016-11-27,63,False,MO
2016-12-04,54,False,MO
2016-12-11,57,False,MO
2016-12-18,43,False,MO
2016-12-25,71,False,MO
2017-01-01,71,False,MO
2017-01-08,78,False,MO
2017-01-15,73,False,MO
2017-01-22,67,False,MO
2017-01-29,65,False,MO
2017-02-05,67,False,MO
2017-02-12,66,False,MO
2017-02-19,61,False,MO
2017-02-26,62,False,MO
2017-03-05,68,False,MO
2017-03-12,68,False,MO
2017-03-19,61,False,MO
2017-03-26,86,False,MO
2017-04-02,82,False,MO
2017-04-09,80,False,MO
2017-04-16,79,False,MO
2017-04-23,71,False,MO
2017-04-30,69,False,MO
2017-05-07,74,False,MO
2017-05-14,79,False,MO
2017-05-21,76,False,MO
2017-05-28,92,False,MO
2017-06-04,73,False,MO
2017-06-11,71,False,MO
2017-06-18,79,False,MO
2017-06-25,86,False,MO
2017-07-02,69,False,MO
2017-07-09,82,False,MO
2017-07-16,77,False,MO
2017-07-23,71,False,MO
2017-07-30,84,False,MO
2017-08-06,84,False,MO
2017-08-13,86,False,MO
2017-08-20,82,False,MO
2017-08-27,80,False,MO
2017-09-03,67,False,MO
2017-09-10,67,False,MO
2017-09-17,60,False,MO
2017-09-24,72,False,MO
2017-10-01,62,False,MO
2017-10-08,85,False,MO
2017-10-15,69,False,MO
2017-10-22,74,False,MO
2017-10-29,69,False,MO
2017-11-05,76,False,MO
2017-11-12,78,False,MO
2017-11-19,45,False,MO
2017-11-26,75,False,MO
2017-12-03,72,False,MO
2017-12-10,57,False,MO
2017-12-17,64,False,MO
2017-12-24,65,False,MO
2017-12-31,84,False,MO
2018-01-07,80,False,MO
2018-01-14,90,False,MO
2018-01-21,86,False,MO
2018-01-28,82,False,MO
2018-02-04,76,False,MO
2018-02-11,75,False,MO
2018-02-18,70,False,MO
2018-02-25,73,False,MO
2018-03-04,80,False,MO
2018-03-11,71,False,MO
2018-03-18,73,False,MO
2018-03-25,81,False,MO
2018-04-01,84,False,MO
2018-04-08,83,False,MO
2018-04-15,79,False,MO
2018-04-22,80,False,MO
2018-04-29,72,False,MO
2018-05-06,76,False,MO
2018-05-13,82,False,MO
2018-05-20,87,False,MO
2018-05-27,94,False,MO
2018-06-03,94,False,MO
2018-06-10,86,False,MO
2018-06-17,83,False,MO
2018-06-24,91,False,MO
2018-07-01,81,False,MO
2018-07-08,84,False,MO
2018-07-15,86,False,MO
2018-07-22,89,False,MO
2018-07-29,100,False,MO
2018-08-05,88,False,MO
2018-08-12,74,False,MO
2018-08-19,90,False,MO
2018-08-26,86,False,MO
2018-09-02,76,False,MO
2018-09-09,84,False,MO
2018-09-16,78,False,MO
2018-09-23,80,False,MO
2018-09-30,84,False,MO
2018-10-07,77,False,MO
2018-10-14,78,False,MO
2018-10-21,88,False,MO
2018-10-28,74,False,MO
2018-11-04,89,False,MO
2018-11-11,70,False,MO
2018-11-18,61,False,MO
2018-11-25,79,False,MO
2018-12-02,71,False,MO
2018-12-09,77,False,MO
2018-12-16,84,False,MO
2018-12-23,83,False,MO
2018-12-30,95,False,MO
2015-01-04,42,False,MT
2015-01-11,48,False,MT
2015-01-18,12,False,MT
2015-01-25,24,False,MT
2015-02-01,17,False,MT
2015-02-08,6,False,MT
2015-02-15,18,False,MT
2015-02-22,17,False,MT
2015-03-01,28,False,MT
2015-03-08,30,False,MT
2015-03-15,22,False,MT
2015-03-22,25,False,MT
2015-03-29,49,False,MT
2015-04-05,17,False,MT
2015-04-12,40,False,MT
2015-04-19,29,False,MT
2015-04-26,29,False,MT
2015-05-03,47,False,MT
2015-05-10,41,False,MT
2015-05-17,30,False,MT
2015-05-24,25,False,MT
2015-05-31,42,False,MT
2015-06-07,44,False,MT
2015-06-14,31,False,MT
2015-06-21,38,False,MT
2015-06-28,25,False,MT
2015-07-05,61,False,MT
2015-07-12,30,False,MT
2015-07-19,36,False,MT
2015-07-26,12,False,MT
2015-08-02,18,False,MT
2015-08-09,41,False,MT
2015-08-16,29,False,MT
2015-08-23,39,False,MT
2015-08-30,16,False,MT
2015-09-06,6,False,MT
2015-09-13,11,False,MT
2015-09-20,11,False,MT
2015-09-27,21,False,MT
2015-10-04,16,False,MT
2015-10-11,38,False,MT
2015-10-18,47,False,MT
2015-10-25,46,False,MT
2015-11-01,25,False,MT
2015-11-08,31,False,MT
2015-11-15,30,False,MT
2015-11-22,43,False,MT
2015-11-29,54,False,MT
2015-12-06,54,False,MT
2015-12-13,31,False,MT
2015-12-20,18,False,MT
2015-12-27,27,False,MT
2016-01-03,34,False,MT
2016-01-10,18,False,MT
2016-01-17,68,False,MT
2016-01-24,82,False,MT
2016-01-31,42,False,MT
2016-02-07,19,False,MT
2016-02-14,24,False,MT
2016-02-21,24,False,MT
2016-02-28,9,False,MT
2016-03-06,33,False,MT
2016-03-13,43,False,MT
2016-03-20,19,False,MT
2016-03-27,44,False,MT
2016-04-03,44,False,MT
2016-04-10,41,False,MT
2016-04-17,52,False,MT
2016-04-24,23,False,MT
2016-05-01,24,False,MT
2016-05-08,19,False,MT
2016-05-15,34,False,MT
2016-05-22,34,False,MT
2016-05-29,42,False,MT
2016-06-05,31,False,MT
2016-06-12,20,False,MT
2016-06-19,15,False,MT
2016-06-26,41,False,MT
2016-07-03,42,False,MT
2016-07-10,34,False,MT
2016-07-17,20,False,MT
2016-07-24,25,False,MT
2016-07-31,39,False,MT
2016-08-07,30,False,MT
2016-08-14,53,False,MT
2016-08-21,31,False,MT
2016-08-28,28,False,MT
2016-09-04,23,False,MT
2016-09-11,27,False,MT
2016-09-18,41,False,MT
2016-09-25,33,False,MT
2016-10-02,40,False,MT
2016-10-09,46,False,MT
2016-10-16,19,False,MT
2016-10-23,33,False,MT
2016-10-30,14,False,MT
2016-11-06,21,False,MT
2016-11-13,41,False,MT
2016-11-20,19,False,MT
2016-11-27,43,False,MT
2016-12-04,37,False,MT
2016-12-11,34,False,MT
2016-12-18,28,False,MT
2016-12-25,18,False,MT
2017-01-01,76,False,MT
2017-01-08,42,False,MT
2017-01-15,42,False,MT
2017-01-22,38,False,MT
2017-01-29,41,False,MT
2017-02-05,24,False,MT
2017-02-12,12,False,MT
2017-02-19,53,False,MT
2017-02-26,39,False,MT
2017-03-05,31,False,MT
2017-03-12,53,False,MT
2017-03-19,30,False,MT
2017-03-26,37,False,MT
2017-04-02,37,False,MT
2017-04-09,42,False,MT
2017-04-16,46,False,MT
2017-04-23,94,False,MT
2017-04-30,60,False,MT
2017-05-07,57,False,MT
2017-05-14,56,False,MT
2017-05-21,43,False,MT
2017-05-28,44,False,MT
2017-06-04,14,False,MT
2017-06-11,42,False,MT
2017-06-18,55,False,MT
2017-06-25,38,False,MT
2017-07-02,29,False,MT
2017-07-09,54,False,MT
2017-07-16,55,False,MT
2017-07-23,59,False,MT
2017-07-30,30,False,MT
2017-08-06,43,False,MT
2017-08-13,74,False,MT
2017-08-20,38,False,MT
2017-08-27,91,False,MT
2017-09-03,57,False,MT
2017-09-10,28,False,MT
2017-09-17,41,False,MT
2017-09-24,55,False,MT
2017-10-01,63,False,MT
2017-10-08,46,False,MT
2017-10-15,60,False,MT
2017-10-22,63,False,MT
2017-10-29,66,False,MT
2017-11-05,61,False,MT
2017-11-12,48,False,MT
2017-11-19,51,False,MT
2017-11-26,42,False,MT
2017-12-03,56,False,MT
2017-12-10,56,False,MT
2017-12-17,34,False,MT
2017-12-24,39,False,MT
2017-12-31,59,False,MT
2018-01-07,50,False,MT
2018-01-14,46,False,MT
2018-01-21,85,False,MT
2018-01-28,58,False,MT
2018-02-04,55,False,MT
2018-02-11,75,False,MT
2018-02-18,37,False,MT
2018-02-25,55,False,MT
2018-03-04,71,False,MT
2018-03-11,100,False,MT
2018-03-18,54,False,MT
2018-03-25,76,False,MT
2018-04-01,64,False,MT
2018-04-08,93,False,MT
2018-04-15,76,False,MT
2018-04-22,32,False,MT
2018-04-29,51,False,MT
2018-05-06,44,False,MT
2018-05-13,44,False,MT
2018-05-20,54,False,MT
2018-05-27,55,False,MT
2018-06-03,50,False,MT
2018-06-10,28,False,MT
2018-06-17,59,False,MT
2018-06-24,77,False,MT
2018-07-01,46,False,MT
2018-07-08,54,False,MT
2018-07-15,52,False,MT
2018-07-22,35,False,MT
2018-07-29,65,False,MT
2018-08-05,38,False,MT
2018-08-12,94,False,MT
2018-08-19,52,False,MT
2018-08-26,48,False,MT
2018-09-02,47,False,MT
2018-09-09,73,False,MT
2018-09-16,71,False,MT
2018-09-23,43,False,MT
2018-09-30,59,False,MT
2018-10-07,41,False,MT
2018-10-14,50,False,MT
2018-10-21,65,False,MT
2018-10-28,65,False,MT
2018-11-04,70,False,MT
2018-11-11,20,False,MT
2018-11-18,37,False,MT
2018-11-25,66,False,MT
2018-12-02,64,False,MT
2018-12-09,76,False,MT
2018-12-16,33,False,MT
2018-12-23,68,False,MT
2018-12-30,69,False,MT
2015-01-04,28,False,NE
2015-01-11,46,False,NE
2015-01-18,49,False,NE
2015-01-25,30,False,NE
2015-02-01,40,False,NE
2015-02-08,24,False,NE
2015-02-15,40,False,NE
2015-02-22,26,False,NE
2015-03-01,49,False,NE
2015-03-08,45,False,NE
2015-03-15,43,False,NE
2015-03-22,30,False,NE
2015-03-29,41,False,NE
2015-04-05,32,False,NE
2015-04-12,37,False,NE
2015-04-19,29,False,NE
2015-04-26,27,False,NE
2015-05-03,27,False,NE
2015-05-10,38,False,NE
2015-05-17,56,False,NE
2015-05-24,44,False,NE
2015-05-31,39,False,NE
2015-06-07,57,False,NE
2015-06-14,52,False,NE
2015-06-21,42,False,NE
2015-06-28,48,False,NE
2015-07-05,57,False,NE
2015-07-12,32,False,NE
2015-07-19,44,False,NE
2015-07-26,37,False,NE
2015-08-02,58,False,NE
2015-08-09,47,False,NE
2015-08-16,49,False,NE
2015-08-23,27,False,NE
2015-08-30,54,False,NE
2015-09-06,20,False,NE
2015-09-13,41,False,NE
2015-09-20,38,False,NE
2015-09-27,36,False,NE
2015-10-04,46,False,NE
2015-10-11,53,False,NE
2015-10-18,39,False,NE
2015-10-25,53,False,NE
2015-11-01,64,False,NE
2015-11-08,33,False,NE
2015-11-15,40,False,NE
2015-11-22,38,False,NE
2015-11-29,29,False,NE
2015-12-06,34,False,NE
2015-12-13,40,False,NE
2015-12-20,22,False,NE
2015-12-27,22,False,NE
2016-01-03,60,False,NE
2016-01-10,38,False,NE
2016-01-17,50,False,NE
2016-01-24,43,False,NE
2016-01-31,36,False,NE
2016-02-07,48,False,NE
2016-02-14,55,False,NE
2016-02-21,63,False,NE
2016-02-28,36,False,NE
2016-03-06,58,False,NE
2016-03-13,43,False,NE
2016-03-20,28,False,NE
2016-03-27,36,False,NE
2016-04-03,27,False,NE
2016-04-10,29,False,NE
2016-04-17,32,False,NE
2016-04-24,55,False,NE
2016-05-01,62,False,NE
2016-05-08,27,False,NE
2016-05-15,28,False,NE
2016-05-22,65,False,NE
2016-05-29,28,False,NE
2016-06-05,40,False,NE
2016-06-12,36,False,NE
2016-06-19,38,False,NE
2016-06-26,40,False,NE
2016-07-03,37,False,NE
2016-07-10,40,False,NE
2016-07-17,62,False,NE
2016-07-24,54,False,NE
2016-07-31,40,False,NE
2016-08-07,44,False,NE
2016-08-14,56,False,NE
2016-08-21,61,False,NE
2016-08-28,37,False,NE
2016-09-04,56,False,NE
2016-09-11,45,False,NE
2016-09-18,50,False,NE
2016-09-25,36,False,NE
2016-10-02,48,False,NE
2016-10-09,53,False,NE
2016-10-16,25,False,NE
2016-10-23,32,False,NE
2016-10-30,49,False,NE
2016-11-06,57,False,NE
2016-11-13,55,False,NE
2016-11-20,35,False,NE
2016-11-27,38,False,NE
2016-12-04,33,False,NE
2016-12-11,27,False,NE
2016-12-18,47,False,NE
2016-12-25,39,False,NE
2017-01-01,58,False,NE
2017-01-08,58,False,NE
2017-01-15,57,False,NE
2017-01-22,46,False,NE
2017-01-29,60,False,NE
2017-02-05,43,False,NE
2017-02-12,42,False,NE
2017-02-19,54,False,NE
2017-02-26,65,False,NE
2017-03-05,61,False,NE
2017-03-12,48,False,NE
2017-03-19,64,False,NE
2017-03-26,57,False,NE
2017-04-02,43,False,NE
2017-04-09,72,False,NE
2017-04-16,61,False,NE
2017-04-23,61,False,NE
2017-04-30,47,False,NE
2017-05-07,55,False,NE
2017-05-14,60,False,NE
2017-05-21,65,False,NE
2017-05-28,54,False,NE
2017-06-04,55,False,NE
2017-06-11,49,False,NE
2017-06-18,75,False,NE
2017-06-25,68,False,NE
2017-07-02,54,False,NE
2017-07-09,55,False,NE
2017-07-16,58,False,NE
2017-07-23,79,False,NE
2017-07-30,61,False,NE
2017-08-06,56,False,NE
2017-08-13,58,False,NE
2017-08-20,54,False,NE
2017-08-27,59,False,NE
2017-09-03,58,False,NE
2017-09-10,46,False,NE
2017-09-17,74,False,NE
2017-09-24,60,False,NE
2017-10-01,51,False,NE
2017-10-08,62,False,NE
2017-10-15,69,False,NE
2017-10-22,45,False,NE
2017-10-29,64,False,NE
2017-11-05,63,False,NE
2017-11-12,66,False,NE
2017-11-19,42,False,NE
2017-11-26,51,False,NE
2017-12-03,55,False,NE
2017-12-10,56,False,NE
2017-12-17,40,False,NE
2017-12-24,41,False,NE
2017-12-31,72,False,NE
2018-01-07,61,False,NE
2018-01-14,72,False,NE
2018-01-21,78,False,NE
2018-01-28,61,False,NE
2018-02-04,87,False,NE
2018-02-11,68,False,NE
2018-02-18,52,False,NE
2018-02-25,49,False,NE
2018-03-04,61,False,NE
2018-03-11,57,False,NE
2018-03-18,76,False,NE
2018-03-25,69,False,NE
2018-04-01,66,False,NE
2018-04-08,44,False,NE
2018-04-15,79,False,NE
2018-04-22,61,False,NE
2018-04-29,60,False,NE
2018-05-06,54,False,NE
2018-05-13,86,False,NE
2018-05-20,55,False,NE
2018-05-27,70,False,NE
2018-06-03,58,False,NE
2018-06-10,93,False,NE
2018-06-17,73,False,NE
2018-06-24,73,False,NE
2018-07-01,53,False,NE
2018-07-08,79,False,NE
2018-07-15,82,False,NE
2018-07-22,100,False,NE
2018-07-29,71,False,NE
2018-08-05,87,False,NE
2018-08-12,79,False,NE
2018-08-19,77,False,NE
2018-08-26,73,False,NE
2018-09-02,49,False,NE
2018-09-09,64,False,NE
2018-09-16,87,False,NE
2018-09-23,57,False,NE
2018-09-30,57,False,NE
2018-10-07,80,False,NE
2018-10-14,70,False,NE
2018-10-21,79,False,NE
2018-10-28,53,False,NE
2018-11-04,85,False,NE
2018-11-11,54,False,NE
2018-11-18,58,False,NE
2018-11-25,64,False,NE
2018-12-02,72,False,NE
2018-12-09,72,False,NE
2018-12-16,46,False,NE
2018-12-23,52,False,NE
2018-12-30,73,False,NE
2015-01-04,47,False,NV
2015-01-11,50,False,NV
2015-01-18,43,False,NV
2015-01-25,65,False,NV
2015-02-01,36,False,NV
2015-02-08,75,False,NV
2015-02-15,48,False,NV
2015-02-22,70,False,NV
2015-03-01,36,False,NV
2015-03-08,40,False,NV
2015-03-15,68,False,NV
2015-03-22,54,False,NV
2015-03-29,51,False,NV
2015-04-05,63,False,NV
2015-04-12,50,False,NV
2015-04-19,29,False,NV
2015-04-26,43,False,NV
2015-05-03,55,False,NV
2015-05-10,70,False,NV
2015-05-17,53,False,NV
2015-05-24,49,False,NV
2015-05-31,30,False,NV
2015-06-07,65,False,NV
2015-06-14,66,False,NV
2015-06-21,38,False,NV
2015-06-28,55,False,NV
2015-07-05,59,False,NV
2015-07-12,46,False,NV
2015-07-19,69,False,NV
2015-07-26,58,False,NV
2015-08-02,65,False,NV
2015-08-09,56,False,NV
2015-08-16,48,False,NV
2015-08-23,40,False,NV
2015-08-30,49,False,NV
2015-09-06,42,False,NV
2015-09-13,58,False,NV
2015-09-20,54,False,NV
2015-09-27,49,False,NV
2015-10-04,63,False,NV
2015-10-11,46,False,NV
2015-10-18,47,False,NV
2015-10-25,54,False,NV
2015-11-01,73,False,NV
2015-11-08,49,False,NV
2015-11-15,76,False,NV
2015-11-22,34,False,NV
2015-11-29,36,False,NV
2015-12-06,53,False,NV
2015-12-13,46,False,NV
2015-12-20,39,False,NV
2015-12-27,35,False,NV
2016-01-03,69,False,NV
2016-01-10,41,False,NV
2016-01-17,44,False,NV
2016-01-24,46,False,NV
2016-01-31,58,False,NV
2016-02-07,39,False,NV
2016-02-14,38,False,NV
2016-02-21,46,False,NV
2016-02-28,55,False,NV
2016-03-06,59,False,NV
2016-03-13,43,False,NV
2016-03-20,59,False,NV
2016-03-27,57,False,NV
2016-04-03,55,False,NV
2016-04-10,41,False,NV
2016-04-17,43,False,NV
2016-04-24,50,False,NV
2016-05-01,61,False,NV
2016-05-08,48,False,NV
2016-05-15,43,False,NV
2016-05-22,58,False,NV
2016-05-29,45,False,NV
2016-06-05,59,False,NV
2016-06-12,61,False,NV
2016-06-19,62,False,NV
2016-06-26,59,False,NV
2016-07-03,59,False,NV
2016-07-10,65,False,NV
2016-07-17,62,False,NV
2016-07-24,60,False,NV
2016-07-31,57,False,NV
2016-08-07,58,False,NV
2016-08-14,45,False,NV
2016-08-21,67,False,NV
2016-08-28,68,False,NV
2016-09-04,54,False,NV
2016-09-11,55,False,NV
2016-09-18,59,False,NV
2016-09-25,51,False,NV
2016-10-02,80,False,NV
2016-10-09,54,False,NV
2016-10-16,79,False,NV
2016-10-23,75,False,NV
2016-10-30,63,False,NV
2016-11-06,43,False,NV
2016-11-13,54,False,NV
2016-11-20,31,False,NV
2016-11-27,53,False,NV
2016-12-04,47,False,NV
2016-12-11,48,False,NV
2016-12-18,36,False,NV
2016-12-25,45,False,NV
2017-01-01,56,False,NV
2017-01-08,61,False,NV
2017-01-15,61,False,NV
2017-01-22,76,False,NV
2017-01-29,64,False,NV
2017-02-05,70,False,NV
2017-02-12,70,False,NV
2017-02-19,54,False,NV
2017-02-26,64,False,NV
2017-03-05,72,False,NV
2017-03-12,72,False,NV
2017-03-19,68,False,NV
2017-03-26,60,False,NV
2017-04-02,61,False,NV
2017-04-09,61,False,NV
2017-04-16,58,False,NV
2017-04-23,69,False,NV
2017-04-30,83,False,NV
2017-05-07,59,False,NV
2017-05-14,69,False,NV
2017-05-21,79,False,NV
2017-05-28,81,False,NV
2017-06-04,70,False,NV
2017-06-11,70,False,NV
2017-06-18,67,False,NV
2017-06-25,58,False,NV
2017-07-02,61,False,NV
2017-07-09,80,False,NV
2017-07-16,53,False,NV
2017-07-23,77,False,NV
2017-07-30,82,False,NV
2017-08-06,65,False,NV
2017-08-13,78,False,NV
2017-08-20,75,False,NV
2017-08-27,79,False,NV
2017-09-03,73,False,NV
2017-09-10,61,False,NV
2017-09-17,61,False,NV
2017-09-24,53,False,NV
2017-10-01,78,False,NV
2017-10-08,68,False,NV
2017-10-15,66,False,NV
2017-10-22,79,False,NV
2017-10-29,52,False,NV
2017-11-05,69,False,NV
2017-11-12,85,False,NV
2017-11-19,57,False,NV
2017-11-26,68,False,NV
2017-12-03,64,False,NV
2017-12-10,76,False,NV
2017-12-17,77,False,NV
2017-12-24,62,False,NV
2017-12-31,87,False,NV
2018-01-07,82,False,NV
2018-01-14,64,False,NV
2018-01-21,87,False,NV
2018-01-28,66,False,NV
2018-02-04,72,False,NV
2018-02-11,68,False,NV
2018-02-18,57,False,NV
2018-02-25,80,False,NV
2018-03-04,54,False,NV
2018-03-11,52,False,NV
2018-03-18,83,False,NV
2018-03-25,95,False,NV
2018-04-01,63,False,NV
2018-04-08,81,False,NV
2018-04-15,78,False,NV
2018-04-22,88,False,NV
2018-04-29,77,False,NV
2018-05-06,70,False,NV
2018-05-13,68,False,NV
2018-05-20,70,False,NV
2018-05-27,76,False,NV
2018-06-03,87,False,NV
2018-06-10,86,False,NV
2018-06-17,85,False,NV
2018-06-24,100,False,NV
2018-07-01,59,False,NV
2018-07-08,87,False,NV
2018-07-15,87,False,NV
2018-07-22,70,False,NV
2018-07-29,99,False,NV
2018-08-05,94,False,NV
2018-08-12,80,False,NV
2018-08-19,91,False,NV
2018-08-26,91,False,NV
2018-09-02,90,False,NV
2018-09-09,90,False,NV
2018-09-16,78,False,NV
2018-09-23,84,False,NV
2018-09-30,78,False,NV
2018-10-07,85,False,NV
2018-10-14,77,False,NV
2018-10-21,80,False,NV
2018-10-28,56,False,NV
2018-11-04,65,False,NV
2018-11-11,72,False,NV
2018-11-18,60,False,NV
2018-11-25,60,False,NV
2018-12-02,72,False,NV
2018-12-09,76,False,NV
2018-12-16,68,False,NV
2018-12-23,78,False,NV
2018-12-30,70,False,NV
2015-01-04,57,False,NH
2015-01-11,68,False,NH
2015-01-18,32,False,NH
2015-01-25,42,False,NH
2015-02-01,56,False,NH
2015-02-08,38,False,NH
2015-02-15,48,False,NH
2015-02-22,56,False,NH
2015-03-01,55,False,NH
2015-03-08,56,False,NH
2015-03-15,59,False,NH
2015-03-22,39,False,NH
2015-03-29,52,False,NH
2015-04-05,43,False,NH
2015-04-12,57,False,NH
2015-04-19,52,False,NH
2015-04-26,54,False,NH
2015-05-03,52,False,NH
2015-05-10,47,False,NH
2015-05-17,49,False,NH
2015-05-24,53,False,NH
2015-05-31,79,False,NH
2015-06-07,80,False,NH
2015-06-14,48,False,NH
2015-06-21,52,False,NH
2015-06-28,59,False,NH
2015-07-05,61,False,NH
2015-07-12,60,False,NH
2015-07-19,47,False,NH
2015-07-26,91,False,NH
2015-08-02,63,False,NH
2015-08-09,62,False,NH
2015-08-16,66,False,NH
2015-08-23,39,False,NH
2015-08-30,27,False,NH
2015-09-06,27,False,NH
2015-09-13,63,False,NH
2015-09-20,45,False,NH
2015-09-27,40,False,NH
2015-10-04,56,False,NH
2015-10-11,29,False,NH
2015-10-18,53,False,NH
2015-10-25,54,False,NH
2015-11-01,49,False,NH
2015-11-08,55,False,NH
2015-11-15,35,False,NH
2015-11-22,38,False,NH
