date,resume,isPartial,State
2015-09-20,70,False,MS
2015-09-27,71,False,MS
2015-10-04,53,False,MS
2015-10-11,28,False,MS
2015-10-18,45,False,MS
2015-10-25,42,False,MS
2015-11-01,38,False,MS
2015-11-08,47,False,MS
2015-11-15,61,False,MS
2015-11-22,20,False,MS
2015-11-29,42,False,MS
2015-12-06,42,False,MS
2015-12-13,42,False,MS
2015-12-20,17,False,MS
2015-12-27,28,False,MS
2016-01-03,32,False,MS
2016-01-10,74,False,MS
2016-01-17,41,False,MS
2016-01-24,88,False,MS
2016-01-31,59,False,MS
2016-02-07,51,False,MS
2016-02-14,55,False,MS
2016-02-21,46,False,MS
2016-02-28,44,False,MS
2016-03-06,24,False,MS
2016-03-13,28,False,MS
2016-03-20,47,False,MS
2016-03-27,48,False,MS
2016-04-03,45,False,MS
2016-04-10,58,False,MS
2016-04-17,48,False,MS
2016-04-24,52,False,MS
2016-05-01,68,False,MS
2016-05-08,51,False,MS
2016-05-15,60,False,MS
2016-05-22,50,False,MS
2016-05-29,60,False,MS
2016-06-05,43,False,MS
2016-06-12,39,False,MS
2016-06-19,20,False,MS
2016-06-26,27,False,MS
2016-07-03,34,False,MS
2016-07-10,30,False,MS
2016-07-17,59,False,MS
2016-07-24,39,False,MS
2016-07-31,39,False,MS
2016-08-07,56,False,MS
2016-08-14,43,False,MS
2016-08-21,59,False,MS
2016-08-28,45,False,MS
2016-09-04,33,False,MS
2016-09-11,58,False,MS
2016-09-18,43,False,MS
2016-09-25,24,False,MS
2016-10-02,53,False,MS
2016-10-09,37,False,MS
2016-10-16,33,False,MS
2016-10-23,55,False,MS
2016-10-30,47,False,MS
2016-11-06,39,False,MS
2016-11-13,38,False,MS
2016-11-20,35,False,MS
2016-11-27,48,False,MS
2016-12-04,38,False,MS
2016-12-11,35,False,MS
2016-12-18,19,False,MS
2016-12-25,27,False,MS
2017-01-01,43,False,MS
2017-01-08,42,False,MS
2017-01-15,46,False,MS
2017-01-22,64,False,MS
2017-01-29,51,False,MS
2017-02-05,53,False,MS
2017-02-12,71,False,MS
2017-02-19,45,False,MS
2017-02-26,30,False,MS
2017-03-05,35,False,MS
2017-03-12,43,False,MS
2017-03-19,19,False,MS
2017-03-26,53,False,MS
2017-04-02,46,False,MS
2017-04-09,42,False,MS
2017-04-16,61,False,MS
2017-04-23,46,False,MS
2017-04-30,41,False,MS
2017-05-07,43,False,MS
2017-05-14,48,False,MS
2017-05-21,55,False,MS
2017-05-28,30,False,MS
2017-06-04,45,False,MS
2017-06-11,32,False,MS
2017-06-18,25,False,MS
2017-06-25,30,False,MS
2017-07-02,19,False,MS
2017-07-09,27,False,MS
2017-07-16,51,False,MS
2017-07-23,53,False,MS
2017-07-30,49,False,MS
2017-08-06,34,False,MS
2017-08-13,41,False,MS
2017-08-20,50,False,MS
2017-08-27,39,False,MS
2017-09-03,38,False,MS
2017-09-10,34,False,MS
2017-09-17,61,False,MS
2017-09-24,32,False,MS
2017-10-01,51,False,MS
2017-10-08,33,False,MS
2017-10-15,35,False,MS
2017-10-22,26,False,MS
2017-10-29,47,False,MS
2017-11-05,28,False,MS
2017-11-12,41,False,MS
2017-11-19,22,False,MS
2017-11-26,40,False,MS
2017-12-03,28,False,MS
2017-12-10,21,False,MS
2017-12-17,36,False,MS
2017-12-24,18,False,MS
2017-12-31,41,False,MS
2018-01-07,38,False,MS
2018-01-14,33,False,MS
2018-01-21,46,False,MS
2018-01-28,42,False,MS
2018-02-04,48,False,MS
2018-02-11,56,False,MS
2018-02-18,46,False,MS
2018-02-25,39,False,MS
2018-03-04,48,False,MS
2018-03-11,43,False,MS
2018-03-18,62,False,MS
2018-03-25,46,False,MS
2018-04-01,54,False,MS
2018-04-08,60,False,MS
2018-04-15,38,False,MS
2018-04-22,37,False,MS
2018-04-29,36,False,MS
2018-05-06,43,False,MS
2018-05-13,54,False,MS
2018-05-20,46,False,MS
2018-05-27,42,False,MS
2018-06-03,44,False,MS
2018-06-10,69,False,MS
2018-06-17,32,False,MS
2018-06-24,27,False,MS
2018-07-01,25,False,MS
2018-07-08,50,False,MS
2018-07-15,65,False,MS
2018-07-22,25,False,MS
2018-07-29,32,False,MS
2018-08-05,43,False,MS
2018-08-12,43,False,MS
2018-08-19,48,False,MS
2018-08-26,36,False,MS
2018-09-02,33,False,MS
2018-09-09,53,False,MS
2018-09-16,56,False,MS
2018-09-23,46,False,MS
2018-09-30,54,False,MS
2018-10-07,52,False,MS
2018-10-14,40,False,MS
2018-10-21,37,False,MS
2018-10-28,34,False,MS
2018-11-04,41,False,MS
2018-11-11,51,False,MS
2018-11-18,22,False,MS
2018-11-25,37,False,MS
2018-12-02,35,False,MS
2018-12-09,18,False,MS
2018-12-16,35,False,MS
2018-12-23,21,False,MS
2018-12-30,25,False,MS
2015-01-04,100,False,MO
2015-01-11,69,False,MO
2015-01-18,73,False,MO
2015-01-25,88,False,MO
2015-02-01,66,False,MO
2015-02-08,82,False,MO
2015-02-15,56,False,MO
2015-02-22,90,False,MO
2015-03-01,80,False,MO
2015-03-08,81,False,MO
2015-03-15,82,False,MO
2015-03-22,85,False,MO
2015-03-29,78,False,MO
2015-04-05,78,False,MO
2015-04-12,88,False,MO
2015-04-19,82,False,MO
2015-04-26,57,False,MO
2015-05-03,58,False,MO
2015-05-10,79,False,MO
2015-05-17,66,False,MO
2015-05-24,68,False,MO
2015-05-31,80,False,MO
2015-06-07,75,False,MO
2015-06-14,83,False,MO
2015-06-21,46,False,MO
2015-06-28,54,False,MO
2015-07-05,73,False,MO
2015-07-12,66,False,MO
2015-07-19,67,False,MO
2015-07-26,65,False,MO
2015-08-02,65,False,MO
2015-08-09,48,False,MO
2015-08-16,59,False,MO
2015-08-23,60,False,MO
2015-08-30,86,False,MO
2015-09-06,81,False,MO
2015-09-13,83,False,MO
2015-09-20,62,False,MO
2015-09-27,72,False,MO
2015-10-04,90,False,MO
2015-10-11,60,False,MO
2015-10-18,63,False,MO
2015-10-25,43,False,MO
2015-11-01,59,False,MO
2015-11-08,42,False,MO
2015-11-15,63,False,MO
2015-11-22,49,False,MO
2015-11-29,52,False,MO
2015-12-06,49,False,MO
2015-12-13,40,False,MO
2015-12-20,35,False,MO
2015-12-27,52,False,MO
2016-01-03,65,False,MO
2016-01-10,67,False,MO
2016-01-17,63,False,MO
2016-01-24,56,False,MO
2016-01-31,67,False,MO
2016-02-07,52,False,MO
2016-02-14,62,False,MO
2016-02-21,68,False,MO
2016-02-28,65,False,MO
2016-03-06,66,False,MO
2016-03-13,56,False,MO
2016-03-20,52,False,MO
2016-03-27,46,False,MO
2016-04-03,62,False,MO
2016-04-10,63,False,MO
2016-04-17,40,False,MO
2016-04-24,62,False,MO
2016-05-01,49,False,MO
2016-05-08,57,False,MO
2016-05-15,42,False,MO
2016-05-22,78,False,MO
2016-05-29,28,False,MO
2016-06-05,48,False,MO
2016-06-12,30,False,MO
2016-06-19,40,False,MO
2016-06-26,56,False,MO
2016-07-03,55,False,MO
2016-07-10,44,False,MO
2016-07-17,57,False,MO
2016-07-24,40,False,MO
2016-07-31,60,False,MO
2016-08-07,48,False,MO
2016-08-14,53,False,MO
2016-08-21,42,False,MO
2016-08-28,54,False,MO
2016-09-04,64,False,MO
2016-09-11,60,False,MO
2016-09-18,83,False,MO
2016-09-25,61,False,MO
2016-10-02,49,False,MO
2016-10-09,52,False,MO
2016-10-16,44,False,MO
2016-10-23,55,False,MO
2016-10-30,43,False,MO
2016-11-06,41,False,MO
2016-11-13,57,False,MO
2016-11-20,22,False,MO
2016-11-27,66,False,MO
2016-12-04,37,False,MO
2016-12-11,42,False,MO
2016-12-18,35,False,MO
2016-12-25,39,False,MO
2017-01-01,49,False,MO
2017-01-08,57,False,MO
2017-01-15,69,False,MO
2017-01-22,74,False,MO
2017-01-29,58,False,MO
2017-02-05,56,False,MO
2017-02-12,52,False,MO
2017-02-19,51,False,MO
2017-02-26,45,False,MO
2017-03-05,41,False,MO
2017-03-12,44,False,MO
2017-03-19,66,False,MO
2017-03-26,60,False,MO
2017-04-02,46,False,MO
2017-04-09,45,False,MO
2017-04-16,53,False,MO
2017-04-23,53,False,MO
2017-04-30,45,False,MO
2017-05-07,44,False,MO
2017-05-14,61,False,MO
2017-05-21,50,False,MO
2017-05-28,51,False,MO
2017-06-04,57,False,MO
2017-06-11,34,False,MO
2017-06-18,36,False,MO
2017-06-25,48,False,MO
2017-07-02,39,False,MO
2017-07-09,38,False,MO
2017-07-16,62,False,MO
2017-07-23,48,False,MO
2017-07-30,58,False,MO
2017-08-06,43,False,MO
2017-08-13,54,False,MO
2017-08-20,47,False,MO
2017-08-27,48,False,MO
2017-09-03,51,False,MO
2017-09-10,56,False,MO
2017-09-17,66,False,MO
2017-09-24,74,False,MO
2017-10-01,49,False,MO
2017-10-08,44,False,MO
2017-10-15,47,False,MO
2017-10-22,52,False,MO
2017-10-29,44,False,MO
2017-11-05,45,False,MO
2017-11-12,61,False,MO
2017-11-19,41,False,MO
2017-11-26,32,False,MO
2017-12-03,48,False,MO
2017-12-10,36,False,MO
2017-12-17,39,False,MO
2017-12-24,26,False,MO
2017-12-31,45,False,MO
2018-01-07,62,False,MO
2018-01-14,68,False,MO
2018-01-21,52,False,MO
2018-01-28,56,False,MO
2018-02-04,56,False,MO
2018-02-11,59,False,MO
2018-02-18,53,False,MO
2018-02-25,67,False,MO
2018-03-04,55,False,MO
2018-03-11,49,False,MO
2018-03-18,57,False,MO
2018-03-25,47,False,MO
2018-04-01,43,False,MO
2018-04-08,47,False,MO
2018-04-15,50,False,MO
2018-04-22,45,False,MO
2018-04-29,39,False,MO
2018-05-06,49,False,MO
2018-05-13,51,False,MO
2018-05-20,55,False,MO
2018-05-27,47,False,MO
2018-06-03,40,False,MO
2018-06-10,56,False,MO
2018-06-17,36,False,MO
2018-06-24,43,False,MO
2018-07-01,37,False,MO
2018-07-08,48,False,MO
2018-07-15,42,False,MO
2018-07-22,44,False,MO
2018-07-29,54,False,MO
2018-08-05,44,False,MO
2018-08-12,51,False,MO
2018-08-19,57,False,MO
2018-08-26,56,False,MO
2018-09-02,44,False,MO
2018-09-09,51,False,MO
2018-09-16,70,False,MO
2018-09-23,53,False,MO
2018-09-30,39,False,MO
2018-10-07,49,False,MO
2018-10-14,54,False,MO
2018-10-21,48,False,MO
2018-10-28,40,False,MO
2018-11-04,40,False,MO
2018-11-11,36,False,MO
2018-11-18,36,False,MO
2018-11-25,47,False,MO
2018-12-02,43,False,MO
2018-12-09,40,False,MO
2018-12-16,32,False,MO
2018-12-23,31,False,MO
2018-12-30,48,False,MO
2015-01-04,67,False,MT
2015-01-11,39,False,MT
2015-01-18,73,False,MT
2015-01-25,55,False,MT
2015-02-01,21,False,MT
2015-02-08,67,False,MT
2015-02-15,55,False,MT
2015-02-22,75,False,MT
2015-03-01,32,False,MT
2015-03-08,62,False,MT
2015-03-15,100,False,MT
2015-03-22,64,False,MT
2015-03-29,46,False,MT
2015-04-05,27,False,MT
2015-04-12,80,False,MT
2015-04-19,60,False,MT
2015-04-26,33,False,MT
2015-05-03,38,False,MT
2015-05-10,76,False,MT
2015-05-17,39,False,MT
2015-05-24,28,False,MT
2015-05-31,72,False,MT
2015-06-07,58,False,MT
2015-06-14,52,False,MT
2015-06-21,47,False,MT
2015-06-28,24,False,MT
2015-07-05,61,False,MT
2015-07-12,65,False,MT
2015-07-19,44,False,MT
2015-07-26,34,False,MT
2015-08-02,33,False,MT
2015-08-09,66,False,MT
2015-08-16,43,False,MT
2015-08-23,41,False,MT
2015-08-30,40,False,MT
2015-09-06,78,False,MT
2015-09-13,64,False,MT
2015-09-20,30,False,MT
2015-09-27,69,False,MT
2015-10-04,45,False,MT
2015-10-11,56,False,MT
2015-10-18,39,False,MT
2015-10-25,29,False,MT
2015-11-01,42,False,MT
2015-11-08,43,False,MT
2015-11-15,80,False,MT
2015-11-22,35,False,MT
2015-11-29,41,False,MT
2015-12-06,45,False,MT
2015-12-13,38,False,MT
2015-12-20,38,False,MT
2015-12-27,25,False,MT
2016-01-03,27,False,MT
2016-01-10,68,False,MT
2016-01-17,54,False,MT
2016-01-24,49,False,MT
2016-01-31,26,False,MT
2016-02-07,31,False,MT
2016-02-14,44,False,MT
2016-02-21,39,False,MT
2016-02-28,47,False,MT
2016-03-06,35,False,MT
2016-03-13,62,False,MT
2016-03-20,44,False,MT
2016-03-27,63,False,MT
2016-04-03,41,False,MT
2016-04-10,39,False,MT
2016-04-17,53,False,MT
2016-04-24,47,False,MT
2016-05-01,27,False,MT
2016-05-08,41,False,MT
2016-05-15,54,False,MT
2016-05-22,59,False,MT
2016-05-29,34,False,MT
2016-06-05,33,False,MT
2016-06-12,37,False,MT
2016-06-19,29,False,MT
2016-06-26,48,False,MT
2016-07-03,20,False,MT
2016-07-10,27,False,MT
2016-07-17,32,False,MT
2016-07-24,18,False,MT
2016-07-31,41,False,MT
2016-08-07,42,False,MT
2016-08-14,35,False,MT
2016-08-21,28,False,MT
2016-08-28,53,False,MT
2016-09-04,35,False,MT
2016-09-11,17,False,MT
2016-09-18,29,False,MT
2016-09-25,78,False,MT
2016-10-02,46,False,MT
2016-10-09,17,False,MT
2016-10-16,9,False,MT
2016-10-23,30,False,MT
2016-10-30,57,False,MT
2016-11-06,12,False,MT
2016-11-13,38,False,MT
2016-11-20,27,False,MT
2016-11-27,24,False,MT
2016-12-04,11,False,MT
2016-12-11,43,False,MT
2016-12-18,34,False,MT
2016-12-25,26,False,MT
2017-01-01,52,False,MT
2017-01-08,55,False,MT
2017-01-15,39,False,MT
2017-01-22,74,False,MT
2017-01-29,57,False,MT
2017-02-05,42,False,MT
2017-02-12,43,False,MT
2017-02-19,53,False,MT
2017-02-26,22,False,MT
2017-03-05,40,False,MT
2017-03-12,46,False,MT
2017-03-19,35,False,MT
2017-03-26,39,False,MT
2017-04-02,57,False,MT
2017-04-09,42,False,MT
2017-04-16,36,False,MT
2017-04-23,34,False,MT
2017-04-30,52,False,MT
2017-05-07,25,False,MT
2017-05-14,39,False,MT
2017-05-21,35,False,MT
2017-05-28,27,False,MT
2017-06-04,30,False,MT
2017-06-11,13,False,MT
2017-06-18,21,False,MT
2017-06-25,31,False,MT
2017-07-02,35,False,MT
2017-07-09,29,False,MT
2017-07-16,34,False,MT
2017-07-23,33,False,MT
2017-07-30,28,False,MT
2017-08-06,28,False,MT
2017-08-13,28,False,MT
2017-08-20,24,False,MT
2017-08-27,38,False,MT
2017-09-03,27,False,MT
2017-09-10,22,False,MT
2017-09-17,31,False,MT
2017-09-24,20,False,MT
2017-10-01,39,False,MT
2017-10-08,35,False,MT
2017-10-15,40,False,MT
2017-10-22,19,False,MT
2017-10-29,19,False,MT
2017-11-05,34,False,MT
2017-11-12,26,False,MT
2017-11-19,20,False,MT
2017-11-26,32,False,MT
2017-12-03,40,False,MT
2017-12-10,19,False,MT
2017-12-17,43,False,MT
2017-12-24,45,False,MT
2017-12-31,41,False,MT
2018-01-07,43,False,MT
2018-01-14,40,False,MT
2018-01-21,21,False,MT
2018-01-28,64,False,MT
2018-02-04,28,False,MT
2018-02-11,45,False,MT
2018-02-18,48,False,MT
2018-02-25,41,False,MT
2018-03-04,28,False,MT
2018-03-11,29,False,MT
2018-03-18,18,False,MT
2018-03-25,37,False,MT
2018-04-01,28,False,MT
2018-04-08,53,False,MT
2018-04-15,52,False,MT
2018-04-22,59,False,MT
2018-04-29,40,False,MT
2018-05-06,49,False,MT
2018-05-13,22,False,MT
2018-05-20,31,False,MT
2018-05-27,15,False,MT
2018-06-03,31,False,MT
2018-06-10,47,False,MT
2018-06-17,44,False,MT
2018-06-24,22,False,MT
2018-07-01,27,False,MT
2018-07-08,14,False,MT
2018-07-15,45,False,MT
2018-07-22,41,False,MT
2018-07-29,36,False,MT
2018-08-05,25,False,MT
2018-08-12,29,False,MT
2018-08-19,22,False,MT
2018-08-26,48,False,MT
2018-09-02,37,False,MT
2018-09-09,54,False,MT
2018-09-16,33,False,MT
2018-09-23,36,False,MT
2018-09-30,40,False,MT
2018-10-07,38,False,MT
2018-10-14,35,False,MT
2018-10-21,34,False,MT
2018-10-28,27,False,MT
2018-11-04,41,False,MT
2018-11-11,22,False,MT
2018-11-18,35,False,MT
2018-11-25,43,False,MT
2018-12-02,45,False,MT
2018-12-09,26,False,MT
2018-12-16,46,False,MT
2018-12-23,21,False,MT
2018-12-30,34,False,MT
2015-01-04,38,False,NE
2015-01-11,46,False,NE
2015-01-18,42,False,NE
2015-01-25,100,False,NE
2015-02-01,36,False,NE
2015-02-08,36,False,NE
2015-02-15,46,False,NE
2015-02-22,36,False,NE
2015-03-01,59,False,NE
2015-03-08,43,False,NE
2015-03-15,50,False,NE
2015-03-22,45,False,NE
2015-03-29,50,False,NE
2015-04-05,32,False,NE
2015-04-12,36,False,NE
2015-04-19,32,False,NE
2015-04-26,45,False,NE
2015-05-03,53,False,NE
2015-05-10,62,False,NE
2015-05-17,56,False,NE
2015-05-24,36,False,NE
2015-05-31,17,False,NE
2015-06-07,43,False,NE
2015-06-14,35,False,NE
2015-06-21,55,False,NE
2015-06-28,22,False,NE
2015-07-05,54,False,NE
2015-07-12,41,False,NE
2015-07-19,66,False,NE
2015-07-26,29,False,NE
2015-08-02,48,False,NE
2015-08-09,44,False,NE
2015-08-16,53,False,NE
2015-08-23,70,False,NE
2015-08-30,19,False,NE
2015-09-06,42,False,NE
2015-09-13,22,False,NE
2015-09-20,62,False,NE
2015-09-27,59,False,NE
2015-10-04,60,False,NE
2015-10-11,44,False,NE
2015-10-18,48,False,NE
2015-10-25,44,False,NE
2015-11-01,61,False,NE
2015-11-08,40,False,NE
2015-11-15,54,False,NE
2015-11-22,34,False,NE
2015-11-29,60,False,NE
2015-12-06,45,False,NE
2015-12-13,43,False,NE
2015-12-20,34,False,NE
2015-12-27,23,False,NE
2016-01-03,45,False,NE
2016-01-10,31,False,NE
2016-01-17,34,False,NE
2016-01-24,52,False,NE
2016-01-31,48,False,NE
2016-02-07,42,False,NE
2016-02-14,25,False,NE
2016-02-21,25,False,NE
2016-02-28,41,False,NE
2016-03-06,14,False,NE
2016-03-13,28,False,NE
2016-03-20,42,False,NE
2016-03-27,19,False,NE
2016-04-03,22,False,NE
2016-04-10,38,False,NE
2016-04-17,31,False,NE
2016-04-24,30,False,NE
2016-05-01,41,False,NE
2016-05-08,35,False,NE
2016-05-15,40,False,NE
2016-05-22,40,False,NE
2016-05-29,14,False,NE
2016-06-05,14,False,NE
2016-06-12,23,False,NE
2016-06-19,24,False,NE
2016-06-26,27,False,NE
2016-07-03,42,False,NE
2016-07-10,24,False,NE
2016-07-17,35,False,NE
2016-07-24,24,False,NE
2016-07-31,27,False,NE
2016-08-07,17,False,NE
2016-08-14,20,False,NE
2016-08-21,43,False,NE
2016-08-28,38,False,NE
2016-09-04,35,False,NE
2016-09-11,27,False,NE
2016-09-18,24,False,NE
2016-09-25,25,False,NE
2016-10-02,31,False,NE
2016-10-09,59,False,NE
2016-10-16,31,False,NE
2016-10-23,40,False,NE
2016-10-30,25,False,NE
2016-11-06,32,False,NE
2016-11-13,36,False,NE
2016-11-20,22,False,NE
2016-11-27,46,False,NE
2016-12-04,23,False,NE
2016-12-11,18,False,NE
2016-12-18,19,False,NE
2016-12-25,30,False,NE
2017-01-01,45,False,NE
2017-01-08,33,False,NE
2017-01-15,53,False,NE
2017-01-22,61,False,NE
2017-01-29,38,False,NE
2017-02-05,65,False,NE
2017-02-12,26,False,NE
2017-02-19,37,False,NE
2017-02-26,30,False,NE
2017-03-05,48,False,NE
2017-03-12,34,False,NE
2017-03-19,32,False,NE
2017-03-26,19,False,NE
2017-04-02,40,False,NE
2017-04-09,38,False,NE
2017-04-16,32,False,NE
2017-04-23,28,False,NE
2017-04-30,37,False,NE
2017-05-07,36,False,NE
2017-05-14,30,False,NE
2017-05-21,36,False,NE
2017-05-28,34,False,NE
2017-06-04,25,False,NE
2017-06-11,22,False,NE
2017-06-18,43,False,NE
2017-06-25,39,False,NE
2017-07-02,27,False,NE
2017-07-09,44,False,NE
2017-07-16,22,False,NE
2017-07-23,29,False,NE
2017-07-30,34,False,NE
2017-08-06,33,False,NE
2017-08-13,57,False,NE
2017-08-20,31,False,NE
2017-08-27,17,False,NE
2017-09-03,58,False,NE
2017-09-10,37,False,NE
2017-09-17,42,False,NE
2017-09-24,31,False,NE
2017-10-01,25,False,NE
2017-10-08,20,False,NE
2017-10-15,46,False,NE
2017-10-22,40,False,NE
2017-10-29,36,False,NE
2017-11-05,34,False,NE
2017-11-12,39,False,NE
2017-11-19,11,False,NE
2017-11-26,28,False,NE
2017-12-03,34,False,NE
2017-12-10,24,False,NE
2017-12-17,26,False,NE
2017-12-24,19,False,NE
2017-12-31,24,False,NE
2018-01-07,33,False,NE
2018-01-14,30,False,NE
2018-01-21,49,False,NE
2018-01-28,21,False,NE
2018-02-04,35,False,NE
2018-02-11,43,False,NE
2018-02-18,42,False,NE
2018-02-25,42,False,NE
2018-03-04,46,False,NE
2018-03-11,27,False,NE
2018-03-18,30,False,NE
2018-03-25,30,False,NE
2018-04-01,44,False,NE
2018-04-08,30,False,NE
2018-04-15,43,False,NE
2018-04-22,36,False,NE
2018-04-29,25,False,NE
2018-05-06,20,False,NE
2018-05-13,29,False,NE
2018-05-20,44,False,NE
2018-05-27,18,False,NE
2018-06-03,41,False,NE
2018-06-10,17,False,NE
2018-06-17,26,False,NE
2018-06-24,21,False,NE
2018-07-01,22,False,NE
2018-07-08,29,False,NE
2018-07-15,27,False,NE
2018-07-22,24,False,NE
2018-07-29,27,False,NE
2018-08-05,41,False,NE
2018-08-12,29,False,NE
2018-08-19,27,False,NE
2018-08-26,22,False,NE
2018-09-02,40,False,NE
2018-09-09,32,False,NE
2018-09-16,38,False,NE
2018-09-23,51,False,NE
2018-09-30,35,False,NE
2018-10-07,27,False,NE
2018-10-14,50,False,NE
2018-10-21,33,False,NE
2018-10-28,28,False,NE
2018-11-04,27,False,NE
2018-11-11,28,False,NE
2018-11-18,27,False,NE
2018-11-25,22,False,NE
2018-12-02,19,False,NE
2018-12-09,28,False,NE
2018-12-16,32,False,NE
2018-12-23,20,False,NE
2018-12-30,31,False,NE
2015-01-04,70,False,NV
2015-01-11,77,False,NV
2015-01-18,78,False,NV
2015-01-25,100,False,NV
2015-02-01,85,False,NV
2015-02-08,87,False,NV
2015-02-15,77,False,NV
2015-02-22,74,False,NV
2015-03-01,68,False,NV
2015-03-08,80,False,NV
2015-03-15,65,False,NV
2015-03-22,41,False,NV
2015-03-29,68,False,NV
2015-04-05,92,False,NV
2015-04-12,77,False,NV
2015-04-19,52,False,NV
2015-04-26,76,False,NV
2015-05-03,63,False,NV
2015-05-10,52,False,NV
2015-05-17,87,False,NV
2015-05-24,65,False,NV
2015-05-31,58,False,NV
2015-06-07,52,False,NV
2015-06-14,61,False,NV
2015-06-21,77,False,NV
2015-06-28,81,False,NV
2015-07-05,79,False,NV
2015-07-12,48,False,NV
2015-07-19,82,False,NV
2015-07-26,51,False,NV
2015-08-02,44,False,NV
2015-08-09,44,False,NV
2015-08-16,71,False,NV
2015-08-23,73,False,NV
2015-08-30,91,False,NV
2015-09-06,83,False,NV
2015-09-13,83,False,NV
2015-09-20,67,False,NV
2015-09-27,68,False,NV
2015-10-04,60,False,NV
2015-10-11,55,False,NV
2015-10-18,80,False,NV
2015-10-25,53,False,NV
2015-11-01,47,False,NV
2015-11-08,66,False,NV
2015-11-15,40,False,NV
2015-11-22,29,False,NV
2015-11-29,82,False,NV
2015-12-06,40,False,NV
2015-12-13,26,False,NV
2015-12-20,46,False,NV
2015-12-27,39,False,NV
2016-01-03,55,False,NV
2016-01-10,31,False,NV
2016-01-17,59,False,NV
2016-01-24,50,False,NV
2016-01-31,45,False,NV
2016-02-07,48,False,NV
2016-02-14,51,False,NV
2016-02-21,75,False,NV
2016-02-28,37,False,NV
2016-03-06,67,False,NV
2016-03-13,41,False,NV
2016-03-20,38,False,NV
2016-03-27,53,False,NV
2016-04-03,65,False,NV
2016-04-10,62,False,NV
2016-04-17,42,False,NV
2016-04-24,52,False,NV
2016-05-01,50,False,NV
2016-05-08,45,False,NV
2016-05-15,58,False,NV
2016-05-22,64,False,NV
2016-05-29,33,False,NV
2016-06-05,51,False,NV
2016-06-12,37,False,NV
2016-06-19,50,False,NV
2016-06-26,64,False,NV
2016-07-03,58,False,NV
2016-07-10,54,False,NV
2016-07-17,60,False,NV
2016-07-24,49,False,NV
2016-07-31,39,False,NV
2016-08-07,64,False,NV
2016-08-14,53,False,NV
2016-08-21,45,False,NV
2016-08-28,39,False,NV
2016-09-04,43,False,NV
2016-09-11,72,False,NV
2016-09-18,51,False,NV
2016-09-25,42,False,NV
2016-10-02,39,False,NV
2016-10-09,33,False,NV
2016-10-16,35,False,NV
2016-10-23,59,False,NV
2016-10-30,48,False,NV
2016-11-06,34,False,NV
2016-11-13,46,False,NV
2016-11-20,35,False,NV
2016-11-27,45,False,NV
2016-12-04,25,False,NV
2016-12-11,44,False,NV
2016-12-18,25,False,NV
2016-12-25,24,False,NV
2017-01-01,64,False,NV
2017-01-08,64,False,NV
2017-01-15,42,False,NV
2017-01-22,61,False,NV
2017-01-29,57,False,NV
2017-02-05,49,False,NV
2017-02-12,56,False,NV
2017-02-19,48,False,NV
2017-02-26,50,False,NV
2017-03-05,44,False,NV
2017-03-12,48,False,NV
2017-03-19,38,False,NV
2017-03-26,46,False,NV
2017-04-02,43,False,NV
2017-04-09,41,False,NV
2017-04-16,40,False,NV
2017-04-23,37,False,NV
2017-04-30,42,False,NV
2017-05-07,82,False,NV
2017-05-14,45,False,NV
2017-05-21,63,False,NV
2017-05-28,35,False,NV
2017-06-04,69,False,NV
2017-06-11,42,False,NV
2017-06-18,45,False,NV
2017-06-25,45,False,NV
2017-07-02,44,False,NV
2017-07-09,47,False,NV
2017-07-16,27,False,NV
2017-07-23,39,False,NV
2017-07-30,44,False,NV
2017-08-06,60,False,NV
2017-08-13,43,False,NV
2017-08-20,59,False,NV
2017-08-27,56,False,NV
2017-09-03,65,False,NV
2017-09-10,38,False,NV
2017-09-17,42,False,NV
2017-09-24,43,False,NV
2017-10-01,30,False,NV
2017-10-08,55,False,NV
2017-10-15,49,False,NV
2017-10-22,45,False,NV
2017-10-29,45,False,NV
2017-11-05,44,False,NV
2017-11-12,57,False,NV
2017-11-19,26,False,NV
2017-11-26,54,False,NV
2017-12-03,47,False,NV
2017-12-10,32,False,NV
2017-12-17,39,False,NV
2017-12-24,31,False,NV
2017-12-31,39,False,NV
2018-01-07,45,False,NV
2018-01-14,61,False,NV
2018-01-21,70,False,NV
2018-01-28,63,False,NV
2018-02-04,52,False,NV
2018-02-11,50,False,NV
2018-02-18,38,False,NV
2018-02-25,45,False,NV
2018-03-04,71,False,NV
2018-03-11,61,False,NV
2018-03-18,34,False,NV
2018-03-25,34,False,NV
2018-04-01,45,False,NV
2018-04-08,36,False,NV
2018-04-15,34,False,NV
2018-04-22,57,False,NV
2018-04-29,57,False,NV
2018-05-06,38,False,NV
2018-05-13,71,False,NV
2018-05-20,43,False,NV
2018-05-27,48,False,NV
2018-06-03,44,False,NV
2018-06-10,56,False,NV
2018-06-17,45,False,NV
2018-06-24,38,False,NV
2018-07-01,41,False,NV
2018-07-08,44,False,NV
2018-07-15,41,False,NV
2018-07-22,38,False,NV
2018-07-29,51,False,NV
2018-08-05,44,False,NV
2018-08-12,67,False,NV
2018-08-19,45,False,NV
2018-08-26,64,False,NV
2018-09-02,54,False,NV
2018-09-09,50,False,NV
2018-09-16,55,False,NV
2018-09-23,46,False,NV
2018-09-30,44,False,NV
2018-10-07,51,False,NV
2018-10-14,38,False,NV
2018-10-21,45,False,NV
2018-10-28,34,False,NV
