date,calvin klein,isPartial,State
2016-10-01,55,False,NJ
2016-11-01,84,False,NJ
2016-12-01,99,False,NJ
2017-01-01,59,False,NJ
2017-02-01,56,False,NJ
2017-03-01,58,False,NJ
2017-04-01,55,False,NJ
2017-05-01,61,False,NJ
2017-06-01,47,False,NJ
2017-07-01,56,False,NJ
2017-08-01,49,False,NJ
2017-09-01,60,False,NJ
2017-10-01,47,False,NJ
2017-11-01,97,False,NJ
2017-12-01,99,False,NJ
2018-01-01,69,False,NJ
2018-02-01,58,False,NJ
2018-03-01,51,False,NJ
2018-04-01,54,False,NJ
2018-05-01,43,False,NJ
2018-06-01,55,False,NJ
2018-07-01,52,False,NJ
2018-08-01,59,False,NJ
2018-09-01,52,False,NJ
2018-10-01,61,False,NJ
2018-11-01,87,False,NJ
2018-12-01,79,False,NJ
2019-01-01,60,False,NJ
2011-01-01,19,False,NM
2011-02-01,67,False,NM
2011-03-01,18,False,NM
2011-04-01,9,False,NM
2011-05-01,55,False,NM
2011-06-01,10,False,NM
2011-07-01,19,False,NM
2011-08-01,0,False,NM
2011-09-01,27,False,NM
2011-10-01,25,False,NM
2011-11-01,25,False,NM
2011-12-01,33,False,NM
2012-01-01,8,False,NM
2012-02-01,93,False,NM
2012-03-01,23,False,NM
2012-04-01,23,False,NM
2012-05-01,8,False,NM
2012-06-01,24,False,NM
2012-07-01,38,False,NM
2012-08-01,15,False,NM
2012-09-01,7,False,NM
2012-10-01,13,False,NM
2012-11-01,7,False,NM
2012-12-01,14,False,NM
2013-01-01,13,False,NM
2013-02-01,26,False,NM
2013-03-01,19,False,NM
2013-04-01,31,False,NM
2013-05-01,31,False,NM
2013-06-01,13,False,NM
2013-07-01,19,False,NM
2013-08-01,25,False,NM
2013-09-01,42,False,NM
2013-10-01,28,False,NM
2013-11-01,6,False,NM
2013-12-01,40,False,NM
2014-01-01,22,False,NM
2014-02-01,24,False,NM
2014-03-01,0,False,NM
2014-04-01,17,False,NM
2014-05-01,6,False,NM
2014-06-01,29,False,NM
2014-07-01,47,False,NM
2014-08-01,52,False,NM
2014-09-01,0,False,NM
2014-10-01,30,False,NM
2014-11-01,7,False,NM
2014-12-01,26,False,NM
2015-01-01,100,False,NM
2015-02-01,26,False,NM
2015-03-01,12,False,NM
2015-04-01,24,False,NM
2015-05-01,6,False,NM
2015-06-01,47,False,NM
2015-07-01,19,False,NM
2015-08-01,31,False,NM
2015-09-01,12,False,NM
2015-10-01,6,False,NM
2015-11-01,18,False,NM
2015-12-01,59,False,NM
2016-01-01,37,False,NM
2016-02-01,34,False,NM
2016-03-01,28,False,NM
2016-04-01,21,False,NM
2016-05-01,26,False,NM
2016-06-01,27,False,NM
2016-07-01,40,False,NM
2016-08-01,31,False,NM
2016-09-01,17,False,NM
2016-10-01,17,False,NM
2016-11-01,67,False,NM
2016-12-01,70,False,NM
2017-01-01,38,False,NM
2017-02-01,8,False,NM
2017-03-01,34,False,NM
2017-04-01,28,False,NM
2017-05-01,32,False,NM
2017-06-01,58,False,NM
2017-07-01,49,False,NM
2017-08-01,42,False,NM
2017-09-01,16,False,NM
2017-10-01,22,False,NM
2017-11-01,39,False,NM
2017-12-01,62,False,NM
2018-01-01,36,False,NM
2018-02-01,42,False,NM
2018-03-01,22,False,NM
2018-04-01,36,False,NM
2018-05-01,20,False,NM
2018-06-01,13,False,NM
2018-07-01,23,False,NM
2018-08-01,29,False,NM
2018-09-01,34,False,NM
2018-10-01,42,False,NM
2018-11-01,40,False,NM
2018-12-01,50,False,NM
2019-01-01,29,False,NM
2011-01-01,49,False,NY
2011-02-01,40,False,NY
2011-03-01,43,False,NY
2011-04-01,41,False,NY
2011-05-01,43,False,NY
2011-06-01,30,False,NY
2011-07-01,28,False,NY
2011-08-01,41,False,NY
2011-09-01,45,False,NY
2011-10-01,39,False,NY
2011-11-01,43,False,NY
2011-12-01,57,False,NY
2012-01-01,53,False,NY
2012-02-01,42,False,NY
2012-03-01,44,False,NY
2012-04-01,55,False,NY
2012-05-01,54,False,NY
2012-06-01,50,False,NY
2012-07-01,42,False,NY
2012-08-01,43,False,NY
2012-09-01,44,False,NY
2012-10-01,42,False,NY
2012-11-01,54,False,NY
2012-12-01,52,False,NY
2013-01-01,46,False,NY
2013-02-01,57,False,NY
2013-03-01,45,False,NY
2013-04-01,49,False,NY
2013-05-01,46,False,NY
2013-06-01,40,False,NY
2013-07-01,44,False,NY
2013-08-01,41,False,NY
2013-09-01,46,False,NY
2013-10-01,49,False,NY
2013-11-01,57,False,NY
2013-12-01,56,False,NY
2014-01-01,47,False,NY
2014-02-01,43,False,NY
2014-03-01,41,False,NY
2014-04-01,41,False,NY
2014-05-01,42,False,NY
2014-06-01,41,False,NY
2014-07-01,45,False,NY
2014-08-01,47,False,NY
2014-09-01,44,False,NY
2014-10-01,44,False,NY
2014-11-01,53,False,NY
2014-12-01,64,False,NY
2015-01-01,100,False,NY
2015-02-01,51,False,NY
2015-03-01,47,False,NY
2015-04-01,47,False,NY
2015-05-01,43,False,NY
2015-06-01,57,False,NY
2015-07-01,54,False,NY
2015-08-01,51,False,NY
2015-09-01,53,False,NY
2015-10-01,54,False,NY
2015-11-01,72,False,NY
2015-12-01,80,False,NY
2016-01-01,68,False,NY
2016-02-01,77,False,NY
2016-03-01,56,False,NY
2016-04-01,70,False,NY
2016-05-01,66,False,NY
2016-06-01,52,False,NY
2016-07-01,63,False,NY
2016-08-01,58,False,NY
2016-09-01,57,False,NY
2016-10-01,60,False,NY
2016-11-01,82,False,NY
2016-12-01,78,False,NY
2017-01-01,65,False,NY
2017-02-01,77,False,NY
2017-03-01,57,False,NY
2017-04-01,68,False,NY
2017-05-01,61,False,NY
2017-06-01,58,False,NY
2017-07-01,69,False,NY
2017-08-01,57,False,NY
2017-09-01,65,False,NY
2017-10-01,65,False,NY
2017-11-01,84,False,NY
2017-12-01,83,False,NY
2018-01-01,76,False,NY
2018-02-01,68,False,NY
2018-03-01,60,False,NY
2018-04-01,62,False,NY
2018-05-01,61,False,NY
2018-06-01,59,False,NY
2018-07-01,63,False,NY
2018-08-01,72,False,NY
2018-09-01,71,False,NY
2018-10-01,65,False,NY
2018-11-01,92,False,NY
2018-12-01,98,False,NY
2019-01-01,72,False,NY
2011-01-01,34,False,NC
2011-02-01,29,False,NC
2011-03-01,37,False,NC
2011-04-01,43,False,NC
2011-05-01,32,False,NC
2011-06-01,32,False,NC
2011-07-01,29,False,NC
2011-08-01,19,False,NC
2011-09-01,40,False,NC
2011-10-01,40,False,NC
2011-11-01,42,False,NC
2011-12-01,42,False,NC
2012-01-01,34,False,NC
2012-02-01,30,False,NC
2012-03-01,32,False,NC
2012-04-01,43,False,NC
2012-05-01,31,False,NC
2012-06-01,29,False,NC
2012-07-01,36,False,NC
2012-08-01,29,False,NC
2012-09-01,29,False,NC
2012-10-01,39,False,NC
2012-11-01,53,False,NC
2012-12-01,39,False,NC
2013-01-01,34,False,NC
2013-02-01,69,False,NC
2013-03-01,33,False,NC
2013-04-01,26,False,NC
2013-05-01,32,False,NC
2013-06-01,24,False,NC
2013-07-01,18,False,NC
2013-08-01,38,False,NC
2013-09-01,41,False,NC
2013-10-01,36,False,NC
2013-11-01,35,False,NC
2013-12-01,42,False,NC
2014-01-01,34,False,NC
2014-02-01,26,False,NC
2014-03-01,25,False,NC
2014-04-01,31,False,NC
2014-05-01,34,False,NC
2014-06-01,23,False,NC
2014-07-01,41,False,NC
2014-08-01,34,False,NC
2014-09-01,29,False,NC
2014-10-01,42,False,NC
2014-11-01,53,False,NC
2014-12-01,51,False,NC
2015-01-01,100,False,NC
2015-02-01,59,False,NC
2015-03-01,46,False,NC
2015-04-01,37,False,NC
2015-05-01,42,False,NC
2015-06-01,40,False,NC
2015-07-01,37,False,NC
2015-08-01,30,False,NC
2015-09-01,47,False,NC
2015-10-01,46,False,NC
2015-11-01,62,False,NC
2015-12-01,62,False,NC
2016-01-01,52,False,NC
2016-02-01,45,False,NC
2016-03-01,56,False,NC
2016-04-01,45,False,NC
2016-05-01,34,False,NC
2016-06-01,51,False,NC
2016-07-01,37,False,NC
2016-08-01,40,False,NC
2016-09-01,38,False,NC
2016-10-01,38,False,NC
2016-11-01,58,False,NC
2016-12-01,66,False,NC
2017-01-01,54,False,NC
2017-02-01,46,False,NC
2017-03-01,48,False,NC
2017-04-01,41,False,NC
2017-05-01,31,False,NC
2017-06-01,40,False,NC
2017-07-01,34,False,NC
2017-08-01,35,False,NC
2017-09-01,41,False,NC
2017-10-01,45,False,NC
2017-11-01,55,False,NC
2017-12-01,66,False,NC
2018-01-01,65,False,NC
2018-02-01,59,False,NC
2018-03-01,61,False,NC
2018-04-01,39,False,NC
2018-05-01,42,False,NC
2018-06-01,40,False,NC
2018-07-01,42,False,NC
2018-08-01,35,False,NC
2018-09-01,35,False,NC
2018-10-01,57,False,NC
2018-11-01,69,False,NC
2018-12-01,75,False,NC
2019-01-01,51,False,NC
2011-01-01,0,False,ND
2011-02-01,44,False,ND
2011-03-01,40,False,ND
2011-04-01,21,False,ND
2011-05-01,0,False,ND
2011-06-01,0,False,ND
2011-07-01,76,False,ND
2011-08-01,46,False,ND
2011-09-01,22,False,ND
2011-10-01,100,False,ND
2011-11-01,40,False,ND
2011-12-01,39,False,ND
2012-01-01,0,False,ND
2012-02-01,71,False,ND
2012-03-01,0,False,ND
2012-04-01,36,False,ND
2012-05-01,38,False,ND
2012-06-01,21,False,ND
2012-07-01,39,False,ND
2012-08-01,18,False,ND
2012-09-01,36,False,ND
2012-10-01,48,False,ND
2012-11-01,48,False,ND
2012-12-01,0,False,ND
2013-01-01,15,False,ND
2013-02-01,16,False,ND
2013-03-01,14,False,ND
2013-04-01,42,False,ND
2013-05-01,31,False,ND
2013-06-01,35,False,ND
2013-07-01,16,False,ND
2013-08-01,62,False,ND
2013-09-01,29,False,ND
2013-10-01,41,False,ND
2013-11-01,28,False,ND
2013-12-01,80,False,ND
2014-01-01,0,False,ND
2014-02-01,14,False,ND
2014-03-01,50,False,ND
2014-04-01,50,False,ND
2014-05-01,14,False,ND
2014-06-01,16,False,ND
2014-07-01,16,False,ND
2014-08-01,32,False,ND
2014-09-01,29,False,ND
2014-10-01,27,False,ND
2014-11-01,41,False,ND
2014-12-01,41,False,ND
2015-01-01,78,False,ND
2015-02-01,14,False,ND
2015-03-01,26,False,ND
2015-04-01,0,False,ND
2015-05-01,14,False,ND
2015-06-01,0,False,ND
2015-07-01,46,False,ND
2015-08-01,15,False,ND
2015-09-01,14,False,ND
2015-10-01,25,False,ND
2015-11-01,26,False,ND
2015-12-01,13,False,ND
2016-01-01,43,False,ND
2016-02-01,77,False,ND
2016-03-01,31,False,ND
2016-04-01,31,False,ND
2016-05-01,34,False,ND
2016-06-01,12,False,ND
2016-07-01,71,False,ND
2016-08-01,47,False,ND
2016-09-01,21,False,ND
2016-10-01,41,False,ND
2016-11-01,61,False,ND
2016-12-01,40,False,ND
2017-01-01,49,False,ND
2017-02-01,31,False,ND
2017-03-01,19,False,ND
2017-04-01,20,False,ND
2017-05-01,31,False,ND
2017-06-01,23,False,ND
2017-07-01,79,False,ND
2017-08-01,40,False,ND
2017-09-01,50,False,ND
2017-10-01,19,False,ND
2017-11-01,84,False,ND
2017-12-01,75,False,ND
2018-01-01,18,False,ND
2018-02-01,29,False,ND
2018-03-01,70,False,ND
2018-04-01,37,False,ND
2018-05-01,29,False,ND
2018-06-01,20,False,ND
2018-07-01,51,False,ND
2018-08-01,58,False,ND
2018-09-01,39,False,ND
2018-10-01,19,False,ND
2018-11-01,94,False,ND
2018-12-01,89,False,ND
2019-01-01,27,False,ND
2011-01-01,35,False,OH
2011-02-01,22,False,OH
2011-03-01,31,False,OH
2011-04-01,23,False,OH
2011-05-01,37,False,OH
2011-06-01,21,False,OH
2011-07-01,14,False,OH
2011-08-01,24,False,OH
2011-09-01,30,False,OH
2011-10-01,20,False,OH
2011-11-01,39,False,OH
2011-12-01,39,False,OH
2012-01-01,36,False,OH
2012-02-01,28,False,OH
2012-03-01,30,False,OH
2012-04-01,31,False,OH
2012-05-01,19,False,OH
2012-06-01,28,False,OH
2012-07-01,22,False,OH
2012-08-01,32,False,OH
2012-09-01,21,False,OH
2012-10-01,20,False,OH
2012-11-01,40,False,OH
2012-12-01,37,False,OH
2013-01-01,18,False,OH
2013-02-01,57,False,OH
2013-03-01,36,False,OH
2013-04-01,28,False,OH
2013-05-01,20,False,OH
2013-06-01,26,False,OH
2013-07-01,17,False,OH
2013-08-01,20,False,OH
2013-09-01,22,False,OH
2013-10-01,29,False,OH
2013-11-01,36,False,OH
2013-12-01,41,False,OH
2014-01-01,30,False,OH
2014-02-01,24,False,OH
2014-03-01,26,False,OH
2014-04-01,28,False,OH
2014-05-01,27,False,OH
2014-06-01,28,False,OH
2014-07-01,24,False,OH
2014-08-01,19,False,OH
2014-09-01,22,False,OH
2014-10-01,24,False,OH
2014-11-01,32,False,OH
2014-12-01,37,False,OH
2015-01-01,100,False,OH
2015-02-01,51,False,OH
2015-03-01,28,False,OH
2015-04-01,41,False,OH
2015-05-01,29,False,OH
2015-06-01,28,False,OH
2015-07-01,33,False,OH
2015-08-01,33,False,OH
2015-09-01,32,False,OH
2015-10-01,34,False,OH
2015-11-01,62,False,OH
2015-12-01,51,False,OH
2016-01-01,47,False,OH
2016-02-01,47,False,OH
2016-03-01,41,False,OH
2016-04-01,50,False,OH
2016-05-01,50,False,OH
2016-06-01,32,False,OH
2016-07-01,41,False,OH
2016-08-01,23,False,OH
2016-09-01,36,False,OH
2016-10-01,34,False,OH
2016-11-01,55,False,OH
2016-12-01,56,False,OH
2017-01-01,46,False,OH
2017-02-01,41,False,OH
2017-03-01,35,False,OH
2017-04-01,36,False,OH
2017-05-01,45,False,OH
2017-06-01,30,False,OH
2017-07-01,38,False,OH
2017-08-01,35,False,OH
2017-09-01,38,False,OH
2017-10-01,38,False,OH
2017-11-01,70,False,OH
2017-12-01,60,False,OH
2018-01-01,47,False,OH
2018-02-01,43,False,OH
2018-03-01,44,False,OH
2018-04-01,42,False,OH
2018-05-01,32,False,OH
2018-06-01,33,False,OH
2018-07-01,38,False,OH
2018-08-01,41,False,OH
2018-09-01,35,False,OH
2018-10-01,36,False,OH
2018-11-01,54,False,OH
2018-12-01,61,False,OH
2019-01-01,36,False,OH
2011-01-01,21,False,OK
2011-02-01,28,False,OK
2011-03-01,21,False,OK
2011-04-01,38,False,OK
2011-05-01,21,False,OK
2011-06-01,6,False,OK
2011-07-01,22,False,OK
2011-08-01,8,False,OK
2011-09-01,22,False,OK
2011-10-01,8,False,OK
2011-11-01,39,False,OK
2011-12-01,18,False,OK
2012-01-01,8,False,OK
2012-02-01,17,False,OK
2012-03-01,25,False,OK
2012-04-01,9,False,OK
2012-05-01,4,False,OK
2012-06-01,5,False,OK
2012-07-01,22,False,OK
2012-08-01,24,False,OK
2012-09-01,4,False,OK
2012-10-01,27,False,OK
2012-11-01,12,False,OK
2012-12-01,36,False,OK
2013-01-01,22,False,OK
2013-02-01,42,False,OK
2013-03-01,21,False,OK
2013-04-01,18,False,OK
2013-05-01,10,False,OK
2013-06-01,20,False,OK
2013-07-01,16,False,OK
2013-08-01,19,False,OK
2013-09-01,17,False,OK
2013-10-01,8,False,OK
2013-11-01,15,False,OK
2013-12-01,39,False,OK
2014-01-01,43,False,OK
2014-02-01,16,False,OK
2014-03-01,22,False,OK
2014-04-01,18,False,OK
2014-05-01,17,False,OK
2014-06-01,17,False,OK
2014-07-01,27,False,OK
2014-08-01,16,False,OK
2014-09-01,23,False,OK
2014-10-01,24,False,OK
2014-11-01,49,False,OK
2014-12-01,44,False,OK
2015-01-01,100,False,OK
2015-02-01,34,False,OK
2015-03-01,27,False,OK
2015-04-01,31,False,OK
2015-05-01,29,False,OK
2015-06-01,35,False,OK
2015-07-01,30,False,OK
2015-08-01,25,False,OK
2015-09-01,30,False,OK
2015-10-01,23,False,OK
2015-11-01,39,False,OK
2015-12-01,39,False,OK
2016-01-01,35,False,OK
2016-02-01,41,False,OK
2016-03-01,34,False,OK
2016-04-01,31,False,OK
2016-05-01,33,False,OK
2016-06-01,18,False,OK
2016-07-01,34,False,OK
2016-08-01,29,False,OK
2016-09-01,23,False,OK
2016-10-01,14,False,OK
2016-11-01,30,False,OK
2016-12-01,48,False,OK
2017-01-01,29,False,OK
2017-02-01,36,False,OK
2017-03-01,27,False,OK
2017-04-01,13,False,OK
2017-05-01,20,False,OK
2017-06-01,21,False,OK
2017-07-01,32,False,OK
2017-08-01,23,False,OK
2017-09-01,19,False,OK
2017-10-01,16,False,OK
2017-11-01,37,False,OK
2017-12-01,51,False,OK
2018-01-01,32,False,OK
2018-02-01,20,False,OK
2018-03-01,36,False,OK
2018-04-01,14,False,OK
2018-05-01,39,False,OK
2018-06-01,25,False,OK
2018-07-01,18,False,OK
2018-08-01,15,False,OK
2018-09-01,30,False,OK
2018-10-01,28,False,OK
2018-11-01,40,False,OK
2018-12-01,42,False,OK
2019-01-01,16,False,OK
2011-01-01,22,False,OR
2011-02-01,20,False,OR
2011-03-01,28,False,OR
2011-04-01,16,False,OR
2011-05-01,13,False,OR
2011-06-01,14,False,OR
2011-07-01,36,False,OR
2011-08-01,13,False,OR
2011-09-01,17,False,OR
2011-10-01,15,False,OR
2011-11-01,26,False,OR
2011-12-01,34,False,OR
2012-01-01,26,False,OR
2012-02-01,37,False,OR
2012-03-01,22,False,OR
2012-04-01,29,False,OR
2012-05-01,27,False,OR
2012-06-01,33,False,OR
2012-07-01,24,False,OR
2012-08-01,37,False,OR
2012-09-01,41,False,OR
2012-10-01,14,False,OR
2012-11-01,40,False,OR
2012-12-01,44,False,OR
2013-01-01,21,False,OR
2013-02-01,28,False,OR
2013-03-01,28,False,OR
2013-04-01,18,False,OR
2013-05-01,25,False,OR
2013-06-01,18,False,OR
2013-07-01,9,False,OR
2013-08-01,8,False,OR
2013-09-01,20,False,OR
2013-10-01,15,False,OR
2013-11-01,16,False,OR
2013-12-01,16,False,OR
2014-01-01,8,False,OR
2014-02-01,19,False,OR
2014-03-01,42,False,OR
2014-04-01,25,False,OR
2014-05-01,12,False,OR
2014-06-01,9,False,OR
2014-07-01,15,False,OR
2014-08-01,23,False,OR
2014-09-01,10,False,OR
2014-10-01,10,False,OR
2014-11-01,12,False,OR
2014-12-01,21,False,OR
2015-01-01,31,False,OR
2015-02-01,16,False,OR
2015-03-01,14,False,OR
2015-04-01,13,False,OR
2015-05-01,23,False,OR
2015-06-01,28,False,OR
2015-07-01,24,False,OR
2015-08-01,17,False,OR
2015-09-01,29,False,OR
2015-10-01,35,False,OR
2015-11-01,41,False,OR
2015-12-01,30,False,OR
2016-01-01,29,False,OR
2016-02-01,35,False,OR
2016-03-01,40,False,OR
2016-04-01,20,False,OR
2016-05-01,46,False,OR
2016-06-01,33,False,OR
2016-07-01,37,False,OR
2016-08-01,22,False,OR
2016-09-01,35,False,OR
2016-10-01,33,False,OR
2016-11-01,45,False,OR
2016-12-01,54,False,OR
2017-01-01,44,False,OR
2017-02-01,37,False,OR
2017-03-01,23,False,OR
2017-04-01,33,False,OR
2017-05-01,24,False,OR
2017-06-01,33,False,OR
2017-07-01,28,False,OR
2017-08-01,28,False,OR
2017-09-01,31,False,OR
2017-10-01,100,False,OR
2017-11-01,71,False,OR
2017-12-01,60,False,OR
2018-01-01,43,False,OR
2018-02-01,39,False,OR
2018-03-01,37,False,OR
2018-04-01,40,False,OR
2018-05-01,32,False,OR
2018-06-01,30,False,OR
2018-07-01,33,False,OR
2018-08-01,29,False,OR
2018-09-01,29,False,OR
2018-10-01,27,False,OR
2018-11-01,39,False,OR
2018-12-01,41,False,OR
2019-01-01,18,False,OR
2011-01-01,19,False,PA
2011-02-01,31,False,PA
2011-03-01,45,False,PA
2011-04-01,35,False,PA
2011-05-01,33,False,PA
2011-06-01,26,False,PA
2011-07-01,29,False,PA
2011-08-01,24,False,PA
2011-09-01,44,False,PA
2011-10-01,39,False,PA
2011-11-01,38,False,PA
2011-12-01,48,False,PA
2012-01-01,33,False,PA
2012-02-01,30,False,PA
2012-03-01,33,False,PA
2012-04-01,40,False,PA
2012-05-01,34,False,PA
2012-06-01,37,False,PA
2012-07-01,36,False,PA
2012-08-01,39,False,PA
2012-09-01,40,False,PA
2012-10-01,35,False,PA
2012-11-01,45,False,PA
2012-12-01,54,False,PA
2013-01-01,35,False,PA
2013-02-01,64,False,PA
2013-03-01,32,False,PA
2013-04-01,34,False,PA
2013-05-01,30,False,PA
2013-06-01,27,False,PA
2013-07-01,27,False,PA
2013-08-01,40,False,PA
2013-09-01,33,False,PA
2013-10-01,36,False,PA
2013-11-01,37,False,PA
2013-12-01,51,False,PA
2014-01-01,25,False,PA
2014-02-01,35,False,PA
2014-03-01,36,False,PA
2014-04-01,31,False,PA
2014-05-01,35,False,PA
2014-06-01,31,False,PA
2014-07-01,37,False,PA
2014-08-01,27,False,PA
2014-09-01,27,False,PA
2014-10-01,48,False,PA
2014-11-01,48,False,PA
2014-12-01,49,False,PA
2015-01-01,100,False,PA
2015-02-01,46,False,PA
2015-03-01,30,False,PA
2015-04-01,36,False,PA
2015-05-01,43,False,PA
2015-06-01,35,False,PA
2015-07-01,44,False,PA
2015-08-01,37,False,PA
2015-09-01,40,False,PA
2015-10-01,44,False,PA
2015-11-01,57,False,PA
2015-12-01,53,False,PA
2016-01-01,54,False,PA
2016-02-01,54,False,PA
2016-03-01,43,False,PA
2016-04-01,49,False,PA
2016-05-01,49,False,PA
2016-06-01,39,False,PA
2016-07-01,53,False,PA
2016-08-01,44,False,PA
2016-09-01,35,False,PA
2016-10-01,36,False,PA
2016-11-01,59,False,PA
2016-12-01,65,False,PA
2017-01-01,46,False,PA
2017-02-01,47,False,PA
2017-03-01,40,False,PA
2017-04-01,44,False,PA
2017-05-01,48,False,PA
2017-06-01,36,False,PA
2017-07-01,39,False,PA
2017-08-01,42,False,PA
2017-09-01,40,False,PA
2017-10-01,40,False,PA
2017-11-01,61,False,PA
2017-12-01,70,False,PA
2018-01-01,48,False,PA
2018-02-01,49,False,PA
2018-03-01,44,False,PA
2018-04-01,43,False,PA
2018-05-01,40,False,PA
2018-06-01,43,False,PA
2018-07-01,50,False,PA
2018-08-01,42,False,PA
2018-09-01,37,False,PA
2018-10-01,50,False,PA
2018-11-01,73,False,PA
2018-12-01,63,False,PA
2019-01-01,46,False,PA
2011-01-01,35,False,RI
2011-02-01,61,False,RI
2011-03-01,11,False,RI
2011-04-01,23,False,RI
2011-05-01,35,False,RI
2011-06-01,13,False,RI
2011-07-01,0,False,RI
2011-08-01,33,False,RI
2011-09-01,56,False,RI
2011-10-01,0,False,RI
2011-11-01,21,False,RI
2011-12-01,42,False,RI
2012-01-01,10,False,RI
2012-02-01,49,False,RI
2012-03-01,10,False,RI
2012-04-01,50,False,RI
2012-05-01,49,False,RI
2012-06-01,22,False,RI
2012-07-01,42,False,RI
2012-08-01,30,False,RI
2012-09-01,29,False,RI
2012-10-01,61,False,RI
2012-11-01,46,False,RI
2012-12-01,10,False,RI
2013-01-01,36,False,RI
2013-02-01,56,False,RI
2013-03-01,25,False,RI
2013-04-01,43,False,RI
2013-05-01,53,False,RI
2013-06-01,0,False,RI
2013-07-01,0,False,RI
2013-08-01,26,False,RI
2013-09-01,25,False,RI
2013-10-01,54,False,RI
2013-11-01,65,False,RI
2013-12-01,47,False,RI
2014-01-01,14,False,RI
2014-02-01,15,False,RI
2014-03-01,42,False,RI
2014-04-01,30,False,RI
2014-05-01,49,False,RI
2014-06-01,19,False,RI
2014-07-01,27,False,RI
2014-08-01,36,False,RI
2014-09-01,32,False,RI
2014-10-01,54,False,RI
2014-11-01,40,False,RI
2014-12-01,88,False,RI
2015-01-01,99,False,RI
2015-02-01,47,False,RI
2015-03-01,23,False,RI
2015-04-01,55,False,RI
2015-05-01,8,False,RI
2015-06-01,25,False,RI
2015-07-01,16,False,RI
2015-08-01,50,False,RI
2015-09-01,23,False,RI
2015-10-01,77,False,RI
2015-11-01,65,False,RI
2015-12-01,85,False,RI
2016-01-01,73,False,RI
2016-02-01,66,False,RI
2016-03-01,44,False,RI
2016-04-01,45,False,RI
2016-05-01,52,False,RI
2016-06-01,50,False,RI
2016-07-01,71,False,RI
2016-08-01,21,False,RI
2016-09-01,25,False,RI
2016-10-01,91,False,RI
2016-11-01,92,False,RI
2016-12-01,80,False,RI
2017-01-01,60,False,RI
2017-02-01,39,False,RI
2017-03-01,45,False,RI
2017-04-01,27,False,RI
2017-05-01,38,False,RI
2017-06-01,48,False,RI
2017-07-01,41,False,RI
2017-08-01,65,False,RI
2017-09-01,31,False,RI
2017-10-01,34,False,RI
2017-11-01,66,False,RI
2017-12-01,46,False,RI
2018-01-01,49,False,RI
2018-02-01,47,False,RI
2018-03-01,27,False,RI
2018-04-01,22,False,RI
2018-05-01,43,False,RI
2018-06-01,47,False,RI
2018-07-01,23,False,RI
2018-08-01,29,False,RI
2018-09-01,39,False,RI
2018-10-01,43,False,RI
2018-11-01,39,False,RI
2018-12-01,100,False,RI
2019-01-01,21,False,RI
2011-01-01,39,False,SC
2011-02-01,41,False,SC
2011-03-01,52,False,SC
2011-04-01,54,False,SC
2011-05-01,31,False,SC
2011-06-01,64,False,SC
2011-07-01,31,False,SC
2011-08-01,34,False,SC
2011-09-01,33,False,SC
2011-10-01,33,False,SC
2011-11-01,60,False,SC
2011-12-01,78,False,SC
2012-01-01,64,False,SC
2012-02-01,37,False,SC
2012-03-01,96,False,SC
2012-04-01,50,False,SC
2012-05-01,55,False,SC
2012-06-01,19,False,SC
2012-07-01,48,False,SC
2012-08-01,40,False,SC
2012-09-01,42,False,SC
2012-10-01,39,False,SC
2012-11-01,23,False,SC
2012-12-01,59,False,SC
2013-01-01,21,False,SC
2013-02-01,98,False,SC
2013-03-01,54,False,SC
2013-04-01,55,False,SC
2013-05-01,46,False,SC
2013-06-01,52,False,SC
2013-07-01,41,False,SC
2013-08-01,46,False,SC
2013-09-01,35,False,SC
2013-10-01,67,False,SC
2013-11-01,69,False,SC
2013-12-01,73,False,SC
2014-01-01,65,False,SC
2014-02-01,32,False,SC
2014-03-01,42,False,SC
2014-04-01,45,False,SC
2014-05-01,27,False,SC
2014-06-01,22,False,SC
2014-07-01,49,False,SC
2014-08-01,56,False,SC
2014-09-01,49,False,SC
2014-10-01,45,False,SC
2014-11-01,47,False,SC
2014-12-01,65,False,SC
2015-01-01,70,False,SC
2015-02-01,56,False,SC
2015-03-01,53,False,SC
2015-04-01,37,False,SC
2015-05-01,61,False,SC
2015-06-01,31,False,SC
2015-07-01,42,False,SC
2015-08-01,38,False,SC
2015-09-01,42,False,SC
2015-10-01,63,False,SC
2015-11-01,29,False,SC
2015-12-01,71,False,SC
2016-01-01,71,False,SC
2016-02-01,52,False,SC
2016-03-01,50,False,SC
2016-04-01,42,False,SC
2016-05-01,53,False,SC
2016-06-01,75,False,SC
2016-07-01,87,False,SC
2016-08-01,69,False,SC
2016-09-01,61,False,SC
2016-10-01,62,False,SC
2016-11-01,70,False,SC
2016-12-01,76,False,SC
2017-01-01,58,False,SC
2017-02-01,62,False,SC
2017-03-01,42,False,SC
2017-04-01,32,False,SC
2017-05-01,40,False,SC
2017-06-01,42,False,SC
2017-07-01,53,False,SC
2017-08-01,71,False,SC
2017-09-01,32,False,SC
2017-10-01,45,False,SC
2017-11-01,98,False,SC
2017-12-01,83,False,SC
2018-01-01,73,False,SC
2018-02-01,58,False,SC
2018-03-01,52,False,SC
2018-04-01,50,False,SC
2018-05-01,67,False,SC
2018-06-01,51,False,SC
2018-07-01,66,False,SC
2018-08-01,74,False,SC
2018-09-01,46,False,SC
2018-10-01,38,False,SC
2018-11-01,47,False,SC
