date,participants,isPartial,State
2015-03-01,76,False,MD
2015-04-01,27,False,MD
2015-05-01,35,False,MD
2015-06-01,27,False,MD
2015-07-01,54,False,MD
2015-08-01,18,False,MD
2015-09-01,60,False,MD
2015-10-01,66,False,MD
2015-11-01,51,False,MD
2015-12-01,67,False,MD
2016-01-01,30,False,MD
2016-02-01,79,False,MD
2016-03-01,69,False,MD
2016-04-01,74,False,MD
2016-05-01,89,False,MD
2016-06-01,49,False,MD
2016-07-01,56,False,MD
2016-08-01,32,False,MD
2016-09-01,73,False,MD
2016-10-01,66,False,MD
2016-11-01,18,False,MD
2016-12-01,34,False,MD
2017-01-01,49,False,MD
2017-02-01,95,False,MD
2017-03-01,75,False,MD
2017-04-01,98,False,MD
2017-05-01,33,False,MD
2017-06-01,35,False,MD
2017-07-01,41,False,MD
2017-08-01,39,False,MD
2017-09-01,44,False,MD
2017-10-01,63,False,MD
2017-11-01,29,False,MD
2017-12-01,67,False,MD
2018-01-01,73,False,MD
2018-02-01,100,False,MD
2018-03-01,23,False,MD
2018-04-01,68,False,MD
2018-05-01,60,False,MD
2018-06-01,34,False,MD
2018-07-01,34,False,MD
2018-08-01,44,False,MD
2018-09-01,64,False,MD
2018-10-01,34,False,MD
2018-11-01,15,False,MD
2018-12-01,15,False,MD
2019-01-01,42,False,MD
2011-01-01,69,False,MA
2011-02-01,18,False,MA
2011-03-01,32,False,MA
2011-04-01,57,False,MA
2011-05-01,24,False,MA
2011-06-01,25,False,MA
2011-07-01,25,False,MA
2011-08-01,63,False,MA
2011-09-01,70,False,MA
2011-10-01,15,False,MA
2011-11-01,44,False,MA
2011-12-01,21,False,MA
2012-01-01,44,False,MA
2012-02-01,31,False,MA
2012-03-01,57,False,MA
2012-04-01,65,False,MA
2012-05-01,47,False,MA
2012-06-01,19,False,MA
2012-07-01,100,False,MA
2012-08-01,61,False,MA
2012-09-01,44,False,MA
2012-10-01,30,False,MA
2012-11-01,30,False,MA
2012-12-01,47,False,MA
2013-01-01,40,False,MA
2013-02-01,54,False,MA
2013-03-01,34,False,MA
2013-04-01,35,False,MA
2013-05-01,29,False,MA
2013-06-01,38,False,MA
2013-07-01,67,False,MA
2013-08-01,27,False,MA
2013-09-01,27,False,MA
2013-10-01,42,False,MA
2013-11-01,38,False,MA
2013-12-01,59,False,MA
2014-01-01,62,False,MA
2014-02-01,82,False,MA
2014-03-01,55,False,MA
2014-04-01,60,False,MA
2014-05-01,47,False,MA
2014-06-01,60,False,MA
2014-07-01,39,False,MA
2014-08-01,26,False,MA
2014-09-01,18,False,MA
2014-10-01,51,False,MA
2014-11-01,44,False,MA
2014-12-01,31,False,MA
2015-01-01,67,False,MA
2015-02-01,26,False,MA
2015-03-01,61,False,MA
2015-04-01,43,False,MA
2015-05-01,83,False,MA
2015-06-01,52,False,MA
2015-07-01,49,False,MA
2015-08-01,28,False,MA
2015-09-01,86,False,MA
2015-10-01,80,False,MA
2015-11-01,72,False,MA
2015-12-01,75,False,MA
2016-01-01,73,False,MA
2016-02-01,72,False,MA
2016-03-01,29,False,MA
2016-04-01,76,False,MA
2016-05-01,35,False,MA
2016-06-01,43,False,MA
2016-07-01,45,False,MA
2016-08-01,52,False,MA
2016-09-01,59,False,MA
2016-10-01,38,False,MA
2016-11-01,47,False,MA
2016-12-01,57,False,MA
2017-01-01,50,False,MA
2017-02-01,60,False,MA
2017-03-01,34,False,MA
2017-04-01,83,False,MA
2017-05-01,37,False,MA
2017-06-01,51,False,MA
2017-07-01,62,False,MA
2017-08-01,19,False,MA
2017-09-01,52,False,MA
2017-10-01,59,False,MA
2017-11-01,37,False,MA
2017-12-01,81,False,MA
2018-01-01,59,False,MA
2018-02-01,98,False,MA
2018-03-01,62,False,MA
2018-04-01,56,False,MA
2018-05-01,28,False,MA
2018-06-01,38,False,MA
2018-07-01,53,False,MA
2018-08-01,57,False,MA
2018-09-01,66,False,MA
2018-10-01,63,False,MA
2018-11-01,84,False,MA
2018-12-01,48,False,MA
2019-01-01,55,False,MA
2011-01-01,40,False,MI
2011-02-01,43,False,MI
2011-03-01,67,False,MI
2011-04-01,68,False,MI
2011-05-01,38,False,MI
2011-06-01,38,False,MI
2011-07-01,30,False,MI
2011-08-01,35,False,MI
2011-09-01,45,False,MI
2011-10-01,8,False,MI
2011-11-01,42,False,MI
2011-12-01,59,False,MI
2012-01-01,46,False,MI
2012-02-01,21,False,MI
2012-03-01,36,False,MI
2012-04-01,29,False,MI
2012-05-01,34,False,MI
2012-06-01,48,False,MI
2012-07-01,100,False,MI
2012-08-01,33,False,MI
2012-09-01,19,False,MI
2012-10-01,50,False,MI
2012-11-01,51,False,MI
2012-12-01,51,False,MI
2013-01-01,28,False,MI
2013-02-01,85,False,MI
2013-03-01,36,False,MI
2013-04-01,12,False,MI
2013-05-01,51,False,MI
2013-06-01,34,False,MI
2013-07-01,45,False,MI
2013-08-01,56,False,MI
2013-09-01,53,False,MI
2013-10-01,50,False,MI
2013-11-01,13,False,MI
2013-12-01,29,False,MI
2014-01-01,43,False,MI
2014-02-01,52,False,MI
2014-03-01,65,False,MI
2014-04-01,39,False,MI
2014-05-01,60,False,MI
2014-06-01,33,False,MI
2014-07-01,19,False,MI
2014-08-01,33,False,MI
2014-09-01,44,False,MI
2014-10-01,48,False,MI
2014-11-01,54,False,MI
2014-12-01,34,False,MI
2015-01-01,67,False,MI
2015-02-01,79,False,MI
2015-03-01,61,False,MI
2015-04-01,71,False,MI
2015-05-01,29,False,MI
2015-06-01,44,False,MI
2015-07-01,80,False,MI
2015-08-01,35,False,MI
2015-09-01,17,False,MI
2015-10-01,86,False,MI
2015-11-01,45,False,MI
2015-12-01,42,False,MI
2016-01-01,45,False,MI
2016-02-01,42,False,MI
2016-03-01,39,False,MI
2016-04-01,27,False,MI
2016-05-01,37,False,MI
2016-06-01,23,False,MI
2016-07-01,77,False,MI
2016-08-01,25,False,MI
2016-09-01,57,False,MI
2016-10-01,26,False,MI
2016-11-01,35,False,MI
2016-12-01,17,False,MI
2017-01-01,64,False,MI
2017-02-01,57,False,MI
2017-03-01,56,False,MI
2017-04-01,43,False,MI
2017-05-01,22,False,MI
2017-06-01,49,False,MI
2017-07-01,27,False,MI
2017-08-01,13,False,MI
2017-09-01,63,False,MI
2017-10-01,65,False,MI
2017-11-01,39,False,MI
2017-12-01,35,False,MI
2018-01-01,82,False,MI
2018-02-01,68,False,MI
2018-03-01,66,False,MI
2018-04-01,62,False,MI
2018-05-01,35,False,MI
2018-06-01,31,False,MI
2018-07-01,30,False,MI
2018-08-01,18,False,MI
2018-09-01,44,False,MI
2018-10-01,51,False,MI
2018-11-01,39,False,MI
2018-12-01,31,False,MI
2019-01-01,74,False,MI
2011-01-01,36,False,MN
2011-02-01,12,False,MN
2011-03-01,22,False,MN
2011-04-01,11,False,MN
2011-05-01,22,False,MN
2011-06-01,11,False,MN
2011-07-01,42,False,MN
2011-08-01,21,False,MN
2011-09-01,50,False,MN
2011-10-01,49,False,MN
2011-11-01,10,False,MN
2011-12-01,33,False,MN
2012-01-01,41,False,MN
2012-02-01,40,False,MN
2012-03-01,20,False,MN
2012-04-01,27,False,MN
2012-05-01,33,False,MN
2012-06-01,33,False,MN
2012-07-01,100,False,MN
2012-08-01,9,False,MN
2012-09-01,38,False,MN
2012-10-01,65,False,MN
2012-11-01,27,False,MN
2012-12-01,19,False,MN
2013-01-01,33,False,MN
2013-02-01,61,False,MN
2013-03-01,51,False,MN
2013-04-01,66,False,MN
2013-05-01,35,False,MN
2013-06-01,30,False,MN
2013-07-01,46,False,MN
2013-08-01,15,False,MN
2013-09-01,57,False,MN
2013-10-01,59,False,MN
2013-11-01,42,False,MN
2013-12-01,27,False,MN
2014-01-01,26,False,MN
2014-02-01,81,False,MN
2014-03-01,57,False,MN
2014-04-01,60,False,MN
2014-05-01,8,False,MN
2014-06-01,67,False,MN
2014-07-01,73,False,MN
2014-08-01,46,False,MN
2014-09-01,60,False,MN
2014-10-01,49,False,MN
2014-11-01,61,False,MN
2014-12-01,0,False,MN
2015-01-01,59,False,MN
2015-02-01,36,False,MN
2015-03-01,33,False,MN
2015-04-01,26,False,MN
2015-05-01,53,False,MN
2015-06-01,38,False,MN
2015-07-01,68,False,MN
2015-08-01,20,False,MN
2015-09-01,28,False,MN
2015-10-01,62,False,MN
2015-11-01,35,False,MN
2015-12-01,17,False,MN
2016-01-01,22,False,MN
2016-02-01,67,False,MN
2016-03-01,58,False,MN
2016-04-01,36,False,MN
2016-05-01,59,False,MN
2016-06-01,63,False,MN
2016-07-01,32,False,MN
2016-08-01,32,False,MN
2016-09-01,30,False,MN
2016-10-01,57,False,MN
2016-11-01,57,False,MN
2016-12-01,41,False,MN
2017-01-01,59,False,MN
2017-02-01,50,False,MN
2017-03-01,37,False,MN
2017-04-01,27,False,MN
2017-05-01,54,False,MN
2017-06-01,44,False,MN
2017-07-01,65,False,MN
2017-08-01,34,False,MN
2017-09-01,60,False,MN
2017-10-01,43,False,MN
2017-11-01,26,False,MN
2017-12-01,39,False,MN
2018-01-01,97,False,MN
2018-02-01,73,False,MN
2018-03-01,63,False,MN
2018-04-01,25,False,MN
2018-05-01,51,False,MN
2018-06-01,27,False,MN
2018-07-01,60,False,MN
2018-08-01,7,False,MN
2018-09-01,67,False,MN
2018-10-01,45,False,MN
2018-11-01,57,False,MN
2018-12-01,52,False,MN
2019-01-01,37,False,MN
2011-01-01,78,False,MS
2011-02-01,0,False,MS
2011-03-01,38,False,MS
2011-04-01,0,False,MS
2011-05-01,0,False,MS
2011-06-01,39,False,MS
2011-07-01,38,False,MS
2011-08-01,0,False,MS
2011-09-01,35,False,MS
2011-10-01,68,False,MS
2011-11-01,100,False,MS
2011-12-01,32,False,MS
2012-01-01,0,False,MS
2012-02-01,30,False,MS
2012-03-01,0,False,MS
2012-04-01,0,False,MS
2012-05-01,30,False,MS
2012-06-01,27,False,MS
2012-07-01,57,False,MS
2012-08-01,55,False,MS
2012-09-01,28,False,MS
2012-10-01,77,False,MS
2012-11-01,26,False,MS
2012-12-01,26,False,MS
2013-01-01,49,False,MS
2013-02-01,25,False,MS
2013-03-01,0,False,MS
2013-04-01,0,False,MS
2013-05-01,25,False,MS
2013-06-01,0,False,MS
2013-07-01,18,False,MS
2013-08-01,0,False,MS
2013-09-01,23,False,MS
2013-10-01,13,False,MS
2013-11-01,12,False,MS
2013-12-01,28,False,MS
2014-01-01,28,False,MS
2014-02-01,16,False,MS
2014-03-01,17,False,MS
2014-04-01,35,False,MS
2014-05-01,56,False,MS
2014-06-01,23,False,MS
2014-07-01,51,False,MS
2014-08-01,25,False,MS
2014-09-01,73,False,MS
2014-10-01,24,False,MS
2014-11-01,0,False,MS
2014-12-01,25,False,MS
2015-01-01,69,False,MS
2015-02-01,48,False,MS
2015-03-01,29,False,MS
2015-04-01,63,False,MS
2015-05-01,0,False,MS
2015-06-01,0,False,MS
2015-07-01,53,False,MS
2015-08-01,25,False,MS
2015-09-01,49,False,MS
2015-10-01,23,False,MS
2015-11-01,23,False,MS
2015-12-01,71,False,MS
2016-01-01,32,False,MS
2016-02-01,31,False,MS
2016-03-01,0,False,MS
2016-04-01,48,False,MS
2016-05-01,98,False,MS
2016-06-01,17,False,MS
2016-07-01,34,False,MS
2016-08-01,32,False,MS
2016-09-01,91,False,MS
2016-10-01,61,False,MS
2016-11-01,60,False,MS
2016-12-01,0,False,MS
2017-01-01,42,False,MS
2017-02-01,59,False,MS
2017-03-01,67,False,MS
2017-04-01,14,False,MS
2017-05-01,0,False,MS
2017-06-01,30,False,MS
2017-07-01,31,False,MS
2017-08-01,41,False,MS
2017-09-01,57,False,MS
2017-10-01,27,False,MS
2017-11-01,54,False,MS
2017-12-01,55,False,MS
2018-01-01,26,False,MS
2018-02-01,54,False,MS
2018-03-01,26,False,MS
2018-04-01,27,False,MS
2018-05-01,41,False,MS
2018-06-01,57,False,MS
2018-07-01,27,False,MS
2018-08-01,13,False,MS
2018-09-01,40,False,MS
2018-10-01,53,False,MS
2018-11-01,27,False,MS
2018-12-01,54,False,MS
2019-01-01,0,False,MS
2011-01-01,11,False,MO
2011-02-01,23,False,MO
2011-03-01,11,False,MO
2011-04-01,32,False,MO
2011-05-01,11,False,MO
2011-06-01,34,False,MO
2011-07-01,34,False,MO
2011-08-01,10,False,MO
2011-09-01,10,False,MO
2011-10-01,30,False,MO
2011-11-01,0,False,MO
2011-12-01,0,False,MO
2012-01-01,52,False,MO
2012-02-01,55,False,MO
2012-03-01,47,False,MO
2012-04-01,31,False,MO
2012-05-01,23,False,MO
2012-06-01,31,False,MO
2012-07-01,100,False,MO
2012-08-01,19,False,MO
2012-09-01,25,False,MO
2012-10-01,18,False,MO
2012-11-01,13,False,MO
2012-12-01,7,False,MO
2013-01-01,45,False,MO
2013-02-01,45,False,MO
2013-03-01,23,False,MO
2013-04-01,29,False,MO
2013-05-01,23,False,MO
2013-06-01,0,False,MO
2013-07-01,23,False,MO
2013-08-01,6,False,MO
2013-09-01,36,False,MO
2013-10-01,23,False,MO
2013-11-01,18,False,MO
2013-12-01,17,False,MO
2014-01-01,44,False,MO
2014-02-01,87,False,MO
2014-03-01,22,False,MO
2014-04-01,40,False,MO
2014-05-01,26,False,MO
2014-06-01,13,False,MO
2014-07-01,20,False,MO
2014-08-01,46,False,MO
2014-09-01,26,False,MO
2014-10-01,19,False,MO
2014-11-01,21,False,MO
2014-12-01,7,False,MO
2015-01-01,34,False,MO
2015-02-01,22,False,MO
2015-03-01,56,False,MO
2015-04-01,28,False,MO
2015-05-01,15,False,MO
2015-06-01,23,False,MO
2015-07-01,22,False,MO
2015-08-01,36,False,MO
2015-09-01,34,False,MO
2015-10-01,24,False,MO
2015-11-01,40,False,MO
2015-12-01,47,False,MO
2016-01-01,22,False,MO
2016-02-01,50,False,MO
2016-03-01,31,False,MO
2016-04-01,16,False,MO
2016-05-01,16,False,MO
2016-06-01,40,False,MO
2016-07-01,44,False,MO
2016-08-01,33,False,MO
2016-09-01,47,False,MO
2016-10-01,20,False,MO
2016-11-01,45,False,MO
2016-12-01,19,False,MO
2017-01-01,56,False,MO
2017-02-01,35,False,MO
2017-03-01,22,False,MO
2017-04-01,38,False,MO
2017-05-01,45,False,MO
2017-06-01,16,False,MO
2017-07-01,36,False,MO
2017-08-01,28,False,MO
2017-09-01,33,False,MO
2017-10-01,32,False,MO
2017-11-01,23,False,MO
2017-12-01,24,False,MO
2018-01-01,40,False,MO
2018-02-01,34,False,MO
2018-03-01,50,False,MO
2018-04-01,14,False,MO
2018-05-01,19,False,MO
2018-06-01,35,False,MO
2018-07-01,49,False,MO
2018-08-01,9,False,MO
2018-09-01,38,False,MO
2018-10-01,51,False,MO
2018-11-01,33,False,MO
2018-12-01,23,False,MO
2019-01-01,32,False,MO
2011-01-01,0,False,MT
2011-02-01,43,False,MT
2011-03-01,0,False,MT
2011-04-01,84,False,MT
2011-05-01,0,False,MT
2011-06-01,0,False,MT
2011-07-01,0,False,MT
2011-08-01,43,False,MT
2011-09-01,43,False,MT
2011-10-01,0,False,MT
2011-11-01,0,False,MT
2011-12-01,0,False,MT
2012-01-01,0,False,MT
2012-02-01,35,False,MT
2012-03-01,35,False,MT
2012-04-01,0,False,MT
2012-05-01,0,False,MT
2012-06-01,0,False,MT
2012-07-01,76,False,MT
2012-08-01,36,False,MT
2012-09-01,71,False,MT
2012-10-01,32,False,MT
2012-11-01,33,False,MT
2012-12-01,65,False,MT
2013-01-01,0,False,MT
2013-02-01,0,False,MT
2013-03-01,0,False,MT
2013-04-01,0,False,MT
2013-05-01,0,False,MT
2013-06-01,33,False,MT
2013-07-01,0,False,MT
2013-08-01,0,False,MT
2013-09-01,29,False,MT
2013-10-01,0,False,MT
2013-11-01,0,False,MT
2013-12-01,0,False,MT
2014-01-01,25,False,MT
2014-02-01,0,False,MT
2014-03-01,0,False,MT
2014-04-01,0,False,MT
2014-05-01,0,False,MT
2014-06-01,0,False,MT
2014-07-01,0,False,MT
2014-08-01,0,False,MT
2014-09-01,0,False,MT
2014-10-01,28,False,MT
2014-11-01,0,False,MT
2014-12-01,0,False,MT
2015-01-01,0,False,MT
2015-02-01,0,False,MT
2015-03-01,0,False,MT
2015-04-01,0,False,MT
2015-05-01,27,False,MT
2015-06-01,0,False,MT
2015-07-01,54,False,MT
2015-08-01,25,False,MT
2015-09-01,0,False,MT
2015-10-01,23,False,MT
2015-11-01,24,False,MT
2015-12-01,0,False,MT
2016-01-01,0,False,MT
2016-02-01,22,False,MT
2016-03-01,21,False,MT
2016-04-01,22,False,MT
2016-05-01,44,False,MT
2016-06-01,0,False,MT
2016-07-01,22,False,MT
2016-08-01,22,False,MT
2016-09-01,21,False,MT
2016-10-01,0,False,MT
2016-11-01,0,False,MT
2016-12-01,39,False,MT
2017-01-01,19,False,MT
2017-02-01,100,False,MT
2017-03-01,0,False,MT
2017-04-01,19,False,MT
2017-05-01,0,False,MT
2017-06-01,0,False,MT
2017-07-01,0,False,MT
2017-08-01,38,False,MT
2017-09-01,19,False,MT
2017-10-01,19,False,MT
2017-11-01,0,False,MT
2017-12-01,0,False,MT
2018-01-01,0,False,MT
2018-02-01,36,False,MT
2018-03-01,34,False,MT
2018-04-01,18,False,MT
2018-05-01,0,False,MT
2018-06-01,0,False,MT
2018-07-01,18,False,MT
2018-08-01,0,False,MT
2018-09-01,54,False,MT
2018-10-01,0,False,MT
2018-11-01,18,False,MT
2018-12-01,37,False,MT
2019-01-01,35,False,MT
2011-01-01,0,False,NE
2011-02-01,0,False,NE
2011-03-01,30,False,NE
2011-04-01,0,False,NE
2011-05-01,36,False,NE
2011-06-01,39,False,NE
2011-07-01,0,False,NE
2011-08-01,31,False,NE
2011-09-01,33,False,NE
2011-10-01,62,False,NE
2011-11-01,29,False,NE
2011-12-01,21,False,NE
2012-01-01,36,False,NE
2012-02-01,62,False,NE
2012-03-01,39,False,NE
2012-04-01,78,False,NE
2012-05-01,0,False,NE
2012-06-01,0,False,NE
2012-07-01,33,False,NE
2012-08-01,60,False,NE
2012-09-01,0,False,NE
2012-10-01,27,False,NE
2012-11-01,0,False,NE
2012-12-01,0,False,NE
2013-01-01,50,False,NE
2013-02-01,78,False,NE
2013-03-01,23,False,NE
2013-04-01,68,False,NE
2013-05-01,24,False,NE
2013-06-01,26,False,NE
2013-07-01,0,False,NE
2013-08-01,46,False,NE
2013-09-01,22,False,NE
2013-10-01,21,False,NE
2013-11-01,0,False,NE
2013-12-01,66,False,NE
2014-01-01,21,False,NE
2014-02-01,22,False,NE
2014-03-01,38,False,NE
2014-04-01,20,False,NE
2014-05-01,21,False,NE
2014-06-01,23,False,NE
2014-07-01,70,False,NE
2014-08-01,46,False,NE
2014-09-01,43,False,NE
2014-10-01,21,False,NE
2014-11-01,21,False,NE
2014-12-01,21,False,NE
2015-01-01,59,False,NE
2015-02-01,38,False,NE
2015-03-01,0,False,NE
2015-04-01,100,False,NE
2015-05-01,41,False,NE
2015-06-01,21,False,NE
2015-07-01,20,False,NE
2015-08-01,19,False,NE
2015-09-01,92,False,NE
2015-10-01,88,False,NE
2015-11-01,36,False,NE
2015-12-01,52,False,NE
2016-01-01,50,False,NE
2016-02-01,36,False,NE
2016-03-01,50,False,NE
2016-04-01,15,False,NE
2016-05-01,79,False,NE
2016-06-01,67,False,NE
2016-07-01,17,False,NE
2016-08-01,79,False,NE
2016-09-01,76,False,NE
2016-10-01,30,False,NE
2016-11-01,59,False,NE
2016-12-01,15,False,NE
2017-01-01,0,False,NE
2017-02-01,60,False,NE
2017-03-01,54,False,NE
2017-04-01,14,False,NE
2017-05-01,44,False,NE
2017-06-01,16,False,NE
2017-07-01,47,False,NE
2017-08-01,0,False,NE
2017-09-01,56,False,NE
2017-10-01,27,False,NE
2017-11-01,52,False,NE
2017-12-01,14,False,NE
2018-01-01,39,False,NE
2018-02-01,42,False,NE
2018-03-01,40,False,NE
2018-04-01,54,False,NE
2018-05-01,14,False,NE
2018-06-01,0,False,NE
2018-07-01,42,False,NE
2018-08-01,0,False,NE
2018-09-01,27,False,NE
2018-10-01,26,False,NE
2018-11-01,42,False,NE
2018-12-01,0,False,NE
2019-01-01,53,False,NE
2011-01-01,0,False,NV
2011-02-01,0,False,NV
2011-03-01,32,False,NV
2011-04-01,99,False,NV
2011-05-01,32,False,NV
2011-06-01,0,False,NV
2011-07-01,100,False,NV
2011-08-01,0,False,NV
2011-09-01,31,False,NV
2011-10-01,29,False,NV
2011-11-01,28,False,NV
2011-12-01,19,False,NV
2012-01-01,0,False,NV
2012-02-01,0,False,NV
2012-03-01,52,False,NV
2012-04-01,27,False,NV
2012-05-01,45,False,NV
2012-06-01,0,False,NV
2012-07-01,26,False,NV
2012-08-01,0,False,NV
2012-09-01,0,False,NV
2012-10-01,24,False,NV
2012-11-01,50,False,NV
2012-12-01,24,False,NV
2013-01-01,53,False,NV
2013-02-01,39,False,NV
2013-03-01,22,False,NV
2013-04-01,65,False,NV
2013-05-01,0,False,NV
2013-06-01,22,False,NV
2013-07-01,0,False,NV
2013-08-01,0,False,NV
2013-09-01,0,False,NV
2013-10-01,14,False,NV
2013-11-01,45,False,NV
2013-12-01,45,False,NV
2014-01-01,14,False,NV
2014-02-01,17,False,NV
2014-03-01,54,False,NV
2014-04-01,0,False,NV
2014-05-01,28,False,NV
2014-06-01,34,False,NV
2014-07-01,0,False,NV
2014-08-01,0,False,NV
2014-09-01,45,False,NV
2014-10-01,0,False,NV
2014-11-01,56,False,NV
2014-12-01,18,False,NV
2015-01-01,17,False,NV
2015-02-01,38,False,NV
2015-03-01,17,False,NV
2015-04-01,0,False,NV
2015-05-01,34,False,NV
2015-06-01,17,False,NV
2015-07-01,49,False,NV
2015-08-01,31,False,NV
2015-09-01,31,False,NV
2015-10-01,30,False,NV
2015-11-01,0,False,NV
2015-12-01,29,False,NV
2016-01-01,26,False,NV
2016-02-01,84,False,NV
2016-03-01,26,False,NV
2016-04-01,41,False,NV
2016-05-01,26,False,NV
2016-06-01,41,False,NV
2016-07-01,40,False,NV
2016-08-01,13,False,NV
2016-09-01,52,False,NV
2016-10-01,84,False,NV
2016-11-01,12,False,NV
2016-12-01,23,False,NV
2017-01-01,33,False,NV
2017-02-01,37,False,NV
2017-03-01,43,False,NV
2017-04-01,23,False,NV
2017-05-01,11,False,NV
2017-06-01,23,False,NV
2017-07-01,34,False,NV
2017-08-01,21,False,NV
2017-09-01,47,False,NV
2017-10-01,43,False,NV
2017-11-01,23,False,NV
2017-12-01,11,False,NV
2018-01-01,32,False,NV
2018-02-01,47,False,NV
2018-03-01,21,False,NV
2018-04-01,0,False,NV
2018-05-01,32,False,NV
2018-06-01,35,False,NV
2018-07-01,66,False,NV
2018-08-01,11,False,NV
2018-09-01,56,False,NV
2018-10-01,11,False,NV
2018-11-01,34,False,NV
2018-12-01,23,False,NV
2019-01-01,44,False,NV
2011-01-01,32,False,NH
2011-02-01,0,False,NH
2011-03-01,31,False,NH
2011-04-01,0,False,NH
2011-05-01,0,False,NH
2011-06-01,0,False,NH
2011-07-01,0,False,NH
2011-08-01,0,False,NH
2011-09-01,0,False,NH
2011-10-01,30,False,NH
2011-11-01,0,False,NH
2011-12-01,0,False,NH
2012-01-01,26,False,NH
2012-02-01,56,False,NH
2012-03-01,0,False,NH
2012-04-01,56,False,NH
2012-05-01,28,False,NH
2012-06-01,0,False,NH
2012-07-01,84,False,NH
2012-08-01,27,False,NH
2012-09-01,27,False,NH
2012-10-01,25,False,NH
2012-11-01,100,False,NH
2012-12-01,29,False,NH
2013-01-01,27,False,NH
2013-02-01,49,False,NH
2013-03-01,0,False,NH
2013-04-01,46,False,NH
2013-05-01,0,False,NH
2013-06-01,0,False,NH
2013-07-01,0,False,NH
2013-08-01,0,False,NH
2013-09-01,23,False,NH
2013-10-01,0,False,NH
2013-11-01,22,False,NH
2013-12-01,21,False,NH
2014-01-01,38,False,NH
2014-02-01,22,False,NH
2014-03-01,40,False,NH
2014-04-01,0,False,NH
2014-05-01,68,False,NH
2014-06-01,0,False,NH
2014-07-01,0,False,NH
2014-08-01,0,False,NH
2014-09-01,0,False,NH
2014-10-01,49,False,NH
2014-11-01,0,False,NH
2014-12-01,25,False,NH
2015-01-01,0,False,NH
2015-02-01,0,False,NH
2015-03-01,0,False,NH
2015-04-01,0,False,NH
2015-05-01,28,False,NH
2015-06-01,55,False,NH
2015-07-01,0,False,NH
2015-08-01,56,False,NH
2015-09-01,27,False,NH
2015-10-01,50,False,NH
2015-11-01,52,False,NH
2015-12-01,25,False,NH
2016-01-01,19,False,NH
2016-02-01,39,False,NH
2016-03-01,19,False,NH
2016-04-01,19,False,NH
2016-05-01,37,False,NH
2016-06-01,20,False,NH
2016-07-01,60,False,NH
2016-08-01,0,False,NH
2016-09-01,39,False,NH
2016-10-01,18,False,NH
2016-11-01,37,False,NH
2016-12-01,35,False,NH
2017-01-01,51,False,NH
2017-02-01,36,False,NH
2017-03-01,33,False,NH
2017-04-01,35,False,NH
2017-05-01,35,False,NH
2017-06-01,0,False,NH
2017-07-01,18,False,NH
2017-08-01,17,False,NH
2017-09-01,0,False,NH
2017-10-01,0,False,NH
2017-11-01,0,False,NH
2017-12-01,0,False,NH
2018-01-01,32,False,NH
2018-02-01,17,False,NH
2018-03-01,47,False,NH
2018-04-01,16,False,NH
2018-05-01,0,False,NH
2018-06-01,50,False,NH
2018-07-01,48,False,NH
2018-08-01,16,False,NH
2018-09-01,34,False,NH
2018-10-01,32,False,NH
2018-11-01,17,False,NH
2018-12-01,17,False,NH
2019-01-01,32,False,NH
2011-01-01,73,False,NJ
2011-02-01,18,False,NJ
2011-03-01,24,False,NJ
2011-04-01,26,False,NJ
2011-05-01,8,False,NJ
2011-06-01,50,False,NJ
2011-07-01,67,False,NJ
2011-08-01,40,False,NJ
2011-09-01,16,False,NJ
2011-10-01,23,False,NJ
2011-11-01,15,False,NJ
2011-12-01,29,False,NJ
2012-01-01,53,False,NJ
2012-02-01,50,False,NJ
2012-03-01,27,False,NJ
2012-04-01,64,False,NJ
2012-05-01,53,False,NJ
2012-06-01,0,False,NJ
2012-07-01,55,False,NJ
2012-08-01,47,False,NJ
2012-09-01,33,False,NJ
2012-10-01,19,False,NJ
2012-11-01,13,False,NJ
2012-12-01,45,False,NJ
2013-01-01,39,False,NJ
2013-02-01,77,False,NJ
2013-03-01,45,False,NJ
2013-04-01,44,False,NJ
2013-05-01,85,False,NJ
2013-06-01,24,False,NJ
2013-07-01,45,False,NJ
2013-08-01,25,False,NJ
2013-09-01,19,False,NJ
2013-10-01,28,False,NJ
2013-11-01,30,False,NJ
2013-12-01,35,False,NJ
2014-01-01,24,False,NJ
2014-02-01,73,False,NJ
2014-03-01,24,False,NJ
2014-04-01,31,False,NJ
2014-05-01,21,False,NJ
2014-06-01,29,False,NJ
2014-07-01,29,False,NJ
2014-08-01,36,False,NJ
2014-09-01,46,False,NJ
2014-10-01,33,False,NJ
2014-11-01,46,False,NJ
2014-12-01,36,False,NJ
2015-01-01,57,False,NJ
2015-02-01,36,False,NJ
2015-03-01,28,False,NJ
2015-04-01,100,False,NJ
2015-05-01,18,False,NJ
2015-06-01,18,False,NJ
2015-07-01,29,False,NJ
2015-08-01,35,False,NJ
2015-09-01,56,False,NJ
2015-10-01,70,False,NJ
2015-11-01,59,False,NJ
2015-12-01,74,False,NJ
2016-01-01,56,False,NJ
2016-02-01,59,False,NJ
2016-03-01,29,False,NJ
2016-04-01,44,False,NJ
2016-05-01,58,False,NJ
2016-06-01,44,False,NJ
2016-07-01,27,False,NJ
2016-08-01,46,False,NJ
2016-09-01,39,False,NJ
2016-10-01,55,False,NJ
2016-11-01,67,False,NJ
2016-12-01,43,False,NJ
2017-01-01,38,False,NJ
