date,participants,policy,isPartial,State
2018-05-01,1,81,False,KY
2018-06-01,2,65,False,KY
2018-07-01,3,71,False,KY
2018-08-01,3,87,False,KY
2018-09-01,2,81,False,KY
2018-10-01,1,75,False,KY
2018-11-01,2,80,False,KY
2018-12-01,1,79,False,KY
2019-01-01,3,88,False,KY
2011-01-01,5,50,False,LA
2011-02-01,1,70,False,LA
2011-03-01,1,72,False,LA
2011-04-01,0,92,False,LA
2011-05-01,0,83,False,LA
2011-06-01,1,69,False,LA
2011-07-01,3,60,False,LA
2011-08-01,1,75,False,LA
2011-09-01,0,61,False,LA
2011-10-01,0,94,False,LA
2011-11-01,2,59,False,LA
2011-12-01,0,59,False,LA
2012-01-01,0,88,False,LA
2012-02-01,4,64,False,LA
2012-03-01,2,66,False,LA
2012-04-01,1,61,False,LA
2012-05-01,1,68,False,LA
2012-06-01,2,56,False,LA
2012-07-01,2,56,False,LA
2012-08-01,1,58,False,LA
2012-09-01,1,63,False,LA
2012-10-01,2,70,False,LA
2012-11-01,3,71,False,LA
2012-12-01,1,57,False,LA
2013-01-01,1,64,False,LA
2013-02-01,2,52,False,LA
2013-03-01,1,62,False,LA
2013-04-01,3,65,False,LA
2013-05-01,2,53,False,LA
2013-06-01,1,45,False,LA
2013-07-01,0,56,False,LA
2013-08-01,1,74,False,LA
2013-09-01,1,77,False,LA
2013-10-01,1,69,False,LA
2013-11-01,2,77,False,LA
2013-12-01,2,58,False,LA
2014-01-01,1,59,False,LA
2014-02-01,4,67,False,LA
2014-03-01,2,61,False,LA
2014-04-01,3,68,False,LA
2014-05-01,3,56,False,LA
2014-06-01,1,73,False,LA
2014-07-01,1,54,False,LA
2014-08-01,2,62,False,LA
2014-09-01,2,71,False,LA
2014-10-01,1,84,False,LA
2014-11-01,2,58,False,LA
2014-12-01,3,67,False,LA
2015-01-01,2,71,False,LA
2015-02-01,2,65,False,LA
2015-03-01,3,65,False,LA
2015-04-01,1,93,False,LA
2015-05-01,0,70,False,LA
2015-06-01,1,76,False,LA
2015-07-01,5,57,False,LA
2015-08-01,2,66,False,LA
2015-09-01,2,91,False,LA
2015-10-01,1,79,False,LA
2015-11-01,2,86,False,LA
2015-12-01,5,94,False,LA
2016-01-01,2,68,False,LA
2016-02-01,2,83,False,LA
2016-03-01,5,75,False,LA
2016-04-01,2,90,False,LA
2016-05-01,1,74,False,LA
2016-06-01,1,62,False,LA
2016-07-01,2,59,False,LA
2016-08-01,1,73,False,LA
2016-09-01,3,74,False,LA
2016-10-01,2,70,False,LA
2016-11-01,1,69,False,LA
2016-12-01,3,69,False,LA
2017-01-01,0,76,False,LA
2017-02-01,3,71,False,LA
2017-03-01,5,74,False,LA
2017-04-01,1,82,False,LA
2017-05-01,2,77,False,LA
2017-06-01,3,65,False,LA
2017-07-01,3,57,False,LA
2017-08-01,2,58,False,LA
2017-09-01,3,79,False,LA
2017-10-01,2,85,False,LA
2017-11-01,2,91,False,LA
2017-12-01,1,71,False,LA
2018-01-01,2,74,False,LA
2018-02-01,4,70,False,LA
2018-03-01,4,92,False,LA
2018-04-01,3,100,False,LA
2018-05-01,1,81,False,LA
2018-06-01,1,71,False,LA
2018-07-01,2,67,False,LA
2018-08-01,4,64,False,LA
2018-09-01,1,84,False,LA
2018-10-01,2,74,False,LA
2018-11-01,1,73,False,LA
2018-12-01,1,80,False,LA
2019-01-01,2,83,False,LA
2011-01-01,5,90,False,ME
2011-02-01,0,62,False,ME
2011-03-01,0,90,False,ME
2011-04-01,3,50,False,ME
2011-05-01,0,70,False,ME
2011-06-01,0,45,False,ME
2011-07-01,3,53,False,ME
2011-08-01,5,62,False,ME
2011-09-01,0,47,False,ME
2011-10-01,2,89,False,ME
2011-11-01,5,49,False,ME
2011-12-01,0,65,False,ME
2012-01-01,2,48,False,ME
2012-02-01,0,69,False,ME
2012-03-01,2,74,False,ME
2012-04-01,4,54,False,ME
2012-05-01,0,51,False,ME
2012-06-01,0,61,False,ME
2012-07-01,2,52,False,ME
2012-08-01,0,60,False,ME
2012-09-01,0,59,False,ME
2012-10-01,0,65,False,ME
2012-11-01,0,53,False,ME
2012-12-01,0,74,False,ME
2013-01-01,4,74,False,ME
2013-02-01,0,54,False,ME
2013-03-01,0,59,False,ME
2013-04-01,4,51,False,ME
2013-05-01,0,80,False,ME
2013-06-01,0,70,False,ME
2013-07-01,4,62,False,ME
2013-08-01,0,49,False,ME
2013-09-01,2,62,False,ME
2013-10-01,2,55,False,ME
2013-11-01,2,67,False,ME
2013-12-01,2,62,False,ME
2014-01-01,2,60,False,ME
2014-02-01,2,75,False,ME
2014-03-01,3,59,False,ME
2014-04-01,2,65,False,ME
2014-05-01,2,70,False,ME
2014-06-01,2,63,False,ME
2014-07-01,0,62,False,ME
2014-08-01,4,65,False,ME
2014-09-01,4,68,False,ME
2014-10-01,0,58,False,ME
2014-11-01,0,50,False,ME
2014-12-01,2,58,False,ME
2015-01-01,0,64,False,ME
2015-02-01,2,63,False,ME
2015-03-01,3,64,False,ME
2015-04-01,7,63,False,ME
2015-05-01,0,70,False,ME
2015-06-01,2,66,False,ME
2015-07-01,0,52,False,ME
2015-08-01,6,50,False,ME
2015-09-01,0,59,False,ME
2015-10-01,0,46,False,ME
2015-11-01,2,68,False,ME
2015-12-01,0,69,False,ME
2016-01-01,1,68,False,ME
2016-02-01,1,67,False,ME
2016-03-01,5,56,False,ME
2016-04-01,1,67,False,ME
2016-05-01,3,71,False,ME
2016-06-01,0,54,False,ME
2016-07-01,4,71,False,ME
2016-08-01,3,45,False,ME
2016-09-01,0,56,False,ME
2016-10-01,1,64,False,ME
2016-11-01,0,69,False,ME
2016-12-01,3,63,False,ME
2017-01-01,0,78,False,ME
2017-02-01,1,66,False,ME
2017-03-01,1,65,False,ME
2017-04-01,5,100,False,ME
2017-05-01,1,71,False,ME
2017-06-01,1,53,False,ME
2017-07-01,1,55,False,ME
2017-08-01,0,65,False,ME
2017-09-01,1,55,False,ME
2017-10-01,5,70,False,ME
2017-11-01,1,81,False,ME
2017-12-01,0,51,False,ME
2018-01-01,0,56,False,ME
2018-02-01,4,81,False,ME
2018-03-01,2,69,False,ME
2018-04-01,2,64,False,ME
2018-05-01,6,71,False,ME
2018-06-01,1,62,False,ME
2018-07-01,1,66,False,ME
2018-08-01,4,70,False,ME
2018-09-01,2,49,False,ME
2018-10-01,1,72,False,ME
2018-11-01,4,50,False,ME
2018-12-01,0,83,False,ME
2019-01-01,0,72,False,ME
2011-01-01,2,60,False,MD
2011-02-01,0,76,False,MD
2011-03-01,0,72,False,MD
2011-04-01,1,75,False,MD
2011-05-01,0,72,False,MD
2011-06-01,2,75,False,MD
2011-07-01,2,76,False,MD
2011-08-01,1,66,False,MD
2011-09-01,2,70,False,MD
2011-10-01,2,61,False,MD
2011-11-01,2,65,False,MD
2011-12-01,1,68,False,MD
2012-01-01,1,72,False,MD
2012-02-01,0,74,False,MD
2012-03-01,1,85,False,MD
2012-04-01,2,81,False,MD
2012-05-01,3,78,False,MD
2012-06-01,2,70,False,MD
2012-07-01,3,71,False,MD
2012-08-01,2,63,False,MD
2012-09-01,4,76,False,MD
2012-10-01,2,81,False,MD
2012-11-01,2,74,False,MD
2012-12-01,1,66,False,MD
2013-01-01,2,70,False,MD
2013-02-01,1,69,False,MD
2013-03-01,1,68,False,MD
2013-04-01,1,82,False,MD
2013-05-01,1,66,False,MD
2013-06-01,1,66,False,MD
2013-07-01,1,70,False,MD
2013-08-01,1,76,False,MD
2013-09-01,2,86,False,MD
2013-10-01,1,83,False,MD
2013-11-01,1,81,False,MD
2013-12-01,1,78,False,MD
2014-01-01,2,92,False,MD
2014-02-01,2,88,False,MD
2014-03-01,1,81,False,MD
2014-04-01,2,93,False,MD
2014-05-01,2,89,False,MD
2014-06-01,0,75,False,MD
2014-07-01,2,79,False,MD
2014-08-01,2,76,False,MD
2014-09-01,2,82,False,MD
2014-10-01,1,91,False,MD
2014-11-01,2,100,False,MD
2014-12-01,2,79,False,MD
2015-01-01,1,72,False,MD
2015-02-01,1,77,False,MD
2015-03-01,3,94,False,MD
2015-04-01,1,92,False,MD
2015-05-01,1,90,False,MD
2015-06-01,1,77,False,MD
2015-07-01,2,70,False,MD
2015-08-01,1,83,False,MD
2015-09-01,2,82,False,MD
2015-10-01,3,86,False,MD
2015-11-01,2,79,False,MD
2015-12-01,3,89,False,MD
2016-01-01,1,77,False,MD
2016-02-01,3,89,False,MD
2016-03-01,3,90,False,MD
2016-04-01,3,93,False,MD
2016-05-01,4,89,False,MD
2016-06-01,2,83,False,MD
2016-07-01,2,71,False,MD
2016-08-01,1,84,False,MD
2016-09-01,3,77,False,MD
2016-10-01,3,80,False,MD
2016-11-01,1,91,False,MD
2016-12-01,1,84,False,MD
2017-01-01,2,89,False,MD
2017-02-01,4,94,False,MD
2017-03-01,3,99,False,MD
2017-04-01,4,96,False,MD
2017-05-01,1,91,False,MD
2017-06-01,1,84,False,MD
2017-07-01,2,74,False,MD
2017-08-01,2,77,False,MD
2017-09-01,2,84,False,MD
2017-10-01,2,89,False,MD
2017-11-01,1,93,False,MD
2017-12-01,3,78,False,MD
2018-01-01,3,85,False,MD
2018-02-01,4,79,False,MD
2018-03-01,1,74,False,MD
2018-04-01,3,87,False,MD
2018-05-01,2,90,False,MD
2018-06-01,1,72,False,MD
2018-07-01,1,69,False,MD
2018-08-01,2,77,False,MD
2018-09-01,3,77,False,MD
2018-10-01,1,71,False,MD
2018-11-01,1,75,False,MD
2018-12-01,1,76,False,MD
2019-01-01,2,77,False,MD
2011-01-01,3,80,False,MA
2011-02-01,1,65,False,MA
2011-03-01,1,75,False,MA
2011-04-01,2,69,False,MA
2011-05-01,1,78,False,MA
2011-06-01,1,67,False,MA
2011-07-01,1,61,False,MA
2011-08-01,2,73,False,MA
2011-09-01,3,63,False,MA
2011-10-01,1,75,False,MA
2011-11-01,2,68,False,MA
2011-12-01,1,75,False,MA
2012-01-01,2,64,False,MA
2012-02-01,1,75,False,MA
2012-03-01,2,77,False,MA
2012-04-01,3,76,False,MA
2012-05-01,2,66,False,MA
2012-06-01,1,62,False,MA
2012-07-01,4,57,False,MA
2012-08-01,2,63,False,MA
2012-09-01,2,70,False,MA
2012-10-01,1,76,False,MA
2012-11-01,1,66,False,MA
2012-12-01,2,74,False,MA
2013-01-01,2,76,False,MA
2013-02-01,2,71,False,MA
2013-03-01,1,74,False,MA
2013-04-01,1,73,False,MA
2013-05-01,1,64,False,MA
2013-06-01,1,72,False,MA
2013-07-01,3,64,False,MA
2013-08-01,1,70,False,MA
2013-09-01,1,72,False,MA
2013-10-01,2,71,False,MA
2013-11-01,1,78,False,MA
2013-12-01,2,76,False,MA
2014-01-01,2,74,False,MA
2014-02-01,3,76,False,MA
2014-03-01,2,72,False,MA
2014-04-01,2,76,False,MA
2014-05-01,2,88,False,MA
2014-06-01,2,68,False,MA
2014-07-01,1,65,False,MA
2014-08-01,1,70,False,MA
2014-09-01,1,87,False,MA
2014-10-01,2,87,False,MA
2014-11-01,2,83,False,MA
2014-12-01,1,81,False,MA
2015-01-01,3,75,False,MA
2015-02-01,1,93,False,MA
2015-03-01,2,86,False,MA
2015-04-01,2,86,False,MA
2015-05-01,3,74,False,MA
2015-06-01,2,77,False,MA
2015-07-01,2,83,False,MA
2015-08-01,1,81,False,MA
2015-09-01,3,89,False,MA
2015-10-01,3,80,False,MA
2015-11-01,3,86,False,MA
2015-12-01,3,82,False,MA
2016-01-01,3,73,False,MA
2016-02-01,3,82,False,MA
2016-03-01,1,91,False,MA
2016-04-01,3,88,False,MA
2016-05-01,1,77,False,MA
2016-06-01,2,77,False,MA
2016-07-01,2,65,False,MA
2016-08-01,2,65,False,MA
2016-09-01,2,71,False,MA
2016-10-01,1,82,False,MA
2016-11-01,2,95,False,MA
2016-12-01,2,91,False,MA
2017-01-01,2,92,False,MA
2017-02-01,2,82,False,MA
2017-03-01,1,95,False,MA
2017-04-01,3,86,False,MA
2017-05-01,1,85,False,MA
2017-06-01,2,76,False,MA
2017-07-01,2,72,False,MA
2017-08-01,1,82,False,MA
2017-09-01,2,84,False,MA
2017-10-01,2,87,False,MA
2017-11-01,1,97,False,MA
2017-12-01,3,98,False,MA
2018-01-01,2,78,False,MA
2018-02-01,4,86,False,MA
2018-03-01,2,87,False,MA
2018-04-01,2,100,False,MA
2018-05-01,1,91,False,MA
2018-06-01,1,83,False,MA
2018-07-01,2,82,False,MA
2018-08-01,2,81,False,MA
2018-09-01,3,74,False,MA
2018-10-01,2,92,False,MA
2018-11-01,3,85,False,MA
2018-12-01,2,98,False,MA
2019-01-01,2,86,False,MA
2011-01-01,2,78,False,MI
2011-02-01,2,70,False,MI
2011-03-01,3,78,False,MI
2011-04-01,3,89,False,MI
2011-05-01,2,72,False,MI
2011-06-01,2,74,False,MI
2011-07-01,1,73,False,MI
2011-08-01,2,62,False,MI
2011-09-01,2,74,False,MI
2011-10-01,0,82,False,MI
2011-11-01,2,82,False,MI
2011-12-01,3,66,False,MI
2012-01-01,2,65,False,MI
2012-02-01,1,72,False,MI
2012-03-01,2,72,False,MI
2012-04-01,1,71,False,MI
2012-05-01,2,69,False,MI
2012-06-01,2,54,False,MI
2012-07-01,5,54,False,MI
2012-08-01,2,67,False,MI
2012-09-01,1,55,False,MI
2012-10-01,2,78,False,MI
2012-11-01,2,71,False,MI
2012-12-01,2,83,False,MI
2013-01-01,1,74,False,MI
2013-02-01,4,73,False,MI
2013-03-01,2,82,False,MI
2013-04-01,1,83,False,MI
2013-05-01,2,83,False,MI
2013-06-01,2,76,False,MI
2013-07-01,2,53,False,MI
2013-08-01,3,66,False,MI
2013-09-01,2,77,False,MI
2013-10-01,2,96,False,MI
2013-11-01,1,86,False,MI
2013-12-01,1,83,False,MI
2014-01-01,2,90,False,MI
2014-02-01,2,78,False,MI
2014-03-01,3,82,False,MI
2014-04-01,2,90,False,MI
2014-05-01,3,83,False,MI
2014-06-01,2,77,False,MI
2014-07-01,1,75,False,MI
2014-08-01,2,66,False,MI
2014-09-01,2,86,False,MI
2014-10-01,2,72,False,MI
2014-11-01,3,88,False,MI
2014-12-01,2,86,False,MI
2015-01-01,3,89,False,MI
2015-02-01,4,92,False,MI
2015-03-01,3,89,False,MI
2015-04-01,3,93,False,MI
2015-05-01,1,91,False,MI
2015-06-01,2,76,False,MI
2015-07-01,4,72,False,MI
2015-08-01,2,71,False,MI
2015-09-01,1,68,False,MI
2015-10-01,4,75,False,MI
2015-11-01,2,87,False,MI
2015-12-01,2,90,False,MI
2016-01-01,2,77,False,MI
2016-02-01,2,77,False,MI
2016-03-01,2,99,False,MI
2016-04-01,1,85,False,MI
2016-05-01,2,89,False,MI
2016-06-01,1,75,False,MI
2016-07-01,4,61,False,MI
2016-08-01,1,71,False,MI
2016-09-01,3,82,False,MI
2016-10-01,1,84,False,MI
2016-11-01,2,96,False,MI
2016-12-01,1,87,False,MI
2017-01-01,3,100,False,MI
2017-02-01,3,86,False,MI
2017-03-01,3,92,False,MI
2017-04-01,2,89,False,MI
2017-05-01,1,89,False,MI
2017-06-01,2,75,False,MI
2017-07-01,1,71,False,MI
2017-08-01,1,68,False,MI
2017-09-01,3,84,False,MI
2017-10-01,3,83,False,MI
2017-11-01,2,100,False,MI
2017-12-01,2,87,False,MI
2018-01-01,4,88,False,MI
2018-02-01,3,88,False,MI
2018-03-01,3,88,False,MI
2018-04-01,3,92,False,MI
2018-05-01,2,91,False,MI
2018-06-01,1,91,False,MI
2018-07-01,1,71,False,MI
2018-08-01,1,75,False,MI
2018-09-01,2,75,False,MI
2018-10-01,2,81,False,MI
2018-11-01,2,93,False,MI
2018-12-01,1,90,False,MI
2019-01-01,3,89,False,MI
2011-01-01,2,63,False,MN
2011-02-01,1,74,False,MN
2011-03-01,1,69,False,MN
2011-04-01,1,80,False,MN
2011-05-01,1,69,False,MN
2011-06-01,1,64,False,MN
2011-07-01,2,46,False,MN
2011-08-01,1,59,False,MN
2011-09-01,2,62,False,MN
2011-10-01,2,76,False,MN
2011-11-01,1,84,False,MN
2011-12-01,2,70,False,MN
2012-01-01,2,74,False,MN
2012-02-01,2,63,False,MN
2012-03-01,1,77,False,MN
2012-04-01,1,78,False,MN
2012-05-01,2,64,False,MN
2012-06-01,2,58,False,MN
2012-07-01,5,55,False,MN
2012-08-01,0,63,False,MN
2012-09-01,2,67,False,MN
2012-10-01,3,74,False,MN
2012-11-01,1,70,False,MN
2012-12-01,1,68,False,MN
2013-01-01,2,70,False,MN
2013-02-01,3,67,False,MN
2013-03-01,2,63,False,MN
2013-04-01,3,74,False,MN
2013-05-01,2,74,False,MN
2013-06-01,1,51,False,MN
2013-07-01,2,60,False,MN
2013-08-01,1,51,False,MN
2013-09-01,3,68,False,MN
2013-10-01,3,68,False,MN
2013-11-01,2,81,False,MN
2013-12-01,1,76,False,MN
2014-01-01,1,64,False,MN
2014-02-01,4,82,False,MN
2014-03-01,3,74,False,MN
2014-04-01,3,89,False,MN
2014-05-01,0,81,False,MN
2014-06-01,3,79,False,MN
2014-07-01,4,73,False,MN
2014-08-01,2,65,False,MN
2014-09-01,3,67,False,MN
2014-10-01,2,81,False,MN
2014-11-01,3,69,False,MN
2014-12-01,0,84,False,MN
2015-01-01,3,82,False,MN
2015-02-01,2,76,False,MN
2015-03-01,2,73,False,MN
2015-04-01,1,87,False,MN
2015-05-01,3,82,False,MN
2015-06-01,2,67,False,MN
2015-07-01,3,71,False,MN
2015-08-01,1,78,False,MN
2015-09-01,1,93,False,MN
2015-10-01,3,93,False,MN
2015-11-01,2,91,False,MN
2015-12-01,1,86,False,MN
2016-01-01,1,81,False,MN
2016-02-01,3,83,False,MN
2016-03-01,3,92,False,MN
2016-04-01,2,90,False,MN
2016-05-01,3,87,False,MN
2016-06-01,3,76,False,MN
2016-07-01,2,67,False,MN
2016-08-01,2,72,False,MN
2016-09-01,1,80,False,MN
2016-10-01,3,92,False,MN
2016-11-01,3,92,False,MN
2016-12-01,2,76,False,MN
2017-01-01,3,90,False,MN
2017-02-01,2,83,False,MN
2017-03-01,2,85,False,MN
2017-04-01,1,84,False,MN
2017-05-01,3,86,False,MN
2017-06-01,2,76,False,MN
2017-07-01,3,64,False,MN
2017-08-01,2,74,False,MN
2017-09-01,3,75,False,MN
2017-10-01,2,91,False,MN
2017-11-01,1,82,False,MN
2017-12-01,2,78,False,MN
2018-01-01,5,86,False,MN
2018-02-01,4,100,False,MN
2018-03-01,3,87,False,MN
2018-04-01,1,95,False,MN
2018-05-01,2,97,False,MN
2018-06-01,1,74,False,MN
2018-07-01,3,73,False,MN
2018-08-01,0,70,False,MN
2018-09-01,3,76,False,MN
2018-10-01,2,88,False,MN
2018-11-01,3,83,False,MN
2018-12-01,3,88,False,MN
2019-01-01,2,91,False,MN
2011-01-01,4,61,False,MS
2011-02-01,0,63,False,MS
2011-03-01,2,55,False,MS
2011-04-01,0,65,False,MS
2011-05-01,0,70,False,MS
2011-06-01,2,88,False,MS
2011-07-01,2,28,False,MS
2011-08-01,0,60,False,MS
2011-09-01,2,66,False,MS
2011-10-01,4,62,False,MS
2011-11-01,6,54,False,MS
2011-12-01,2,34,False,MS
2012-01-01,0,43,False,MS
2012-02-01,2,44,False,MS
2012-03-01,0,58,False,MS
2012-04-01,0,72,False,MS
2012-05-01,2,51,False,MS
2012-06-01,2,65,False,MS
2012-07-01,3,65,False,MS
2012-08-01,3,39,False,MS
2012-09-01,2,32,False,MS
2012-10-01,4,53,False,MS
2012-11-01,1,65,False,MS
2012-12-01,1,58,False,MS
2013-01-01,3,34,False,MS
2013-02-01,1,65,False,MS
2013-03-01,0,64,False,MS
2013-04-01,0,55,False,MS
2013-05-01,1,35,False,MS
2013-06-01,0,47,False,MS
2013-07-01,1,50,False,MS
2013-08-01,0,55,False,MS
2013-09-01,1,70,False,MS
2013-10-01,1,55,False,MS
2013-11-01,1,35,False,MS
2013-12-01,2,52,False,MS
2014-01-01,2,49,False,MS
2014-02-01,1,46,False,MS
2014-03-01,1,60,False,MS
2014-04-01,2,65,False,MS
2014-05-01,3,58,False,MS
2014-06-01,1,54,False,MS
2014-07-01,3,52,False,MS
2014-08-01,1,61,False,MS
2014-09-01,4,65,False,MS
2014-10-01,1,62,False,MS
2014-11-01,0,63,False,MS
2014-12-01,1,61,False,MS
2015-01-01,4,61,False,MS
2015-02-01,3,88,False,MS
2015-03-01,2,77,False,MS
2015-04-01,3,82,False,MS
2015-05-01,0,84,False,MS
2015-06-01,0,33,False,MS
2015-07-01,3,62,False,MS
2015-08-01,1,52,False,MS
2015-09-01,3,90,False,MS
2015-10-01,1,74,False,MS
2015-11-01,1,48,False,MS
2015-12-01,4,73,False,MS
2016-01-01,2,56,False,MS
2016-02-01,2,63,False,MS
2016-03-01,0,59,False,MS
2016-04-01,3,100,False,MS
2016-05-01,5,61,False,MS
2016-06-01,1,55,False,MS
2016-07-01,2,43,False,MS
2016-08-01,2,59,False,MS
2016-09-01,5,63,False,MS
2016-10-01,3,62,False,MS
2016-11-01,3,70,False,MS
2016-12-01,0,47,False,MS
2017-01-01,2,55,False,MS
2017-02-01,3,56,False,MS
2017-03-01,4,63,False,MS
2017-04-01,1,84,False,MS
2017-05-01,0,65,False,MS
2017-06-01,2,62,False,MS
2017-07-01,2,54,False,MS
2017-08-01,2,60,False,MS
2017-09-01,3,70,False,MS
2017-10-01,1,72,False,MS
2017-11-01,3,77,False,MS
2017-12-01,3,62,False,MS
2018-01-01,1,62,False,MS
2018-02-01,3,58,False,MS
2018-03-01,1,72,False,MS
2018-04-01,1,67,False,MS
2018-05-01,2,55,False,MS
2018-06-01,3,52,False,MS
2018-07-01,2,54,False,MS
2018-08-01,1,47,False,MS
2018-09-01,2,63,False,MS
2018-10-01,3,63,False,MS
2018-11-01,1,72,False,MS
2018-12-01,3,65,False,MS
2019-01-01,0,64,False,MS
2011-01-01,1,68,False,MO
2011-02-01,2,82,False,MO
2011-03-01,1,78,False,MO
2011-04-01,2,78,False,MO
2011-05-01,1,80,False,MO
2011-06-01,3,91,False,MO
2011-07-01,3,64,False,MO
2011-08-01,1,80,False,MO
2011-09-01,1,92,False,MO
2011-10-01,2,85,False,MO
2011-11-01,0,86,False,MO
2011-12-01,0,93,False,MO
2012-01-01,4,77,False,MO
2012-02-01,4,83,False,MO
2012-03-01,4,85,False,MO
2012-04-01,2,86,False,MO
2012-05-01,2,71,False,MO
2012-06-01,2,67,False,MO
2012-07-01,8,77,False,MO
2012-08-01,1,67,False,MO
2012-09-01,2,72,False,MO
2012-10-01,1,86,False,MO
2012-11-01,1,88,False,MO
2012-12-01,1,71,False,MO
2013-01-01,3,75,False,MO
2013-02-01,3,67,False,MO
2013-03-01,2,63,False,MO
2013-04-01,2,82,False,MO
2013-05-01,2,71,False,MO
2013-06-01,0,65,False,MO
2013-07-01,2,72,False,MO
2013-08-01,0,69,False,MO
2013-09-01,3,78,False,MO
2013-10-01,2,84,False,MO
2013-11-01,1,76,False,MO
2013-12-01,1,79,False,MO
2014-01-01,3,77,False,MO
2014-02-01,7,74,False,MO
2014-03-01,2,72,False,MO
2014-04-01,3,78,False,MO
2014-05-01,2,81,False,MO
2014-06-01,1,75,False,MO
2014-07-01,2,75,False,MO
2014-08-01,4,80,False,MO
2014-09-01,2,94,False,MO
2014-10-01,1,89,False,MO
2014-11-01,2,92,False,MO
2014-12-01,1,81,False,MO
2015-01-01,3,77,False,MO
2015-02-01,2,93,False,MO
2015-03-01,4,87,False,MO
2015-04-01,2,99,False,MO
2015-05-01,1,83,False,MO
2015-06-01,2,82,False,MO
2015-07-01,2,72,False,MO
2015-08-01,3,88,False,MO
2015-09-01,3,90,False,MO
2015-10-01,2,80,False,MO
2015-11-01,3,99,False,MO
2015-12-01,4,89,False,MO
2016-01-01,2,82,False,MO
2016-02-01,4,92,False,MO
2016-03-01,2,91,False,MO
2016-04-01,1,100,False,MO
2016-05-01,1,82,False,MO
2016-06-01,3,78,False,MO
2016-07-01,3,81,False,MO
2016-08-01,3,81,False,MO
2016-09-01,4,84,False,MO
2016-10-01,2,96,False,MO
2016-11-01,3,90,False,MO
2016-12-01,1,81,False,MO
2017-01-01,4,83,False,MO
2017-02-01,3,94,False,MO
2017-03-01,2,96,False,MO
2017-04-01,3,97,False,MO
2017-05-01,3,80,False,MO
2017-06-01,1,70,False,MO
2017-07-01,3,82,False,MO
2017-08-01,2,73,False,MO
2017-09-01,3,88,False,MO
2017-10-01,2,86,False,MO
2017-11-01,2,86,False,MO
2017-12-01,2,94,False,MO
2018-01-01,3,82,False,MO
2018-02-01,3,88,False,MO
2018-03-01,4,93,False,MO
2018-04-01,1,90,False,MO
2018-05-01,1,100,False,MO
2018-06-01,3,90,False,MO
2018-07-01,4,93,False,MO
2018-08-01,1,94,False,MO
2018-09-01,3,88,False,MO
2018-10-01,4,91,False,MO
2018-11-01,3,92,False,MO
2018-12-01,2,85,False,MO
2019-01-01,2,99,False,MO
2011-01-01,0,62,False,MT
2011-02-01,4,78,False,MT
2011-03-01,0,51,False,MT
2011-04-01,8,50,False,MT
2011-05-01,0,59,False,MT
2011-06-01,0,61,False,MT
2011-07-01,0,71,False,MT
2011-08-01,4,65,False,MT
2011-09-01,4,47,False,MT
2011-10-01,0,64,False,MT
2011-11-01,0,56,False,MT
2011-12-01,0,100,False,MT
2012-01-01,0,62,False,MT
2012-02-01,4,53,False,MT
2012-03-01,3,35,False,MT
2012-04-01,0,67,False,MT
2012-05-01,0,48,False,MT
2012-06-01,0,55,False,MT
2012-07-01,8,72,False,MT
2012-08-01,4,83,False,MT
2012-09-01,7,67,False,MT
2012-10-01,3,47,False,MT
2012-11-01,3,72,False,MT
2012-12-01,6,55,False,MT
2013-01-01,0,56,False,MT
2013-02-01,0,77,False,MT
2013-03-01,0,69,False,MT
2013-04-01,0,55,False,MT
2013-05-01,0,42,False,MT
2013-06-01,3,40,False,MT
2013-07-01,0,34,False,MT
2013-08-01,0,30,False,MT
2013-09-01,3,52,False,MT
2013-10-01,0,60,False,MT
2013-11-01,0,73,False,MT
2013-12-01,0,54,False,MT
2014-01-01,3,46,False,MT
2014-02-01,0,51,False,MT
2014-03-01,0,51,False,MT
2014-04-01,0,77,False,MT
2014-05-01,0,76,False,MT
2014-06-01,0,59,False,MT
2014-07-01,0,34,False,MT
2014-08-01,0,72,False,MT
2014-09-01,0,63,False,MT
2014-10-01,3,69,False,MT
2014-11-01,0,62,False,MT
2014-12-01,0,70,False,MT
2015-01-01,0,77,False,MT
2015-02-01,0,65,False,MT
2015-03-01,0,66,False,MT
2015-04-01,0,74,False,MT
2015-05-01,3,67,False,MT
2015-06-01,0,51,False,MT
2015-07-01,5,62,False,MT
2015-08-01,3,45,False,MT
2015-09-01,0,53,False,MT
2015-10-01,2,56,False,MT
2015-11-01,2,47,False,MT
2015-12-01,0,62,False,MT
2016-01-01,0,56,False,MT
2016-02-01,2,53,False,MT
2016-03-01,2,60,False,MT
2016-04-01,2,55,False,MT
2016-05-01,4,50,False,MT
2016-06-01,0,51,False,MT
2016-07-01,2,67,False,MT
2016-08-01,2,55,False,MT
2016-09-01,2,57,False,MT
2016-10-01,0,45,False,MT
2016-11-01,0,53,False,MT
2016-12-01,4,31,False,MT
2017-01-01,2,67,False,MT
2017-02-01,10,60,False,MT
2017-03-01,0,59,False,MT
2017-04-01,2,63,False,MT
2017-05-01,0,73,False,MT
2017-06-01,0,32,False,MT
2017-07-01,0,48,False,MT
2017-08-01,4,41,False,MT
2017-09-01,2,51,False,MT
2017-10-01,2,62,False,MT
2017-11-01,0,48,False,MT
2017-12-01,0,56,False,MT
2018-01-01,0,38,False,MT
2018-02-01,4,45,False,MT
2018-03-01,3,54,False,MT
2018-04-01,2,62,False,MT
2018-05-01,0,66,False,MT
