date,online masters,isPartial,State
2016-04-10,37,False,MN
2016-04-17,48,False,MN
2016-04-24,34,False,MN
2016-05-01,12,False,MN
2016-05-08,0,False,MN
2016-05-15,13,False,MN
2016-05-22,0,False,MN
2016-05-29,13,False,MN
2016-06-05,13,False,MN
2016-06-12,13,False,MN
2016-06-19,13,False,MN
2016-06-26,14,False,MN
2016-07-03,14,False,MN
2016-07-10,27,False,MN
2016-07-17,27,False,MN
2016-07-24,0,False,MN
2016-07-31,27,False,MN
2016-08-07,0,False,MN
2016-08-14,100,False,MN
2016-08-21,41,False,MN
2016-08-28,0,False,MN
2016-09-04,26,False,MN
2016-09-11,12,False,MN
2016-09-18,12,False,MN
2016-09-25,12,False,MN
2016-10-02,12,False,MN
2016-10-09,0,False,MN
2016-10-16,13,False,MN
2016-10-23,60,False,MN
2016-10-30,12,False,MN
2016-11-06,34,False,MN
2016-11-13,23,False,MN
2016-11-20,0,False,MN
2016-11-27,33,False,MN
2016-12-04,23,False,MN
2016-12-11,23,False,MN
2016-12-18,12,False,MN
2016-12-25,13,False,MN
2017-01-01,46,False,MN
2017-01-08,11,False,MN
2017-01-15,0,False,MN
2017-01-22,0,False,MN
2017-01-29,22,False,MN
2017-02-05,22,False,MN
2017-02-12,0,False,MN
2017-02-19,77,False,MN
2017-02-26,0,False,MN
2017-03-05,21,False,MN
2017-03-12,11,False,MN
2017-03-19,11,False,MN
2017-03-26,11,False,MN
2017-04-02,22,False,MN
2017-04-09,44,False,MN
2017-04-16,55,False,MN
2017-04-23,11,False,MN
2017-04-30,22,False,MN
2017-05-07,47,False,MN
2017-05-14,12,False,MN
2017-05-21,12,False,MN
2017-05-28,12,False,MN
2017-06-04,25,False,MN
2017-06-11,48,False,MN
2017-06-18,12,False,MN
2017-06-25,13,False,MN
2017-07-02,13,False,MN
2017-07-09,0,False,MN
2017-07-16,60,False,MN
2017-07-23,0,False,MN
2017-07-30,12,False,MN
2017-08-06,12,False,MN
2017-08-13,71,False,MN
2017-08-20,12,False,MN
2017-08-27,12,False,MN
2017-09-03,35,False,MN
2017-09-10,54,False,MN
2017-09-17,22,False,MN
2017-09-24,33,False,MN
2017-10-01,32,False,MN
2017-10-08,21,False,MN
2017-10-15,22,False,MN
2017-10-22,61,False,MN
2017-10-29,29,False,MN
2017-11-05,31,False,MN
2017-11-12,21,False,MN
2017-11-19,11,False,MN
2017-11-26,0,False,MN
2017-12-03,21,False,MN
2017-12-10,21,False,MN
2017-12-17,11,False,MN
2017-12-24,0,False,MN
2017-12-31,22,False,MN
2018-01-07,10,False,MN
2018-01-14,10,False,MN
2018-01-21,11,False,MN
2018-01-28,42,False,MN
2018-02-04,31,False,MN
2018-02-11,11,False,MN
2018-02-18,11,False,MN
2018-02-25,31,False,MN
2018-03-04,31,False,MN
2018-03-11,21,False,MN
2018-03-18,42,False,MN
2018-03-25,11,False,MN
2018-04-01,84,False,MN
2018-04-08,30,False,MN
2018-04-15,21,False,MN
2018-04-22,32,False,MN
2018-04-29,54,False,MN
2018-05-06,32,False,MN
2018-05-13,22,False,MN
2018-05-20,11,False,MN
2018-05-27,34,False,MN
2018-06-03,68,False,MN
2018-06-10,0,False,MN
2018-06-17,11,False,MN
2018-06-24,0,False,MN
2018-07-01,24,False,MN
2018-07-08,22,False,MN
2018-07-15,11,False,MN
2018-07-22,12,False,MN
2018-07-29,34,False,MN
2018-08-05,46,False,MN
2018-08-12,23,False,MN
2018-08-19,0,False,MN
2018-08-26,23,False,MN
2018-09-02,57,False,MN
2018-09-09,22,False,MN
2018-09-16,21,False,MN
2018-09-23,33,False,MN
2018-09-30,33,False,MN
2018-10-07,21,False,MN
2018-10-14,23,False,MN
2018-10-21,33,False,MN
2018-10-28,33,False,MN
2018-11-04,10,False,MN
2018-11-11,32,False,MN
2018-11-18,0,False,MN
2018-11-25,61,False,MN
2018-12-02,11,False,MN
2018-12-09,21,False,MN
2018-12-16,0,False,MN
2018-12-23,0,False,MN
2018-12-30,22,False,MN
2015-01-04,24,False,MS
2015-01-11,23,False,MS
2015-01-18,23,False,MS
2015-01-25,0,False,MS
2015-02-01,0,False,MS
2015-02-08,0,False,MS
2015-02-15,23,False,MS
2015-02-22,44,False,MS
2015-03-01,0,False,MS
2015-03-08,34,False,MS
2015-03-15,30,False,MS
2015-03-22,100,False,MS
2015-03-29,0,False,MS
2015-04-05,62,False,MS
2015-04-12,0,False,MS
2015-04-19,0,False,MS
2015-04-26,0,False,MS
2015-05-03,33,False,MS
2015-05-10,34,False,MS
2015-05-17,0,False,MS
2015-05-24,0,False,MS
2015-05-31,37,False,MS
2015-06-07,0,False,MS
2015-06-14,0,False,MS
2015-06-21,0,False,MS
2015-06-28,0,False,MS
2015-07-05,0,False,MS
2015-07-12,0,False,MS
2015-07-19,0,False,MS
2015-07-26,27,False,MS
2015-08-02,54,False,MS
2015-08-09,0,False,MS
2015-08-16,24,False,MS
2015-08-23,0,False,MS
2015-08-30,47,False,MS
2015-09-06,0,False,MS
2015-09-13,24,False,MS
2015-09-20,48,False,MS
2015-09-27,0,False,MS
2015-10-04,25,False,MS
2015-10-11,0,False,MS
2015-10-18,23,False,MS
2015-10-25,0,False,MS
2015-11-01,0,False,MS
2015-11-08,0,False,MS
2015-11-15,0,False,MS
2015-11-22,27,False,MS
2015-11-29,0,False,MS
2015-12-06,0,False,MS
2015-12-13,24,False,MS
2015-12-20,28,False,MS
2015-12-27,24,False,MS
2016-01-03,33,False,MS
2016-01-10,0,False,MS
2016-01-17,16,False,MS
2016-01-24,0,False,MS
2016-01-31,0,False,MS
2016-02-07,15,False,MS
2016-02-14,0,False,MS
2016-02-21,0,False,MS
2016-02-28,0,False,MS
2016-03-06,0,False,MS
2016-03-13,32,False,MS
2016-03-20,16,False,MS
2016-03-27,0,False,MS
2016-04-03,15,False,MS
2016-04-10,44,False,MS
2016-04-17,15,False,MS
2016-04-24,46,False,MS
2016-05-01,64,False,MS
2016-05-08,0,False,MS
2016-05-15,0,False,MS
2016-05-22,0,False,MS
2016-05-29,0,False,MS
2016-06-05,17,False,MS
2016-06-12,33,False,MS
2016-06-19,17,False,MS
2016-06-26,17,False,MS
2016-07-03,0,False,MS
2016-07-10,0,False,MS
2016-07-17,17,False,MS
2016-07-24,16,False,MS
2016-07-31,0,False,MS
2016-08-07,0,False,MS
2016-08-14,0,False,MS
2016-08-21,0,False,MS
2016-08-28,0,False,MS
2016-09-04,0,False,MS
2016-09-11,0,False,MS
2016-09-18,15,False,MS
2016-09-25,30,False,MS
2016-10-02,30,False,MS
2016-10-09,16,False,MS
2016-10-16,0,False,MS
2016-10-23,15,False,MS
2016-10-30,0,False,MS
2016-11-06,14,False,MS
2016-11-13,60,False,MS
2016-11-20,16,False,MS
2016-11-27,0,False,MS
2016-12-04,0,False,MS
2016-12-11,0,False,MS
2016-12-18,0,False,MS
2016-12-25,0,False,MS
2017-01-01,0,False,MS
2017-01-08,0,False,MS
2017-01-15,0,False,MS
2017-01-22,0,False,MS
2017-01-29,14,False,MS
2017-02-05,13,False,MS
2017-02-12,0,False,MS
2017-02-19,0,False,MS
2017-02-26,0,False,MS
2017-03-05,13,False,MS
2017-03-12,29,False,MS
2017-03-19,14,False,MS
2017-03-26,28,False,MS
2017-04-02,0,False,MS
2017-04-09,0,False,MS
2017-04-16,14,False,MS
2017-04-23,28,False,MS
2017-04-30,27,False,MS
2017-05-07,14,False,MS
2017-05-14,15,False,MS
2017-05-21,0,False,MS
2017-05-28,0,False,MS
2017-06-04,0,False,MS
2017-06-11,0,False,MS
2017-06-18,14,False,MS
2017-06-25,0,False,MS
2017-07-02,16,False,MS
2017-07-09,15,False,MS
2017-07-16,62,False,MS
2017-07-23,15,False,MS
2017-07-30,0,False,MS
2017-08-06,29,False,MS
2017-08-13,14,False,MS
2017-08-20,0,False,MS
2017-08-27,0,False,MS
2017-09-03,0,False,MS
2017-09-10,40,False,MS
2017-09-17,0,False,MS
2017-09-24,27,False,MS
2017-10-01,0,False,MS
2017-10-08,0,False,MS
2017-10-15,0,False,MS
2017-10-22,13,False,MS
2017-10-29,27,False,MS
2017-11-05,0,False,MS
2017-11-12,40,False,MS
2017-11-19,0,False,MS
2017-11-26,0,False,MS
2017-12-03,39,False,MS
2017-12-10,14,False,MS
2017-12-17,14,False,MS
2017-12-24,0,False,MS
2017-12-31,28,False,MS
2018-01-07,13,False,MS
2018-01-14,0,False,MS
2018-01-21,39,False,MS
2018-01-28,0,False,MS
2018-02-04,0,False,MS
2018-02-11,0,False,MS
2018-02-18,12,False,MS
2018-02-25,25,False,MS
2018-03-04,13,False,MS
2018-03-11,0,False,MS
2018-03-18,13,False,MS
2018-03-25,0,False,MS
2018-04-01,13,False,MS
2018-04-08,0,False,MS
2018-04-15,26,False,MS
2018-04-22,13,False,MS
2018-04-29,13,False,MS
2018-05-06,0,False,MS
2018-05-13,28,False,MS
2018-05-20,14,False,MS
2018-05-27,28,False,MS
2018-06-03,14,False,MS
2018-06-10,13,False,MS
2018-06-17,42,False,MS
2018-06-24,0,False,MS
2018-07-01,29,False,MS
2018-07-08,14,False,MS
2018-07-15,28,False,MS
2018-07-22,0,False,MS
2018-07-29,0,False,MS
2018-08-05,27,False,MS
2018-08-12,13,False,MS
2018-08-19,0,False,MS
2018-08-26,27,False,MS
2018-09-02,26,False,MS
2018-09-09,39,False,MS
2018-09-16,13,False,MS
2018-09-23,26,False,MS
2018-09-30,0,False,MS
2018-10-07,28,False,MS
2018-10-14,0,False,MS
2018-10-21,55,False,MS
2018-10-28,28,False,MS
2018-11-04,0,False,MS
2018-11-11,27,False,MS
2018-11-18,0,False,MS
2018-11-25,38,False,MS
2018-12-02,0,False,MS
2018-12-09,0,False,MS
2018-12-16,14,False,MS
2018-12-23,0,False,MS
2018-12-30,14,False,MS
2015-01-04,50,False,MO
2015-01-11,16,False,MO
2015-01-18,0,False,MO
2015-01-25,32,False,MO
2015-02-01,47,False,MO
2015-02-08,16,False,MO
2015-02-15,16,False,MO
2015-02-22,16,False,MO
2015-03-01,0,False,MO
2015-03-08,33,False,MO
2015-03-15,33,False,MO
2015-03-22,18,False,MO
2015-03-29,68,False,MO
2015-04-05,49,False,MO
2015-04-12,33,False,MO
2015-04-19,50,False,MO
2015-04-26,0,False,MO
2015-05-03,17,False,MO
2015-05-10,51,False,MO
2015-05-17,18,False,MO
2015-05-24,56,False,MO
2015-05-31,54,False,MO
2015-06-07,18,False,MO
2015-06-14,35,False,MO
2015-06-21,18,False,MO
2015-06-28,0,False,MO
2015-07-05,53,False,MO
2015-07-12,53,False,MO
2015-07-19,37,False,MO
2015-07-26,35,False,MO
2015-08-02,36,False,MO
2015-08-09,36,False,MO
2015-08-16,34,False,MO
2015-08-23,32,False,MO
2015-08-30,32,False,MO
2015-09-06,16,False,MO
2015-09-13,16,False,MO
2015-09-20,32,False,MO
2015-09-27,32,False,MO
2015-10-04,16,False,MO
2015-10-11,43,False,MO
2015-10-18,41,False,MO
2015-10-25,27,False,MO
2015-11-01,90,False,MO
2015-11-08,16,False,MO
2015-11-15,30,False,MO
2015-11-22,0,False,MO
2015-11-29,15,False,MO
2015-12-06,15,False,MO
2015-12-13,16,False,MO
2015-12-20,19,False,MO
2015-12-27,52,False,MO
2016-01-03,68,False,MO
2016-01-10,13,False,MO
2016-01-17,66,False,MO
2016-01-24,26,False,MO
2016-01-31,37,False,MO
2016-02-07,0,False,MO
2016-02-14,25,False,MO
2016-02-21,37,False,MO
2016-02-28,25,False,MO
2016-03-06,50,False,MO
2016-03-13,12,False,MO
2016-03-20,65,False,MO
2016-03-27,52,False,MO
2016-04-03,49,False,MO
2016-04-10,0,False,MO
2016-04-17,38,False,MO
2016-04-24,24,False,MO
2016-05-01,88,False,MO
2016-05-08,0,False,MO
2016-05-15,13,False,MO
2016-05-22,13,False,MO
2016-05-29,28,False,MO
2016-06-05,27,False,MO
2016-06-12,0,False,MO
2016-06-19,13,False,MO
2016-06-26,27,False,MO
2016-07-03,27,False,MO
2016-07-10,40,False,MO
2016-07-17,14,False,MO
2016-07-24,27,False,MO
2016-07-31,40,False,MO
2016-08-07,14,False,MO
2016-08-14,56,False,MO
2016-08-21,13,False,MO
2016-08-28,25,False,MO
2016-09-04,0,False,MO
2016-09-11,12,False,MO
2016-09-18,0,False,MO
2016-09-25,25,False,MO
2016-10-02,0,False,MO
2016-10-09,25,False,MO
2016-10-16,25,False,MO
2016-10-23,37,False,MO
2016-10-30,25,False,MO
2016-11-06,23,False,MO
2016-11-13,24,False,MO
2016-11-20,51,False,MO
2016-11-27,0,False,MO
2016-12-04,33,False,MO
2016-12-11,11,False,MO
2016-12-18,37,False,MO
2016-12-25,13,False,MO
2017-01-01,60,False,MO
2017-01-08,34,False,MO
2017-01-15,22,False,MO
2017-01-22,22,False,MO
2017-01-29,11,False,MO
2017-02-05,43,False,MO
2017-02-12,22,False,MO
2017-02-19,44,False,MO
2017-02-26,32,False,MO
2017-03-05,32,False,MO
2017-03-12,22,False,MO
2017-03-19,11,False,MO
2017-03-26,45,False,MO
2017-04-02,22,False,MO
2017-04-09,23,False,MO
2017-04-16,11,False,MO
2017-04-23,45,False,MO
2017-04-30,66,False,MO
2017-05-07,12,False,MO
2017-05-14,50,False,MO
2017-05-21,38,False,MO
2017-05-28,26,False,MO
2017-06-04,26,False,MO
2017-06-11,62,False,MO
2017-06-18,36,False,MO
2017-06-25,26,False,MO
2017-07-02,40,False,MO
2017-07-09,100,False,MO
2017-07-16,12,False,MO
2017-07-23,37,False,MO
2017-07-30,59,False,MO
2017-08-06,24,False,MO
2017-08-13,24,False,MO
2017-08-20,34,False,MO
2017-08-27,34,False,MO
2017-09-03,44,False,MO
2017-09-10,32,False,MO
2017-09-17,22,False,MO
2017-09-24,11,False,MO
2017-10-01,0,False,MO
2017-10-08,0,False,MO
2017-10-15,11,False,MO
2017-10-22,23,False,MO
2017-10-29,45,False,MO
2017-11-05,44,False,MO
2017-11-12,21,False,MO
2017-11-19,23,False,MO
2017-11-26,42,False,MO
2017-12-03,21,False,MO
2017-12-10,0,False,MO
2017-12-17,23,False,MO
2017-12-24,13,False,MO
2017-12-31,12,False,MO
2018-01-07,43,False,MO
2018-01-14,0,False,MO
2018-01-21,11,False,MO
2018-01-28,0,False,MO
2018-02-04,31,False,MO
2018-02-11,0,False,MO
2018-02-18,21,False,MO
2018-02-25,43,False,MO
2018-03-04,32,False,MO
2018-03-11,11,False,MO
2018-03-18,0,False,MO
2018-03-25,0,False,MO
2018-04-01,32,False,MO
2018-04-08,11,False,MO
2018-04-15,22,False,MO
2018-04-22,11,False,MO
2018-04-29,33,False,MO
2018-05-06,11,False,MO
2018-05-13,45,False,MO
2018-05-20,48,False,MO
2018-05-27,37,False,MO
2018-06-03,12,False,MO
2018-06-10,68,False,MO
2018-06-17,23,False,MO
2018-06-24,23,False,MO
2018-07-01,24,False,MO
2018-07-08,35,False,MO
2018-07-15,0,False,MO
2018-07-22,12,False,MO
2018-07-29,23,False,MO
2018-08-05,23,False,MO
2018-08-12,35,False,MO
2018-08-19,22,False,MO
2018-08-26,11,False,MO
2018-09-02,22,False,MO
2018-09-09,44,False,MO
2018-09-16,22,False,MO
2018-09-23,23,False,MO
2018-09-30,34,False,MO
2018-10-07,34,False,MO
2018-10-14,23,False,MO
2018-10-21,23,False,MO
2018-10-28,11,False,MO
2018-11-04,0,False,MO
2018-11-11,22,False,MO
2018-11-18,23,False,MO
2018-11-25,11,False,MO
2018-12-02,43,False,MO
2018-12-09,11,False,MO
2018-12-16,44,False,MO
2018-12-23,13,False,MO
2018-12-30,23,False,MO
2015-01-04,0,False,MT
2015-01-11,39,False,MT
2015-01-18,0,False,MT
2015-01-25,39,False,MT
2015-02-01,0,False,MT
2015-02-08,0,False,MT
2015-02-15,38,False,MT
2015-02-22,0,False,MT
2015-03-01,0,False,MT
2015-03-08,0,False,MT
2015-03-15,0,False,MT
2015-03-22,0,False,MT
2015-03-29,0,False,MT
2015-04-05,38,False,MT
2015-04-12,0,False,MT
2015-04-19,0,False,MT
2015-04-26,38,False,MT
2015-05-03,0,False,MT
2015-05-10,0,False,MT
2015-05-17,0,False,MT
2015-05-24,0,False,MT
2015-05-31,0,False,MT
2015-06-07,0,False,MT
2015-06-14,0,False,MT
2015-06-21,0,False,MT
2015-06-28,41,False,MT
2015-07-05,39,False,MT
2015-07-12,0,False,MT
2015-07-19,0,False,MT
2015-07-26,0,False,MT
2015-08-02,0,False,MT
2015-08-09,0,False,MT
2015-08-16,0,False,MT
2015-08-23,0,False,MT
2015-08-30,0,False,MT
2015-09-06,37,False,MT
2015-09-13,0,False,MT
2015-09-20,0,False,MT
2015-09-27,0,False,MT
2015-10-04,0,False,MT
2015-10-11,0,False,MT
2015-10-18,0,False,MT
2015-10-25,100,False,MT
2015-11-01,0,False,MT
2015-11-08,0,False,MT
2015-11-15,0,False,MT
2015-11-22,0,False,MT
2015-11-29,31,False,MT
2015-12-06,0,False,MT
2015-12-13,0,False,MT
2015-12-20,0,False,MT
2015-12-27,0,False,MT
2016-01-03,0,False,MT
2016-01-10,0,False,MT
2016-01-17,31,False,MT
2016-01-24,0,False,MT
2016-01-31,0,False,MT
2016-02-07,0,False,MT
2016-02-14,0,False,MT
2016-02-21,30,False,MT
2016-02-28,31,False,MT
2016-03-06,0,False,MT
2016-03-13,31,False,MT
2016-03-20,0,False,MT
2016-03-27,0,False,MT
2016-04-03,65,False,MT
2016-04-10,0,False,MT
2016-04-17,32,False,MT
2016-04-24,0,False,MT
2016-05-01,0,False,MT
2016-05-08,0,False,MT
2016-05-15,0,False,MT
2016-05-22,32,False,MT
2016-05-29,34,False,MT
2016-06-05,33,False,MT
2016-06-12,0,False,MT
2016-06-19,67,False,MT
2016-06-26,0,False,MT
2016-07-03,0,False,MT
2016-07-10,0,False,MT
2016-07-17,0,False,MT
2016-07-24,0,False,MT
2016-07-31,0,False,MT
2016-08-07,0,False,MT
2016-08-14,0,False,MT
2016-08-21,33,False,MT
2016-08-28,0,False,MT
2016-09-04,31,False,MT
2016-09-11,0,False,MT
2016-09-18,29,False,MT
2016-09-25,31,False,MT
2016-10-02,0,False,MT
2016-10-09,30,False,MT
2016-10-16,0,False,MT
2016-10-23,0,False,MT
2016-10-30,0,False,MT
2016-11-06,29,False,MT
2016-11-13,0,False,MT
2016-11-20,0,False,MT
2016-11-27,0,False,MT
2016-12-04,0,False,MT
2016-12-11,28,False,MT
2016-12-18,0,False,MT
2016-12-25,0,False,MT
2017-01-01,0,False,MT
2017-01-08,0,False,MT
2017-01-15,28,False,MT
2017-01-22,0,False,MT
2017-01-29,0,False,MT
2017-02-05,0,False,MT
2017-02-12,0,False,MT
2017-02-19,0,False,MT
2017-02-26,0,False,MT
2017-03-05,0,False,MT
2017-03-12,0,False,MT
2017-03-19,28,False,MT
2017-03-26,27,False,MT
2017-04-02,0,False,MT
2017-04-09,55,False,MT
2017-04-16,28,False,MT
2017-04-23,27,False,MT
2017-04-30,28,False,MT
2017-05-07,58,False,MT
2017-05-14,30,False,MT
2017-05-21,0,False,MT
2017-05-28,64,False,MT
2017-06-04,0,False,MT
2017-06-11,0,False,MT
2017-06-18,0,False,MT
2017-06-25,0,False,MT
2017-07-02,0,False,MT
2017-07-09,30,False,MT
2017-07-16,0,False,MT
2017-07-23,29,False,MT
2017-07-30,0,False,MT
2017-08-06,0,False,MT
2017-08-13,0,False,MT
2017-08-20,0,False,MT
2017-08-27,0,False,MT
2017-09-03,26,False,MT
2017-09-10,0,False,MT
2017-09-17,27,False,MT
2017-09-24,0,False,MT
2017-10-01,0,False,MT
2017-10-08,0,False,MT
2017-10-15,0,False,MT
2017-10-22,0,False,MT
2017-10-29,0,False,MT
2017-11-05,0,False,MT
2017-11-12,0,False,MT
2017-11-19,0,False,MT
2017-11-26,26,False,MT
2017-12-03,26,False,MT
2017-12-10,26,False,MT
2017-12-17,0,False,MT
2017-12-24,0,False,MT
2017-12-31,0,False,MT
2018-01-07,0,False,MT
2018-01-14,0,False,MT
2018-01-21,0,False,MT
2018-01-28,0,False,MT
2018-02-04,0,False,MT
2018-02-11,25,False,MT
2018-02-18,0,False,MT
2018-02-25,0,False,MT
2018-03-04,25,False,MT
2018-03-11,26,False,MT
2018-03-18,0,False,MT
2018-03-25,26,False,MT
2018-04-01,0,False,MT
2018-04-08,0,False,MT
2018-04-15,26,False,MT
2018-04-22,26,False,MT
2018-04-29,0,False,MT
2018-05-06,0,False,MT
2018-05-13,26,False,MT
2018-05-20,0,False,MT
2018-05-27,0,False,MT
2018-06-03,27,False,MT
2018-06-10,0,False,MT
2018-06-17,0,False,MT
2018-06-24,0,False,MT
2018-07-01,27,False,MT
2018-07-08,0,False,MT
2018-07-15,52,False,MT
2018-07-22,26,False,MT
2018-07-29,0,False,MT
2018-08-05,0,False,MT
2018-08-12,26,False,MT
2018-08-19,0,False,MT
2018-08-26,26,False,MT
2018-09-02,0,False,MT
2018-09-09,25,False,MT
2018-09-16,0,False,MT
2018-09-23,0,False,MT
2018-09-30,0,False,MT
2018-10-07,0,False,MT
2018-10-14,0,False,MT
2018-10-21,0,False,MT
2018-10-28,27,False,MT
2018-11-04,0,False,MT
2018-11-11,0,False,MT
2018-11-18,0,False,MT
2018-11-25,0,False,MT
2018-12-02,0,False,MT
2018-12-09,26,False,MT
2018-12-16,0,False,MT
2018-12-23,29,False,MT
2018-12-30,79,False,MT
2015-01-04,0,False,NE
2015-01-11,100,False,NE
2015-01-18,33,False,NE
2015-01-25,0,False,NE
2015-02-01,0,False,NE
2015-02-08,0,False,NE
2015-02-15,30,False,NE
2015-02-22,32,False,NE
2015-03-01,32,False,NE
2015-03-08,0,False,NE
2015-03-15,0,False,NE
2015-03-22,36,False,NE
2015-03-29,0,False,NE
2015-04-05,66,False,NE
2015-04-12,0,False,NE
2015-04-19,0,False,NE
2015-04-26,0,False,NE
2015-05-03,32,False,NE
2015-05-10,33,False,NE
2015-05-17,0,False,NE
2015-05-24,0,False,NE
2015-05-31,0,False,NE
2015-06-07,0,False,NE
2015-06-14,35,False,NE
2015-06-21,0,False,NE
2015-06-28,0,False,NE
2015-07-05,33,False,NE
2015-07-12,0,False,NE
2015-07-19,0,False,NE
2015-07-26,0,False,NE
2015-08-02,0,False,NE
2015-08-09,32,False,NE
2015-08-16,62,False,NE
2015-08-23,30,False,NE
2015-08-30,0,False,NE
2015-09-06,0,False,NE
2015-09-13,0,False,NE
2015-09-20,29,False,NE
2015-09-27,0,False,NE
2015-10-04,0,False,NE
2015-10-11,0,False,NE
2015-10-18,0,False,NE
2015-10-25,0,False,NE
2015-11-01,58,False,NE
2015-11-08,0,False,NE
2015-11-15,0,False,NE
2015-11-22,0,False,NE
2015-11-29,0,False,NE
2015-12-06,28,False,NE
2015-12-13,0,False,NE
2015-12-20,0,False,NE
2015-12-27,31,False,NE
2016-01-03,0,False,NE
2016-01-10,82,False,NE
2016-01-17,28,False,NE
2016-01-24,0,False,NE
2016-01-31,28,False,NE
2016-02-07,28,False,NE
2016-02-14,0,False,NE
2016-02-21,57,False,NE
2016-02-28,0,False,NE
2016-03-06,0,False,NE
2016-03-13,0,False,NE
2016-03-20,0,False,NE
2016-03-27,52,False,NE
2016-04-03,50,False,NE
2016-04-10,0,False,NE
2016-04-17,0,False,NE
2016-04-24,73,False,NE
2016-05-01,25,False,NE
2016-05-08,26,False,NE
2016-05-15,0,False,NE
2016-05-22,79,False,NE
2016-05-29,0,False,NE
2016-06-05,0,False,NE
2016-06-12,0,False,NE
2016-06-19,0,False,NE
2016-06-26,0,False,NE
2016-07-03,28,False,NE
2016-07-10,27,False,NE
2016-07-17,0,False,NE
2016-07-24,28,False,NE
2016-07-31,0,False,NE
2016-08-07,27,False,NE
2016-08-14,27,False,NE
2016-08-21,0,False,NE
2016-08-28,0,False,NE
2016-09-04,0,False,NE
2016-09-11,0,False,NE
2016-09-18,24,False,NE
2016-09-25,0,False,NE
2016-10-02,50,False,NE
2016-10-09,0,False,NE
2016-10-16,0,False,NE
2016-10-23,25,False,NE
2016-10-30,0,False,NE
2016-11-06,0,False,NE
2016-11-13,24,False,NE
2016-11-20,0,False,NE
2016-11-27,0,False,NE
2016-12-04,0,False,NE
2016-12-11,0,False,NE
2016-12-18,0,False,NE
2016-12-25,27,False,NE
2017-01-01,0,False,NE
2017-01-08,24,False,NE
2017-01-15,24,False,NE
2017-01-22,23,False,NE
2017-01-29,23,False,NE
2017-02-05,0,False,NE
2017-02-12,0,False,NE
2017-02-19,0,False,NE
2017-02-26,0,False,NE
2017-03-05,0,False,NE
2017-03-12,0,False,NE
2017-03-19,0,False,NE
2017-03-26,45,False,NE
2017-04-02,0,False,NE
2017-04-09,47,False,NE
2017-04-16,0,False,NE
2017-04-23,0,False,NE
2017-04-30,23,False,NE
2017-05-07,0,False,NE
2017-05-14,48,False,NE
2017-05-21,26,False,NE
2017-05-28,0,False,NE
2017-06-04,0,False,NE
2017-06-11,49,False,NE
2017-06-18,0,False,NE
2017-06-25,26,False,NE
2017-07-02,81,False,NE
2017-07-09,51,False,NE
2017-07-16,0,False,NE
2017-07-23,0,False,NE
2017-07-30,25,False,NE
2017-08-06,0,False,NE
2017-08-13,72,False,NE
2017-08-20,23,False,NE
2017-08-27,0,False,NE
2017-09-03,47,False,NE
2017-09-10,23,False,NE
2017-09-17,0,False,NE
2017-09-24,0,False,NE
2017-10-01,0,False,NE
2017-10-08,45,False,NE
2017-10-15,24,False,NE
2017-10-22,23,False,NE
2017-10-29,23,False,NE
2017-11-05,0,False,NE
2017-11-12,42,False,NE
2017-11-19,22,False,NE
2017-11-26,0,False,NE
2017-12-03,0,False,NE
2017-12-10,0,False,NE
2017-12-17,46,False,NE
2017-12-24,0,False,NE
2017-12-31,0,False,NE
2018-01-07,0,False,NE
2018-01-14,0,False,NE
2018-01-21,21,False,NE
2018-01-28,0,False,NE
2018-02-04,22,False,NE
2018-02-11,65,False,NE
2018-02-18,0,False,NE
2018-02-25,0,False,NE
2018-03-04,22,False,NE
2018-03-11,0,False,NE
2018-03-18,0,False,NE
2018-03-25,0,False,NE
2018-04-01,87,False,NE
2018-04-08,0,False,NE
2018-04-15,0,False,NE
2018-04-22,0,False,NE
2018-04-29,0,False,NE
2018-05-06,23,False,NE
2018-05-13,0,False,NE
2018-05-20,24,False,NE
2018-05-27,25,False,NE
2018-06-03,0,False,NE
2018-06-10,0,False,NE
2018-06-17,0,False,NE
2018-06-24,23,False,NE
2018-07-01,25,False,NE
2018-07-08,0,False,NE
2018-07-15,72,False,NE
2018-07-22,0,False,NE
2018-07-29,24,False,NE
2018-08-05,0,False,NE
2018-08-12,23,False,NE
2018-08-19,0,False,NE
2018-08-26,22,False,NE
2018-09-02,0,False,NE
2018-09-09,21,False,NE
2018-09-16,0,False,NE
2018-09-23,43,False,NE
2018-09-30,0,False,NE
2018-10-07,21,False,NE
2018-10-14,0,False,NE
2018-10-21,0,False,NE
2018-10-28,0,False,NE
2018-11-04,21,False,NE
2018-11-11,46,False,NE
2018-11-18,0,False,NE
2018-11-25,0,False,NE
2018-12-02,0,False,NE
2018-12-09,23,False,NE
2018-12-16,24,False,NE
2018-12-23,0,False,NE
2018-12-30,25,False,NE
2015-01-04,0,False,NV
2015-01-11,0,False,NV
2015-01-18,80,False,NV
2015-01-25,26,False,NV
2015-02-01,0,False,NV
2015-02-08,0,False,NV
2015-02-15,0,False,NV
2015-02-22,0,False,NV
2015-03-01,26,False,NV
2015-03-08,53,False,NV
2015-03-15,0,False,NV
2015-03-22,29,False,NV
2015-03-29,55,False,NV
2015-04-05,27,False,NV
2015-04-12,27,False,NV
2015-04-19,26,False,NV
2015-04-26,53,False,NV
2015-05-03,26,False,NV
2015-05-10,27,False,NV
2015-05-17,52,False,NV
