date,porn,isPartial,State
2017-03-19,60,False,NE
2017-03-26,59,False,NE
2017-04-02,58,False,NE
2017-04-09,60,False,NE
2017-04-16,61,False,NE
2017-04-23,58,False,NE
2017-04-30,60,False,NE
2017-05-07,62,False,NE
2017-05-14,61,False,NE
2017-05-21,64,False,NE
2017-05-28,66,False,NE
2017-06-04,61,False,NE
2017-06-11,62,False,NE
2017-06-18,58,False,NE
2017-06-25,66,False,NE
2017-07-02,73,False,NE
2017-07-09,68,False,NE
2017-07-16,66,False,NE
2017-07-23,63,False,NE
2017-07-30,63,False,NE
2017-08-06,61,False,NE
2017-08-13,60,False,NE
2017-08-20,55,False,NE
2017-08-27,57,False,NE
2017-09-03,56,False,NE
2017-09-10,56,False,NE
2017-09-17,55,False,NE
2017-09-24,55,False,NE
2017-10-01,57,False,NE
2017-10-08,59,False,NE
2017-10-15,57,False,NE
2017-10-22,50,False,NE
2017-10-29,50,False,NE
2017-11-05,54,False,NE
2017-11-12,53,False,NE
2017-11-19,52,False,NE
2017-11-26,50,False,NE
2017-12-03,47,False,NE
2017-12-10,49,False,NE
2017-12-17,50,False,NE
2017-12-24,55,False,NE
2017-12-31,53,False,NE
2018-01-07,50,False,NE
2018-01-14,48,False,NE
2018-01-21,49,False,NE
2018-01-28,44,False,NE
2018-02-04,43,False,NE
2018-02-11,48,False,NE
2018-02-18,50,False,NE
2018-02-25,44,False,NE
2018-03-04,52,False,NE
2018-03-11,48,False,NE
2018-03-18,45,False,NE
2018-03-25,49,False,NE
2018-04-01,44,False,NE
2018-04-08,45,False,NE
2018-04-15,46,False,NE
2018-04-22,44,False,NE
2018-04-29,46,False,NE
2018-05-06,49,False,NE
2018-05-13,43,False,NE
2018-05-20,45,False,NE
2018-05-27,51,False,NE
2018-06-03,52,False,NE
2018-06-10,50,False,NE
2018-06-17,47,False,NE
2018-06-24,48,False,NE
2018-07-01,53,False,NE
2018-07-08,50,False,NE
2018-07-15,47,False,NE
2018-07-22,49,False,NE
2018-07-29,54,False,NE
2018-08-05,46,False,NE
2018-08-12,49,False,NE
2018-08-19,45,False,NE
2018-08-26,39,False,NE
2018-09-02,46,False,NE
2018-09-09,43,False,NE
2018-09-16,47,False,NE
2018-09-23,43,False,NE
2018-09-30,44,False,NE
2018-10-07,45,False,NE
2018-10-14,47,False,NE
2018-10-21,45,False,NE
2018-10-28,47,False,NE
2018-11-04,42,False,NE
2018-11-11,43,False,NE
2018-11-18,46,False,NE
2018-11-25,45,False,NE
2018-12-02,45,False,NE
2018-12-09,43,False,NE
2018-12-16,43,False,NE
2018-12-23,51,False,NE
2018-12-30,54,False,NE
2015-01-04,91,False,NV
2015-01-11,89,False,NV
2015-01-18,94,False,NV
2015-01-25,90,False,NV
2015-02-01,91,False,NV
2015-02-08,88,False,NV
2015-02-15,94,False,NV
2015-02-22,89,False,NV
2015-03-01,81,False,NV
2015-03-08,91,False,NV
2015-03-15,91,False,NV
2015-03-22,83,False,NV
2015-03-29,88,False,NV
2015-04-05,88,False,NV
2015-04-12,95,False,NV
2015-04-19,84,False,NV
2015-04-26,82,False,NV
2015-05-03,91,False,NV
2015-05-10,86,False,NV
2015-05-17,93,False,NV
2015-05-24,99,False,NV
2015-05-31,85,False,NV
2015-06-07,93,False,NV
2015-06-14,87,False,NV
2015-06-21,92,False,NV
2015-06-28,100,False,NV
2015-07-05,95,False,NV
2015-07-12,96,False,NV
2015-07-19,94,False,NV
2015-07-26,92,False,NV
2015-08-02,94,False,NV
2015-08-09,88,False,NV
2015-08-16,88,False,NV
2015-08-23,84,False,NV
2015-08-30,83,False,NV
2015-09-06,86,False,NV
2015-09-13,87,False,NV
2015-09-20,79,False,NV
2015-09-27,78,False,NV
2015-10-04,88,False,NV
2015-10-11,89,False,NV
2015-10-18,83,False,NV
2015-10-25,87,False,NV
2015-11-01,76,False,NV
2015-11-08,86,False,NV
2015-11-15,79,False,NV
2015-11-22,85,False,NV
2015-11-29,82,False,NV
2015-12-06,83,False,NV
2015-12-13,82,False,NV
2015-12-20,92,False,NV
2015-12-27,81,False,NV
2016-01-03,72,False,NV
2016-01-10,72,False,NV
2016-01-17,74,False,NV
2016-01-24,70,False,NV
2016-01-31,75,False,NV
2016-02-07,72,False,NV
2016-02-14,71,False,NV
2016-02-21,69,False,NV
2016-02-28,69,False,NV
2016-03-06,67,False,NV
2016-03-13,77,False,NV
2016-03-20,73,False,NV
2016-03-27,73,False,NV
2016-04-03,73,False,NV
2016-04-10,64,False,NV
2016-04-17,68,False,NV
2016-04-24,66,False,NV
2016-05-01,72,False,NV
2016-05-08,71,False,NV
2016-05-15,70,False,NV
2016-05-22,72,False,NV
2016-05-29,78,False,NV
2016-06-05,70,False,NV
2016-06-12,71,False,NV
2016-06-19,75,False,NV
2016-06-26,75,False,NV
2016-07-03,77,False,NV
2016-07-10,65,False,NV
2016-07-17,74,False,NV
2016-07-24,71,False,NV
2016-07-31,79,False,NV
2016-08-07,71,False,NV
2016-08-14,74,False,NV
2016-08-21,71,False,NV
2016-08-28,71,False,NV
2016-09-04,67,False,NV
2016-09-11,67,False,NV
2016-09-18,65,False,NV
2016-09-25,71,False,NV
2016-10-02,68,False,NV
2016-10-09,65,False,NV
2016-10-16,65,False,NV
2016-10-23,64,False,NV
2016-10-30,64,False,NV
2016-11-06,65,False,NV
2016-11-13,59,False,NV
2016-11-20,69,False,NV
2016-11-27,56,False,NV
2016-12-04,63,False,NV
2016-12-11,67,False,NV
2016-12-18,71,False,NV
2016-12-25,69,False,NV
2017-01-01,64,False,NV
2017-01-08,65,False,NV
2017-01-15,67,False,NV
2017-01-22,66,False,NV
2017-01-29,61,False,NV
2017-02-05,64,False,NV
2017-02-12,63,False,NV
2017-02-19,58,False,NV
2017-02-26,60,False,NV
2017-03-05,62,False,NV
2017-03-12,64,False,NV
2017-03-19,63,False,NV
2017-03-26,62,False,NV
2017-04-02,59,False,NV
2017-04-09,64,False,NV
2017-04-16,62,False,NV
2017-04-23,61,False,NV
2017-04-30,63,False,NV
2017-05-07,61,False,NV
2017-05-14,68,False,NV
2017-05-21,67,False,NV
2017-05-28,63,False,NV
2017-06-04,65,False,NV
2017-06-11,64,False,NV
2017-06-18,67,False,NV
2017-06-25,70,False,NV
2017-07-02,68,False,NV
2017-07-09,71,False,NV
2017-07-16,71,False,NV
2017-07-23,65,False,NV
2017-07-30,64,False,NV
2017-08-06,67,False,NV
2017-08-13,68,False,NV
2017-08-20,58,False,NV
2017-08-27,63,False,NV
2017-09-03,62,False,NV
2017-09-10,63,False,NV
2017-09-17,57,False,NV
2017-09-24,56,False,NV
2017-10-01,58,False,NV
2017-10-08,63,False,NV
2017-10-15,54,False,NV
2017-10-22,61,False,NV
2017-10-29,57,False,NV
2017-11-05,55,False,NV
2017-11-12,56,False,NV
2017-11-19,55,False,NV
2017-11-26,52,False,NV
2017-12-03,54,False,NV
2017-12-10,54,False,NV
2017-12-17,56,False,NV
2017-12-24,57,False,NV
2017-12-31,54,False,NV
2018-01-07,55,False,NV
2018-01-14,51,False,NV
2018-01-21,55,False,NV
2018-01-28,53,False,NV
2018-02-04,48,False,NV
2018-02-11,48,False,NV
2018-02-18,47,False,NV
2018-02-25,47,False,NV
2018-03-04,53,False,NV
2018-03-11,48,False,NV
2018-03-18,48,False,NV
2018-03-25,56,False,NV
2018-04-01,46,False,NV
2018-04-08,47,False,NV
2018-04-15,44,False,NV
2018-04-22,42,False,NV
2018-04-29,47,False,NV
2018-05-06,45,False,NV
2018-05-13,49,False,NV
2018-05-20,46,False,NV
2018-05-27,52,False,NV
2018-06-03,53,False,NV
2018-06-10,51,False,NV
2018-06-17,53,False,NV
2018-06-24,52,False,NV
2018-07-01,55,False,NV
2018-07-08,53,False,NV
2018-07-15,53,False,NV
2018-07-22,51,False,NV
2018-07-29,47,False,NV
2018-08-05,47,False,NV
2018-08-12,49,False,NV
2018-08-19,53,False,NV
2018-08-26,44,False,NV
2018-09-02,49,False,NV
2018-09-09,48,False,NV
2018-09-16,46,False,NV
2018-09-23,46,False,NV
2018-09-30,49,False,NV
2018-10-07,47,False,NV
2018-10-14,44,False,NV
2018-10-21,48,False,NV
2018-10-28,46,False,NV
2018-11-04,46,False,NV
2018-11-11,47,False,NV
2018-11-18,50,False,NV
2018-11-25,45,False,NV
2018-12-02,47,False,NV
2018-12-09,48,False,NV
2018-12-16,50,False,NV
2018-12-23,52,False,NV
2018-12-30,57,False,NV
2015-01-04,90,False,NH
2015-01-11,84,False,NH
2015-01-18,85,False,NH
2015-01-25,87,False,NH
2015-02-01,83,False,NH
2015-02-08,71,False,NH
2015-02-15,89,False,NH
2015-02-22,89,False,NH
2015-03-01,78,False,NH
2015-03-08,83,False,NH
2015-03-15,89,False,NH
2015-03-22,73,False,NH
2015-03-29,81,False,NH
2015-04-05,83,False,NH
2015-04-12,95,False,NH
2015-04-19,77,False,NH
2015-04-26,90,False,NH
2015-05-03,88,False,NH
2015-05-10,99,False,NH
2015-05-17,85,False,NH
2015-05-24,89,False,NH
2015-05-31,86,False,NH
2015-06-07,85,False,NH
2015-06-14,100,False,NH
2015-06-21,81,False,NH
2015-06-28,95,False,NH
2015-07-05,95,False,NH
2015-07-12,92,False,NH
2015-07-19,89,False,NH
2015-07-26,77,False,NH
2015-08-02,89,False,NH
2015-08-09,91,False,NH
2015-08-16,84,False,NH
2015-08-23,98,False,NH
2015-08-30,80,False,NH
2015-09-06,72,False,NH
2015-09-13,70,False,NH
2015-09-20,80,False,NH
2015-09-27,87,False,NH
2015-10-04,78,False,NH
2015-10-11,68,False,NH
2015-10-18,67,False,NH
2015-10-25,78,False,NH
2015-11-01,77,False,NH
2015-11-08,63,False,NH
2015-11-15,67,False,NH
2015-11-22,72,False,NH
2015-11-29,77,False,NH
2015-12-06,85,False,NH
2015-12-13,79,False,NH
2015-12-20,91,False,NH
2015-12-27,79,False,NH
2016-01-03,70,False,NH
2016-01-10,76,False,NH
2016-01-17,74,False,NH
2016-01-24,69,False,NH
2016-01-31,68,False,NH
2016-02-07,63,False,NH
2016-02-14,71,False,NH
2016-02-21,77,False,NH
2016-02-28,72,False,NH
2016-03-06,68,False,NH
2016-03-13,84,False,NH
2016-03-20,71,False,NH
2016-03-27,81,False,NH
2016-04-03,72,False,NH
2016-04-10,68,False,NH
2016-04-17,78,False,NH
2016-04-24,75,False,NH
2016-05-01,67,False,NH
2016-05-08,70,False,NH
2016-05-15,74,False,NH
2016-05-22,75,False,NH
2016-05-29,71,False,NH
2016-06-05,73,False,NH
2016-06-12,83,False,NH
2016-06-19,74,False,NH
2016-06-26,78,False,NH
2016-07-03,78,False,NH
2016-07-10,73,False,NH
2016-07-17,74,False,NH
2016-07-24,84,False,NH
2016-07-31,79,False,NH
2016-08-07,70,False,NH
2016-08-14,77,False,NH
2016-08-21,87,False,NH
2016-08-28,69,False,NH
2016-09-04,68,False,NH
2016-09-11,73,False,NH
2016-09-18,74,False,NH
2016-09-25,74,False,NH
2016-10-02,64,False,NH
2016-10-09,73,False,NH
2016-10-16,70,False,NH
2016-10-23,79,False,NH
2016-10-30,59,False,NH
2016-11-06,54,False,NH
2016-11-13,67,False,NH
2016-11-20,63,False,NH
2016-11-27,68,False,NH
2016-12-04,66,False,NH
2016-12-11,63,False,NH
2016-12-18,67,False,NH
2016-12-25,70,False,NH
2017-01-01,66,False,NH
2017-01-08,66,False,NH
2017-01-15,66,False,NH
2017-01-22,65,False,NH
2017-01-29,61,False,NH
2017-02-05,70,False,NH
2017-02-12,67,False,NH
2017-02-19,63,False,NH
2017-02-26,64,False,NH
2017-03-05,73,False,NH
2017-03-12,70,False,NH
2017-03-19,67,False,NH
2017-03-26,60,False,NH
2017-04-02,61,False,NH
2017-04-09,61,False,NH
2017-04-16,69,False,NH
2017-04-23,71,False,NH
2017-04-30,55,False,NH
2017-05-07,62,False,NH
2017-05-14,77,False,NH
2017-05-21,70,False,NH
2017-05-28,70,False,NH
2017-06-04,59,False,NH
2017-06-11,64,False,NH
2017-06-18,59,False,NH
2017-06-25,75,False,NH
2017-07-02,68,False,NH
2017-07-09,74,False,NH
2017-07-16,77,False,NH
2017-07-23,67,False,NH
2017-07-30,69,False,NH
2017-08-06,69,False,NH
2017-08-13,70,False,NH
2017-08-20,65,False,NH
2017-08-27,64,False,NH
2017-09-03,69,False,NH
2017-09-10,67,False,NH
2017-09-17,66,False,NH
2017-09-24,68,False,NH
2017-10-01,60,False,NH
2017-10-08,57,False,NH
2017-10-15,61,False,NH
2017-10-22,60,False,NH
2017-10-29,60,False,NH
2017-11-05,67,False,NH
2017-11-12,57,False,NH
2017-11-19,56,False,NH
2017-11-26,64,False,NH
2017-12-03,50,False,NH
2017-12-10,54,False,NH
2017-12-17,60,False,NH
2017-12-24,64,False,NH
2017-12-31,58,False,NH
2018-01-07,56,False,NH
2018-01-14,53,False,NH
2018-01-21,50,False,NH
2018-01-28,55,False,NH
2018-02-04,55,False,NH
2018-02-11,45,False,NH
2018-02-18,48,False,NH
2018-02-25,51,False,NH
2018-03-04,49,False,NH
2018-03-11,55,False,NH
2018-03-18,53,False,NH
2018-03-25,51,False,NH
2018-04-01,44,False,NH
2018-04-08,50,False,NH
2018-04-15,54,False,NH
2018-04-22,53,False,NH
2018-04-29,53,False,NH
2018-05-06,53,False,NH
2018-05-13,54,False,NH
2018-05-20,56,False,NH
2018-05-27,50,False,NH
2018-06-03,49,False,NH
2018-06-10,58,False,NH
2018-06-17,56,False,NH
2018-06-24,61,False,NH
2018-07-01,51,False,NH
2018-07-08,57,False,NH
2018-07-15,58,False,NH
2018-07-22,47,False,NH
2018-07-29,53,False,NH
2018-08-05,51,False,NH
2018-08-12,59,False,NH
2018-08-19,63,False,NH
2018-08-26,52,False,NH
2018-09-02,56,False,NH
2018-09-09,46,False,NH
2018-09-16,51,False,NH
2018-09-23,49,False,NH
2018-09-30,51,False,NH
2018-10-07,53,False,NH
2018-10-14,56,False,NH
2018-10-21,55,False,NH
2018-10-28,53,False,NH
2018-11-04,50,False,NH
2018-11-11,51,False,NH
2018-11-18,57,False,NH
2018-11-25,55,False,NH
2018-12-02,50,False,NH
2018-12-09,62,False,NH
2018-12-16,60,False,NH
2018-12-23,59,False,NH
2018-12-30,56,False,NH
2015-01-04,83,False,NJ
2015-01-11,77,False,NJ
2015-01-18,82,False,NJ
2015-01-25,87,False,NJ
2015-02-01,89,False,NJ
2015-02-08,81,False,NJ
2015-02-15,82,False,NJ
2015-02-22,80,False,NJ
2015-03-01,85,False,NJ
2015-03-08,84,False,NJ
2015-03-15,86,False,NJ
2015-03-22,81,False,NJ
2015-03-29,82,False,NJ
2015-04-05,89,False,NJ
2015-04-12,78,False,NJ
2015-04-19,83,False,NJ
2015-04-26,87,False,NJ
2015-05-03,83,False,NJ
2015-05-10,81,False,NJ
2015-05-17,90,False,NJ
2015-05-24,91,False,NJ
2015-05-31,81,False,NJ
2015-06-07,83,False,NJ
2015-06-14,93,False,NJ
2015-06-21,93,False,NJ
2015-06-28,98,False,NJ
2015-07-05,85,False,NJ
2015-07-12,91,False,NJ
2015-07-19,100,False,NJ
2015-07-26,100,False,NJ
2015-08-02,97,False,NJ
2015-08-09,94,False,NJ
2015-08-16,95,False,NJ
2015-08-23,97,False,NJ
2015-08-30,88,False,NJ
2015-09-06,90,False,NJ
2015-09-13,78,False,NJ
2015-09-20,87,False,NJ
2015-09-27,82,False,NJ
2015-10-04,85,False,NJ
2015-10-11,81,False,NJ
2015-10-18,77,False,NJ
2015-10-25,71,False,NJ
2015-11-01,78,False,NJ
2015-11-08,73,False,NJ
2015-11-15,80,False,NJ
2015-11-22,80,False,NJ
2015-11-29,76,False,NJ
2015-12-06,76,False,NJ
2015-12-13,70,False,NJ
2015-12-20,82,False,NJ
2015-12-27,83,False,NJ
2016-01-03,71,False,NJ
2016-01-10,71,False,NJ
2016-01-17,71,False,NJ
2016-01-24,71,False,NJ
2016-01-31,68,False,NJ
2016-02-07,64,False,NJ
2016-02-14,72,False,NJ
2016-02-21,68,False,NJ
2016-02-28,65,False,NJ
2016-03-06,71,False,NJ
2016-03-13,66,False,NJ
2016-03-20,68,False,NJ
2016-03-27,73,False,NJ
2016-04-03,66,False,NJ
2016-04-10,68,False,NJ
2016-04-17,72,False,NJ
2016-04-24,69,False,NJ
2016-05-01,68,False,NJ
2016-05-08,69,False,NJ
2016-05-15,72,False,NJ
2016-05-22,67,False,NJ
2016-05-29,71,False,NJ
2016-06-05,68,False,NJ
2016-06-12,70,False,NJ
2016-06-19,74,False,NJ
2016-06-26,74,False,NJ
2016-07-03,80,False,NJ
2016-07-10,78,False,NJ
2016-07-17,73,False,NJ
2016-07-24,73,False,NJ
2016-07-31,74,False,NJ
2016-08-07,67,False,NJ
2016-08-14,73,False,NJ
2016-08-21,71,False,NJ
2016-08-28,71,False,NJ
2016-09-04,72,False,NJ
2016-09-11,63,False,NJ
2016-09-18,65,False,NJ
2016-09-25,65,False,NJ
2016-10-02,67,False,NJ
2016-10-09,65,False,NJ
2016-10-16,67,False,NJ
2016-10-23,65,False,NJ
2016-10-30,67,False,NJ
2016-11-06,64,False,NJ
2016-11-13,65,False,NJ
2016-11-20,66,False,NJ
2016-11-27,61,False,NJ
2016-12-04,63,False,NJ
2016-12-11,58,False,NJ
2016-12-18,61,False,NJ
2016-12-25,70,False,NJ
2017-01-01,62,False,NJ
2017-01-08,59,False,NJ
2017-01-15,62,False,NJ
2017-01-22,61,False,NJ
2017-01-29,56,False,NJ
2017-02-05,61,False,NJ
2017-02-12,61,False,NJ
2017-02-19,68,False,NJ
2017-02-26,62,False,NJ
2017-03-05,64,False,NJ
2017-03-12,65,False,NJ
2017-03-19,65,False,NJ
2017-03-26,64,False,NJ
2017-04-02,66,False,NJ
2017-04-09,70,False,NJ
2017-04-16,68,False,NJ
2017-04-23,62,False,NJ
2017-04-30,66,False,NJ
2017-05-07,63,False,NJ
2017-05-14,67,False,NJ
2017-05-21,70,False,NJ
2017-05-28,70,False,NJ
2017-06-04,66,False,NJ
2017-06-11,70,False,NJ
2017-06-18,72,False,NJ
2017-06-25,75,False,NJ
2017-07-02,78,False,NJ
2017-07-09,73,False,NJ
2017-07-16,76,False,NJ
2017-07-23,76,False,NJ
2017-07-30,72,False,NJ
2017-08-06,74,False,NJ
2017-08-13,69,False,NJ
2017-08-20,70,False,NJ
2017-08-27,67,False,NJ
2017-09-03,70,False,NJ
2017-09-10,65,False,NJ
2017-09-17,65,False,NJ
2017-09-24,62,False,NJ
2017-10-01,65,False,NJ
2017-10-08,66,False,NJ
2017-10-15,59,False,NJ
2017-10-22,59,False,NJ
2017-10-29,60,False,NJ
2017-11-05,60,False,NJ
2017-11-12,62,False,NJ
2017-11-19,63,False,NJ
2017-11-26,57,False,NJ
2017-12-03,58,False,NJ
2017-12-10,59,False,NJ
2017-12-17,60,False,NJ
2017-12-24,65,False,NJ
2017-12-31,61,False,NJ
2018-01-07,55,False,NJ
2018-01-14,58,False,NJ
2018-01-21,59,False,NJ
2018-01-28,55,False,NJ
2018-02-04,54,False,NJ
2018-02-11,56,False,NJ
2018-02-18,59,False,NJ
2018-02-25,54,False,NJ
2018-03-04,56,False,NJ
2018-03-11,53,False,NJ
2018-03-18,55,False,NJ
2018-03-25,56,False,NJ
2018-04-01,55,False,NJ
2018-04-08,52,False,NJ
2018-04-15,52,False,NJ
2018-04-22,51,False,NJ
2018-04-29,47,False,NJ
2018-05-06,53,False,NJ
2018-05-13,53,False,NJ
2018-05-20,56,False,NJ
2018-05-27,57,False,NJ
2018-06-03,52,False,NJ
2018-06-10,52,False,NJ
2018-06-17,53,False,NJ
2018-06-24,58,False,NJ
2018-07-01,57,False,NJ
2018-07-08,56,False,NJ
2018-07-15,57,False,NJ
2018-07-22,56,False,NJ
2018-07-29,55,False,NJ
2018-08-05,56,False,NJ
2018-08-12,58,False,NJ
2018-08-19,56,False,NJ
2018-08-26,58,False,NJ
2018-09-02,54,False,NJ
2018-09-09,51,False,NJ
2018-09-16,54,False,NJ
2018-09-23,52,False,NJ
2018-09-30,51,False,NJ
2018-10-07,53,False,NJ
2018-10-14,51,False,NJ
2018-10-21,52,False,NJ
2018-10-28,54,False,NJ
2018-11-04,55,False,NJ
2018-11-11,49,False,NJ
2018-11-18,53,False,NJ
2018-11-25,54,False,NJ
2018-12-02,51,False,NJ
2018-12-09,52,False,NJ
2018-12-16,54,False,NJ
2018-12-23,63,False,NJ
2018-12-30,58,False,NJ
2015-01-04,79,False,NM
2015-01-11,86,False,NM
2015-01-18,97,False,NM
2015-01-25,75,False,NM
2015-02-01,73,False,NM
2015-02-08,84,False,NM
2015-02-15,81,False,NM
2015-02-22,83,False,NM
2015-03-01,82,False,NM
2015-03-08,92,False,NM
2015-03-15,70,False,NM
2015-03-22,84,False,NM
2015-03-29,91,False,NM
2015-04-05,91,False,NM
2015-04-12,82,False,NM
2015-04-19,82,False,NM
2015-04-26,74,False,NM
2015-05-03,88,False,NM
2015-05-10,98,False,NM
2015-05-17,93,False,NM
2015-05-24,99,False,NM
2015-05-31,86,False,NM
2015-06-07,99,False,NM
2015-06-14,100,False,NM
2015-06-21,99,False,NM
2015-06-28,90,False,NM
2015-07-05,99,False,NM
2015-07-12,96,False,NM
2015-07-19,94,False,NM
2015-07-26,94,False,NM
2015-08-02,89,False,NM
2015-08-09,83,False,NM
2015-08-16,82,False,NM
2015-08-23,83,False,NM
2015-08-30,84,False,NM
2015-09-06,92,False,NM
2015-09-13,76,False,NM
2015-09-20,81,False,NM
2015-09-27,79,False,NM
2015-10-04,75,False,NM
2015-10-11,77,False,NM
2015-10-18,78,False,NM
2015-10-25,92,False,NM
2015-11-01,82,False,NM
2015-11-08,76,False,NM
2015-11-15,84,False,NM
2015-11-22,95,False,NM
2015-11-29,76,False,NM
2015-12-06,84,False,NM
2015-12-13,80,False,NM
2015-12-20,89,False,NM
2015-12-27,98,False,NM
2016-01-03,84,False,NM
2016-01-10,74,False,NM
2016-01-17,84,False,NM
2016-01-24,72,False,NM
2016-01-31,79,False,NM
2016-02-07,74,False,NM
2016-02-14,74,False,NM
2016-02-21,76,False,NM
2016-02-28,72,False,NM
2016-03-06,72,False,NM
2016-03-13,79,False,NM
2016-03-20,78,False,NM
2016-03-27,87,False,NM
2016-04-03,67,False,NM
2016-04-10,80,False,NM
2016-04-17,81,False,NM
2016-04-24,88,False,NM
2016-05-01,83,False,NM
2016-05-08,83,False,NM
2016-05-15,91,False,NM
2016-05-22,85,False,NM
2016-05-29,91,False,NM
2016-06-05,96,False,NM
2016-06-12,85,False,NM
2016-06-19,88,False,NM
2016-06-26,86,False,NM
2016-07-03,92,False,NM
2016-07-10,95,False,NM
2016-07-17,91,False,NM
2016-07-24,90,False,NM
2016-07-31,94,False,NM
2016-08-07,77,False,NM
2016-08-14,83,False,NM
2016-08-21,78,False,NM
2016-08-28,80,False,NM
2016-09-04,85,False,NM
2016-09-11,81,False,NM
2016-09-18,75,False,NM
2016-09-25,71,False,NM
2016-10-02,78,False,NM
2016-10-09,63,False,NM
2016-10-16,78,False,NM
2016-10-23,74,False,NM
2016-10-30,84,False,NM
2016-11-06,76,False,NM
2016-11-13,69,False,NM
2016-11-20,75,False,NM
2016-11-27,70,False,NM
2016-12-04,71,False,NM
2016-12-11,80,False,NM
2016-12-18,79,False,NM
2016-12-25,81,False,NM
2017-01-01,74,False,NM
2017-01-08,63,False,NM
2017-01-15,72,False,NM
2017-01-22,70,False,NM
2017-01-29,61,False,NM
2017-02-05,74,False,NM
2017-02-12,64,False,NM
2017-02-19,69,False,NM
2017-02-26,73,False,NM
2017-03-05,68,False,NM
2017-03-12,79,False,NM
2017-03-19,76,False,NM
2017-03-26,70,False,NM
2017-04-02,66,False,NM
2017-04-09,74,False,NM
2017-04-16,72,False,NM
2017-04-23,68,False,NM
2017-04-30,69,False,NM
2017-05-07,67,False,NM
2017-05-14,76,False,NM
2017-05-21,76,False,NM
2017-05-28,78,False,NM
2017-06-04,77,False,NM
2017-06-11,79,False,NM
2017-06-18,64,False,NM
2017-06-25,77,False,NM
2017-07-02,86,False,NM
2017-07-09,76,False,NM
2017-07-16,73,False,NM
2017-07-23,76,False,NM
2017-07-30,72,False,NM
2017-08-06,79,False,NM
2017-08-13,75,False,NM
2017-08-20,69,False,NM
2017-08-27,62,False,NM
2017-09-03,72,False,NM
2017-09-10,68,False,NM
2017-09-17,67,False,NM
2017-09-24,68,False,NM
2017-10-01,69,False,NM
2017-10-08,72,False,NM
2017-10-15,67,False,NM
2017-10-22,58,False,NM
2017-10-29,68,False,NM
2017-11-05,58,False,NM
2017-11-12,68,False,NM
2017-11-19,65,False,NM
2017-11-26,55,False,NM
2017-12-03,60,False,NM
2017-12-10,65,False,NM
2017-12-17,65,False,NM
2017-12-24,63,False,NM
2017-12-31,60,False,NM
2018-01-07,51,False,NM
2018-01-14,60,False,NM
2018-01-21,54,False,NM
2018-01-28,60,False,NM
2018-02-04,53,False,NM
2018-02-11,49,False,NM
2018-02-18,52,False,NM
2018-02-25,52,False,NM
2018-03-04,56,False,NM
2018-03-11,51,False,NM
2018-03-18,55,False,NM
2018-03-25,53,False,NM
2018-04-01,52,False,NM
2018-04-08,47,False,NM
2018-04-15,46,False,NM
2018-04-22,51,False,NM
2018-04-29,51,False,NM
2018-05-06,55,False,NM
2018-05-13,52,False,NM
2018-05-20,61,False,NM
2018-05-27,59,False,NM
2018-06-03,49,False,NM
2018-06-10,54,False,NM
2018-06-17,52,False,NM
2018-06-24,60,False,NM
2018-07-01,54,False,NM
2018-07-08,58,False,NM
2018-07-15,55,False,NM
2018-07-22,55,False,NM
2018-07-29,58,False,NM
2018-08-05,52,False,NM
2018-08-12,55,False,NM
2018-08-19,50,False,NM
2018-08-26,49,False,NM
2018-09-02,50,False,NM
2018-09-09,48,False,NM
2018-09-16,56,False,NM
2018-09-23,52,False,NM
2018-09-30,55,False,NM
2018-10-07,53,False,NM
2018-10-14,50,False,NM
2018-10-21,55,False,NM
2018-10-28,53,False,NM
2018-11-04,51,False,NM
2018-11-11,56,False,NM
2018-11-18,51,False,NM
2018-11-25,50,False,NM
2018-12-02,57,False,NM
2018-12-09,48,False,NM
2018-12-16,58,False,NM
2018-12-23,59,False,NM
2018-12-30,55,False,NM
2015-01-04,93,False,NY
2015-01-11,92,False,NY
2015-01-18,94,False,NY
2015-01-25,95,False,NY
2015-02-01,90,False,NY
2015-02-08,92,False,NY
2015-02-15,100,False,NY
2015-02-22,91,False,NY
2015-03-01,90,False,NY
2015-03-08,93,False,NY
2015-03-15,93,False,NY
2015-03-22,90,False,NY
2015-03-29,95,False,NY
2015-04-05,97,False,NY
2015-04-12,93,False,NY
2015-04-19,93,False,NY
2015-04-26,92,False,NY
2015-05-03,91,False,NY
2015-05-10,90,False,NY
2015-05-17,96,False,NY
2015-05-24,96,False,NY
2015-05-31,94,False,NY
2015-06-07,95,False,NY
2015-06-14,94,False,NY
2015-06-21,92,False,NY
2015-06-28,93,False,NY
2015-07-05,91,False,NY
2015-07-12,93,False,NY
2015-07-19,91,False,NY
2015-07-26,96,False,NY
2015-08-02,94,False,NY
2015-08-09,93,False,NY
2015-08-16,90,False,NY
2015-08-23,89,False,NY
2015-08-30,90,False,NY
2015-09-06,88,False,NY
2015-09-13,85,False,NY
2015-09-20,83,False,NY
2015-09-27,81,False,NY
2015-10-04,82,False,NY
2015-10-11,84,False,NY
2015-10-18,80,False,NY
2015-10-25,79,False,NY
2015-11-01,85,False,NY
2015-11-08,81,False,NY
2015-11-15,83,False,NY
2015-11-22,89,False,NY
2015-11-29,82,False,NY
2015-12-06,82,False,NY
2015-12-13,79,False,NY
2015-12-20,86,False,NY
2015-12-27,88,False,NY
2016-01-03,72,False,NY
2016-01-10,75,False,NY
