date,coursera,isPartial,State
2015-06-21,0,False,RI
2015-06-28,0,False,RI
2015-07-05,0,False,RI
2015-07-12,0,False,RI
2015-07-19,0,False,RI
2015-07-26,0,False,RI
2015-08-02,100,False,RI
2015-08-09,65,False,RI
2015-08-16,0,False,RI
2015-08-23,0,False,RI
2015-08-30,0,False,RI
2015-09-06,30,False,RI
2015-09-13,55,False,RI
2015-09-20,84,False,RI
2015-09-27,27,False,RI
2015-10-04,0,False,RI
2015-10-11,0,False,RI
2015-10-18,0,False,RI
2015-10-25,26,False,RI
2015-11-01,0,False,RI
2015-11-08,0,False,RI
2015-11-15,0,False,RI
2015-11-22,0,False,RI
2015-11-29,0,False,RI
2015-12-06,0,False,RI
2015-12-13,26,False,RI
2015-12-20,32,False,RI
2015-12-27,0,False,RI
2016-01-03,0,False,RI
2016-01-10,0,False,RI
2016-01-17,0,False,RI
2016-01-24,0,False,RI
2016-01-31,24,False,RI
2016-02-07,0,False,RI
2016-02-14,0,False,RI
2016-02-21,0,False,RI
2016-02-28,24,False,RI
2016-03-06,0,False,RI
2016-03-13,0,False,RI
2016-03-20,0,False,RI
2016-03-27,0,False,RI
2016-04-03,0,False,RI
2016-04-10,0,False,RI
2016-04-17,0,False,RI
2016-04-24,0,False,RI
2016-05-01,0,False,RI
2016-05-08,26,False,RI
2016-05-15,0,False,RI
2016-05-22,52,False,RI
2016-05-29,0,False,RI
2016-06-05,26,False,RI
2016-06-12,27,False,RI
2016-06-19,0,False,RI
2016-06-26,0,False,RI
2016-07-03,28,False,RI
2016-07-10,0,False,RI
2016-07-17,0,False,RI
2016-07-24,0,False,RI
2016-07-31,0,False,RI
2016-08-07,0,False,RI
2016-08-14,0,False,RI
2016-08-21,0,False,RI
2016-08-28,0,False,RI
2016-09-04,25,False,RI
2016-09-11,0,False,RI
2016-09-18,0,False,RI
2016-09-25,0,False,RI
2016-10-02,0,False,RI
2016-10-09,0,False,RI
2016-10-16,0,False,RI
2016-10-23,0,False,RI
2016-10-30,0,False,RI
2016-11-06,0,False,RI
2016-11-13,0,False,RI
2016-11-20,25,False,RI
2016-11-27,0,False,RI
2016-12-04,0,False,RI
2016-12-11,0,False,RI
2016-12-18,23,False,RI
2016-12-25,0,False,RI
2017-01-01,0,False,RI
2017-01-08,0,False,RI
2017-01-15,0,False,RI
2017-01-22,20,False,RI
2017-01-29,0,False,RI
2017-02-05,20,False,RI
2017-02-12,0,False,RI
2017-02-19,21,False,RI
2017-02-26,0,False,RI
2017-03-05,0,False,RI
2017-03-12,20,False,RI
2017-03-19,0,False,RI
2017-03-26,20,False,RI
2017-04-02,20,False,RI
2017-04-09,0,False,RI
2017-04-16,22,False,RI
2017-04-23,0,False,RI
2017-04-30,0,False,RI
2017-05-07,41,False,RI
2017-05-14,0,False,RI
2017-05-21,0,False,RI
2017-05-28,23,False,RI
2017-06-04,0,False,RI
2017-06-11,0,False,RI
2017-06-18,0,False,RI
2017-06-25,0,False,RI
2017-07-02,0,False,RI
2017-07-09,0,False,RI
2017-07-16,0,False,RI
2017-07-23,22,False,RI
2017-07-30,0,False,RI
2017-08-06,0,False,RI
2017-08-13,21,False,RI
2017-08-20,0,False,RI
2017-08-27,0,False,RI
2017-09-03,0,False,RI
2017-09-10,0,False,RI
2017-09-17,0,False,RI
2017-09-24,0,False,RI
2017-10-01,19,False,RI
2017-10-08,39,False,RI
2017-10-15,0,False,RI
2017-10-22,19,False,RI
2017-10-29,0,False,RI
2017-11-05,0,False,RI
2017-11-12,61,False,RI
2017-11-19,0,False,RI
2017-11-26,20,False,RI
2017-12-03,0,False,RI
2017-12-10,21,False,RI
2017-12-17,0,False,RI
2017-12-24,0,False,RI
2017-12-31,23,False,RI
2018-01-07,21,False,RI
2018-01-14,0,False,RI
2018-01-21,0,False,RI
2018-01-28,20,False,RI
2018-02-04,20,False,RI
2018-02-11,0,False,RI
2018-02-18,0,False,RI
2018-02-25,0,False,RI
2018-03-04,0,False,RI
2018-03-11,0,False,RI
2018-03-18,0,False,RI
2018-03-25,0,False,RI
2018-04-01,0,False,RI
2018-04-08,0,False,RI
2018-04-15,0,False,RI
2018-04-22,0,False,RI
2018-04-29,0,False,RI
2018-05-06,20,False,RI
2018-05-13,0,False,RI
2018-05-20,0,False,RI
2018-05-27,0,False,RI
2018-06-03,0,False,RI
2018-06-10,0,False,RI
2018-06-17,0,False,RI
2018-06-24,23,False,RI
2018-07-01,23,False,RI
2018-07-08,0,False,RI
2018-07-15,0,False,RI
2018-07-22,0,False,RI
2018-07-29,0,False,RI
2018-08-05,22,False,RI
2018-08-12,0,False,RI
2018-08-19,0,False,RI
2018-08-26,0,False,RI
2018-09-02,0,False,RI
2018-09-09,21,False,RI
2018-09-16,0,False,RI
2018-09-23,21,False,RI
2018-09-30,0,False,RI
2018-10-07,0,False,RI
2018-10-14,0,False,RI
2018-10-21,0,False,RI
2018-10-28,0,False,RI
2018-11-04,0,False,RI
2018-11-11,0,False,RI
2018-11-18,0,False,RI
2018-11-25,0,False,RI
2018-12-02,0,False,RI
2018-12-09,0,False,RI
2018-12-16,0,False,RI
2018-12-23,0,False,RI
2018-12-30,0,False,RI
2015-01-04,0,False,SC
2015-01-11,0,False,SC
2015-01-18,26,False,SC
2015-01-25,0,False,SC
2015-02-01,25,False,SC
2015-02-08,0,False,SC
2015-02-15,0,False,SC
2015-02-22,24,False,SC
2015-03-01,25,False,SC
2015-03-08,25,False,SC
2015-03-15,0,False,SC
2015-03-22,28,False,SC
2015-03-29,28,False,SC
2015-04-05,0,False,SC
2015-04-12,0,False,SC
2015-04-19,0,False,SC
2015-04-26,26,False,SC
2015-05-03,0,False,SC
2015-05-10,27,False,SC
2015-05-17,28,False,SC
2015-05-24,0,False,SC
2015-05-31,84,False,SC
2015-06-07,57,False,SC
2015-06-14,0,False,SC
2015-06-21,0,False,SC
2015-06-28,16,False,SC
2015-07-05,48,False,SC
2015-07-12,0,False,SC
2015-07-19,0,False,SC
2015-07-26,31,False,SC
2015-08-02,16,False,SC
2015-08-09,16,False,SC
2015-08-16,15,False,SC
2015-08-23,0,False,SC
2015-08-30,0,False,SC
2015-09-06,19,False,SC
2015-09-13,56,False,SC
2015-09-20,0,False,SC
2015-09-27,55,False,SC
2015-10-04,20,False,SC
2015-10-11,100,False,SC
2015-10-18,28,False,SC
2015-10-25,26,False,SC
2015-11-01,0,False,SC
2015-11-08,0,False,SC
2015-11-15,26,False,SC
2015-11-22,30,False,SC
2015-11-29,25,False,SC
2015-12-06,0,False,SC
2015-12-13,0,False,SC
2015-12-20,0,False,SC
2015-12-27,0,False,SC
2016-01-03,0,False,SC
2016-01-10,41,False,SC
2016-01-17,40,False,SC
2016-01-24,41,False,SC
2016-01-31,0,False,SC
2016-02-07,20,False,SC
2016-02-14,0,False,SC
2016-02-21,19,False,SC
2016-02-28,0,False,SC
2016-03-06,21,False,SC
2016-03-13,20,False,SC
2016-03-20,100,False,SC
2016-03-27,0,False,SC
2016-04-03,20,False,SC
2016-04-10,0,False,SC
2016-04-17,0,False,SC
2016-04-24,0,False,SC
2016-05-01,0,False,SC
2016-05-08,0,False,SC
2016-05-15,0,False,SC
2016-05-22,0,False,SC
2016-05-29,22,False,SC
2016-06-05,21,False,SC
2016-06-12,21,False,SC
2016-06-19,64,False,SC
2016-06-26,0,False,SC
2016-07-03,22,False,SC
2016-07-10,0,False,SC
2016-07-17,0,False,SC
2016-07-24,0,False,SC
2016-07-31,0,False,SC
2016-08-07,0,False,SC
2016-08-14,22,False,SC
2016-08-21,0,False,SC
2016-08-28,0,False,SC
2016-09-04,0,False,SC
2016-09-11,0,False,SC
2016-09-18,19,False,SC
2016-09-25,0,False,SC
2016-10-02,19,False,SC
2016-10-09,0,False,SC
2016-10-16,0,False,SC
2016-10-23,20,False,SC
2016-10-30,0,False,SC
2016-11-06,0,False,SC
2016-11-13,19,False,SC
2016-11-20,0,False,SC
2016-11-27,54,False,SC
2016-12-04,0,False,SC
2016-12-11,19,False,SC
2016-12-18,0,False,SC
2016-12-25,0,False,SC
2017-01-01,0,False,SC
2017-01-08,0,False,SC
2017-01-15,18,False,SC
2017-01-22,0,False,SC
2017-01-29,17,False,SC
2017-02-05,0,False,SC
2017-02-12,17,False,SC
2017-02-19,0,False,SC
2017-02-26,0,False,SC
2017-03-05,0,False,SC
2017-03-12,0,False,SC
2017-03-19,0,False,SC
2017-03-26,0,False,SC
2017-04-02,17,False,SC
2017-04-09,19,False,SC
2017-04-16,17,False,SC
2017-04-23,17,False,SC
2017-04-30,18,False,SC
2017-05-07,0,False,SC
2017-05-14,0,False,SC
2017-05-21,0,False,SC
2017-05-28,20,False,SC
2017-06-04,19,False,SC
2017-06-11,0,False,SC
2017-06-18,18,False,SC
2017-06-25,38,False,SC
2017-07-02,20,False,SC
2017-07-09,0,False,SC
2017-07-16,18,False,SC
2017-07-23,36,False,SC
2017-07-30,0,False,SC
2017-08-06,0,False,SC
2017-08-13,18,False,SC
2017-08-20,0,False,SC
2017-08-27,0,False,SC
2017-09-03,17,False,SC
2017-09-10,0,False,SC
2017-09-17,0,False,SC
2017-09-24,0,False,SC
2017-10-01,0,False,SC
2017-10-08,0,False,SC
2017-10-15,17,False,SC
2017-10-22,0,False,SC
2017-10-29,0,False,SC
2017-11-05,0,False,SC
2017-11-12,16,False,SC
2017-11-19,0,False,SC
2017-11-26,16,False,SC
2017-12-03,0,False,SC
2017-12-10,17,False,SC
2017-12-17,19,False,SC
2017-12-24,19,False,SC
2017-12-31,17,False,SC
2018-01-07,32,False,SC
2018-01-14,0,False,SC
2018-01-21,48,False,SC
2018-01-28,0,False,SC
2018-02-04,0,False,SC
2018-02-11,16,False,SC
2018-02-18,16,False,SC
2018-02-25,0,False,SC
2018-03-04,32,False,SC
2018-03-11,0,False,SC
2018-03-18,16,False,SC
2018-03-25,16,False,SC
2018-04-01,0,False,SC
2018-04-08,0,False,SC
2018-04-15,0,False,SC
2018-04-22,0,False,SC
2018-04-29,16,False,SC
2018-05-06,17,False,SC
2018-05-13,0,False,SC
2018-05-20,0,False,SC
2018-05-27,0,False,SC
2018-06-03,0,False,SC
2018-06-10,33,False,SC
2018-06-17,17,False,SC
2018-06-24,18,False,SC
2018-07-01,0,False,SC
2018-07-08,17,False,SC
2018-07-15,0,False,SC
2018-07-22,17,False,SC
2018-07-29,0,False,SC
2018-08-05,0,False,SC
2018-08-12,17,False,SC
2018-08-19,53,False,SC
2018-08-26,33,False,SC
2018-09-02,33,False,SC
2018-09-09,0,False,SC
2018-09-16,0,False,SC
2018-09-23,0,False,SC
2018-09-30,0,False,SC
2018-10-07,17,False,SC
2018-10-14,0,False,SC
2018-10-21,17,False,SC
2018-10-28,17,False,SC
2018-11-04,49,False,SC
2018-11-11,16,False,SC
2018-11-18,0,False,SC
2018-11-25,32,False,SC
2018-12-02,32,False,SC
2018-12-09,0,False,SC
2018-12-16,17,False,SC
2018-12-23,0,False,SC
2018-12-30,0,False,SC
2015-01-04,0,False,SD
2015-01-11,36,False,SD
2015-01-18,0,False,SD
2015-01-25,35,False,SD
2015-02-01,100,False,SD
2015-02-08,0,False,SD
2015-02-15,0,False,SD
2015-02-22,35,False,SD
2015-03-01,0,False,SD
2015-03-08,0,False,SD
2015-03-15,0,False,SD
2015-03-22,0,False,SD
2015-03-29,39,False,SD
2015-04-05,0,False,SD
2015-04-12,40,False,SD
2015-04-19,0,False,SD
2015-04-26,40,False,SD
2015-05-03,0,False,SD
2015-05-10,0,False,SD
2015-05-17,0,False,SD
2015-05-24,0,False,SD
2015-05-31,47,False,SD
2015-06-07,0,False,SD
2015-06-14,0,False,SD
2015-06-21,0,False,SD
2015-06-28,0,False,SD
2015-07-05,0,False,SD
2015-07-12,0,False,SD
2015-07-19,0,False,SD
2015-07-26,0,False,SD
2015-08-02,0,False,SD
2015-08-09,0,False,SD
2015-08-16,0,False,SD
2015-08-23,41,False,SD
2015-08-30,40,False,SD
2015-09-06,0,False,SD
2015-09-13,0,False,SD
2015-09-20,0,False,SD
2015-09-27,0,False,SD
2015-10-04,0,False,SD
2015-10-11,0,False,SD
2015-10-18,0,False,SD
2015-10-25,0,False,SD
2015-11-01,35,False,SD
2015-11-08,0,False,SD
2015-11-15,0,False,SD
2015-11-22,0,False,SD
2015-11-29,0,False,SD
2015-12-06,0,False,SD
2015-12-13,0,False,SD
2015-12-20,0,False,SD
2015-12-27,0,False,SD
2016-01-03,0,False,SD
2016-01-10,0,False,SD
2016-01-17,0,False,SD
2016-01-24,0,False,SD
2016-01-31,0,False,SD
2016-02-07,0,False,SD
2016-02-14,30,False,SD
2016-02-21,0,False,SD
2016-02-28,0,False,SD
2016-03-06,0,False,SD
2016-03-13,0,False,SD
2016-03-20,0,False,SD
2016-03-27,0,False,SD
2016-04-03,0,False,SD
2016-04-10,0,False,SD
2016-04-17,0,False,SD
2016-04-24,0,False,SD
2016-05-01,0,False,SD
2016-05-08,0,False,SD
2016-05-15,0,False,SD
2016-05-22,0,False,SD
2016-05-29,0,False,SD
2016-06-05,0,False,SD
2016-06-12,0,False,SD
2016-06-19,0,False,SD
2016-06-26,0,False,SD
2016-07-03,0,False,SD
2016-07-10,0,False,SD
2016-07-17,0,False,SD
2016-07-24,0,False,SD
2016-07-31,0,False,SD
2016-08-07,0,False,SD
2016-08-14,0,False,SD
2016-08-21,0,False,SD
2016-08-28,0,False,SD
2016-09-04,0,False,SD
2016-09-11,0,False,SD
2016-09-18,28,False,SD
2016-09-25,0,False,SD
2016-10-02,0,False,SD
2016-10-09,0,False,SD
2016-10-16,29,False,SD
2016-10-23,0,False,SD
2016-10-30,0,False,SD
2016-11-06,27,False,SD
2016-11-13,0,False,SD
2016-11-20,0,False,SD
2016-11-27,0,False,SD
2016-12-04,0,False,SD
2016-12-11,0,False,SD
2016-12-18,0,False,SD
2016-12-25,0,False,SD
2017-01-01,0,False,SD
2017-01-08,26,False,SD
2017-01-15,0,False,SD
2017-01-22,0,False,SD
2017-01-29,0,False,SD
2017-02-05,0,False,SD
2017-02-12,0,False,SD
2017-02-19,0,False,SD
2017-02-26,0,False,SD
2017-03-05,0,False,SD
2017-03-12,0,False,SD
2017-03-19,0,False,SD
2017-03-26,0,False,SD
2017-04-02,0,False,SD
2017-04-09,0,False,SD
2017-04-16,0,False,SD
2017-04-23,0,False,SD
2017-04-30,0,False,SD
2017-05-07,0,False,SD
2017-05-14,0,False,SD
2017-05-21,0,False,SD
2017-05-28,0,False,SD
2017-06-04,0,False,SD
2017-06-11,0,False,SD
2017-06-18,29,False,SD
2017-06-25,0,False,SD
2017-07-02,0,False,SD
2017-07-09,0,False,SD
2017-07-16,0,False,SD
2017-07-23,0,False,SD
2017-07-30,0,False,SD
2017-08-06,0,False,SD
2017-08-13,28,False,SD
2017-08-20,0,False,SD
2017-08-27,0,False,SD
2017-09-03,0,False,SD
2017-09-10,0,False,SD
2017-09-17,25,False,SD
2017-09-24,0,False,SD
2017-10-01,0,False,SD
2017-10-08,0,False,SD
2017-10-15,0,False,SD
2017-10-22,0,False,SD
2017-10-29,0,False,SD
2017-11-05,0,False,SD
2017-11-12,0,False,SD
2017-11-19,0,False,SD
2017-11-26,0,False,SD
2017-12-03,0,False,SD
2017-12-10,0,False,SD
2017-12-17,27,False,SD
2017-12-24,0,False,SD
2017-12-31,0,False,SD
2018-01-07,0,False,SD
2018-01-14,0,False,SD
2018-01-21,0,False,SD
2018-01-28,0,False,SD
2018-02-04,0,False,SD
2018-02-11,0,False,SD
2018-02-18,0,False,SD
2018-02-25,0,False,SD
2018-03-04,0,False,SD
2018-03-11,0,False,SD
2018-03-18,0,False,SD
2018-03-25,0,False,SD
2018-04-01,0,False,SD
2018-04-08,0,False,SD
2018-04-15,0,False,SD
2018-04-22,0,False,SD
2018-04-29,0,False,SD
2018-05-06,0,False,SD
2018-05-13,0,False,SD
2018-05-20,0,False,SD
2018-05-27,0,False,SD
2018-06-03,0,False,SD
2018-06-10,0,False,SD
2018-06-17,0,False,SD
2018-06-24,27,False,SD
2018-07-01,0,False,SD
2018-07-08,26,False,SD
2018-07-15,0,False,SD
2018-07-22,0,False,SD
2018-07-29,0,False,SD
2018-08-05,0,False,SD
2018-08-12,0,False,SD
2018-08-19,0,False,SD
2018-08-26,0,False,SD
2018-09-02,0,False,SD
2018-09-09,0,False,SD
2018-09-16,0,False,SD
2018-09-23,0,False,SD
2018-09-30,0,False,SD
2018-10-07,0,False,SD
2018-10-14,0,False,SD
2018-10-21,0,False,SD
2018-10-28,0,False,SD
2018-11-04,0,False,SD
2018-11-11,0,False,SD
2018-11-18,0,False,SD
2018-11-25,24,False,SD
2018-12-02,0,False,SD
2018-12-09,0,False,SD
2018-12-16,0,False,SD
2018-12-23,0,False,SD
2018-12-30,0,False,SD
2015-01-04,0,False,TN
2015-01-11,88,False,TN
2015-01-18,45,False,TN
2015-01-25,43,False,TN
2015-02-01,0,False,TN
2015-02-08,40,False,TN
2015-02-15,38,False,TN
2015-02-22,73,False,TN
2015-03-01,19,False,TN
2015-03-08,18,False,TN
2015-03-15,40,False,TN
2015-03-22,86,False,TN
2015-03-29,100,False,TN
2015-04-05,39,False,TN
2015-04-12,19,False,TN
2015-04-19,58,False,TN
2015-04-26,20,False,TN
2015-05-03,61,False,TN
2015-05-10,41,False,TN
2015-05-17,0,False,TN
2015-05-24,43,False,TN
2015-05-31,82,False,TN
2015-06-07,0,False,TN
2015-06-14,61,False,TN
2015-06-21,0,False,TN
2015-06-28,0,False,TN
2015-07-05,0,False,TN
2015-07-12,26,False,TN
2015-07-19,0,False,TN
2015-07-26,53,False,TN
2015-08-02,53,False,TN
2015-08-09,52,False,TN
2015-08-16,52,False,TN
2015-08-23,76,False,TN
2015-08-30,25,False,TN
2015-09-06,0,False,TN
2015-09-13,49,False,TN
2015-09-20,24,False,TN
2015-09-27,47,False,TN
2015-10-04,46,False,TN
2015-10-11,0,False,TN
2015-10-18,0,False,TN
2015-10-25,23,False,TN
2015-11-01,22,False,TN
2015-11-08,44,False,TN
2015-11-15,66,False,TN
2015-11-22,24,False,TN
2015-11-29,21,False,TN
2015-12-06,0,False,TN
2015-12-13,0,False,TN
2015-12-20,50,False,TN
2015-12-27,43,False,TN
2016-01-03,48,False,TN
2016-01-10,0,False,TN
2016-01-17,15,False,TN
2016-01-24,31,False,TN
2016-01-31,48,False,TN
2016-02-07,30,False,TN
2016-02-14,31,False,TN
2016-02-21,0,False,TN
2016-02-28,15,False,TN
2016-03-06,31,False,TN
2016-03-13,15,False,TN
2016-03-20,47,False,TN
2016-03-27,32,False,TN
2016-04-03,16,False,TN
2016-04-10,16,False,TN
2016-04-17,0,False,TN
2016-04-24,31,False,TN
2016-05-01,32,False,TN
2016-05-08,49,False,TN
2016-05-15,33,False,TN
2016-05-22,0,False,TN
2016-05-29,34,False,TN
2016-06-05,17,False,TN
2016-06-12,17,False,TN
2016-06-19,34,False,TN
2016-06-26,17,False,TN
2016-07-03,0,False,TN
2016-07-10,17,False,TN
2016-07-17,17,False,TN
2016-07-24,49,False,TN
2016-07-31,0,False,TN
2016-08-07,17,False,TN
2016-08-14,17,False,TN
2016-08-21,33,False,TN
2016-08-28,0,False,TN
2016-09-04,16,False,TN
2016-09-11,0,False,TN
2016-09-18,16,False,TN
2016-09-25,16,False,TN
2016-10-02,0,False,TN
2016-10-09,0,False,TN
2016-10-16,48,False,TN
2016-10-23,0,False,TN
2016-10-30,15,False,TN
2016-11-06,0,False,TN
2016-11-13,31,False,TN
2016-11-20,0,False,TN
2016-11-27,15,False,TN
2016-12-04,30,False,TN
2016-12-11,31,False,TN
2016-12-18,0,False,TN
2016-12-25,32,False,TN
2017-01-01,0,False,TN
2017-01-08,45,False,TN
2017-01-15,15,False,TN
2017-01-22,15,False,TN
2017-01-29,14,False,TN
2017-02-05,14,False,TN
2017-02-12,28,False,TN
2017-02-19,14,False,TN
2017-02-26,14,False,TN
2017-03-05,14,False,TN
2017-03-12,0,False,TN
2017-03-19,44,False,TN
2017-03-26,14,False,TN
2017-04-02,0,False,TN
2017-04-09,15,False,TN
2017-04-16,15,False,TN
2017-04-23,15,False,TN
2017-04-30,0,False,TN
2017-05-07,15,False,TN
2017-05-14,0,False,TN
2017-05-21,0,False,TN
2017-05-28,16,False,TN
2017-06-04,0,False,TN
2017-06-11,0,False,TN
2017-06-18,15,False,TN
2017-06-25,0,False,TN
2017-07-02,0,False,TN
2017-07-09,0,False,TN
2017-07-16,46,False,TN
2017-07-23,46,False,TN
2017-07-30,15,False,TN
2017-08-06,43,False,TN
2017-08-13,43,False,TN
2017-08-20,0,False,TN
2017-08-27,0,False,TN
2017-09-03,0,False,TN
2017-09-10,0,False,TN
2017-09-17,28,False,TN
2017-09-24,42,False,TN
2017-10-01,14,False,TN
2017-10-08,43,False,TN
2017-10-15,28,False,TN
2017-10-22,55,False,TN
2017-10-29,28,False,TN
2017-11-05,0,False,TN
2017-11-12,41,False,TN
2017-11-19,15,False,TN
2017-11-26,27,False,TN
2017-12-03,54,False,TN
2017-12-10,0,False,TN
2017-12-17,0,False,TN
2017-12-24,15,False,TN
2017-12-31,0,False,TN
2018-01-07,13,False,TN
2018-01-14,14,False,TN
2018-01-21,55,False,TN
2018-01-28,41,False,TN
2018-02-04,27,False,TN
2018-02-11,14,False,TN
2018-02-18,14,False,TN
2018-02-25,0,False,TN
2018-03-04,28,False,TN
2018-03-11,41,False,TN
2018-03-18,41,False,TN
2018-03-25,28,False,TN
2018-04-01,0,False,TN
2018-04-08,41,False,TN
2018-04-15,41,False,TN
2018-04-22,0,False,TN
2018-04-29,14,False,TN
2018-05-06,0,False,TN
2018-05-13,28,False,TN
2018-05-20,44,False,TN
2018-05-27,0,False,TN
2018-06-03,0,False,TN
2018-06-10,0,False,TN
2018-06-17,0,False,TN
2018-06-24,29,False,TN
2018-07-01,15,False,TN
2018-07-08,14,False,TN
2018-07-15,43,False,TN
2018-07-22,0,False,TN
2018-07-29,0,False,TN
2018-08-05,0,False,TN
2018-08-12,0,False,TN
2018-08-19,0,False,TN
2018-08-26,28,False,TN
2018-09-02,14,False,TN
2018-09-09,14,False,TN
2018-09-16,14,False,TN
2018-09-23,13,False,TN
2018-09-30,28,False,TN
2018-10-07,14,False,TN
2018-10-14,14,False,TN
2018-10-21,0,False,TN
2018-10-28,0,False,TN
2018-11-04,0,False,TN
2018-11-11,14,False,TN
2018-11-18,29,False,TN
2018-11-25,26,False,TN
2018-12-02,27,False,TN
2018-12-09,27,False,TN
2018-12-16,0,False,TN
2018-12-23,0,False,TN
2018-12-30,0,False,TN
2015-01-04,70,False,TX
2015-01-11,70,False,TX
2015-01-18,34,False,TX
2015-01-25,75,False,TX
2015-02-01,80,False,TX
2015-02-08,45,False,TX
2015-02-15,82,False,TX
2015-02-22,73,False,TX
2015-03-01,53,False,TX
2015-03-08,100,False,TX
2015-03-15,77,False,TX
2015-03-22,70,False,TX
2015-03-29,44,False,TX
2015-04-05,84,False,TX
2015-04-12,48,False,TX
2015-04-19,57,False,TX
2015-04-26,78,False,TX
2015-05-03,85,False,TX
2015-05-10,71,False,TX
2015-05-17,50,False,TX
2015-05-24,22,False,TX
2015-05-31,53,False,TX
2015-06-07,38,False,TX
2015-06-14,61,False,TX
2015-06-21,46,False,TX
2015-06-28,36,False,TX
2015-07-05,42,False,TX
2015-07-12,64,False,TX
2015-07-19,60,False,TX
2015-07-26,58,False,TX
2015-08-02,40,False,TX
2015-08-09,70,False,TX
2015-08-16,34,False,TX
2015-08-23,51,False,TX
2015-08-30,81,False,TX
2015-09-06,83,False,TX
2015-09-13,49,False,TX
2015-09-20,38,False,TX
2015-09-27,43,False,TX
2015-10-04,38,False,TX
2015-10-11,54,False,TX
2015-10-18,65,False,TX
2015-10-25,22,False,TX
2015-11-01,38,False,TX
2015-11-08,66,False,TX
2015-11-15,41,False,TX
2015-11-22,35,False,TX
2015-11-29,25,False,TX
2015-12-06,48,False,TX
2015-12-13,39,False,TX
2015-12-20,65,False,TX
2015-12-27,57,False,TX
2016-01-03,38,False,TX
2016-01-10,42,False,TX
2016-01-17,33,False,TX
2016-01-24,14,False,TX
2016-01-31,18,False,TX
2016-02-07,50,False,TX
2016-02-14,23,False,TX
2016-02-21,36,False,TX
2016-02-28,9,False,TX
2016-03-06,46,False,TX
2016-03-13,39,False,TX
2016-03-20,48,False,TX
2016-03-27,24,False,TX
2016-04-03,47,False,TX
2016-04-10,54,False,TX
2016-04-17,26,False,TX
2016-04-24,49,False,TX
2016-05-01,41,False,TX
2016-05-08,50,False,TX
2016-05-15,32,False,TX
2016-05-22,29,False,TX
2016-05-29,29,False,TX
2016-06-05,49,False,TX
2016-06-12,54,False,TX
2016-06-19,74,False,TX
2016-06-26,45,False,TX
2016-07-03,57,False,TX
2016-07-10,40,False,TX
2016-07-17,49,False,TX
2016-07-24,15,False,TX
2016-07-31,39,False,TX
2016-08-07,25,False,TX
2016-08-14,20,False,TX
2016-08-21,49,False,TX
2016-08-28,56,False,TX
2016-09-04,38,False,TX
2016-09-11,37,False,TX
2016-09-18,32,False,TX
2016-09-25,46,False,TX
2016-10-02,37,False,TX
2016-10-09,42,False,TX
2016-10-16,19,False,TX
2016-10-23,41,False,TX
2016-10-30,41,False,TX
2016-11-06,21,False,TX
2016-11-13,31,False,TX
2016-11-20,37,False,TX
2016-11-27,25,False,TX
2016-12-04,21,False,TX
2016-12-11,25,False,TX
2016-12-18,18,False,TX
2016-12-25,23,False,TX
2017-01-01,49,False,TX
2017-01-08,38,False,TX
2017-01-15,46,False,TX
2017-01-22,55,False,TX
2017-01-29,38,False,TX
2017-02-05,47,False,TX
2017-02-12,25,False,TX
2017-02-19,13,False,TX
2017-02-26,20,False,TX
2017-03-05,32,False,TX
2017-03-12,48,False,TX
2017-03-19,29,False,TX
2017-03-26,29,False,TX
2017-04-02,37,False,TX
2017-04-09,51,False,TX
2017-04-16,16,False,TX
2017-04-23,37,False,TX
2017-04-30,29,False,TX
2017-05-07,30,False,TX
2017-05-14,27,False,TX
2017-05-21,32,False,TX
2017-05-28,33,False,TX
2017-06-04,40,False,TX
2017-06-11,44,False,TX
2017-06-18,35,False,TX
2017-06-25,23,False,TX
2017-07-02,29,False,TX
2017-07-09,23,False,TX
2017-07-16,60,False,TX
2017-07-23,36,False,TX
2017-07-30,35,False,TX
2017-08-06,47,False,TX
2017-08-13,38,False,TX
2017-08-20,21,False,TX
2017-08-27,26,False,TX
2017-09-03,37,False,TX
2017-09-10,40,False,TX
2017-09-17,16,False,TX
2017-09-24,41,False,TX
2017-10-01,28,False,TX
2017-10-08,48,False,TX
2017-10-15,43,False,TX
2017-10-22,43,False,TX
2017-10-29,54,False,TX
2017-11-05,29,False,TX
2017-11-12,33,False,TX
2017-11-19,28,False,TX
2017-11-26,34,False,TX
2017-12-03,29,False,TX
2017-12-10,26,False,TX
2017-12-17,22,False,TX
2017-12-24,44,False,TX
2017-12-31,36,False,TX
2018-01-07,25,False,TX
2018-01-14,37,False,TX
2018-01-21,45,False,TX
2018-01-28,25,False,TX
2018-02-04,28,False,TX
2018-02-11,29,False,TX
2018-02-18,52,False,TX
2018-02-25,57,False,TX
2018-03-04,29,False,TX
2018-03-11,31,False,TX
2018-03-18,33,False,TX
2018-03-25,34,False,TX
2018-04-01,45,False,TX
2018-04-08,58,False,TX
2018-04-15,42,False,TX
2018-04-22,33,False,TX
2018-04-29,20,False,TX
2018-05-06,34,False,TX
2018-05-13,47,False,TX
2018-05-20,48,False,TX
2018-05-27,31,False,TX
2018-06-03,78,False,TX
2018-06-10,33,False,TX
2018-06-17,34,False,TX
2018-06-24,48,False,TX
2018-07-01,58,False,TX
2018-07-08,34,False,TX
2018-07-15,27,False,TX
2018-07-22,40,False,TX
2018-07-29,35,False,TX
