date,harry potter,isPartial,State
2018-02-18,31,False,MO
2018-02-25,34,False,MO
2018-03-04,29,False,MO
2018-03-11,32,False,MO
2018-03-18,29,False,MO
2018-03-25,33,False,MO
2018-04-01,44,False,MO
2018-04-08,37,False,MO
2018-04-15,29,False,MO
2018-04-22,37,False,MO
2018-04-29,40,False,MO
2018-05-06,46,False,MO
2018-05-13,37,False,MO
2018-05-20,35,False,MO
2018-05-27,45,False,MO
2018-06-03,37,False,MO
2018-06-10,34,False,MO
2018-06-17,37,False,MO
2018-06-24,43,False,MO
2018-07-01,35,False,MO
2018-07-08,39,False,MO
2018-07-15,47,False,MO
2018-07-22,40,False,MO
2018-07-29,57,False,MO
2018-08-05,52,False,MO
2018-08-12,46,False,MO
2018-08-19,38,False,MO
2018-08-26,42,False,MO
2018-09-02,53,False,MO
2018-09-09,40,False,MO
2018-09-16,41,False,MO
2018-09-23,42,False,MO
2018-09-30,40,False,MO
2018-10-07,55,False,MO
2018-10-14,44,False,MO
2018-10-21,50,False,MO
2018-10-28,56,False,MO
2018-11-04,49,False,MO
2018-11-11,56,False,MO
2018-11-18,71,False,MO
2018-11-25,54,False,MO
2018-12-02,45,False,MO
2018-12-09,48,False,MO
2018-12-16,60,False,MO
2018-12-23,59,False,MO
2018-12-30,45,False,MO
2015-01-04,30,False,MT
2015-01-11,24,False,MT
2015-01-18,24,False,MT
2015-01-25,29,False,MT
2015-02-01,11,False,MT
2015-02-08,29,False,MT
2015-02-15,29,False,MT
2015-02-22,6,False,MT
2015-03-01,39,False,MT
2015-03-08,36,False,MT
2015-03-15,44,False,MT
2015-03-22,37,False,MT
2015-03-29,36,False,MT
2015-04-05,17,False,MT
2015-04-12,28,False,MT
2015-04-19,17,False,MT
2015-04-26,0,False,MT
2015-05-03,23,False,MT
2015-05-10,17,False,MT
2015-05-17,17,False,MT
2015-05-24,24,False,MT
2015-05-31,41,False,MT
2015-06-07,31,False,MT
2015-06-14,30,False,MT
2015-06-21,19,False,MT
2015-06-28,37,False,MT
2015-07-05,53,False,MT
2015-07-12,47,False,MT
2015-07-19,41,False,MT
2015-07-26,48,False,MT
2015-08-02,35,False,MT
2015-08-09,11,False,MT
2015-08-16,22,False,MT
2015-08-23,54,False,MT
2015-08-30,58,False,MT
2015-09-06,28,False,MT
2015-09-13,26,False,MT
2015-09-20,26,False,MT
2015-09-27,26,False,MT
2015-10-04,16,False,MT
2015-10-11,21,False,MT
2015-10-18,62,False,MT
2015-10-25,25,False,MT
2015-11-01,15,False,MT
2015-11-08,30,False,MT
2015-11-15,10,False,MT
2015-11-22,21,False,MT
2015-11-29,43,False,MT
2015-12-06,29,False,MT
2015-12-13,35,False,MT
2015-12-20,35,False,MT
2015-12-27,27,False,MT
2016-01-03,43,False,MT
2016-01-10,36,False,MT
2016-01-17,90,False,MT
2016-01-24,48,False,MT
2016-01-31,46,False,MT
2016-02-07,33,False,MT
2016-02-14,32,False,MT
2016-02-21,37,False,MT
2016-02-28,32,False,MT
2016-03-06,28,False,MT
2016-03-13,23,False,MT
2016-03-20,18,False,MT
2016-03-27,28,False,MT
2016-04-03,29,False,MT
2016-04-10,50,False,MT
2016-04-17,42,False,MT
2016-04-24,40,False,MT
2016-05-01,19,False,MT
2016-05-08,33,False,MT
2016-05-15,48,False,MT
2016-05-22,28,False,MT
2016-05-29,31,False,MT
2016-06-05,35,False,MT
2016-06-12,10,False,MT
2016-06-19,30,False,MT
2016-06-26,25,False,MT
2016-07-03,21,False,MT
2016-07-10,24,False,MT
2016-07-17,39,False,MT
2016-07-24,19,False,MT
2016-07-31,100,False,MT
2016-08-07,44,False,MT
2016-08-14,42,False,MT
2016-08-21,20,False,MT
2016-08-28,42,False,MT
2016-09-04,69,False,MT
2016-09-11,40,False,MT
2016-09-18,53,False,MT
2016-09-25,55,False,MT
2016-10-02,22,False,MT
2016-10-09,31,False,MT
2016-10-16,56,False,MT
2016-10-23,55,False,MT
2016-10-30,56,False,MT
2016-11-06,21,False,MT
2016-11-13,31,False,MT
2016-11-20,61,False,MT
2016-11-27,55,False,MT
2016-12-04,77,False,MT
2016-12-11,33,False,MT
2016-12-18,68,False,MT
2016-12-25,55,False,MT
2017-01-01,68,False,MT
2017-01-08,25,False,MT
2017-01-15,42,False,MT
2017-01-22,16,False,MT
2017-01-29,48,False,MT
2017-02-05,36,False,MT
2017-02-12,41,False,MT
2017-02-19,56,False,MT
2017-02-26,23,False,MT
2017-03-05,27,False,MT
2017-03-12,44,False,MT
2017-03-19,20,False,MT
2017-03-26,29,False,MT
2017-04-02,49,False,MT
2017-04-09,49,False,MT
2017-04-16,25,False,MT
2017-04-23,28,False,MT
2017-04-30,29,False,MT
2017-05-07,30,False,MT
2017-05-14,5,False,MT
2017-05-21,28,False,MT
2017-05-28,24,False,MT
2017-06-04,28,False,MT
2017-06-11,23,False,MT
2017-06-18,41,False,MT
2017-06-25,69,False,MT
2017-07-02,5,False,MT
2017-07-09,27,False,MT
2017-07-16,40,False,MT
2017-07-23,35,False,MT
2017-07-30,42,False,MT
2017-08-06,21,False,MT
2017-08-13,38,False,MT
2017-08-20,33,False,MT
2017-08-27,8,False,MT
2017-09-03,24,False,MT
2017-09-10,31,False,MT
2017-09-17,32,False,MT
2017-09-24,46,False,MT
2017-10-01,24,False,MT
2017-10-08,33,False,MT
2017-10-15,30,False,MT
2017-10-22,41,False,MT
2017-10-29,8,False,MT
2017-11-05,56,False,MT
2017-11-12,19,False,MT
2017-11-19,38,False,MT
2017-11-26,49,False,MT
2017-12-03,39,False,MT
2017-12-10,43,False,MT
2017-12-17,29,False,MT
2017-12-24,56,False,MT
2017-12-31,54,False,MT
2018-01-07,45,False,MT
2018-01-14,27,False,MT
2018-01-21,34,False,MT
2018-01-28,30,False,MT
2018-02-04,29,False,MT
2018-02-11,25,False,MT
2018-02-18,33,False,MT
2018-02-25,14,False,MT
2018-03-04,30,False,MT
2018-03-11,30,False,MT
2018-03-18,34,False,MT
2018-03-25,24,False,MT
2018-04-01,26,False,MT
2018-04-08,38,False,MT
2018-04-15,15,False,MT
2018-04-22,23,False,MT
2018-04-29,27,False,MT
2018-05-06,36,False,MT
2018-05-13,32,False,MT
2018-05-20,45,False,MT
2018-05-27,25,False,MT
2018-06-03,12,False,MT
2018-06-10,54,False,MT
2018-06-17,23,False,MT
2018-06-24,31,False,MT
2018-07-01,21,False,MT
2018-07-08,30,False,MT
2018-07-15,47,False,MT
2018-07-22,35,False,MT
2018-07-29,23,False,MT
2018-08-05,23,False,MT
2018-08-12,34,False,MT
2018-08-19,16,False,MT
2018-08-26,35,False,MT
2018-09-02,50,False,MT
2018-09-09,8,False,MT
2018-09-16,23,False,MT
2018-09-23,34,False,MT
2018-09-30,19,False,MT
2018-10-07,24,False,MT
2018-10-14,45,False,MT
2018-10-21,44,False,MT
2018-10-28,61,False,MT
2018-11-04,54,False,MT
2018-11-11,62,False,MT
2018-11-18,37,False,MT
2018-11-25,23,False,MT
2018-12-02,40,False,MT
2018-12-09,27,False,MT
2018-12-16,69,False,MT
2018-12-23,31,False,MT
2018-12-30,24,False,MT
2015-01-04,41,False,NE
2015-01-11,24,False,NE
2015-01-18,47,False,NE
2015-01-25,44,False,NE
2015-02-01,24,False,NE
2015-02-08,40,False,NE
2015-02-15,25,False,NE
2015-02-22,29,False,NE
2015-03-01,35,False,NE
2015-03-08,35,False,NE
2015-03-15,13,False,NE
2015-03-22,40,False,NE
2015-03-29,30,False,NE
2015-04-05,30,False,NE
2015-04-12,32,False,NE
2015-04-19,33,False,NE
2015-04-26,27,False,NE
2015-05-03,20,False,NE
2015-05-10,44,False,NE
2015-05-17,60,False,NE
2015-05-24,29,False,NE
2015-05-31,100,False,NE
2015-06-07,53,False,NE
2015-06-14,60,False,NE
2015-06-21,45,False,NE
2015-06-28,35,False,NE
2015-07-05,34,False,NE
2015-07-12,37,False,NE
2015-07-19,57,False,NE
2015-07-26,63,False,NE
2015-08-02,36,False,NE
2015-08-09,23,False,NE
2015-08-16,34,False,NE
2015-08-23,36,False,NE
2015-08-30,45,False,NE
2015-09-06,37,False,NE
2015-09-13,39,False,NE
2015-09-20,27,False,NE
2015-09-27,36,False,NE
2015-10-04,33,False,NE
2015-10-11,54,False,NE
2015-10-18,60,False,NE
2015-10-25,51,False,NE
2015-11-01,29,False,NE
2015-11-08,26,False,NE
2015-11-15,41,False,NE
2015-11-22,49,False,NE
2015-11-29,35,False,NE
2015-12-06,34,False,NE
2015-12-13,58,False,NE
2015-12-20,31,False,NE
2015-12-27,89,False,NE
2016-01-03,60,False,NE
2016-01-10,75,False,NE
2016-01-17,62,False,NE
2016-01-24,42,False,NE
2016-01-31,58,False,NE
2016-02-07,62,False,NE
2016-02-14,55,False,NE
2016-02-21,32,False,NE
2016-02-28,22,False,NE
2016-03-06,35,False,NE
2016-03-13,45,False,NE
2016-03-20,43,False,NE
2016-03-27,29,False,NE
2016-04-03,30,False,NE
2016-04-10,36,False,NE
2016-04-17,23,False,NE
2016-04-24,39,False,NE
2016-05-01,46,False,NE
2016-05-08,31,False,NE
2016-05-15,30,False,NE
2016-05-22,65,False,NE
2016-05-29,71,False,NE
2016-06-05,53,False,NE
2016-06-12,35,False,NE
2016-06-19,38,False,NE
2016-06-26,39,False,NE
2016-07-03,57,False,NE
2016-07-10,53,False,NE
2016-07-17,45,False,NE
2016-07-24,48,False,NE
2016-07-31,96,False,NE
2016-08-07,62,False,NE
2016-08-14,41,False,NE
2016-08-21,38,False,NE
2016-08-28,51,False,NE
2016-09-04,51,False,NE
2016-09-11,36,False,NE
2016-09-18,34,False,NE
2016-09-25,43,False,NE
2016-10-02,38,False,NE
2016-10-09,40,False,NE
2016-10-16,54,False,NE
2016-10-23,43,False,NE
2016-10-30,45,False,NE
2016-11-06,47,False,NE
2016-11-13,71,False,NE
2016-11-20,78,False,NE
2016-11-27,54,False,NE
2016-12-04,53,False,NE
2016-12-11,62,False,NE
2016-12-18,66,False,NE
2016-12-25,74,False,NE
2017-01-01,79,False,NE
2017-01-08,32,False,NE
2017-01-15,79,False,NE
2017-01-22,62,False,NE
2017-01-29,54,False,NE
2017-02-05,27,False,NE
2017-02-12,42,False,NE
2017-02-19,37,False,NE
2017-02-26,62,False,NE
2017-03-05,41,False,NE
2017-03-12,52,False,NE
2017-03-19,40,False,NE
2017-03-26,34,False,NE
2017-04-02,37,False,NE
2017-04-09,43,False,NE
2017-04-16,69,False,NE
2017-04-23,30,False,NE
2017-04-30,54,False,NE
2017-05-07,41,False,NE
2017-05-14,42,False,NE
2017-05-21,18,False,NE
2017-05-28,39,False,NE
2017-06-04,59,False,NE
2017-06-11,40,False,NE
2017-06-18,48,False,NE
2017-06-25,58,False,NE
2017-07-02,25,False,NE
2017-07-09,59,False,NE
2017-07-16,52,False,NE
2017-07-23,53,False,NE
2017-07-30,50,False,NE
2017-08-06,44,False,NE
2017-08-13,27,False,NE
2017-08-20,18,False,NE
2017-08-27,30,False,NE
2017-09-03,42,False,NE
2017-09-10,46,False,NE
2017-09-17,54,False,NE
2017-09-24,51,False,NE
2017-10-01,29,False,NE
2017-10-08,30,False,NE
2017-10-15,40,False,NE
2017-10-22,30,False,NE
2017-10-29,42,False,NE
2017-11-05,38,False,NE
2017-11-12,43,False,NE
2017-11-19,52,False,NE
2017-11-26,46,False,NE
2017-12-03,51,False,NE
2017-12-10,41,False,NE
2017-12-17,47,False,NE
2017-12-24,72,False,NE
2017-12-31,55,False,NE
2018-01-07,40,False,NE
2018-01-14,39,False,NE
2018-01-21,42,False,NE
2018-01-28,52,False,NE
2018-02-04,37,False,NE
2018-02-11,35,False,NE
2018-02-18,45,False,NE
2018-02-25,45,False,NE
2018-03-04,24,False,NE
2018-03-11,35,False,NE
2018-03-18,36,False,NE
2018-03-25,38,False,NE
2018-04-01,33,False,NE
2018-04-08,39,False,NE
2018-04-15,35,False,NE
2018-04-22,43,False,NE
2018-04-29,36,False,NE
2018-05-06,37,False,NE
2018-05-13,25,False,NE
2018-05-20,53,False,NE
2018-05-27,59,False,NE
2018-06-03,55,False,NE
2018-06-10,58,False,NE
2018-06-17,26,False,NE
2018-06-24,41,False,NE
2018-07-01,43,False,NE
2018-07-08,42,False,NE
2018-07-15,70,False,NE
2018-07-22,51,False,NE
2018-07-29,53,False,NE
2018-08-05,35,False,NE
2018-08-12,68,False,NE
2018-08-19,31,False,NE
2018-08-26,48,False,NE
2018-09-02,71,False,NE
2018-09-09,58,False,NE
2018-09-16,28,False,NE
2018-09-23,48,False,NE
2018-09-30,50,False,NE
2018-10-07,43,False,NE
2018-10-14,57,False,NE
2018-10-21,71,False,NE
2018-10-28,86,False,NE
2018-11-04,52,False,NE
2018-11-11,87,False,NE
2018-11-18,87,False,NE
2018-11-25,78,False,NE
2018-12-02,74,False,NE
2018-12-09,69,False,NE
2018-12-16,62,False,NE
2018-12-23,75,False,NE
2018-12-30,55,False,NE
2015-01-04,25,False,NV
2015-01-11,18,False,NV
2015-01-18,25,False,NV
2015-01-25,31,False,NV
2015-02-01,19,False,NV
2015-02-08,25,False,NV
2015-02-15,13,False,NV
2015-02-22,22,False,NV
2015-03-01,18,False,NV
2015-03-08,28,False,NV
2015-03-15,11,False,NV
2015-03-22,32,False,NV
2015-03-29,25,False,NV
2015-04-05,17,False,NV
2015-04-12,23,False,NV
2015-04-19,29,False,NV
2015-04-26,20,False,NV
2015-05-03,23,False,NV
2015-05-10,18,False,NV
2015-05-17,21,False,NV
2015-05-24,23,False,NV
2015-05-31,35,False,NV
2015-06-07,19,False,NV
2015-06-14,21,False,NV
2015-06-21,20,False,NV
2015-06-28,35,False,NV
2015-07-05,25,False,NV
2015-07-12,24,False,NV
2015-07-19,30,False,NV
2015-07-26,52,False,NV
2015-08-02,28,False,NV
2015-08-09,33,False,NV
2015-08-16,29,False,NV
2015-08-23,44,False,NV
2015-08-30,20,False,NV
2015-09-06,34,False,NV
2015-09-13,13,False,NV
2015-09-20,28,False,NV
2015-09-27,24,False,NV
2015-10-04,11,False,NV
2015-10-11,33,False,NV
2015-10-18,22,False,NV
2015-10-25,31,False,NV
2015-11-01,31,False,NV
2015-11-08,26,False,NV
2015-11-15,20,False,NV
2015-11-22,17,False,NV
2015-11-29,21,False,NV
2015-12-06,30,False,NV
2015-12-13,14,False,NV
2015-12-20,41,False,NV
2015-12-27,64,False,NV
2016-01-03,33,False,NV
2016-01-10,45,False,NV
2016-01-17,35,False,NV
2016-01-24,33,False,NV
2016-01-31,18,False,NV
2016-02-07,28,False,NV
2016-02-14,37,False,NV
2016-02-21,35,False,NV
2016-02-28,36,False,NV
2016-03-06,40,False,NV
2016-03-13,29,False,NV
2016-03-20,41,False,NV
2016-03-27,34,False,NV
2016-04-03,37,False,NV
2016-04-10,31,False,NV
2016-04-17,29,False,NV
2016-04-24,38,False,NV
2016-05-01,34,False,NV
2016-05-08,44,False,NV
2016-05-15,43,False,NV
2016-05-22,38,False,NV
2016-05-29,44,False,NV
2016-06-05,38,False,NV
2016-06-12,19,False,NV
2016-06-19,24,False,NV
2016-06-26,35,False,NV
2016-07-03,45,False,NV
2016-07-10,37,False,NV
2016-07-17,33,False,NV
2016-07-24,51,False,NV
2016-07-31,100,False,NV
2016-08-07,44,False,NV
2016-08-14,47,False,NV
2016-08-21,29,False,NV
2016-08-28,40,False,NV
2016-09-04,33,False,NV
2016-09-11,30,False,NV
2016-09-18,31,False,NV
2016-09-25,28,False,NV
2016-10-02,34,False,NV
2016-10-09,31,False,NV
2016-10-16,47,False,NV
2016-10-23,31,False,NV
2016-10-30,35,False,NV
2016-11-06,36,False,NV
2016-11-13,38,False,NV
2016-11-20,61,False,NV
2016-11-27,51,False,NV
2016-12-04,39,False,NV
2016-12-11,34,False,NV
2016-12-18,45,False,NV
2016-12-25,44,False,NV
2017-01-01,35,False,NV
2017-01-08,38,False,NV
2017-01-15,37,False,NV
2017-01-22,34,False,NV
2017-01-29,38,False,NV
2017-02-05,33,False,NV
2017-02-12,22,False,NV
2017-02-19,33,False,NV
2017-02-26,27,False,NV
2017-03-05,30,False,NV
2017-03-12,21,False,NV
2017-03-19,29,False,NV
2017-03-26,34,False,NV
2017-04-02,38,False,NV
2017-04-09,27,False,NV
2017-04-16,22,False,NV
2017-04-23,39,False,NV
2017-04-30,27,False,NV
2017-05-07,26,False,NV
2017-05-14,22,False,NV
2017-05-21,20,False,NV
2017-05-28,30,False,NV
2017-06-04,24,False,NV
2017-06-11,21,False,NV
2017-06-18,25,False,NV
2017-06-25,45,False,NV
2017-07-02,33,False,NV
2017-07-09,32,False,NV
2017-07-16,20,False,NV
2017-07-23,31,False,NV
2017-07-30,30,False,NV
2017-08-06,25,False,NV
2017-08-13,36,False,NV
2017-08-20,22,False,NV
2017-08-27,31,False,NV
2017-09-03,22,False,NV
2017-09-10,30,False,NV
2017-09-17,32,False,NV
2017-09-24,33,False,NV
2017-10-01,27,False,NV
2017-10-08,19,False,NV
2017-10-15,40,False,NV
2017-10-22,26,False,NV
2017-10-29,18,False,NV
2017-11-05,36,False,NV
2017-11-12,25,False,NV
2017-11-19,36,False,NV
2017-11-26,32,False,NV
2017-12-03,24,False,NV
2017-12-10,39,False,NV
2017-12-17,29,False,NV
2017-12-24,26,False,NV
2017-12-31,49,False,NV
2018-01-07,40,False,NV
2018-01-14,39,False,NV
2018-01-21,24,False,NV
2018-01-28,29,False,NV
2018-02-04,19,False,NV
2018-02-11,25,False,NV
2018-02-18,32,False,NV
2018-02-25,32,False,NV
2018-03-04,35,False,NV
2018-03-11,25,False,NV
2018-03-18,32,False,NV
2018-03-25,31,False,NV
2018-04-01,21,False,NV
2018-04-08,31,False,NV
2018-04-15,31,False,NV
2018-04-22,38,False,NV
2018-04-29,22,False,NV
2018-05-06,31,False,NV
2018-05-13,33,False,NV
2018-05-20,21,False,NV
2018-05-27,28,False,NV
2018-06-03,38,False,NV
2018-06-10,31,False,NV
2018-06-17,21,False,NV
2018-06-24,35,False,NV
2018-07-01,23,False,NV
2018-07-08,30,False,NV
2018-07-15,63,False,NV
2018-07-22,32,False,NV
2018-07-29,38,False,NV
2018-08-05,35,False,NV
2018-08-12,24,False,NV
2018-08-19,26,False,NV
2018-08-26,50,False,NV
2018-09-02,37,False,NV
2018-09-09,28,False,NV
2018-09-16,29,False,NV
2018-09-23,32,False,NV
2018-09-30,25,False,NV
2018-10-07,33,False,NV
2018-10-14,40,False,NV
2018-10-21,37,False,NV
2018-10-28,42,False,NV
2018-11-04,35,False,NV
2018-11-11,47,False,NV
2018-11-18,41,False,NV
2018-11-25,34,False,NV
2018-12-02,37,False,NV
2018-12-09,38,False,NV
2018-12-16,33,False,NV
2018-12-23,45,False,NV
2018-12-30,23,False,NV
2015-01-04,27,False,NH
2015-01-11,24,False,NH
2015-01-18,19,False,NH
2015-01-25,16,False,NH
2015-02-01,5,False,NH
2015-02-08,23,False,NH
2015-02-15,34,False,NH
2015-02-22,47,False,NH
2015-03-01,10,False,NH
2015-03-08,32,False,NH
2015-03-15,25,False,NH
2015-03-22,12,False,NH
2015-03-29,24,False,NH
2015-04-05,16,False,NH
2015-04-12,14,False,NH
2015-04-19,22,False,NH
2015-04-26,18,False,NH
2015-05-03,30,False,NH
2015-05-10,15,False,NH
2015-05-17,12,False,NH
2015-05-24,6,False,NH
2015-05-31,23,False,NH
2015-06-07,26,False,NH
2015-06-14,18,False,NH
2015-06-21,12,False,NH
2015-06-28,15,False,NH
2015-07-05,21,False,NH
2015-07-12,24,False,NH
2015-07-19,18,False,NH
2015-07-26,21,False,NH
2015-08-02,24,False,NH
2015-08-09,29,False,NH
2015-08-16,9,False,NH
2015-08-23,29,False,NH
2015-08-30,29,False,NH
2015-09-06,12,False,NH
2015-09-13,28,False,NH
2015-09-20,22,False,NH
2015-09-27,16,False,NH
2015-10-04,25,False,NH
2015-10-11,19,False,NH
2015-10-18,37,False,NH
2015-10-25,23,False,NH
2015-11-01,16,False,NH
2015-11-08,21,False,NH
2015-11-15,16,False,NH
2015-11-22,23,False,NH
2015-11-29,18,False,NH
2015-12-06,21,False,NH
2015-12-13,26,False,NH
2015-12-20,22,False,NH
2015-12-27,43,False,NH
2016-01-03,29,False,NH
2016-01-10,26,False,NH
2016-01-17,14,False,NH
2016-01-24,31,False,NH
2016-01-31,20,False,NH
2016-02-07,39,False,NH
2016-02-14,29,False,NH
2016-02-21,19,False,NH
2016-02-28,23,False,NH
2016-03-06,18,False,NH
2016-03-13,23,False,NH
2016-03-20,12,False,NH
2016-03-27,22,False,NH
2016-04-03,27,False,NH
2016-04-10,24,False,NH
2016-04-17,19,False,NH
2016-04-24,27,False,NH
2016-05-01,24,False,NH
2016-05-08,38,False,NH
2016-05-15,13,False,NH
2016-05-22,14,False,NH
2016-05-29,31,False,NH
2016-06-05,45,False,NH
2016-06-12,35,False,NH
2016-06-19,33,False,NH
2016-06-26,38,False,NH
2016-07-03,22,False,NH
2016-07-10,24,False,NH
2016-07-17,22,False,NH
2016-07-24,32,False,NH
2016-07-31,100,False,NH
2016-08-07,19,False,NH
2016-08-14,27,False,NH
2016-08-21,20,False,NH
2016-08-28,33,False,NH
2016-09-04,37,False,NH
2016-09-11,18,False,NH
2016-09-18,31,False,NH
2016-09-25,34,False,NH
2016-10-02,30,False,NH
2016-10-09,31,False,NH
2016-10-16,41,False,NH
2016-10-23,35,False,NH
2016-10-30,37,False,NH
2016-11-06,24,False,NH
2016-11-13,46,False,NH
2016-11-20,59,False,NH
2016-11-27,50,False,NH
2016-12-04,27,False,NH
2016-12-11,28,False,NH
2016-12-18,36,False,NH
2016-12-25,20,False,NH
2017-01-01,41,False,NH
2017-01-08,33,False,NH
2017-01-15,20,False,NH
2017-01-22,16,False,NH
2017-01-29,34,False,NH
2017-02-05,26,False,NH
2017-02-12,27,False,NH
2017-02-19,23,False,NH
2017-02-26,26,False,NH
2017-03-05,36,False,NH
2017-03-12,19,False,NH
2017-03-19,14,False,NH
2017-03-26,17,False,NH
2017-04-02,23,False,NH
2017-04-09,16,False,NH
2017-04-16,27,False,NH
2017-04-23,23,False,NH
2017-04-30,29,False,NH
2017-05-07,22,False,NH
2017-05-14,39,False,NH
2017-05-21,18,False,NH
2017-05-28,27,False,NH
2017-06-04,19,False,NH
2017-06-11,39,False,NH
2017-06-18,21,False,NH
2017-06-25,45,False,NH
2017-07-02,20,False,NH
2017-07-09,27,False,NH
2017-07-16,27,False,NH
2017-07-23,23,False,NH
2017-07-30,22,False,NH
2017-08-06,15,False,NH
2017-08-13,26,False,NH
2017-08-20,19,False,NH
2017-08-27,26,False,NH
2017-09-03,27,False,NH
2017-09-10,27,False,NH
2017-09-17,30,False,NH
2017-09-24,20,False,NH
2017-10-01,21,False,NH
2017-10-08,22,False,NH
2017-10-15,28,False,NH
2017-10-22,21,False,NH
2017-10-29,21,False,NH
2017-11-05,19,False,NH
2017-11-12,14,False,NH
2017-11-19,32,False,NH
2017-11-26,26,False,NH
2017-12-03,35,False,NH
2017-12-10,29,False,NH
2017-12-17,22,False,NH
2017-12-24,33,False,NH
2017-12-31,39,False,NH
2018-01-07,29,False,NH
2018-01-14,28,False,NH
2018-01-21,22,False,NH
2018-01-28,30,False,NH
2018-02-04,33,False,NH
2018-02-11,22,False,NH
2018-02-18,21,False,NH
2018-02-25,19,False,NH
2018-03-04,27,False,NH
2018-03-11,13,False,NH
2018-03-18,25,False,NH
2018-03-25,25,False,NH
2018-04-01,38,False,NH
2018-04-08,23,False,NH
2018-04-15,21,False,NH
2018-04-22,18,False,NH
2018-04-29,29,False,NH
2018-05-06,21,False,NH
2018-05-13,31,False,NH
2018-05-20,21,False,NH
2018-05-27,21,False,NH
2018-06-03,33,False,NH
2018-06-10,27,False,NH
2018-06-17,18,False,NH
2018-06-24,21,False,NH
2018-07-01,11,False,NH
2018-07-08,27,False,NH
2018-07-15,38,False,NH
2018-07-22,24,False,NH
2018-07-29,53,False,NH
2018-08-05,47,False,NH
2018-08-12,24,False,NH
2018-08-19,17,False,NH
2018-08-26,20,False,NH
2018-09-02,14,False,NH
2018-09-09,17,False,NH
2018-09-16,24,False,NH
2018-09-23,19,False,NH
2018-09-30,31,False,NH
2018-10-07,21,False,NH
2018-10-14,24,False,NH
2018-10-21,39,False,NH
2018-10-28,26,False,NH
2018-11-04,24,False,NH
2018-11-11,31,False,NH
2018-11-18,32,False,NH
2018-11-25,47,False,NH
2018-12-02,31,False,NH
2018-12-09,48,False,NH
2018-12-16,23,False,NH
2018-12-23,42,False,NH
2018-12-30,35,False,NH
2015-01-04,17,False,NJ
2015-01-11,34,False,NJ
2015-01-18,29,False,NJ
2015-01-25,24,False,NJ
2015-02-01,24,False,NJ
2015-02-08,26,False,NJ
2015-02-15,28,False,NJ
2015-02-22,28,False,NJ
2015-03-01,24,False,NJ
2015-03-08,22,False,NJ
2015-03-15,22,False,NJ
2015-03-22,34,False,NJ
2015-03-29,29,False,NJ
2015-04-05,23,False,NJ
2015-04-12,28,False,NJ
2015-04-19,19,False,NJ
2015-04-26,21,False,NJ
2015-05-03,19,False,NJ
2015-05-10,16,False,NJ
2015-05-17,26,False,NJ
2015-05-24,30,False,NJ
2015-05-31,40,False,NJ
2015-06-07,23,False,NJ
2015-06-14,27,False,NJ
2015-06-21,23,False,NJ
2015-06-28,26,False,NJ
2015-07-05,18,False,NJ
2015-07-12,34,False,NJ
2015-07-19,32,False,NJ
2015-07-26,43,False,NJ
2015-08-02,20,False,NJ
2015-08-09,29,False,NJ
2015-08-16,34,False,NJ
2015-08-23,33,False,NJ
2015-08-30,27,False,NJ
2015-09-06,21,False,NJ
2015-09-13,20,False,NJ
2015-09-20,30,False,NJ
2015-09-27,28,False,NJ
2015-10-04,21,False,NJ
2015-10-11,33,False,NJ
2015-10-18,35,False,NJ
2015-10-25,31,False,NJ
2015-11-01,30,False,NJ
2015-11-08,28,False,NJ
2015-11-15,28,False,NJ
2015-11-22,33,False,NJ
2015-11-29,30,False,NJ
2015-12-06,29,False,NJ
2015-12-13,30,False,NJ
2015-12-20,44,False,NJ
2015-12-27,51,False,NJ
2016-01-03,37,False,NJ
2016-01-10,47,False,NJ
2016-01-17,42,False,NJ
2016-01-24,33,False,NJ
2016-01-31,28,False,NJ
2016-02-07,37,False,NJ
2016-02-14,34,False,NJ
2016-02-21,21,False,NJ
2016-02-28,30,False,NJ
2016-03-06,33,False,NJ
2016-03-13,30,False,NJ
2016-03-20,30,False,NJ
2016-03-27,28,False,NJ
2016-04-03,22,False,NJ
2016-04-10,25,False,NJ
2016-04-17,33,False,NJ
2016-04-24,25,False,NJ
2016-05-01,26,False,NJ
2016-05-08,30,False,NJ
2016-05-15,29,False,NJ
2016-05-22,32,False,NJ
2016-05-29,42,False,NJ
2016-06-05,40,False,NJ
2016-06-12,32,False,NJ
2016-06-19,28,False,NJ
2016-06-26,29,False,NJ
2016-07-03,24,False,NJ
2016-07-10,28,False,NJ
2016-07-17,31,False,NJ
2016-07-24,50,False,NJ
2016-07-31,100,False,NJ
2016-08-07,42,False,NJ
2016-08-14,42,False,NJ
2016-08-21,38,False,NJ
2016-08-28,43,False,NJ
2016-09-04,47,False,NJ
2016-09-11,24,False,NJ
2016-09-18,29,False,NJ
2016-09-25,33,False,NJ
2016-10-02,36,False,NJ
2016-10-09,32,False,NJ
2016-10-16,57,False,NJ
2016-10-23,39,False,NJ
2016-10-30,33,False,NJ
2016-11-06,36,False,NJ
2016-11-13,42,False,NJ
2016-11-20,56,False,NJ
2016-11-27,43,False,NJ
2016-12-04,35,False,NJ
2016-12-11,35,False,NJ
2016-12-18,37,False,NJ
2016-12-25,34,False,NJ
2017-01-01,46,False,NJ
2017-01-08,32,False,NJ
2017-01-15,36,False,NJ
2017-01-22,32,False,NJ
2017-01-29,36,False,NJ
