date,brownie recipe,isPartial,State
2017-12-17,22,False,MS
2017-12-24,0,False,MS
2017-12-31,0,False,MS
2018-01-07,0,False,MS
2018-01-14,0,False,MS
2018-01-21,0,False,MS
2018-01-28,0,False,MS
2018-02-04,0,False,MS
2018-02-11,39,False,MS
2018-02-18,0,False,MS
2018-02-25,19,False,MS
2018-03-04,19,False,MS
2018-03-11,0,False,MS
2018-03-18,20,False,MS
2018-03-25,0,False,MS
2018-04-01,20,False,MS
2018-04-08,0,False,MS
2018-04-15,20,False,MS
2018-04-22,20,False,MS
2018-04-29,21,False,MS
2018-05-06,0,False,MS
2018-05-13,42,False,MS
2018-05-20,0,False,MS
2018-05-27,44,False,MS
2018-06-03,0,False,MS
2018-06-10,21,False,MS
2018-06-17,0,False,MS
2018-06-24,0,False,MS
2018-07-01,22,False,MS
2018-07-08,42,False,MS
2018-07-15,43,False,MS
2018-07-22,0,False,MS
2018-07-29,21,False,MS
2018-08-05,21,False,MS
2018-08-12,0,False,MS
2018-08-19,0,False,MS
2018-08-26,0,False,MS
2018-09-02,0,False,MS
2018-09-09,20,False,MS
2018-09-16,0,False,MS
2018-09-23,0,False,MS
2018-09-30,0,False,MS
2018-10-07,0,False,MS
2018-10-14,21,False,MS
2018-10-21,0,False,MS
2018-10-28,21,False,MS
2018-11-04,19,False,MS
2018-11-11,0,False,MS
2018-11-18,0,False,MS
2018-11-25,0,False,MS
2018-12-02,0,False,MS
2018-12-09,0,False,MS
2018-12-16,0,False,MS
2018-12-23,0,False,MS
2018-12-30,0,False,MS
2015-01-04,0,False,MO
2015-01-11,86,False,MO
2015-01-18,44,False,MO
2015-01-25,84,False,MO
2015-02-01,0,False,MO
2015-02-08,42,False,MO
2015-02-15,42,False,MO
2015-02-22,83,False,MO
2015-03-01,62,False,MO
2015-03-08,22,False,MO
2015-03-15,0,False,MO
2015-03-22,24,False,MO
2015-03-29,45,False,MO
2015-04-05,22,False,MO
2015-04-12,22,False,MO
2015-04-19,0,False,MO
2015-04-26,45,False,MO
2015-05-03,22,False,MO
2015-05-10,90,False,MO
2015-05-17,24,False,MO
2015-05-24,0,False,MO
2015-05-31,48,False,MO
2015-06-07,24,False,MO
2015-06-14,69,False,MO
2015-06-21,24,False,MO
2015-06-28,25,False,MO
2015-07-05,47,False,MO
2015-07-12,47,False,MO
2015-07-19,24,False,MO
2015-07-26,0,False,MO
2015-08-02,24,False,MO
2015-08-09,0,False,MO
2015-08-16,45,False,MO
2015-08-23,21,False,MO
2015-08-30,42,False,MO
2015-09-06,22,False,MO
2015-09-13,42,False,MO
2015-09-20,0,False,MO
2015-09-27,64,False,MO
2015-10-04,0,False,MO
2015-10-11,19,False,MO
2015-10-18,36,False,MO
2015-10-25,36,False,MO
2015-11-01,60,False,MO
2015-11-08,21,False,MO
2015-11-15,80,False,MO
2015-11-22,45,False,MO
2015-11-29,80,False,MO
2015-12-06,20,False,MO
2015-12-13,21,False,MO
2015-12-20,26,False,MO
2015-12-27,69,False,MO
2016-01-03,36,False,MO
2016-01-10,34,False,MO
2016-01-17,52,False,MO
2016-01-24,34,False,MO
2016-01-31,16,False,MO
2016-02-07,0,False,MO
2016-02-14,34,False,MO
2016-02-21,33,False,MO
2016-02-28,16,False,MO
2016-03-06,16,False,MO
2016-03-13,16,False,MO
2016-03-20,34,False,MO
2016-03-27,17,False,MO
2016-04-03,33,False,MO
2016-04-10,49,False,MO
2016-04-17,17,False,MO
2016-04-24,32,False,MO
2016-05-01,67,False,MO
2016-05-08,34,False,MO
2016-05-15,17,False,MO
2016-05-22,0,False,MO
2016-05-29,18,False,MO
2016-06-05,90,False,MO
2016-06-12,88,False,MO
2016-06-19,71,False,MO
2016-06-26,0,False,MO
2016-07-03,36,False,MO
2016-07-10,18,False,MO
2016-07-17,36,False,MO
2016-07-24,36,False,MO
2016-07-31,36,False,MO
2016-08-07,0,False,MO
2016-08-14,19,False,MO
2016-08-21,35,False,MO
2016-08-28,17,False,MO
2016-09-04,67,False,MO
2016-09-11,0,False,MO
2016-09-18,17,False,MO
2016-09-25,33,False,MO
2016-10-02,0,False,MO
2016-10-09,65,False,MO
2016-10-16,67,False,MO
2016-10-23,33,False,MO
2016-10-30,66,False,MO
2016-11-06,91,False,MO
2016-11-13,47,False,MO
2016-11-20,0,False,MO
2016-11-27,15,False,MO
2016-12-04,29,False,MO
2016-12-11,60,False,MO
2016-12-18,49,False,MO
2016-12-25,69,False,MO
2017-01-01,32,False,MO
2017-01-08,91,False,MO
2017-01-15,30,False,MO
2017-01-22,44,False,MO
2017-01-29,43,False,MO
2017-02-05,43,False,MO
2017-02-12,44,False,MO
2017-02-19,29,False,MO
2017-02-26,14,False,MO
2017-03-05,0,False,MO
2017-03-12,15,False,MO
2017-03-19,59,False,MO
2017-03-26,59,False,MO
2017-04-02,14,False,MO
2017-04-09,30,False,MO
2017-04-16,75,False,MO
2017-04-23,30,False,MO
2017-04-30,15,False,MO
2017-05-07,46,False,MO
2017-05-14,17,False,MO
2017-05-21,34,False,MO
2017-05-28,52,False,MO
2017-06-04,34,False,MO
2017-06-11,33,False,MO
2017-06-18,32,False,MO
2017-06-25,0,False,MO
2017-07-02,18,False,MO
2017-07-09,17,False,MO
2017-07-16,0,False,MO
2017-07-23,33,False,MO
2017-07-30,47,False,MO
2017-08-06,16,False,MO
2017-08-13,47,False,MO
2017-08-20,0,False,MO
2017-08-27,30,False,MO
2017-09-03,44,False,MO
2017-09-10,28,False,MO
2017-09-17,29,False,MO
2017-09-24,30,False,MO
2017-10-01,30,False,MO
2017-10-08,0,False,MO
2017-10-15,30,False,MO
2017-10-22,15,False,MO
2017-10-29,30,False,MO
2017-11-05,58,False,MO
2017-11-12,29,False,MO
2017-11-19,0,False,MO
2017-11-26,0,False,MO
2017-12-03,0,False,MO
2017-12-10,70,False,MO
2017-12-17,31,False,MO
2017-12-24,34,False,MO
2017-12-31,15,False,MO
2018-01-07,28,False,MO
2018-01-14,44,False,MO
2018-01-21,70,False,MO
2018-01-28,14,False,MO
2018-02-04,14,False,MO
2018-02-11,42,False,MO
2018-02-18,14,False,MO
2018-02-25,28,False,MO
2018-03-04,28,False,MO
2018-03-11,100,False,MO
2018-03-18,85,False,MO
2018-03-25,29,False,MO
2018-04-01,28,False,MO
2018-04-08,28,False,MO
2018-04-15,29,False,MO
2018-04-22,43,False,MO
2018-04-29,15,False,MO
2018-05-06,0,False,MO
2018-05-13,45,False,MO
2018-05-20,16,False,MO
2018-05-27,16,False,MO
2018-06-03,47,False,MO
2018-06-10,30,False,MO
2018-06-17,62,False,MO
2018-06-24,15,False,MO
2018-07-01,64,False,MO
2018-07-08,0,False,MO
2018-07-15,46,False,MO
2018-07-22,46,False,MO
2018-07-29,15,False,MO
2018-08-05,15,False,MO
2018-08-12,15,False,MO
2018-08-19,30,False,MO
2018-08-26,44,False,MO
2018-09-02,29,False,MO
2018-09-09,29,False,MO
2018-09-16,88,False,MO
2018-09-23,30,False,MO
2018-09-30,30,False,MO
2018-10-07,45,False,MO
2018-10-14,0,False,MO
2018-10-21,0,False,MO
2018-10-28,45,False,MO
2018-11-04,28,False,MO
2018-11-11,29,False,MO
2018-11-18,15,False,MO
2018-11-25,71,False,MO
2018-12-02,71,False,MO
2018-12-09,72,False,MO
2018-12-16,29,False,MO
2018-12-23,50,False,MO
2018-12-30,31,False,MO
2015-01-04,44,False,MT
2015-01-11,0,False,MT
2015-01-18,0,False,MT
2015-01-25,0,False,MT
2015-02-01,0,False,MT
2015-02-08,43,False,MT
2015-02-15,0,False,MT
2015-02-22,0,False,MT
2015-03-01,41,False,MT
2015-03-08,0,False,MT
2015-03-15,81,False,MT
2015-03-22,0,False,MT
2015-03-29,44,False,MT
2015-04-05,0,False,MT
2015-04-12,0,False,MT
2015-04-19,0,False,MT
2015-04-26,0,False,MT
2015-05-03,0,False,MT
2015-05-10,0,False,MT
2015-05-17,0,False,MT
2015-05-24,0,False,MT
2015-05-31,87,False,MT
2015-06-07,0,False,MT
2015-06-14,0,False,MT
2015-06-21,0,False,MT
2015-06-28,46,False,MT
2015-07-05,0,False,MT
2015-07-12,0,False,MT
2015-07-19,0,False,MT
2015-07-26,0,False,MT
2015-08-02,0,False,MT
2015-08-09,0,False,MT
2015-08-16,0,False,MT
2015-08-23,40,False,MT
2015-08-30,39,False,MT
2015-09-06,41,False,MT
2015-09-13,0,False,MT
2015-09-20,0,False,MT
2015-09-27,0,False,MT
2015-10-04,39,False,MT
2015-10-11,0,False,MT
2015-10-18,0,False,MT
2015-10-25,37,False,MT
2015-11-01,37,False,MT
2015-11-08,0,False,MT
2015-11-15,37,False,MT
2015-11-22,40,False,MT
2015-11-29,0,False,MT
2015-12-06,0,False,MT
2015-12-13,76,False,MT
2015-12-20,0,False,MT
2015-12-27,40,False,MT
2016-01-03,35,False,MT
2016-01-10,100,False,MT
2016-01-17,35,False,MT
2016-01-24,0,False,MT
2016-01-31,0,False,MT
2016-02-07,0,False,MT
2016-02-14,34,False,MT
2016-02-21,0,False,MT
2016-02-28,34,False,MT
2016-03-06,0,False,MT
2016-03-13,69,False,MT
2016-03-20,0,False,MT
2016-03-27,0,False,MT
2016-04-03,0,False,MT
2016-04-10,34,False,MT
2016-04-17,0,False,MT
2016-04-24,67,False,MT
2016-05-01,0,False,MT
2016-05-08,0,False,MT
2016-05-15,0,False,MT
2016-05-22,35,False,MT
2016-05-29,38,False,MT
2016-06-05,0,False,MT
2016-06-12,0,False,MT
2016-06-19,0,False,MT
2016-06-26,0,False,MT
2016-07-03,38,False,MT
2016-07-10,0,False,MT
2016-07-17,37,False,MT
2016-07-24,36,False,MT
2016-07-31,0,False,MT
2016-08-07,0,False,MT
2016-08-14,39,False,MT
2016-08-21,0,False,MT
2016-08-28,0,False,MT
2016-09-04,0,False,MT
2016-09-11,33,False,MT
2016-09-18,0,False,MT
2016-09-25,0,False,MT
2016-10-02,32,False,MT
2016-10-09,0,False,MT
2016-10-16,0,False,MT
2016-10-23,0,False,MT
2016-10-30,0,False,MT
2016-11-06,0,False,MT
2016-11-13,0,False,MT
2016-11-20,0,False,MT
2016-11-27,0,False,MT
2016-12-04,31,False,MT
2016-12-11,0,False,MT
2016-12-18,0,False,MT
2016-12-25,0,False,MT
2017-01-01,31,False,MT
2017-01-08,93,False,MT
2017-01-15,0,False,MT
2017-01-22,0,False,MT
2017-01-29,0,False,MT
2017-02-05,60,False,MT
2017-02-12,0,False,MT
2017-02-19,0,False,MT
2017-02-26,0,False,MT
2017-03-05,0,False,MT
2017-03-12,0,False,MT
2017-03-19,0,False,MT
2017-03-26,0,False,MT
2017-04-02,0,False,MT
2017-04-09,0,False,MT
2017-04-16,0,False,MT
2017-04-23,0,False,MT
2017-04-30,0,False,MT
2017-05-07,32,False,MT
2017-05-14,0,False,MT
2017-05-21,0,False,MT
2017-05-28,0,False,MT
2017-06-04,34,False,MT
2017-06-11,34,False,MT
2017-06-18,0,False,MT
2017-06-25,0,False,MT
2017-07-02,0,False,MT
2017-07-09,0,False,MT
2017-07-16,33,False,MT
2017-07-23,32,False,MT
2017-07-30,0,False,MT
2017-08-06,0,False,MT
2017-08-13,0,False,MT
2017-08-20,31,False,MT
2017-08-27,0,False,MT
2017-09-03,0,False,MT
2017-09-10,0,False,MT
2017-09-17,0,False,MT
2017-09-24,0,False,MT
2017-10-01,0,False,MT
2017-10-08,0,False,MT
2017-10-15,62,False,MT
2017-10-22,0,False,MT
2017-10-29,0,False,MT
2017-11-05,59,False,MT
2017-11-12,0,False,MT
2017-11-19,0,False,MT
2017-11-26,0,False,MT
2017-12-03,0,False,MT
2017-12-10,0,False,MT
2017-12-17,0,False,MT
2017-12-24,0,False,MT
2017-12-31,0,False,MT
2018-01-07,28,False,MT
2018-01-14,28,False,MT
2018-01-21,28,False,MT
2018-01-28,55,False,MT
2018-02-04,27,False,MT
2018-02-11,0,False,MT
2018-02-18,27,False,MT
2018-02-25,0,False,MT
2018-03-04,0,False,MT
2018-03-11,28,False,MT
2018-03-18,28,False,MT
2018-03-25,0,False,MT
2018-04-01,55,False,MT
2018-04-08,0,False,MT
2018-04-15,28,False,MT
2018-04-22,57,False,MT
2018-04-29,0,False,MT
2018-05-06,0,False,MT
2018-05-13,0,False,MT
2018-05-20,30,False,MT
2018-05-27,30,False,MT
2018-06-03,0,False,MT
2018-06-10,29,False,MT
2018-06-17,0,False,MT
2018-06-24,29,False,MT
2018-07-01,0,False,MT
2018-07-08,0,False,MT
2018-07-15,0,False,MT
2018-07-22,29,False,MT
2018-07-29,0,False,MT
2018-08-05,28,False,MT
2018-08-12,29,False,MT
2018-08-19,0,False,MT
2018-08-26,0,False,MT
2018-09-02,0,False,MT
2018-09-09,0,False,MT
2018-09-16,85,False,MT
2018-09-23,0,False,MT
2018-09-30,0,False,MT
2018-10-07,0,False,MT
2018-10-14,0,False,MT
2018-10-21,0,False,MT
2018-10-28,0,False,MT
2018-11-04,0,False,MT
2018-11-11,29,False,MT
2018-11-18,0,False,MT
2018-11-25,0,False,MT
2018-12-02,0,False,MT
2018-12-09,29,False,MT
2018-12-16,0,False,MT
2018-12-23,0,False,MT
2018-12-30,0,False,MT
2015-01-04,31,False,NE
2015-01-11,0,False,NE
2015-01-18,30,False,NE
2015-01-25,29,False,NE
2015-02-01,48,False,NE
2015-02-08,0,False,NE
2015-02-15,0,False,NE
2015-02-22,0,False,NE
2015-03-01,30,False,NE
2015-03-08,32,False,NE
2015-03-15,31,False,NE
2015-03-22,100,False,NE
2015-03-29,0,False,NE
2015-04-05,0,False,NE
2015-04-12,0,False,NE
2015-04-19,30,False,NE
2015-04-26,0,False,NE
2015-05-03,0,False,NE
2015-05-10,0,False,NE
2015-05-17,63,False,NE
2015-05-24,0,False,NE
2015-05-31,0,False,NE
2015-06-07,64,False,NE
2015-06-14,0,False,NE
2015-06-21,0,False,NE
2015-06-28,32,False,NE
2015-07-05,0,False,NE
2015-07-12,0,False,NE
2015-07-19,31,False,NE
2015-07-26,0,False,NE
2015-08-02,0,False,NE
2015-08-09,29,False,NE
2015-08-16,29,False,NE
2015-08-23,0,False,NE
2015-08-30,0,False,NE
2015-09-06,57,False,NE
2015-09-13,55,False,NE
2015-09-20,0,False,NE
2015-09-27,27,False,NE
2015-10-04,0,False,NE
2015-10-11,27,False,NE
2015-10-18,0,False,NE
2015-10-25,0,False,NE
2015-11-01,27,False,NE
2015-11-08,0,False,NE
2015-11-15,0,False,NE
2015-11-22,28,False,NE
2015-11-29,25,False,NE
2015-12-06,26,False,NE
2015-12-13,26,False,NE
2015-12-20,0,False,NE
2015-12-27,28,False,NE
2016-01-03,0,False,NE
2016-01-10,0,False,NE
2016-01-17,0,False,NE
2016-01-24,0,False,NE
2016-01-31,51,False,NE
2016-02-07,26,False,NE
2016-02-14,26,False,NE
2016-02-21,26,False,NE
2016-02-28,25,False,NE
2016-03-06,27,False,NE
2016-03-13,0,False,NE
2016-03-20,52,False,NE
2016-03-27,0,False,NE
2016-04-03,0,False,NE
2016-04-10,0,False,NE
2016-04-17,0,False,NE
2016-04-24,0,False,NE
2016-05-01,0,False,NE
2016-05-08,0,False,NE
2016-05-15,0,False,NE
2016-05-22,0,False,NE
2016-05-29,26,False,NE
2016-06-05,51,False,NE
2016-06-12,25,False,NE
2016-06-19,25,False,NE
2016-06-26,0,False,NE
2016-07-03,78,False,NE
2016-07-10,0,False,NE
2016-07-17,0,False,NE
2016-07-24,0,False,NE
2016-07-31,25,False,NE
2016-08-07,25,False,NE
2016-08-14,0,False,NE
2016-08-21,0,False,NE
2016-08-28,23,False,NE
2016-09-04,46,False,NE
2016-09-11,44,False,NE
2016-09-18,22,False,NE
2016-09-25,0,False,NE
2016-10-02,0,False,NE
2016-10-09,0,False,NE
2016-10-16,0,False,NE
2016-10-23,69,False,NE
2016-10-30,0,False,NE
2016-11-06,0,False,NE
2016-11-13,22,False,NE
2016-11-20,0,False,NE
2016-11-27,0,False,NE
2016-12-04,0,False,NE
2016-12-11,44,False,NE
2016-12-18,0,False,NE
2016-12-25,0,False,NE
2017-01-01,0,False,NE
2017-01-08,45,False,NE
2017-01-15,0,False,NE
2017-01-22,21,False,NE
2017-01-29,0,False,NE
2017-02-05,21,False,NE
2017-02-12,0,False,NE
2017-02-19,42,False,NE
2017-02-26,0,False,NE
2017-03-05,0,False,NE
2017-03-12,0,False,NE
2017-03-19,0,False,NE
2017-03-26,21,False,NE
2017-04-02,21,False,NE
2017-04-09,21,False,NE
2017-04-16,0,False,NE
2017-04-23,0,False,NE
2017-04-30,0,False,NE
2017-05-07,0,False,NE
2017-05-14,0,False,NE
2017-05-21,24,False,NE
2017-05-28,25,False,NE
2017-06-04,23,False,NE
2017-06-11,0,False,NE
2017-06-18,45,False,NE
2017-06-25,24,False,NE
2017-07-02,0,False,NE
2017-07-09,23,False,NE
2017-07-16,0,False,NE
2017-07-23,0,False,NE
2017-07-30,0,False,NE
2017-08-06,0,False,NE
2017-08-13,0,False,NE
2017-08-20,0,False,NE
2017-08-27,0,False,NE
2017-09-03,43,False,NE
2017-09-10,21,False,NE
2017-09-17,21,False,NE
2017-09-24,0,False,NE
2017-10-01,20,False,NE
2017-10-08,21,False,NE
2017-10-15,22,False,NE
2017-10-22,21,False,NE
2017-10-29,21,False,NE
2017-11-05,20,False,NE
2017-11-12,19,False,NE
2017-11-19,41,False,NE
2017-11-26,0,False,NE
2017-12-03,0,False,NE
2017-12-10,0,False,NE
2017-12-17,42,False,NE
2017-12-24,0,False,NE
2017-12-31,21,False,NE
2018-01-07,0,False,NE
2018-01-14,20,False,NE
2018-01-21,20,False,NE
2018-01-28,20,False,NE
2018-02-04,20,False,NE
2018-02-11,20,False,NE
2018-02-18,0,False,NE
2018-02-25,0,False,NE
2018-03-04,0,False,NE
2018-03-11,0,False,NE
2018-03-18,0,False,NE
2018-03-25,61,False,NE
2018-04-01,20,False,NE
2018-04-08,0,False,NE
2018-04-15,20,False,NE
2018-04-22,20,False,NE
2018-04-29,0,False,NE
2018-05-06,0,False,NE
2018-05-13,21,False,NE
2018-05-20,0,False,NE
2018-05-27,45,False,NE
2018-06-03,0,False,NE
2018-06-10,21,False,NE
2018-06-17,21,False,NE
2018-06-24,43,False,NE
2018-07-01,0,False,NE
2018-07-08,0,False,NE
2018-07-15,0,False,NE
2018-07-22,44,False,NE
2018-07-29,22,False,NE
2018-08-05,22,False,NE
2018-08-12,0,False,NE
2018-08-19,0,False,NE
2018-08-26,0,False,NE
2018-09-02,58,False,NE
2018-09-09,20,False,NE
2018-09-16,20,False,NE
2018-09-23,40,False,NE
2018-09-30,0,False,NE
2018-10-07,0,False,NE
2018-10-14,0,False,NE
2018-10-21,20,False,NE
2018-10-28,0,False,NE
2018-11-04,0,False,NE
2018-11-11,21,False,NE
2018-11-18,0,False,NE
2018-11-25,20,False,NE
2018-12-02,21,False,NE
2018-12-09,21,False,NE
2018-12-16,22,False,NE
2018-12-23,24,False,NE
2018-12-30,23,False,NE
2015-01-04,0,False,NV
2015-01-11,0,False,NV
2015-01-18,0,False,NV
2015-01-25,38,False,NV
2015-02-01,74,False,NV
2015-02-08,0,False,NV
2015-02-15,0,False,NV
2015-02-22,74,False,NV
2015-03-01,75,False,NV
2015-03-08,0,False,NV
2015-03-15,37,False,NV
2015-03-22,41,False,NV
2015-03-29,39,False,NV
2015-04-05,0,False,NV
2015-04-12,0,False,NV
2015-04-19,37,False,NV
2015-04-26,0,False,NV
2015-05-03,0,False,NV
2015-05-10,0,False,NV
2015-05-17,38,False,NV
2015-05-24,0,False,NV
2015-05-31,37,False,NV
2015-06-07,0,False,NV
2015-06-14,38,False,NV
2015-06-21,0,False,NV
2015-06-28,0,False,NV
2015-07-05,0,False,NV
2015-07-12,68,False,NV
2015-07-19,0,False,NV
2015-07-26,35,False,NV
2015-08-02,34,False,NV
2015-08-09,0,False,NV
2015-08-16,33,False,NV
2015-08-23,0,False,NV
2015-08-30,0,False,NV
2015-09-06,32,False,NV
2015-09-13,0,False,NV
2015-09-20,0,False,NV
2015-09-27,32,False,NV
2015-10-04,32,False,NV
2015-10-11,0,False,NV
2015-10-18,64,False,NV
2015-10-25,33,False,NV
2015-11-01,0,False,NV
2015-11-08,0,False,NV
2015-11-15,0,False,NV
2015-11-22,35,False,NV
2015-11-29,0,False,NV
2015-12-06,29,False,NV
2015-12-13,63,False,NV
2015-12-20,0,False,NV
2015-12-27,35,False,NV
2016-01-03,0,False,NV
2016-01-10,52,False,NV
2016-01-17,0,False,NV
2016-01-24,29,False,NV
2016-01-31,29,False,NV
2016-02-07,28,False,NV
2016-02-14,0,False,NV
2016-02-21,86,False,NV
2016-02-28,0,False,NV
2016-03-06,0,False,NV
2016-03-13,0,False,NV
2016-03-20,0,False,NV
2016-03-27,0,False,NV
2016-04-03,0,False,NV
2016-04-10,57,False,NV
2016-04-17,28,False,NV
2016-04-24,28,False,NV
2016-05-01,56,False,NV
2016-05-08,29,False,NV
2016-05-15,85,False,NV
2016-05-22,59,False,NV
2016-05-29,60,False,NV
2016-06-05,29,False,NV
2016-06-12,0,False,NV
2016-06-19,0,False,NV
2016-06-26,58,False,NV
2016-07-03,0,False,NV
2016-07-10,29,False,NV
2016-07-17,29,False,NV
2016-07-24,56,False,NV
2016-07-31,28,False,NV
2016-08-07,0,False,NV
2016-08-14,0,False,NV
2016-08-21,29,False,NV
2016-08-28,0,False,NV
2016-09-04,55,False,NV
2016-09-11,0,False,NV
2016-09-18,27,False,NV
2016-09-25,0,False,NV
2016-10-02,0,False,NV
2016-10-09,25,False,NV
2016-10-16,26,False,NV
2016-10-23,26,False,NV
2016-10-30,0,False,NV
2016-11-06,25,False,NV
2016-11-13,26,False,NV
2016-11-20,80,False,NV
2016-11-27,0,False,NV
2016-12-04,0,False,NV
2016-12-11,25,False,NV
2016-12-18,27,False,NV
2016-12-25,0,False,NV
2017-01-01,24,False,NV
2017-01-08,24,False,NV
2017-01-15,0,False,NV
2017-01-22,48,False,NV
2017-01-29,24,False,NV
2017-02-05,0,False,NV
2017-02-12,24,False,NV
2017-02-19,0,False,NV
2017-02-26,24,False,NV
2017-03-05,46,False,NV
2017-03-12,0,False,NV
2017-03-19,0,False,NV
2017-03-26,24,False,NV
2017-04-02,23,False,NV
2017-04-09,0,False,NV
2017-04-16,24,False,NV
2017-04-23,47,False,NV
2017-04-30,48,False,NV
2017-05-07,0,False,NV
2017-05-14,0,False,NV
2017-05-21,25,False,NV
2017-05-28,0,False,NV
2017-06-04,25,False,NV
2017-06-11,25,False,NV
2017-06-18,23,False,NV
2017-06-25,49,False,NV
2017-07-02,0,False,NV
2017-07-09,24,False,NV
2017-07-16,25,False,NV
2017-07-23,25,False,NV
2017-07-30,49,False,NV
2017-08-06,0,False,NV
2017-08-13,0,False,NV
2017-08-20,0,False,NV
2017-08-27,23,False,NV
2017-09-03,0,False,NV
2017-09-10,46,False,NV
2017-09-17,17,False,NV
2017-09-24,53,False,NV
2017-10-01,0,False,NV
2017-10-08,23,False,NV
2017-10-15,46,False,NV
2017-10-22,24,False,NV
2017-10-29,23,False,NV
2017-11-05,47,False,NV
2017-11-12,47,False,NV
2017-11-19,0,False,NV
2017-11-26,23,False,NV
2017-12-03,0,False,NV
2017-12-10,25,False,NV
2017-12-17,25,False,NV
2017-12-24,0,False,NV
2017-12-31,25,False,NV
2018-01-07,23,False,NV
2018-01-14,24,False,NV
2018-01-21,23,False,NV
2018-01-28,47,False,NV
2018-02-04,0,False,NV
2018-02-11,0,False,NV
2018-02-18,0,False,NV
2018-02-25,0,False,NV
2018-03-04,23,False,NV
2018-03-11,0,False,NV
2018-03-18,46,False,NV
2018-03-25,100,False,NV
2018-04-01,23,False,NV
2018-04-08,23,False,NV
2018-04-15,46,False,NV
2018-04-22,0,False,NV
2018-04-29,23,False,NV
2018-05-06,0,False,NV
2018-05-13,23,False,NV
2018-05-20,24,False,NV
2018-05-27,49,False,NV
2018-06-03,0,False,NV
2018-06-10,0,False,NV
2018-06-17,24,False,NV
2018-06-24,25,False,NV
2018-07-01,0,False,NV
2018-07-08,24,False,NV
2018-07-15,0,False,NV
2018-07-22,0,False,NV
2018-07-29,0,False,NV
2018-08-05,24,False,NV
2018-08-12,0,False,NV
2018-08-19,0,False,NV
2018-08-26,24,False,NV
2018-09-02,0,False,NV
2018-09-09,47,False,NV
2018-09-16,0,False,NV
2018-09-23,24,False,NV
2018-09-30,24,False,NV
2018-10-07,0,False,NV
2018-10-14,24,False,NV
2018-10-21,49,False,NV
2018-10-28,25,False,NV
2018-11-04,0,False,NV
2018-11-11,0,False,NV
2018-11-18,25,False,NV
2018-11-25,0,False,NV
2018-12-02,0,False,NV
2018-12-09,25,False,NV
2018-12-16,25,False,NV
2018-12-23,0,False,NV
2018-12-30,0,False,NV
2015-01-04,0,False,NH
2015-01-11,96,False,NH
2015-01-18,32,False,NH
2015-01-25,32,False,NH
2015-02-01,0,False,NH
2015-02-08,0,False,NH
2015-02-15,30,False,NH
2015-02-22,0,False,NH
2015-03-01,31,False,NH
2015-03-08,0,False,NH
2015-03-15,33,False,NH
2015-03-22,0,False,NH
2015-03-29,0,False,NH
2015-04-05,0,False,NH
2015-04-12,0,False,NH
2015-04-19,0,False,NH
2015-04-26,0,False,NH
2015-05-03,0,False,NH
2015-05-10,72,False,NH
2015-05-17,0,False,NH
2015-05-24,0,False,NH
2015-05-31,0,False,NH
2015-06-07,34,False,NH
2015-06-14,36,False,NH
2015-06-21,0,False,NH
2015-06-28,0,False,NH
2015-07-05,36,False,NH
2015-07-12,0,False,NH
2015-07-19,0,False,NH
2015-07-26,0,False,NH
2015-08-02,35,False,NH
2015-08-09,69,False,NH
2015-08-16,0,False,NH
2015-08-23,35,False,NH
2015-08-30,0,False,NH
2015-09-06,0,False,NH
2015-09-13,0,False,NH
2015-09-20,0,False,NH
2015-09-27,32,False,NH
2015-10-04,0,False,NH
2015-10-11,0,False,NH
2015-10-18,0,False,NH
2015-10-25,0,False,NH
2015-11-01,0,False,NH
2015-11-08,32,False,NH
2015-11-15,0,False,NH
2015-11-22,0,False,NH
2015-11-29,0,False,NH
2015-12-06,0,False,NH
2015-12-13,31,False,NH
2015-12-20,0,False,NH
2015-12-27,0,False,NH
2016-01-03,0,False,NH
2016-01-10,23,False,NH
2016-01-17,0,False,NH
2016-01-24,0,False,NH
2016-01-31,71,False,NH
2016-02-07,69,False,NH
2016-02-14,0,False,NH
2016-02-21,0,False,NH
2016-02-28,0,False,NH
2016-03-06,72,False,NH
2016-03-13,0,False,NH
2016-03-20,48,False,NH
2016-03-27,47,False,NH
2016-04-03,46,False,NH
2016-04-10,0,False,NH
2016-04-17,49,False,NH
2016-04-24,0,False,NH
2016-05-01,24,False,NH
2016-05-08,0,False,NH
2016-05-15,0,False,NH
2016-05-22,25,False,NH
2016-05-29,0,False,NH
2016-06-05,24,False,NH
2016-06-12,26,False,NH
2016-06-19,26,False,NH
2016-06-26,25,False,NH
2016-07-03,0,False,NH
2016-07-10,26,False,NH
2016-07-17,26,False,NH
2016-07-24,0,False,NH
2016-07-31,0,False,NH
2016-08-07,26,False,NH
2016-08-14,26,False,NH
2016-08-21,0,False,NH
2016-08-28,49,False,NH
2016-09-04,0,False,NH
2016-09-11,24,False,NH
2016-09-18,0,False,NH
2016-09-25,24,False,NH
2016-10-02,23,False,NH
2016-10-09,47,False,NH
2016-10-16,23,False,NH
2016-10-23,23,False,NH
2016-10-30,23,False,NH
2016-11-06,22,False,NH
2016-11-13,0,False,NH
2016-11-20,0,False,NH
2016-11-27,0,False,NH
2016-12-04,22,False,NH
2016-12-11,22,False,NH
2016-12-18,24,False,NH
2016-12-25,0,False,NH
2017-01-01,22,False,NH
2017-01-08,44,False,NH
2017-01-15,22,False,NH
